Wed Jun 08 13:06:10 2022

Number of Points = 5603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.924600	0.119941	0.000000	0.000135	0.281169

-1.470676	0.087855	0.005005	0.000036	0.281371
-1.498109	0.031646	0.010010	0.000042	0.281100
-1.199297	-0.029767	0.015014	-0.000023	0.281053
-1.528244	-0.031602	0.020019	0.000049	0.280794
-1.729401	-0.058922	0.025024	0.000093	0.280518
-2.159128	-0.024074	0.030029	0.000186	0.280346
-2.114916	-0.073301	0.035034	0.000177	0.280159
-2.424680	-0.083416	0.040038	0.000245	0.279877
-2.842708	-0.075035	0.045043	0.000336	0.279594
-2.759229	-0.147605	0.050048	0.000318	0.279333
-3.187516	-0.137286	0.055053	0.000411	0.279050
-3.615386	-0.124564	0.060058	0.000505	0.278779
-4.181654	-0.057227	0.065062	0.000628	0.278646
-4.353374	-0.095884	0.070067	0.000666	0.278340
-4.351077	-0.131737	0.075072	0.000666	0.278180
-4.269006	-0.203328	0.080077	0.000648	0.277920
-4.174323	-0.298703	0.085082	0.000627	0.277563
-4.905726	-0.263196	0.090086	0.000787	0.277158
-5.398367	-0.234827	0.095091	0.000894	0.276905
-5.493558	-0.277280	0.100096	0.000915	0.276639
-5.537284	-0.347111	0.105101	0.000925	0.276289
-5.998105	-0.329536	0.110106	0.001026	0.276011
-5.986019	-0.404969	0.115110	0.001023	0.275677
-6.139741	-0.453480	0.120115	0.001057	0.275337
-6.798964	-0.418302	0.125120	0.001201	0.274984
-7.382437	-0.364304	0.130125	0.001328	0.274775
-7.430363	-0.410310	0.135130	0.001339	0.274527
-7.626931	-0.440946	0.140134	0.001382	0.274234
-8.031525	-0.424268	0.145139	0.001470	0.273994
-7.834577	-0.539067	0.150144	0.001427	0.273622
-8.284597	-0.525357	0.155149	0.001525	0.273332
-8.846413	-0.492274	0.160154	0.001648	0.273043
-9.028109	-0.520607	0.165158	0.001688	0.272770
-9.518733	-0.483000	0.170163	0.001795	0.272557
-9.813828	-0.467427	0.175168	0.001859	0.272397
-9.644083	-0.558772	0.180173	0.001823	0.272109
-10.268891	-0.522540	0.185178	0.001959	0.271784
-10.087584	-0.597779	0.190182	0.001920	0.271580
-10.307527	-0.631317	0.195187	0.001968	0.271251
-10.490903	-0.672722	0.200192	0.002008	0.270914
-10.952813	-0.666150	0.205197	0.002109	0.270579
-11.083699	-0.705168	0.210202	0.002137	0.270294
-11.087844	-0.793655	0.215206	0.002138	0.269880
-11.640734	-0.780135	0.220211	0.002259	0.269503
-11.955368	-0.795787	0.225216	0.002328	0.269180
-12.622204	-0.723360	0.230221	0.002473	0.268986
-12.994058	-0.727020	0.235226	0.002555	0.268672
-13.301797	-0.712676	0.240230	0.002622	0.268494
-13.121136	-0.780775	0.245235	0.002583	0.268320
-13.155071	-0.849000	0.250240	0.002590	0.267973
