Wed Jun 08 12:24:26 2022

Number of Points = 5630
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.664555	-0.003213	0.000000	0.000085	0.273379

-0.587079	-0.014081	0.005005	0.000069	0.273388
-0.421321	-0.040881	0.010010	0.000033	0.273394
-0.546395	-0.049552	0.015014	0.000060	0.273255
-0.653182	-0.069837	0.020019	0.000084	0.273077
-0.677787	-0.107075	0.025024	0.000090	0.272885
-0.591659	-0.183712	0.030029	0.000072	0.272599
-0.650391	-0.251809	0.035034	0.000085	0.272238
-0.516234	-0.368931	0.040038	0.000056	0.271803
-0.188672	-0.540832	0.045043	-0.000015	0.271266
-0.312828	-0.659276	0.050048	0.000012	0.270619
-0.724352	-0.719193	0.055053	0.000103	0.270013
-0.855709	-0.833450	0.060058	0.000132	0.269377
-0.801470	-0.989891	0.065062	0.000121	0.268689
-0.712923	-1.165477	0.070067	0.000102	0.267938
-0.608126	-1.364680	0.075072	0.000079	0.267088
-0.351270	-1.615482	0.080077	0.000024	0.266113
-0.464583	-1.809056	0.085082	0.000049	0.265107
-0.802051	-1.971445	0.090086	0.000123	0.264063
-0.834134	-2.191569	0.095091	0.000131	0.262988
-0.840949	-2.423359	0.100096	0.000133	0.261874
-0.848706	-2.665201	0.105101	0.000135	0.260706
-0.666668	-2.952515	0.110106	0.000096	0.259469
-0.594666	-3.248361	0.115110	0.000081	0.258095
-0.831601	-3.501712	0.120115	0.000133	0.256662
-1.156269	-3.724734	0.125120	0.000204	0.255296
-1.140378	-4.017433	0.130125	0.000201	0.253867
-1.053039	-4.335050	0.135130	0.000183	0.252366
-0.945115	-4.669408	0.140134	0.000160	0.250791
-0.679067	-5.049452	0.145139	0.000103	0.249111
-0.888955	-5.363750	0.150144	0.000149	0.247341
-1.372696	-5.626940	0.155149	0.000255	0.245580
-1.369903	-5.964089	0.160154	0.000255	0.243854
-1.346236	-6.320876	0.165158	0.000251	0.242032
-1.324814	-6.681388	0.170163	0.000247	0.240175
-1.261510	-7.068573	0.175168	0.000233	0.238201
-1.112107	-7.477646	0.180173	0.000201	0.236172
-1.417394	-7.816628	0.185178	0.000269	0.234085
-1.870691	-8.127471	0.190182	0.000368	0.231994
-1.839133	-8.504427	0.195187	0.000362	0.229975
-1.825916	-8.900876	0.200192	0.000360	0.227815
-2.080595	-9.248340	0.205197	0.000416	0.225651
-1.725259	-9.708681	0.210202	0.000339	0.223418
-1.518801	-10.168200	0.215206	0.000295	0.221024
-1.952975	-10.515546	0.220211	0.000390	0.218617
-2.354718	-10.861321	0.225216	0.000479	0.216225
-2.280102	-11.282255	0.230221	0.000463	0.213844
-2.279560	-11.702946	0.235226	0.000463	0.211362
-2.819856	-12.027802	0.240230	0.000582	0.208870
