Wed Jun 08 12:41:57 2022

Number of Points = 5618
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.190843	-0.056382	0.000000	0.000007	0.242236

-0.125717	-0.067790	0.005005	-0.000006	0.242229
-0.351121	-0.026766	0.010010	0.000044	0.242237
-0.345305	-0.080131	0.015014	0.000044	0.241960
-0.225667	-0.130132	0.020019	0.000019	0.241802
-0.226911	-0.185073	0.025024	0.000021	0.241511
-0.498329	-0.202015	0.030029	0.000081	0.241176
-0.370291	-0.291053	0.035034	0.000055	0.240821
-0.231994	-0.394817	0.040038	0.000026	0.240398
-0.297844	-0.487884	0.045043	0.000042	0.239848
-0.440304	-0.571031	0.050048	0.000074	0.239280
-0.400968	-0.701438	0.055053	0.000067	0.238625
-0.270253	-0.855742	0.060058	0.000040	0.237925
-0.578788	-0.942224	0.065062	0.000108	0.237184
-0.482201	-1.113297	0.070067	0.000088	0.236360
-0.339897	-1.292802	0.075072	0.000059	0.235529
-0.723916	-1.399326	0.080077	0.000144	0.234605
-0.772062	-1.563293	0.085082	0.000156	0.233676
-0.722257	-1.752402	0.090086	0.000146	0.232699
-0.740209	-1.948605	0.095091	0.000152	0.231617
-1.081285	-2.079287	0.100096	0.000227	0.230585
-0.874720	-2.320214	0.105101	0.000184	0.229458
-0.965583	-2.523926	0.110106	0.000205	0.228250
-1.254846	-2.696152	0.115110	0.000270	0.227022
-1.479046	-2.876075	0.120115	0.000320	0.225807
-1.304555	-3.129912	0.125120	0.000283	0.224553
-1.489733	-3.337685	0.130125	0.000325	0.223205
-1.490081	-3.581090	0.135130	0.000327	0.221827
-1.484799	-3.829479	0.140134	0.000327	0.220416
-1.909260	-4.016945	0.145139	0.000421	0.218925
-2.055183	-4.238470	0.150144	0.000454	0.217501
-2.069970	-4.493534	0.155149	0.000459	0.216004
-2.097451	-4.752727	0.160154	0.000466	0.214460
-2.364072	-4.975767	0.165158	0.000526	0.212876
-2.657702	-5.192700	0.170163	0.000591	0.211288
-2.548315	-5.475782	0.175168	0.000569	0.209707
-2.893660	-5.698235	0.180173	0.000646	0.208009
-3.283454	-5.898672	0.185178	0.000732	0.206384
-3.412267	-6.135798	0.190182	0.000762	0.204796
-3.441158	-6.404592	0.195187	0.000770	0.203105
-3.762652	-6.623870	0.200192	0.000841	0.201397
-4.115627	-6.824115	0.205197	0.000920	0.199759
-4.446617	-7.033090	0.210202	0.000993	0.198077
-4.728817	-7.243700	0.215206	0.001056	0.196423
