Wed Jun 08 13:41:29 2022

Number of Points = 5603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.668471	0.130414	0.000000	0.000167	0.284566

-1.933328	0.198586	0.005005	0.000225	0.284667
-0.773837	0.018753	0.010010	-0.000028	0.284747
-0.943783	0.007875	0.015014	0.000009	0.284572
-1.572809	0.042491	0.020019	0.000146	0.284251
-1.755168	0.072342	0.025024	0.000186	0.284246
-1.840189	0.035173	0.030029	0.000204	0.284018
-2.303269	0.096906	0.035034	0.000305	0.283941
-2.085564	0.008107	0.040038	0.000258	0.283714
-1.973992	-0.077251	0.045043	0.000233	0.283421
-2.089710	-0.139455	0.050048	0.000259	0.283058
-2.016282	-0.247080	0.055053	0.000243	0.282637
-2.244080	-0.305675	0.060058	0.000292	0.282205
-2.496651	-0.377454	0.065062	0.000348	0.281694
-3.033901	-0.389111	0.070067	0.000465	0.281234
-3.204286	-0.440681	0.075072	0.000502	0.280874
-4.002817	-0.391448	0.080077	0.000676	0.280485
-4.224391	-0.409446	0.085082	0.000725	0.280235
-4.712540	-0.398400	0.090086	0.000831	0.279912
-5.261287	-0.340461	0.095091	0.000951	0.279751
-5.947070	-0.259209	0.100096	0.001100	0.279591
-5.957246	-0.287529	0.105101	0.001103	0.279456
-6.469320	-0.242517	0.110106	0.001214	0.279266
-6.282933	-0.275928	0.115110	0.001174	0.279259
-6.335409	-0.332972	0.120115	0.001185	0.278963
-6.547971	-0.346764	0.125120	0.001231	0.278737
-6.998220	-0.311707	0.130125	0.001330	0.278549
-7.038738	-0.363697	0.135130	0.001339	0.278284
-7.002944	-0.445949	0.140134	0.001331	0.277941
-7.187203	-0.478818	0.145139	0.001371	0.277651
-7.080006	-0.586848	0.150144	0.001348	0.277246
-7.434948	-0.619802	0.155149	0.001425	0.276823
-8.020904	-0.610695	0.160154	0.001553	0.276411
-8.520860	-0.590780	0.165158	0.001662	0.276113
-9.214147	-0.537458	0.170163	0.001813	0.275818
-9.558817	-0.513928	0.175168	0.001888	0.275657
-10.114879	-0.449908	0.180173	0.002010	0.275516
-9.639421	-0.550688	0.185178	0.001906	0.275428
-10.256875	-0.480853	0.190182	0.002041	0.275265
-10.194944	-0.558826	0.195187	0.002027	0.274958
-10.378284	-0.575549	0.200192	0.002067	0.274739
-11.005598	-0.537891	0.205197	0.002204	0.274422
-11.311163	-0.512748	0.210202	0.002271	0.274299
-10.931102	-0.635289	0.215206	0.002188	0.274036
-11.059337	-0.700114	0.220211	0.002216	0.273639
-11.786549	-0.638949	0.225216	0.002374	0.273350
-12.275056	-0.621825	0.230221	0.002481	0.273045
-11.932591	-0.727516	0.235226	0.002406	0.272829
-12.554189	-0.691961	0.240230	0.002542	0.272504
-12.797248	-0.703022	0.245235	0.002595	0.272262
-12.492890	-0.825884	0.250240	0.002528	0.271936
-13.035879	-0.818735	0.255245	0.002647	0.271541
-13.315500	-0.844828	0.260250	0.002708	0.271200
-13.631914	-0.861835	0.265254	0.002777	0.270871
-14.308822	-0.816931	0.270259	0.002925	0.270544
-14.944008	-0.743735	0.275264	0.003063	0.270380
-14.844816	-0.783275	0.280269	0.003042	0.270275
-14.622761	-0.881003	0.285274	0.002993	0.269998
-14.702062	-0.951594	0.290278	0.003010	0.269607
-15.644817	-0.856192	0.295283	0.003216	0.269302
-15.928368	-0.861588	0.300288	0.003278	0.269051
-16.230869	-0.838243	0.305293	0.003344	0.268919
-16.820853	-0.792365	0.310298	0.003473	0.268663
-16.685312	-0.834982	0.315302	0.003443	0.268572
-16.817594	-0.869000	0.320307	0.003472	0.268308
-16.741018	-0.946141	0.325312	0.003455	0.268009
-17.159152	-0.936235	0.330317	0.003546	0.267721
-17.307996	-0.993866	0.335322	0.003579	0.267332
-17.694598	-0.980771	0.340326	0.003663	0.267083
-18.063643	-0.982325	0.345331	0.003744	0.266780
-18.163712	-1.025102	0.350336	0.003766	0.266498
-18.002066	-1.134555	0.355341	0.003730	0.266113
-18.655142	-1.089327	0.360346	0.003873	0.265800
-18.611763	-1.167352	0.365350	0.003863	0.265467
-18.556550	-1.261939	0.370355	0.003851	0.265065
-18.560333	-1.374066	0.375360	0.003852	0.264531
-19.392326	-1.324945	0.380365	0.004034	0.264090
-19.852569	-1.330432	0.385370	0.004134	0.263690
-20.101468	-1.369609	0.390374	0.004188	0.263301
-20.687314	-1.330461	0.395379	0.004316	0.263011
-21.711622	-1.207082	0.400384	0.004540	0.262764
-21.909506	-1.173149	0.405389	0.004583	0.262765
-22.370510	-1.094602	0.410394	0.004683	0.262764
-22.736696	-1.035040	0.415398	0.004763	0.262749
-22.899473	-1.072241	0.420403	0.004799	0.262439
-22.430098	-1.152622	0.425408	0.004696	0.262439
-23.123249	-1.088135	0.430413	0.004848	0.262181
-23.338814	-1.063354	0.435418	0.004895	0.262123
-23.207815	-1.130207	0.440422	0.004866	0.261911
-23.537519	-1.113289	0.445427	0.004938	0.261722
-23.896030	-1.098298	0.450432	0.005016	0.261500
-23.163355	-1.290065	0.455437	0.004856	0.261181
-23.519531	-1.317853	0.460442	0.004934	0.260755
-23.797634	-1.344198	0.465446	0.004995	0.260400
-24.136864	-1.370067	0.470451	0.005069	0.259996
-24.612144	-1.371902	0.475456	0.005172	0.259595
-25.316597	-1.303244	0.480461	0.005326	0.259345
-25.749745	-1.290579	0.485466	0.005421	0.259048
-25.406885	-1.390747	0.490470	0.005346	0.258847
-25.941544	-1.368166	0.495475	0.005462	0.258513
-26.172314	-1.382922	0.500480	0.005513	0.258250
-26.373875	-1.396045	0.505485	0.005557	0.258020
-26.992306	-1.343162	0.510490	0.005692	0.257763
-26.810634	-1.446366	0.515494	0.005652	0.257412
-27.137685	-1.444106	0.520499	0.005723	0.257150
-27.207769	-1.507173	0.525504	0.005739	0.256784
-27.499954	-1.527429	0.530509	0.005802	0.256441
-28.281948	-1.443301	0.535514	0.005973	0.256199
-28.367145	-1.484794	0.540518	0.005992	0.255924
-28.699026	-1.471102	0.545523	0.006064	0.255713
-28.838801	-1.498989	0.550528	0.006094	0.255460
-28.845354	-1.550597	0.555533	0.006096	0.255201
-29.070469	-1.591893	0.560538	0.006145	0.254809
-29.567809	-1.559534	0.565542	0.006254	0.254549
-30.045271	-1.536391	0.570547	0.006358	0.254261
-30.130967	-1.579877	0.575552	0.006376	0.253974
-30.630954	-1.542511	0.580557	0.006485	0.253737
-31.062699	-1.521689	0.585562	0.006580	0.253475
-30.873409	-1.585383	0.590566	0.006538	0.253320
-30.917721	-1.648625	0.595571	0.006548	0.252969
-31.843880	-1.529034	0.600576	0.006750	0.252777
-32.269769	-1.515730	0.605581	0.006843	0.252481
-32.115786	-1.568830	0.610586	0.006809	0.252349
-32.423260	-1.552855	0.615590	0.006876	0.252167
-32.622481	-1.581933	0.620595	0.006920	0.251853
-32.196549	-1.715624	0.625600	0.006827	0.251550
-32.618522	-1.723148	0.630605	0.006919	0.251152
-33.168804	-1.705300	0.635610	0.007039	0.250771
-32.981712	-1.792125	0.640614	0.006998	0.250497
-32.845448	-1.906195	0.645619	0.006968	0.250043
-33.385823	-1.915306	0.650624	0.007086	0.249533
