Wed Jun 08 13:20:43 2022

Number of Points = 5603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.005329	-0.089062	0.000000	-0.000019	0.282364

0.244158	-0.132730	0.005005	-0.000074	0.282360
0.341564	-0.184195	0.010010	-0.000095	0.282205
-0.400839	-0.093678	0.015014	0.000067	0.282044
-0.098466	-0.215052	0.020019	0.000001	0.281734
0.004139	-0.301602	0.025024	-0.000021	0.281427
-1.049589	-0.195185	0.030029	0.000209	0.281099
-1.354287	-0.168262	0.035034	0.000275	0.280987
-1.411294	-0.202803	0.040038	0.000288	0.280790
-1.776928	-0.201087	0.045043	0.000367	0.280518
-2.111498	-0.157650	0.050048	0.000440	0.280457
-2.012896	-0.225463	0.055053	0.000419	0.280230
-2.062812	-0.281527	0.060058	0.000430	0.279941
-2.841030	-0.224764	0.065062	0.000600	0.279599
-2.779310	-0.260721	0.070067	0.000586	0.279486
-2.610929	-0.376787	0.075072	0.000549	0.279094
-3.342951	-0.323135	0.080077	0.000709	0.278773
-3.887356	-0.261446	0.085082	0.000828	0.278632
-3.859014	-0.332682	0.090086	0.000822	0.278334
-3.814789	-0.404656	0.095091	0.000812	0.278043
-4.532522	-0.354077	0.100096	0.000969	0.277719
-4.506815	-0.411781	0.105101	0.000963	0.277478
-5.192597	-0.343864	0.110106	0.001113	0.277255
-5.894160	-0.264062	0.115110	0.001266	0.277074
-5.251215	-0.415906	0.120115	0.001126	0.276884
-5.347335	-0.459906	0.125120	0.001146	0.276611
-5.791852	-0.468111	0.130125	0.001244	0.276229
-5.613397	-0.565581	0.135130	0.001205	0.275925
-6.117796	-0.575316	0.140134	0.001315	0.275489
-6.443246	-0.580239	0.145139	0.001386	0.275214
-6.531598	-0.644162	0.150144	0.001405	0.274854
-6.792186	-0.686477	0.155149	0.001462	0.274458
-7.199955	-0.695891	0.160154	0.001551	0.274096
-7.677367	-0.680361	0.165158	0.001655	0.273794
-8.318307	-0.633172	0.170163	0.001795	0.273509
-8.689615	-0.602762	0.175168	0.001876	0.273357
-8.924190	-0.623374	0.180173	0.001927	0.273079
-8.670864	-0.700987	0.185178	0.001872	0.272921
-9.254438	-0.653710	0.190182	0.001999	0.272680
-9.571630	-0.656656	0.195187	0.002068	0.272418
-9.498052	-0.729207	0.200192	0.002052	0.272142
-9.584664	-0.780470	0.205197	0.002071	0.271837
-9.925235	-0.793595	0.210202	0.002146	0.271508
-10.068841	-0.854236	0.215206	0.002177	0.271115
-10.339836	-0.875682	0.220211	0.002236	0.270801
-10.728698	-0.879986	0.225216	0.002321	0.270474
-11.117452	-0.880476	0.230221	0.002406	0.270163
-11.607900	-0.845435	0.235226	0.002513	0.269937
-12.114687	-0.823773	0.240230	0.002623	0.269635
-12.067148	-0.869226	0.245235	0.002613	0.269462
-12.606918	-0.812305	0.250240	0.002731	0.269297
-12.702002	-0.854622	0.255245	0.002752	0.269025
-12.812235	-0.875831	0.260250	0.002776	0.268838
-13.145059	-0.877177	0.265254	0.002848	0.268567
-13.280663	-0.907433	0.270259	0.002878	0.268317
-13.579632	-0.914722	0.275264	0.002943	0.268044
-13.947656	-0.915009	0.280269	0.003023	0.267749
-14.336626	-0.882620	0.285274	0.003108	0.267589
-14.601306	-0.886560	0.290278	0.003166	0.267359
-14.570827	-0.946745	0.295283	0.003159	0.267101
-14.239154	-1.088055	0.300288	0.003087	0.266704
-14.843638	-1.056601	0.305293	0.003219	0.266366
-15.437729	-1.031008	0.310298	0.003349	0.266008
-16.141459	-0.944451	0.315302	0.003502	0.265849
-16.164186	-0.991391	0.320307	0.003507	0.265609
-16.175738	-1.023467	0.325312	0.003510	0.265448
-16.519812	-1.022625	0.330317	0.003585	0.265175
-16.892684	-1.005886	0.335322	0.003666	0.264952
-16.865454	-1.076892	0.340326	0.003660	0.264638
-17.283698	-1.066868	0.345331	0.003751	0.264347
-17.551151	-1.072396	0.350336	0.003810	0.264104
-17.664958	-1.115158	0.355341	0.003835	0.263809
-17.904349	-1.134697	0.360346	0.003887	0.263521
-18.374542	-1.104535	0.365350	0.003990	0.263282
-18.416118	-1.162484	0.370355	0.003999	0.262972
-18.781450	-1.160111	0.375360	0.004078	0.262686
-18.968847	-1.195037	0.380365	0.004119	0.262366
-19.782895	-1.105684	0.385370	0.004297	0.262128
-19.778426	-1.147624	0.390374	0.004296	0.261931
-19.774580	-1.199184	0.395379	0.004295	0.261687
-20.031215	-1.211856	0.400384	0.004351	0.261416
-20.037071	-1.295635	0.405389	0.004352	0.261009
-20.112940	-1.349163	0.410394	0.004369	0.260690
-20.959902	-1.266234	0.415398	0.004554	0.260392
-21.434009	-1.240914	0.420403	0.004657	0.260124
-21.836214	-1.202556	0.425408	0.004745	0.259977
-22.090419	-1.216388	0.430413	0.004800	0.259701
-22.533027	-1.147422	0.435418	0.004897	0.259668
-22.617425	-1.196595	0.440422	0.004915	0.259361
-22.662741	-1.220328	0.445427	0.004925	0.259209
-22.933106	-1.210105	0.450432	0.004984	0.259035
-23.182226	-1.236375	0.455437	0.005039	0.258702
-22.897663	-1.331933	0.460442	0.004977	0.258474
-23.105910	-1.376526	0.465446	0.005022	0.258085
-22.977446	-1.489059	0.470451	0.004994	0.257645
