Wed Jun 08 13:28:08 2022

Number of Points = 5602
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.734989	-0.064506	0.000000	-0.000168	0.287638

0.194739	-0.042612	0.005005	-0.000050	0.287332
0.101490	-0.045416	0.010010	-0.000030	0.287251
-0.730682	0.043991	0.015014	0.000151	0.287022
0.204600	-0.152050	0.020019	-0.000053	0.286864
0.188612	-0.224507	0.025024	-0.000050	0.286536
-0.493299	-0.194551	0.030029	0.000099	0.286159
-0.864006	-0.199192	0.035034	0.000180	0.285862
-1.356338	-0.167843	0.040038	0.000287	0.285631
-1.513945	-0.188041	0.045043	0.000321	0.285425
-1.682352	-0.208856	0.050048	0.000358	0.285208
-1.477506	-0.321939	0.055053	0.000313	0.284866
-1.816141	-0.350375	0.060058	0.000386	0.284487
-2.378945	-0.323651	0.065062	0.000509	0.284182
-2.744857	-0.325359	0.070067	0.000589	0.283899
-3.495408	-0.263421	0.075072	0.000752	0.283607
-3.752355	-0.224223	0.080077	0.000808	0.283587
-3.462103	-0.339306	0.085082	0.000745	0.283298
-3.247185	-0.446088	0.090086	0.000698	0.282989
-3.646988	-0.463188	0.095091	0.000785	0.282612
-4.130797	-0.464883	0.100096	0.000890	0.282238
-4.630532	-0.436224	0.105101	0.000999	0.281987
-5.188402	-0.398088	0.110106	0.001120	0.281734
-5.586701	-0.376168	0.115110	0.001207	0.281529
-5.405676	-0.430877	0.120115	0.001167	0.281424
-5.437503	-0.497729	0.125120	0.001174	0.281103
-5.478397	-0.568524	0.130125	0.001183	0.280757
-6.345772	-0.481021	0.135130	0.001372	0.280486
-6.392145	-0.520918	0.140134	0.001382	0.280274
-6.705679	-0.524576	0.145139	0.001450	0.280018
-7.289471	-0.465200	0.150144	0.001577	0.279838
-7.141065	-0.549058	0.155149	0.001545	0.279577
-7.100559	-0.639254	0.160154	0.001536	0.279204
-7.434892	-0.658473	0.165158	0.001608	0.278862
-8.207419	-0.575074	0.170163	0.001777	0.278645
-8.500220	-0.593863	0.175168	0.001840	0.278336
