Wed Jun 08 12:48:57 2022

Number of Points = 5605
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.578648	-0.038695	0.000000	-0.000008	0.260422

-0.322165	-0.104614	0.005005	-0.000063	0.260313
-0.433979	-0.106999	0.010010	-0.000038	0.260206
-0.816964	-0.088205	0.015014	0.000046	0.259978
-0.817712	-0.130168	0.020019	0.000047	0.259773
-1.035424	-0.142023	0.025024	0.000095	0.259533
-1.076518	-0.190976	0.030029	0.000105	0.259260
-1.001876	-0.271029	0.035034	0.000089	0.258931
-0.993206	-0.354004	0.040038	0.000088	0.258533
-1.184101	-0.419179	0.045043	0.000131	0.258056
-1.405388	-0.475476	0.050048	0.000180	0.257595
-1.785843	-0.509603	0.055053	0.000264	0.257109
-2.211226	-0.518658	0.060058	0.000357	0.256707
-2.005285	-0.644593	0.065062	0.000313	0.256261
-1.898020	-0.775172	0.070067	0.000290	0.255708
-2.143098	-0.852821	0.075072	0.000345	0.255118
-2.586228	-0.897317	0.080077	0.000442	0.254523
-2.962801	-0.947692	0.085082	0.000525	0.253954
-3.357528	-0.985706	0.090086	0.000612	0.253430
-3.691307	-1.023338	0.095091	0.000686	0.252958
-3.740183	-1.123827	0.100096	0.000697	0.252415
-3.822673	-1.224335	0.105101	0.000716	0.251842
-4.193085	-1.275393	0.110106	0.000797	0.251268
-4.811598	-1.272065	0.115110	0.000933	0.250754
-5.109073	-1.308163	0.120115	0.000999	0.250315
-5.320286	-1.363701	0.125120	0.001046	0.249853
-5.555910	-1.424605	0.130125	0.001098	0.249341
-5.606624	-1.511363	0.135130	0.001110	0.248858
-5.418887	-1.663590	0.140134	0.001070	0.248249
-5.599541	-1.760232	0.145139	0.001110	0.247601
-6.097831	-1.803030	0.150144	0.001219	0.246949
-6.674498	-1.814565	0.155149	0.001346	0.246385
-6.852999	-1.894213	0.160154	0.001386	0.245821
-6.929490	-1.983600	0.165158	0.001403	0.245295
-7.035756	-2.083705	0.170163	0.001427	0.244686
-7.171220	-2.192226	0.175168	0.001458	0.244007
-7.637021	-2.239436	0.180173	0.001560	0.243351
-8.127764	-2.268594	0.185178	0.001668	0.242764
-8.831997	-2.246022	0.190182	0.001822	0.242255
-9.002158	-2.308639	0.195187	0.001860	0.241777
-9.025465	-2.402794	0.200192	0.001866	0.241264
-8.973546	-2.517331	0.205197	0.001856	0.240711
-9.438485	-2.545424	0.210202	0.001958	0.240146
-9.820229	-2.586612	0.215206	0.002042	0.239586
-9.889233	-2.681297	0.220211	0.002058	0.239025
-10.323696	-2.719132	0.225216	0.002153	0.238433
-10.837988	-2.718287	0.230221	0.002266	0.237971
-10.684911	-2.846936	0.235226	0.002234	0.237427
-10.651860	-2.969314	0.240230	0.002227	0.236807
-11.027857	-3.025753	0.245235	0.002310	0.236163
-11.604597	-3.038112	0.250240	0.002437	0.235569
-11.699159	-3.122558	0.255245	0.002458	0.235030
-12.350640	-3.115837	0.260250	0.002601	0.234467
-12.968409	-3.098147	0.265254	0.002737	0.233992
-12.802068	-3.204421	0.270259	0.002701	0.233572
-12.618412	-3.344288	0.275264	0.002662	0.232986
-13.198456	-3.354137	0.280269	0.002789	0.232394
-13.626414	-3.382090	0.285274	0.002883	0.231844
-13.734764	-3.458865	0.290278	0.002908	0.231325
-13.969724	-3.514472	0.295283	0.002960	0.230802
-14.184813	-3.569035	0.300288	0.003008	0.230301
-14.168924	-3.685412	0.305293	0.003005	0.229678
-14.449443	-3.751881	0.310298	0.003067	0.229049
-15.084324	-3.755110	0.315302	0.003206	0.228432
-15.676878	-3.738131	0.320307	0.003336	0.227965
-16.253353	-3.722149	0.325312	0.003463	0.227506
-16.579263	-3.733163	0.330317	0.003535	0.227134
-16.625735	-3.788343	0.335322	0.003546	0.226782
-16.652991	-3.874705	0.340326	0.003552	0.226275
-16.738551	-3.940080	0.345331	0.003572	0.225828
-17.044697	-3.977291	0.350336	0.003639	0.225326
-17.307494	-4.019496	0.355341	0.003698	0.224837
-17.641952	-4.051939	0.360346	0.003771	0.224333
-17.931934	-4.095748	0.365350	0.003835	0.223806
-17.984314	-4.171977	0.370355	0.003848	0.223325
-17.867187	-4.296727	0.375360	0.003823	0.222733
-18.331916	-4.322324	0.380365	0.003925	0.222136
-18.884102	-4.327970	0.385370	0.004046	0.221566
-18.964765	-4.403038	0.390374	0.004065	0.221059
-19.326538	-4.429643	0.395379	0.004144	0.220553
-19.715805	-4.455881	0.400384	0.004230	0.220021
-20.007006	-4.490858	0.405389	0.004294	0.219533
-19.841745	-4.611373	0.410394	0.004259	0.219002
-20.164186	-4.661661	0.415398	0.004330	0.218394
-20.695603	-4.666208	0.420403	0.004447	0.217841
-21.010621	-4.701141	0.425408	0.004516	0.217325
-21.390523	-4.716518	0.430413	0.004600	0.216857
-21.768654	-4.735302	0.435418	0.004683	0.216370
-21.680374	-4.828191	0.440422	0.004665	0.215915
-21.613724	-4.929079	0.445427	0.004651	0.215391
-21.948187	-4.982151	0.450432	0.004725	0.214744
-22.418144	-5.001035	0.455437	0.004828	0.214159
-22.629541	-5.057358	0.460442	0.004875	0.213613
-23.027434	-5.076072	0.465446	0.004963	0.213099
-23.243727	-5.131807	0.470451	0.005011	0.212549
-23.188683	-5.239536	0.475456	0.004999	0.211964
-23.448443	-5.296800	0.480461	0.005057	0.211358
-23.809383	-5.332207	0.485466	0.005136	0.210776
-24.168054	-5.364623	0.490470	0.005216	0.210213
-24.545107	-5.393748	0.495475	0.005299	0.209650
-24.976664	-5.407214	0.500480	0.005394	0.209123
-24.948766	-5.501490	0.505485	0.005388	0.208582
-24.928928	-5.602121	0.510490	0.005385	0.207992
-25.221681	-5.657997	0.515494	0.005449	0.207348
-25.612425	-5.693348	0.520499	0.005535	0.206725
-26.088614	-5.706010	0.525504	0.005640	0.206149
-26.660946	-5.686136	0.530509	0.005766	0.205669
-27.148863	-5.675180	0.535514	0.005873	0.205222
-27.506629	-5.683804	0.540518	0.005952	0.204791
-27.271763	-5.790535	0.545523	0.005901	0.204379
-27.299157	-5.877329	0.550528	0.005908	0.203813
-27.673277	-5.906560	0.555533	0.005990	0.203234
-28.337727	-5.872818	0.560538	0.006136	0.202736
-28.887484	-5.849028	0.565542	0.006257	0.202296
-29.123015	-5.863271	0.570547	0.006309	0.201954
-29.379577	-5.882193	0.575552	0.006366	0.201559
-28.863393	-6.049319	0.580557	0.006254	0.201065
-29.158206	-6.083022	0.585562	0.006319	0.200535
-29.744157	-6.066460	0.590566	0.006448	0.200006
-30.037720	-6.094699	0.595571	0.006512	0.199509
-30.193896	-6.148723	0.600576	0.006547	0.198997
-30.410249	-6.185750	0.605581	0.006595	0.198525
-30.422808	-6.274358	0.610586	0.006599	0.197947
-30.569786	-6.344853	0.615590	0.006632	0.197336
-31.120156	-6.342114	0.620595	0.006753	0.196749
-31.434093	-6.369343	0.625600	0.006822	0.196228
-31.759819	-6.388833	0.630605	0.006894	0.195742
-32.220986	-6.390028	0.635610	0.006995	0.195224
-32.484092	-6.411346	0.640614	0.007053	0.194793
-32.487995	-6.490893	0.645619	0.007055	0.194272
-32.669352	-6.542603	0.650624	0.007095	0.193732
-33.195543	-6.530903	0.655629	0.007211	0.193220
-33.635866	-6.532046	0.660634	0.007308	0.192718
-34.187079	-6.496961	0.665638	0.007429	0.192327
-34.489896	-6.498215	0.670643	0.007495	0.191976
-34.185423	-6.615039	0.675648	0.007430	0.191549
-34.203506	-6.690140	0.680653	0.007434	0.191033
-34.105507	-6.796980	0.685658	0.007414	0.190436
-34.519860	-6.824228	0.690662	0.007505	0.189784
-34.766640	-6.870970	0.695667	0.007560	0.189190
-35.278160	-6.875812	0.700672	0.007672	0.188572
-35.514161	-6.917114	0.705677	0.007724	0.188023
-35.333892	-7.036199	0.710682	0.007686	0.187430
-35.514214	-7.106935	0.715686	0.007726	0.186744
-35.993000	-7.124599	0.720691	0.007831	0.186069
-36.467102	-7.129775	0.725696	0.007935	0.185481
-36.969685	-7.127721	0.730701	0.008046	0.184907
-37.819242	-7.047023	0.735706	0.008232	0.184462
-38.007880	-7.072156	0.740710	0.008274	0.184067
-37.694971	-7.193097	0.745715	0.008206	0.183603
-37.748605	-7.266661	0.750720	0.008219	0.183033
-37.919378	-7.326823	0.755725	0.008257	0.182414
-38.474617	-7.314306	0.760730	0.008379	0.181841
-38.980478	-7.300712	0.765734	0.008490	0.181332
-39.473312	-7.285623	0.770739	0.008598	0.180847
-39.539914	-7.327292	0.775744	0.008614	0.180474
-39.979467	-7.322799	0.780749	0.008710	0.179977
-39.914932	-7.395189	0.785754	0.008697	0.179544
-40.090601	-7.447428	0.790758	0.008736	0.178964
-40.450678	-7.456739	0.795763	0.008815	0.178461
-40.888350	-7.451856	0.800768	0.008912	0.177963
-41.324135	-7.441536	0.805773	0.009007	0.177504
-41.649088	-7.444527	0.810778	0.009079	0.177084
-41.716625	-7.490622	0.815782	0.009095	0.176671
-41.495649	-7.604322	0.820787	0.009047	0.176127
-41.749025	-7.637319	0.825792	0.009103	0.175578
-41.995658	-7.674593	0.830797	0.009158	0.175004
-42.178328	-7.724365	0.835802	0.009198	0.174417
-42.545642	-7.744257	0.840806	0.009279	0.173816
-42.863246	-7.767036	0.845811	0.009349	0.173253
-43.050922	-7.813098	0.850816	0.009391	0.172681
-43.260744	-7.861046	0.855821	0.009438	0.172065
-43.726931	-7.861063	0.860826	0.009540	0.171477
-44.321704	-7.824775	0.865830	0.009671	0.170991
-44.931878	-7.776033	0.870835	0.009805	0.170577
-45.364077	-7.750607	0.875840	0.009900	0.170214
-45.310948	-7.807364	0.880845	0.009889	0.169858
-45.114798	-7.908183	0.885850	0.009847	0.169356
-44.909901	-8.018924	0.890854	0.009803	0.168790
-45.207218	-8.053912	0.895859	0.009868	0.168146
-45.842098	-8.025115	0.900864	0.010008	0.167543
-46.413286	-7.993246	0.905869	0.010133	0.167043
-46.992543	-7.953417	0.910874	0.010260	0.166591
-46.811665	-8.041781	0.915878	0.010222	0.166153
-46.938156	-8.083035	0.920883	0.010250	0.165673
-47.123396	-8.122310	0.925888	0.010291	0.165129
-47.538084	-8.120889	0.930893	0.010382	0.164594
-47.897191	-8.127779	0.935898	0.010461	0.164067
-48.125257	-8.149364	0.940902	0.010512	0.163597
-48.148082	-8.214349	0.945907	0.010518	0.163063
-48.091881	-8.301717	0.950912	0.010506	0.162459
-48.251204	-8.358449	0.955917	0.010542	0.161804
-48.548632	-8.391833	0.960922	0.010607	0.161143
-49.102045	-8.370632	0.965926	0.010729	0.160564
-49.264447	-8.418219	0.970931	0.010765	0.159968
-49.611021	-8.436674	0.975936	0.010842	0.159351
-49.664336	-8.502061	0.980941	0.010854	0.158758
-49.880428	-8.542219	0.985946	0.010902	0.158142
-49.956007	-8.617584	0.990950	0.010919	0.157434
-50.477729	-8.613000	0.995955	0.011034	0.156751
-51.124739	-8.572950	1.000960	0.011176	0.156178
-51.214505	-8.621197	1.005965	0.011196	0.155661
-51.396364	-8.662685	1.010970	0.011236	0.155069
-51.660389	-8.693480	1.015974	0.011295	0.154447
-51.881171	-8.727158	1.020979	0.011344	0.153859
-52.134557	-8.759204	1.025984	0.011400	0.153237
-52.476745	-8.774617	1.030989	0.011475	0.152624
-52.856547	-8.779577	1.035994	0.011559	0.152042
-53.275177	-8.773422	1.040998	0.011651	0.151494
-53.321004	-8.829301	1.046003	0.011662	0.150960
-53.469279	-8.868831	1.051008	0.011695	0.150414
-53.710415	-8.904133	1.056013	0.011748	0.149767
-54.262785	-8.877441	1.061018	0.011870	0.149191
-54.559856	-8.888587	1.066022	0.011935	0.148663
-54.710237	-8.926394	1.071027	0.011969	0.148120
-55.059824	-8.935603	1.076032	0.012046	0.147527
-55.129651	-8.986727	1.081037	0.012062	0.146984
-55.114189	-9.061027	1.086042	0.012059	0.146366
-55.584679	-9.050431	1.091046	0.012163	0.145758
-55.805710	-9.083270	1.096051	0.012212	0.145142
-55.775691	-9.161485	1.101056	0.012206	0.144504
-56.188622	-9.169531	1.106061	0.012297	0.143812
-56.529865	-9.181765	1.111066	0.012372	0.143187
-57.093602	-9.156529	1.116070	0.012496	0.142554
-57.807735	-9.090394	1.121075	0.012652	0.142052
-57.791354	-9.145405	1.126080	0.012649	0.141584
-57.836646	-9.197583	1.131085	0.012660	0.141047
-58.311023	-9.173044	1.136090	0.012764	0.140535
-58.958701	-9.116532	1.141094	0.012906	0.140041
-58.864081	-9.184192	1.146099	0.012886	0.139574
-58.913468	-9.234644	1.151104	0.012898	0.139037
-58.885487	-9.304364	1.156109	0.012893	0.138444
-58.818479	-9.389921	1.161114	0.012879	0.137766
-59.159824	-9.408618	1.166118	0.012954	0.137054
-59.793805	-9.373177	1.171123	0.013093	0.136376
-60.024255	-9.392027	1.176128	0.013144	0.135832
-60.128487	-9.440337	1.181133	0.013168	0.135213
-60.352566	-9.473642	1.186138	0.013217	0.134539
-60.422138	-9.534662	1.191142	0.013233	0.133851
-60.213167	-9.651042	1.196147	0.013188	0.133088
-60.595827	-9.672104	1.201152	0.013273	0.132262
-61.122250	-9.661302	1.206157	0.013388	0.131499
-61.384441	-9.685622	1.211162	0.013446	0.130830
-61.914242	-9.670109	1.216166	0.013563	0.130098
-62.031635	-9.721528	1.221171	0.013589	0.129400
-62.345598	-9.737200	1.226176	0.013658	0.128718
-62.731000	-9.739371	1.231181	0.013743	0.128044
-63.073084	-9.747377	1.236186	0.013819	0.127382
-63.511851	-9.735718	1.241190	0.013915	0.126748
-63.858381	-9.733527	1.246195	0.013991	0.126173
-64.273002	-9.713196	1.251200	0.014083	0.125661
-64.336927	-9.758613	1.256205	0.014097	0.125090
-64.177909	-9.849347	1.261210	0.014063	0.124446
-64.430685	-9.876361	1.266214	0.014119	0.123727
-64.880691	-9.864268	1.271219	0.014218	0.123059
-65.502270	-9.819030	1.276224	0.014355	0.122424
-65.839510	-9.812281	1.281229	0.014429	0.121893
-65.773330	-9.876829	1.286234	0.014415	0.121337
-65.624589	-9.964162	1.291238	0.014384	0.120690
-65.337626	-10.086338	1.296243	0.014322	0.119922
-65.605964	-10.123331	1.301248	0.014381	0.119043
-66.237336	-10.093202	1.306253	0.014520	0.118209
-67.145925	-10.002586	1.311258	0.014719	0.117507
-67.473952	-10.001434	1.316262	0.014791	0.116910
-67.744275	-10.009010	1.321267	0.014851	0.116322
-68.100237	-9.995470	1.326272	0.014929	0.115802
-68.058647	-10.059332	1.331277	0.014921	0.115178
-68.585467	-10.026132	1.336282	0.015037	0.114546
-69.126656	-9.985483	1.341286	0.015155	0.113966
-69.349940	-9.988718	1.346291	0.015205	0.113501
-69.398248	-10.030643	1.351296	0.015216	0.112937
-69.521158	-10.062123	1.356301	0.015244	0.112345
-69.262621	-10.164901	1.361306	0.015188	0.111683
-69.220143	-10.237572	1.366310	0.015179	0.110939
-69.491686	-10.264600	1.371315	0.015239	0.110095
-69.498290	-10.334713	1.376320	0.015242	0.109272
-69.771776	-10.362131	1.381325	0.015302	0.108408
-70.027532	-10.393403	1.386330	0.015359	0.107526
-70.371252	-10.406874	1.391334	0.015434	0.106670
-70.690064	-10.419098	1.396339	0.015505	0.105871
-70.929515	-10.448869	1.401344	0.015558	0.105020
-71.371971	-10.443197	1.406349	0.015655	0.104169
-71.565878	-10.472745	1.411354	0.015698	0.103402
-72.234522	-10.423941	1.416358	0.015845	0.102590
-72.607425	-10.415389	1.421363	0.015927	0.101902
-72.446087	-10.497954	1.426368	0.015893	0.101216
-72.556381	-10.544065	1.431373	0.015917	0.100398
-72.795134	-10.568766	1.436378	0.015970	0.099566
-73.110054	-10.579112	1.441382	0.016040	0.098742
-73.602516	-10.558449	1.446387	0.016148	0.097919
-73.900092	-10.563781	1.451392	0.016214	0.097185
