Wed Jun 08 12:31:28 2022

Number of Points = 5623
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.286441	-0.089965	0.000000	-0.000042	0.236014

-0.345721	-0.078913	0.005005	-0.000027	0.236013
-0.427284	-0.096187	0.010010	-0.000008	0.235840
-0.382484	-0.132589	0.015014	-0.000016	0.235681
-0.501987	-0.154094	0.020019	0.000011	0.235451
-0.543410	-0.207853	0.025024	0.000022	0.235120
-0.562035	-0.276341	0.030029	0.000027	0.234731
-0.574382	-0.344865	0.035034	0.000032	0.234347
-0.626104	-0.424555	0.040038	0.000044	0.233866
-0.614849	-0.521073	0.045043	0.000044	0.233351
-0.685454	-0.616501	0.050048	0.000061	0.232766
-0.722084	-0.732172	0.055053	0.000070	0.232101
-0.891759	-0.825835	0.060058	0.000109	0.231430
-0.862461	-0.955622	0.065062	0.000104	0.230746
-0.818471	-1.103066	0.070067	0.000096	0.229977
-0.834288	-1.258056	0.075072	0.000101	0.229108
-0.822290	-1.426363	0.080077	0.000100	0.228189
-0.911269	-1.589209	0.085082	0.000121	0.227201
-0.987098	-1.760916	0.090086	0.000139	0.226172
-1.172285	-1.912546	0.095091	0.000181	0.225146
-1.103321	-2.116381	0.100096	0.000168	0.224066
-1.391303	-2.273530	0.105101	0.000232	0.222900
-1.404858	-2.474417	0.110106	0.000237	0.221746
-1.416214	-2.681950	0.115110	0.000241	0.220550
-1.590549	-2.874284	0.120115	0.000281	0.219275
-1.728524	-3.072869	0.125120	0.000313	0.217993
-1.813651	-3.287861	0.130125	0.000333	0.216660
-1.791485	-3.523530	0.135130	0.000330	0.215306
-1.857740	-3.758309	0.140134	0.000346	0.213859
-2.010079	-3.981633	0.145139	0.000381	0.212383
-2.055268	-4.227720	0.150144	0.000392	0.210871
-2.100297	-4.480078	0.155149	0.000404	0.209310
-2.226756	-4.724310	0.160154	0.000433	0.207702
-2.397905	-4.965028	0.165158	0.000472	0.206056
-2.490424	-5.216850	0.170163	0.000494	0.204412
-2.552940	-5.485132	0.175168	0.000509	0.202684
-2.704962	-5.736636	0.180173	0.000544	0.200951
-2.833254	-5.995995	0.185178	0.000574	0.199178
-3.276879	-6.201743	0.190182	0.000672	0.197387
-3.402546	-6.454164	0.195187	0.000701	0.195629
-3.379781	-6.738049	0.200192	0.000698	0.193817
-3.585635	-6.990004	0.205197	0.000745	0.191940
-3.600083	-7.274964	0.210202	0.000750	0.190043
-3.908800	-7.515019	0.215206	0.000819	0.188090
-4.190950	-7.749136	0.220211	0.000882	0.186187
-4.184649	-8.035171	0.225216	0.000882	0.184248
-4.334053	-8.301790	0.230221	0.000917	0.182238
-4.360076	-8.584454	0.235226	0.000924	0.180241
-4.440666	-8.868140	0.240230	0.000943	0.178149
-4.770744	-9.105824	0.245235	0.001017	0.176055
-4.972443	-9.361195	0.250240	0.001063	0.173967
-5.100030	-9.630993	0.255245	0.001092	0.171841
-5.306999	-9.882217	0.260250	0.001139	0.169724
-5.575530	-10.126688	0.265254	0.001200	0.167553
