Wed Jun 08 12:59:27 2022

Number of Points = 5603
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.405777	-0.084246	0.000000	-0.000027	0.271488

-0.339276	-0.096677	0.005005	-0.000041	0.271482
-0.316248	-0.133699	0.010010	-0.000046	0.271327
-0.633558	-0.114059	0.015014	0.000024	0.271166
-0.885346	-0.130516	0.020019	0.000079	0.270889
-0.647978	-0.212959	0.025024	0.000028	0.270694
-0.739360	-0.264545	0.030029	0.000048	0.270381
-1.067606	-0.286919	0.035034	0.000120	0.270016
-1.419473	-0.297261	0.040038	0.000198	0.269687
-1.866547	-0.293500	0.045043	0.000296	0.269348
-2.227525	-0.290621	0.050048	0.000375	0.269072
-2.513760	-0.283936	0.055053	0.000438	0.268874
-2.400483	-0.371491	0.060058	0.000413	0.268554
-2.360264	-0.453794	0.065062	0.000405	0.268200
-3.012943	-0.422270	0.070067	0.000548	0.267825
-3.512454	-0.402360	0.075072	0.000657	0.267516
-3.504354	-0.458504	0.080077	0.000656	0.267258
-3.729463	-0.497055	0.085082	0.000706	0.266895
-4.014150	-0.515153	0.090086	0.000768	0.266580
-4.014683	-0.590148	0.095091	0.000769	0.266225
-3.716618	-0.747413	0.100096	0.000704	0.265723
-4.264287	-0.742765	0.105101	0.000824	0.265301
-4.973364	-0.716070	0.110106	0.000979	0.264852
-5.225682	-0.742973	0.115110	0.001035	0.264519
-5.882230	-0.692303	0.120115	0.001178	0.264226
-5.850683	-0.765391	0.125120	0.001172	0.263903
-5.613974	-0.885108	0.130125	0.001121	0.263524
-5.896790	-0.932184	0.135130	0.001183	0.263069
-6.277325	-0.957022	0.140134	0.001266	0.262638
-6.429854	-1.019166	0.145139	0.001300	0.262215
-6.683218	-1.079628	0.150144	0.001356	0.261717
-6.893385	-1.129530	0.155149	0.001402	0.261304
-6.925500	-1.229561	0.160154	0.001410	0.260796
-7.150831	-1.284907	0.165158	0.001459	0.260342
-7.790515	-1.283091	0.170163	0.001599	0.259822
-8.204994	-1.290641	0.175168	0.001690	0.259442
-8.415904	-1.345848	0.180173	0.001737	0.258999
-9.023957	-1.321056	0.185178	0.001870	0.258614
-9.566291	-1.281741	0.190182	0.001989	0.258353
-9.639875	-1.330076	0.195187	0.002005	0.258056
-9.758646	-1.373994	0.200192	0.002031	0.257742
-10.072089	-1.393297	0.205197	0.002100	0.257386
-10.452685	-1.394154	0.210202	0.002184	0.257063
-10.788877	-1.396907	0.215206	0.002258	0.256767
-11.353681	-1.349932	0.220211	0.002381	0.256523
-11.602766	-1.354395	0.225216	0.002436	0.256292
-11.444499	-1.426153	0.230221	0.002402	0.256071
-11.547426	-1.477150	0.235226	0.002425	0.255734
-11.575312	-1.537170	0.240230	0.002431	0.255414
-12.019567	-1.549957	0.245235	0.002529	0.254977
-12.547258	-1.526461	0.250240	0.002644	0.254647
-12.749508	-1.555715	0.255245	0.002689	0.254330
-13.008387	-1.577836	0.260250	0.002746	0.254001
-13.186464	-1.615343	0.265254	0.002785	0.253664
-13.558030	-1.622676	0.270259	0.002867	0.253312
-13.936203	-1.609830	0.275264	0.002950	0.253054
-14.103823	-1.643147	0.280269	0.002987	0.252745
-14.518343	-1.627896	0.285274	0.003077	0.252467
-14.638460	-1.665963	0.290278	0.003104	0.252174
-14.959063	-1.675352	0.295283	0.003174	0.251853
-14.703259	-1.793027	0.300288	0.003119	0.251483
-15.005177	-1.818732	0.305293	0.003185	0.251095
-15.424139	-1.822689	0.310298	0.003277	0.250716
-15.623514	-1.853238	0.315302	0.003321	0.250391
-15.916027	-1.889190	0.320307	0.003385	0.249958
-16.429504	-1.865742	0.325312	0.003498	0.249633
-16.371088	-1.944830	0.330317	0.003486	0.249284
-16.534473	-1.999222	0.335322	0.003522	0.248868
-16.647446	-2.071119	0.340326	0.003547	0.248407
-16.906787	-2.113629	0.345331	0.003604	0.247966
-17.009798	-2.191999	0.350336	0.003627	0.247478
-17.481614	-2.203185	0.355341	0.003730	0.247011
-18.164268	-2.163792	0.360346	0.003880	0.246616
-18.378638	-2.198558	0.365350	0.003927	0.246251
-18.364738	-2.280208	0.370355	0.003924	0.245845
-18.787535	-2.277849	0.375360	0.004017	0.245486
-19.188772	-2.276515	0.380365	0.004105	0.245140
-19.663128	-2.263478	0.385370	0.004209	0.244790
-19.798693	-2.295168	0.390374	0.004239	0.244507
-19.795750	-2.367192	0.395379	0.004239	0.244138
-19.682759	-2.476380	0.400384	0.004214	0.243675
-19.856031	-2.540759	0.405389	0.004253	0.243189
-20.339082	-2.554643	0.410394	0.004359	0.242689
-20.929723	-2.531581	0.415398	0.004488	0.242284
-21.588901	-2.489454	0.420403	0.004632	0.241916
-21.701997	-2.522354	0.425408	0.004657	0.241643
-22.000865	-2.532359	0.430413	0.004723	0.241324
-21.989804	-2.596278	0.435418	0.004721	0.241000
-22.358887	-2.605629	0.440422	0.004802	0.240621
-22.684228	-2.609203	0.445427	0.004873	0.240310
-22.971979	-2.623906	0.450432	0.004937	0.239974
-23.300269	-2.626714	0.455437	0.005009	0.239664
-23.682724	-2.615305	0.460442	0.005093	0.239380
-23.760432	-2.657822	0.465446	0.005110	0.239085
-23.964334	-2.695103	0.470451	0.005155	0.238705
-24.391838	-2.682255	0.475456	0.005249	0.238386
-24.574109	-2.703800	0.480461	0.005289	0.238107
-24.828524	-2.721274	0.485466	0.005345	0.237784
-25.107150	-2.743114	0.490470	0.005406	0.237415
-25.316850	-2.763472	0.495475	0.005452	0.237116
-25.091173	-2.872994	0.500480	0.005403	0.236739
-25.206355	-2.946053	0.505485	0.005429	0.236245
-25.659671	-2.953176	0.510490	0.005528	0.235793
-26.208131	-2.929739	0.515494	0.005648	0.235417
-26.638366	-2.927103	0.520499	0.005743	0.235036
-27.088589	-2.904935	0.525504	0.005841	0.234742
-27.233147	-2.934854	0.530509	0.005873	0.234448
-27.349745	-2.978024	0.535514	0.005899	0.234108
-27.428523	-3.036764	0.540518	0.005917	0.233719
-27.747434	-3.054336	0.545523	0.005987	0.233330
-27.997370	-3.076765	0.550528	0.006042	0.232977
-28.463959	-3.068371	0.555533	0.006144	0.232590
-29.023798	-3.032454	0.560538	0.006267	0.232265
-29.179301	-3.054615	0.565542	0.006301	0.232000
-29.224444	-3.099353	0.570547	0.006311	0.231715
-29.242609	-3.171224	0.575552	0.006316	0.231307
-29.395751	-3.216728	0.580557	0.006350	0.230916
-29.923466	-3.191510	0.585562	0.006465	0.230560
-30.275882	-3.194704	0.590566	0.006542	0.230212
-30.365009	-3.246608	0.595571	0.006562	0.229844
-30.417010	-3.320824	0.600576	0.006574	0.229389
-30.252776	-3.426198	0.605581	0.006539	0.228964
-30.382772	-3.507334	0.610586	0.006568	0.228395
-30.734215	-3.553290	0.615590	0.006645	0.227810
-31.408562	-3.528225	0.620595	0.006792	0.227310
-32.116043	-3.485486	0.625600	0.006947	0.226875
-32.687146	-3.436555	0.630605	0.007072	0.226603
