Wed Jun 08 12:55:56 2022

Number of Points = 5604
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.712062	0.084193	0.000000	0.000054	0.268866

-0.496901	0.009823	0.005005	0.000008	0.268689
-1.059660	0.101269	0.010010	0.000131	0.268665
-1.021953	0.096589	0.015014	0.000123	0.268671
-0.952974	0.078837	0.020019	0.000109	0.268642
-0.918668	0.012522	0.025024	0.000102	0.268357
-1.046260	-0.014687	0.030029	0.000130	0.268126
-0.953418	-0.089329	0.035034	0.000111	0.267850
-1.148386	-0.134703	0.040038	0.000154	0.267479
-1.358801	-0.186524	0.045043	0.000200	0.267065
-1.479837	-0.246803	0.050048	0.000227	0.266683
-1.472101	-0.336890	0.055053	0.000226	0.266263
-1.593105	-0.433253	0.060058	0.000253	0.265710
-1.802999	-0.494206	0.065062	0.000300	0.265250
-2.278792	-0.517523	0.070067	0.000404	0.264753
-2.600740	-0.569978	0.075072	0.000475	0.264242
-3.092291	-0.571403	0.080077	0.000583	0.263834
-3.212351	-0.644777	0.085082	0.000609	0.263385
-3.423840	-0.702161	0.090086	0.000656	0.262938
-3.757431	-0.734067	0.095091	0.000730	0.262511
-4.040180	-0.787213	0.100096	0.000792	0.262024
-4.516932	-0.785443	0.105101	0.000896	0.261640
-4.711785	-0.830747	0.110106	0.000940	0.261261
-4.887171	-0.895179	0.115110	0.000978	0.260806
-4.967589	-0.958800	0.120115	0.000996	0.260431
-4.988405	-1.058081	0.125120	0.001002	0.259934
-5.322063	-1.105154	0.130125	0.001075	0.259429
-5.765769	-1.137287	0.135130	0.001172	0.258904
-5.966695	-1.191572	0.140134	0.001217	0.258473
-6.218773	-1.252716	0.145139	0.001272	0.257964
-6.429324	-1.311713	0.150144	0.001319	0.257500
-6.516279	-1.401906	0.155149	0.001339	0.256986
-7.131762	-1.406021	0.160154	0.001473	0.256450
-7.773740	-1.378691	0.165158	0.001614	0.256044
-8.148380	-1.381032	0.170163	0.001696	0.255717
-8.419827	-1.393993	0.175168	0.001756	0.255423
-8.599121	-1.429198	0.180173	0.001796	0.255098
-8.656041	-1.493801	0.185178	0.001809	0.254730
-8.670104	-1.582592	0.190182	0.001813	0.254279
-8.736611	-1.665975	0.195187	0.001828	0.253809
-9.046924	-1.721054	0.200192	0.001896	0.253272
-9.116004	-1.810741	0.205197	0.001912	0.252767
-9.738690	-1.803807	0.210202	0.002048	0.252270
-9.847558	-1.887782	0.215206	0.002072	0.251758
-10.112091	-1.932920	0.220211	0.002131	0.251305
-10.518496	-1.964536	0.225216	0.002220	0.250798
-10.776029	-1.996203	0.230221	0.002277	0.250417
-11.026021	-2.054666	0.235226	0.002332	0.249907
-11.284254	-2.096133	0.240230	0.002389	0.249475
-11.767373	-2.109037	0.245235	0.002495	0.248992
-11.990009	-2.151820	0.250240	0.002544	0.248582
-12.329743	-2.170127	0.255245	0.002619	0.248194
-12.579412	-2.215639	0.260250	0.002674	0.247746
-13.003724	-2.212386	0.265254	0.002767	0.247393
-13.216814	-2.250480	0.270259	0.002814	0.247013
-13.537214	-2.269172	0.275264	0.002884	0.246637
-13.691247	-2.320505	0.280269	0.002919	0.246240
-13.989446	-2.347335	0.285274	0.002984	0.245841
-13.916466	-2.426969	0.290278	0.002969	0.245496
-14.228531	-2.467119	0.295283	0.003038	0.245015
-14.344602	-2.535118	0.300288	0.003063	0.244563
-14.410249	-2.625955	0.305293	0.003078	0.244037
-14.833174	-2.658085	0.310298	0.003171	0.243497
-15.347649	-2.661237	0.315302	0.003284	0.243025
-15.837066	-2.652753	0.320307	0.003392	0.242634
