Thu Jun 09 13:32:29 2022

Number of Points = 5617
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.349541	-0.069203	0.000000	-0.000101	0.285510

0.261949	-0.063374	0.005005	-0.000082	0.285470
0.241347	-0.115075	0.010010	-0.000077	0.285227
0.311023	-0.178027	0.015014	-0.000092	0.285003
0.244427	-0.246256	0.020019	-0.000078	0.284653
0.380661	-0.371581	0.025024	-0.000107	0.284203
0.301298	-0.457032	0.030029	-0.000090	0.283767
0.508736	-0.625031	0.035034	-0.000135	0.283181
0.547836	-0.779746	0.040038	-0.000143	0.282525
0.358165	-0.907968	0.045043	-0.000102	0.281812
0.359280	-1.072876	0.050048	-0.000102	0.281078
0.218083	-1.219878	0.055053	-0.000071	0.280314
0.348383	-1.423293	0.060058	-0.000100	0.279503
0.464394	-1.654828	0.065062	-0.000125	0.278553
0.451191	-1.877695	0.070067	-0.000122	0.277538
0.316032	-2.091397	0.075072	-0.000092	0.276467
0.304008	-2.326389	0.080077	-0.000089	0.275390
0.338222	-2.588209	0.085082	-0.000097	0.274223
0.231295	-2.837764	0.090086	-0.000073	0.272997
0.067678	-3.085584	0.095091	-0.000037	0.271728
0.176468	-3.386130	0.100096	-0.000061	0.270425
0.155320	-3.683268	0.105101	-0.000056	0.269027
0.105415	-3.982962	0.110106	-0.000045	0.267588
-0.023363	-4.275089	0.115110	-0.000016	0.266113
0.020399	-4.603818	0.120115	-0.000026	0.264596
0.207069	-4.979679	0.125120	-0.000066	0.262962
0.004486	-5.297967	0.130125	-0.000022	0.261275
-0.063542	-5.640169	0.135130	-0.000007	0.259572
-0.096712	-5.999804	0.140134	0.000001	0.257803
-0.333087	-6.330177	0.145139	0.000053	0.255994
-20.931075	-2.943398	0.150144	0.004547	0.255328
-17.142909	-2.711816	0.155149	0.003720	0.259610
-19.904876	-1.932600	0.160154	0.004323	0.261088
-12.215562	-2.831129	0.165158	0.002644	0.263079
-12.997923	-2.482277	0.170163	0.002815	0.264102
-13.373571	-2.244493	0.175168	0.002897	0.264925
-10.900121	-2.541223	0.180173	0.002357	0.265521
-10.638628	-2.518499	0.185178	0.002300	0.265839
-11.034379	-2.409840	0.190182	0.002386	0.266032
-10.266296	-2.565330	0.195187	0.002219	0.265918
-8.890326	-2.823964	0.200192	0.001918	0.265808
-10.523317	-2.599998	0.205197	0.002275	0.265548
-9.847383	-2.762121	0.210202	0.002127	0.265328
-9.233175	-2.957128	0.215206	0.001993	0.264902
-10.835075	-2.788274	0.220211	0.002343	0.264405
-12.007135	-2.604139	0.225216	0.002599	0.264328
-11.634791	-2.682023	0.230221	0.002517	0.264261
-11.883675	-2.690094	0.235226	0.002572	0.264020
-13.184334	-2.465783	0.240230	0.002856	0.264030
-13.071273	-2.487275	0.245235	0.002831	0.264019
-12.786620	-2.533293	0.250240	0.002769	0.264032
-12.910009	-2.572797	0.255245	0.002796	0.263744
-12.960492	-2.601267	0.260250	0.002807	0.263568
-13.215680	-2.593674	0.265254	0.002862	0.263396
-12.912213	-2.718893	0.270259	0.002796	0.263047
-13.074689	-2.757540	0.275264	0.002832	0.262730
-13.300517	-2.821428	0.280269	0.002881	0.262241
-12.796221	-2.999742	0.285274	0.002771	0.261800
-13.703573	-2.939011	0.290278	0.002969	0.261348
-13.761784	-3.035865	0.295283	0.002982	0.260835
-14.807144	-2.945655	0.300288	0.003210	0.260409
-15.424174	-2.872129	0.305293	0.003345	0.260255
-16.249250	-2.786142	0.310298	0.003525	0.259990
-16.715760	-2.705577	0.315302	0.003627	0.259994
-17.121047	-2.637609	0.320307	0.003715	0.259987
-17.087038	-2.642114	0.325312	0.003708	0.259994
-16.914545	-2.686617	0.330317	0.003670	0.259921
-16.578022	-2.797504	0.335322	0.003597	0.259664
-16.740927	-2.843346	0.340326	0.003632	0.259308
-16.958620	-2.871321	0.345331	0.003680	0.258993
-17.248314	-2.889710	0.350336	0.003743	0.258664
-16.792024	-3.060170	0.355341	0.003643	0.258215
-16.879108	-3.150373	0.360346	0.003662	0.257705
-18.770658	-2.922395	0.365350	0.004075	0.257240
-18.135399	-3.079187	0.370355	0.003937	0.257005
-19.535415	-2.872223	0.375360	0.004242	0.256846
-20.415363	-2.722369	0.380365	0.004434	0.256843
-19.973536	-2.840231	0.385370	0.004338	0.256637
-20.743271	-2.696115	0.390374	0.004506	0.256698
-21.378119	-2.587545	0.395379	0.004644	0.256698
-21.527636	-2.531703	0.400384	0.004677	0.256846
-20.869306	-2.666296	0.405389	0.004533	0.256738
-20.833208	-2.713580	0.410394	0.004525	0.256538
-21.013902	-2.741030	0.415398	0.004565	0.256252
-20.599862	-2.870063	0.420403	0.004475	0.255967
-20.632276	-2.954847	0.425408	0.004482	0.255524
-20.993197	-2.979271	0.430413	0.004560	0.255101
-21.308467	-3.022275	0.435418	0.004629	0.254625
-22.590821	-2.851971	0.440422	0.004909	0.254383
-23.157945	-2.818618	0.445427	0.005033	0.254069
-22.513989	-2.956603	0.450432	0.004892	0.253932
-23.612284	-2.807572	0.455437	0.005132	0.253740
-24.949197	-2.623046	0.460442	0.005424	0.253522
-24.472650	-2.658182	0.465446	0.005320	0.253751
-25.215147	-2.533686	0.470451	0.005482	0.253739
-25.773231	-2.436182	0.475456	0.005604	0.253749
-25.496836	-2.484802	0.480461	0.005543	0.253743
-24.546640	-2.651046	0.485466	0.005336	0.253724
-24.484492	-2.733147	0.490470	0.005322	0.253371
-25.387221	-2.629752	0.495475	0.005519	0.253118
-24.602063	-2.844091	0.500480	0.005348	0.252722
-24.405894	-2.965046	0.505485	0.005305	0.252288
-24.953326	-2.990380	0.510490	0.005425	0.251696
-25.748484	-2.946838	0.515494	0.005599	0.251234
-26.288487	-2.928545	0.520499	0.005716	0.250865
-26.462642	-2.972333	0.525504	0.005754	0.250496
-27.339098	-2.849468	0.530509	0.005946	0.250361
-28.326070	-2.732041	0.535514	0.006161	0.250104
-28.926955	-2.628526	0.540518	0.006292	0.250107
-30.858173	-2.235250	0.545523	0.006714	0.250423
-29.464480	-2.393955	0.550528	0.006409	0.250821
-29.801324	-2.362146	0.555533	0.006483	0.250692
-28.847630	-2.499917	0.560538	0.006275	0.250819
-28.563545	-2.613890	0.565542	0.006213	0.250492
-28.423308	-2.704364	0.570547	0.006182	0.250159
-28.659735	-2.750334	0.575552	0.006234	0.249726
-29.195418	-2.748461	0.580557	0.006351	0.249275
-28.080595	-3.048242	0.585562	0.006108	0.248725
-29.733487	-2.857643	0.590566	0.006468	0.248260
-30.876726	-2.741729	0.595571	0.006718	0.247857
-31.068153	-2.729597	0.600576	0.006760	0.247753
-32.533567	-2.485978	0.605581	0.007079	0.247717
-31.962376	-2.563797	0.610586	0.006955	0.247818
-32.221273	-2.577461	0.615590	0.007011	0.247525
-31.764545	-2.666737	0.620595	0.006912	0.247468
-33.411246	-2.426606	0.625600	0.007271	0.247258
-33.306182	-2.452708	0.630605	0.007248	0.247216
-33.260439	-2.462176	0.635610	0.007238	0.247208
-33.273706	-2.459011	0.640614	0.007241	0.247213
-31.982899	-2.746461	0.645619	0.006959	0.246874
-32.586921	-2.732586	0.650624	0.007091	0.246420
-33.039102	-2.752204	0.655629	0.007190	0.245926
-33.047825	-2.831135	0.660634	0.007192	0.245515
-34.154290	-2.709722	0.665638	0.007433	0.245168
-34.527082	-2.703543	0.670643	0.007515	0.244873
-35.164888	-2.620555	0.675648	0.007654	0.244739
-34.551168	-2.769473	0.680653	0.007520	0.244514
-36.691973	-2.422288	0.685658	0.007987	0.244416
-35.481461	-2.659403	0.690662	0.007723	0.244262
-36.702368	-2.479939	0.695667	0.007989	0.244111
-36.000453	-2.637160	0.700672	0.007836	0.243921
-36.887707	-2.511092	0.705677	0.008030	0.243788
-36.129669	-2.686964	0.710682	0.007865	0.243551
-36.210282	-2.731232	0.715686	0.007882	0.243251
-37.404855	-2.601546	0.720691	0.008143	0.242866
-35.948195	-2.914586	0.725696	0.007825	0.242536
-37.391148	-2.761738	0.730701	0.008140	0.242049
-37.804828	-2.734448	0.735706	0.008230	0.241824
-38.595025	-2.641661	0.740710	0.008403	0.241604
-38.792621	-2.644281	0.745715	0.008446	0.241415
-39.909414	-2.480893	0.750720	0.008690	0.241271
-38.697025	-2.700195	0.755725	0.008425	0.241209
-39.012790	-2.695490	0.760730	0.008494	0.240953
-40.528340	-2.492663	0.765734	0.008825	0.240658
-39.955611	-2.592376	0.770739	0.008700	0.240649
-40.416752	-2.513679	0.775744	0.008800	0.240648
-41.226811	-2.420042	0.780749	0.008977	0.240414
-40.246814	-2.592148	0.785754	0.008763	0.240391
-40.803375	-2.556194	0.790758	0.008885	0.240081
-40.042841	-2.765253	0.795763	0.008719	0.239669
-42.015531	-2.470139	0.800768	0.009149	0.239446
-39.820426	-2.920776	0.805773	0.008670	0.239053
-41.647802	-2.708828	0.810778	0.009069	0.238524
-41.307052	-2.834648	0.815782	0.008995	0.238169
-42.390740	-2.702867	0.820787	0.009231	0.237886
-41.903164	-2.872761	0.825792	0.009125	0.237429
-43.488393	-2.635091	0.830797	0.009471	0.237252
-43.507541	-2.670620	0.835802	0.009475	0.237047
-43.537107	-2.687061	0.840806	0.009482	0.236933
-45.216351	-2.444378	0.845811	0.009848	0.236696
-44.789560	-2.471841	0.850816	0.009755	0.236938
-45.949196	-2.274629	0.855821	0.010008	0.236931
-42.895592	-2.841765	0.860826	0.009342	0.236695
-45.460938	-2.446405	0.865830	0.009901	0.236464
-43.883502	-2.797544	0.870835	0.009557	0.236032
-44.888487	-2.690535	0.875840	0.009777	0.235687
-45.661846	-2.605769	0.880845	0.009945	0.235433
-45.056587	-2.759045	0.885850	0.009813	0.235169
-45.652449	-2.735617	0.890854	0.009943	0.234749
-46.113074	-2.736119	0.895859	0.010044	0.234325
-46.660037	-2.672683	0.900864	0.010163	0.234163
-47.682587	-2.545609	0.905869	0.010386	0.233906
-47.917233	-2.518803	0.910874	0.010438	0.233835
-48.180193	-2.472870	0.915878	0.010495	0.233840
-48.040597	-2.497457	0.920883	0.010465	0.233836
-48.694028	-2.390443	0.925888	0.010607	0.233810
-48.058711	-2.551597	0.930893	0.010468	0.233529
-48.308693	-2.560944	0.935898	0.010523	0.233249
-48.100794	-2.651508	0.940902	0.010478	0.232953
-49.195955	-2.532960	0.945907	0.010717	0.232581
-47.642218	-2.848639	0.950912	0.010378	0.232313
-48.354808	-2.840075	0.955917	0.010533	0.231700
-48.636406	-2.895047	0.960922	0.010595	0.231140
-49.624656	-2.794820	0.965926	0.010810	0.230766
-50.299934	-2.731779	0.970931	0.010958	0.230480
-51.240027	-2.581901	0.975936	0.011163	0.230420
-53.082271	-2.275440	0.980941	0.011565	0.230372
-51.056130	-2.605242	0.985946	0.011123	0.230464
-52.115381	-2.422229	0.990950	0.011354	0.230474
-52.079420	-2.489035	0.995955	0.011346	0.230143
-51.408099	-2.619272	1.000960	0.011200	0.230060
-52.511540	-2.473057	1.005965	0.011440	0.229827
-51.565695	-2.712845	1.010970	0.011234	0.229401
-53.263532	-2.458741	1.015974	0.011605	0.229202
-52.179719	-2.700013	1.020979	0.011368	0.228896
-52.435660	-2.721769	1.025984	0.011424	0.228536
-52.501557	-2.798516	1.030989	0.011438	0.228053
-52.185118	-2.942334	1.035994	0.011369	0.227559
-54.957483	-2.547918	1.040998	0.011975	0.227116
-54.483449	-2.631807	1.046003	0.011871	0.227101
-55.763821	-2.433094	1.051008	0.012150	0.226988
-56.240804	-2.348938	1.056013	0.012255	0.227002
-55.472956	-2.439286	1.061018	0.012087	0.227229
-56.203360	-2.356826	1.066022	0.012246	0.226994
-55.740117	-2.437560	1.071027	0.012145	0.226986
-55.506273	-2.527785	1.076032	0.012094	0.226709
-55.518897	-2.587122	1.081037	0.012097	0.226368
-56.441983	-2.486466	1.086042	0.012298	0.226050
-55.257093	-2.750234	1.091046	0.012040	0.225711
-55.312239	-2.838919	1.096051	0.012052	0.225165
-56.479604	-2.742671	1.101056	0.012307	0.224587
-57.290265	-2.657157	1.106061	0.012484	0.224289
-57.797565	-2.610946	1.111066	0.012595	0.224062
-58.657522	-2.495294	1.116070	0.012782	0.223885
-58.583698	-2.537786	1.121075	0.012766	0.223717
-59.930874	-2.289297	1.126080	0.013060	0.223818
-58.657475	-2.526272	1.131085	0.012782	0.223711
-60.211719	-2.285732	1.136090	0.013121	0.223568
-58.926508	-2.525633	1.141094	0.012841	0.223456
-59.480057	-2.465576	1.146099	0.012962	0.223261
-59.260423	-2.579815	1.151104	0.012914	0.222830
-59.544624	-2.575066	1.156109	0.012976	0.222583
-59.334551	-2.689591	1.161114	0.012930	0.222139
-59.529726	-2.733680	1.166118	0.012973	0.221701
-59.721116	-2.794396	1.171123	0.013014	0.221171
-60.232621	-2.797722	1.176128	0.013126	0.220655
-60.839517	-2.751401	1.181133	0.013259	0.220327
-61.395089	-2.706224	1.186138	0.013380	0.220042
-62.341358	-2.573844	1.191142	0.013586	0.219873
-62.335323	-2.628935	1.196147	0.013585	0.219564
-62.965192	-2.523077	1.201152	0.013723	0.219553
-63.494655	-2.480163	1.206157	0.013838	0.219280
-62.519555	-2.666472	1.211162	0.013625	0.219169
-63.047859	-2.619238	1.216166	0.013741	0.218922
-63.145986	-2.654897	1.221171	0.013762	0.218621
-63.747272	-2.607465	1.226176	0.013893	0.218302
-63.808195	-2.637515	1.231181	0.013907	0.218069
-63.396665	-2.744747	1.236186	0.013817	0.217857
-64.052977	-2.721883	1.241190	0.013960	0.217341
-63.657382	-2.866564	1.246195	0.013874	0.216896
-65.431448	-2.606515	1.251200	0.014261	0.216643
-64.772063	-2.782669	1.256205	0.014117	0.216276
-65.964614	-2.607913	1.261210	0.014377	0.216105
-65.703568	-2.695033	1.266214	0.014320	0.215859
-67.150070	-2.458843	1.271219	0.014636	0.215792
-67.226757	-2.447478	1.276224	0.014653	0.215782
-66.969618	-2.497889	1.281229	0.014597	0.215745
-67.645490	-2.417156	1.286234	0.014744	0.215541
-66.311541	-2.675446	1.291238	0.014453	0.215367
-67.166773	-2.595555	1.296243	0.014640	0.214979
-67.567752	-2.580102	1.301248	0.014727	0.214668
-67.025297	-2.723399	1.306253	0.014609	0.214373
-68.086469	-2.615452	1.311258	0.014841	0.213940
-68.767236	-2.542732	1.316262	0.014989	0.213683
-69.046011	-2.502876	1.321267	0.015050	0.213637
-68.970598	-2.563217	1.326272	0.015034	0.213358
-68.813794	-2.615008	1.331277	0.014999	0.213211
-70.307331	-2.435130	1.336282	0.015325	0.212764
-69.945059	-2.499950	1.341286	0.015246	0.212747
-70.932551	-2.339816	1.346291	0.015462	0.212694
-70.036846	-2.521955	1.351296	0.015266	0.212525
-70.540076	-2.471562	1.356301	0.015376	0.212313
-70.321564	-2.584201	1.361306	0.015328	0.211868
-70.819456	-2.536784	1.366310	0.015437	0.211644
-71.331487	-2.498986	1.371315	0.015549	0.211348
-71.293371	-2.563722	1.376320	0.015541	0.211001
-71.685454	-2.532593	1.381325	0.015626	0.210787
-71.711955	-2.580783	1.386330	0.015632	0.210473
-72.516130	-2.483863	1.391334	0.015807	0.210229
-71.681503	-2.689702	1.396339	0.015625	0.209853
-72.429418	-2.630769	1.401344	0.015789	0.209439
-72.622164	-2.654409	1.406349	0.015831	0.209099
-72.797103	-2.691677	1.411354	0.015869	0.208695
-73.703708	-2.595480	1.416358	0.016067	0.208340
-73.905172	-2.603819	1.421363	0.016111	0.208081
-75.122141	-2.402489	1.426368	0.016376	0.208039
-75.161837	-2.434699	1.431373	0.016385	0.207803
-74.100971	-2.644822	1.436378	0.016153	0.207631
-74.260861	-2.670761	1.441382	0.016188	0.207309
-75.204713	-2.583961	1.446387	0.016394	0.206855
-73.804505	-2.877495	1.451392	0.016089	0.206528
-76.199767	-2.529663	1.456397	0.016612	0.206149
-75.157906	-2.783166	1.461402	0.016384	0.205691
-75.589120	-2.743674	1.466406	0.016478	0.205481
-77.368395	-2.523230	1.471411	0.016867	0.204965
-75.992035	-2.778267	1.476416	0.016566	0.204847
-78.815921	-2.322162	1.481421	0.017183	0.204678
-77.459483	-2.563992	1.486426	0.016887	0.204620
-78.721276	-2.346931	1.491430	0.017162	0.204626
-78.023169	-2.507161	1.496435	0.017010	0.204376
-77.203217	-2.678363	1.501440	0.016831	0.204187
-78.776003	-2.484658	1.506445	0.017174	0.203721
-77.644838	-2.717046	1.511450	0.016927	0.203483
-78.581228	-2.623275	1.516454	0.017132	0.203071
-79.265509	-2.560419	1.521459	0.017281	0.202735
-78.881415	-2.664423	1.526464	0.017197	0.202498
-79.600004	-2.604366	1.531469	0.017354	0.202107
-79.316288	-2.720129	1.536474	0.017292	0.201689
-79.907593	-2.660534	1.541478	0.017421	0.201429
-81.396811	-2.447265	1.546483	0.017746	0.201168
-81.170496	-2.486422	1.551488	0.017697	0.201166
-81.795487	-2.421974	1.556493	0.017833	0.200900
-80.638176	-2.633859	1.561498	0.017581	0.200815
-81.002385	-2.635464	1.566502	0.017660	0.200414
-81.314034	-2.628978	1.571507	0.017728	0.200120
-81.799927	-2.615849	1.576512	0.017834	0.199680
-81.846614	-2.664283	1.581517	0.017844	0.199324
-83.717998	-2.393497	1.586522	0.018253	0.199010
-83.081962	-2.500943	1.591526	0.018114	0.199020
-83.042461	-2.543613	1.596531	0.018105	0.198793
-83.636139	-2.479083	1.601536	0.018235	0.198558
-83.762370	-2.482902	1.606541	0.018262	0.198397
-83.123122	-2.652070	1.611546	0.018123	0.198019
-83.297483	-2.679944	1.616550	0.018161	0.197653
-84.799934	-2.497240	1.621555	0.018489	0.197178
-84.156255	-2.632749	1.626560	0.018349	0.197017
-85.090304	-2.513753	1.631565	0.018552	0.196755
-84.187751	-2.736809	1.636570	0.018355	0.196318
-83.942024	-2.856713	1.641574	0.018302	0.195820
-85.440184	-2.677703	1.646579	0.018629	0.195321
-85.221787	-2.784349	1.651584	0.018581	0.194875
-86.973853	-2.514945	1.656589	0.018964	0.194677
-86.287727	-2.666870	1.661594	0.018814	0.194455
-87.083036	-2.556538	1.666598	0.018987	0.194288
-87.071535	-2.609308	1.671603	0.018985	0.193959
-86.952326	-2.685071	1.676608	0.018959	0.193600
-89.127039	-2.314724	1.681613	0.019433	0.193586
-87.848711	-2.555852	1.686618	0.019155	0.193442
-88.068581	-2.541805	1.691622	0.019203	0.193289
-88.826723	-2.471016	1.696627	0.019368	0.192904
-88.365374	-2.571914	1.701632	0.019267	0.192762
-88.616008	-2.575255	1.706637	0.019322	0.192460
-88.623805	-2.641507	1.711642	0.019324	0.192019
-88.601870	-2.692797	1.716646	0.019319	0.191707
-89.249752	-2.648245	1.721651	0.019460	0.191272
-89.457223	-2.679683	1.726656	0.019506	0.190831
-89.831302	-2.662707	1.731661	0.019587	0.190521
-90.903009	-2.513917	1.736666	0.019821	0.190291
-91.216901	-2.499368	1.741670	0.019890	0.190032
-91.064235	-2.535798	1.746675	0.019856	0.189964
-91.766850	-2.461921	1.751680	0.020010	0.189656
-91.507667	-2.536235	1.756685	0.019953	0.189458
-91.544080	-2.556395	1.761690	0.019961	0.189283
-92.031500	-2.519016	1.766694	0.020068	0.188976
-91.285287	-2.714400	1.771699	0.019905	0.188527
-92.042153	-2.632377	1.776704	0.020070	0.188209
-92.968546	-2.538499	1.781709	0.020272	0.187776
-91.890378	-2.777040	1.786714	0.020037	0.187416
-93.283439	-2.594912	1.791718	0.020341	0.187036
-92.807195	-2.739945	1.796723	0.020237	0.186610
-93.226645	-2.731403	1.801728	0.020329	0.186183
-94.502481	-2.555136	1.806733	0.020607	0.185897
-94.084188	-2.656795	1.811738	0.020516	0.185694
-94.800764	-2.587195	1.816742	0.020672	0.185334
-95.038711	-2.574161	1.821747	0.020724	0.185146
-96.068835	-2.419712	1.826752	0.020949	0.184996
-95.501436	-2.543780	1.831757	0.020825	0.184814
-96.091735	-2.463867	1.836762	0.020954	0.184669
-95.721015	-2.573933	1.841766	0.020873	0.184352
-95.823523	-2.605509	1.846771	0.020895	0.184017
-95.545042	-2.722331	1.851776	0.020835	0.183545
-96.239680	-2.652374	1.856781	0.020986	0.183209
-96.421120	-2.694780	1.861786	0.021026	0.182704
-96.558828	-2.723016	1.866790	0.021056	0.182347
-98.480318	-2.437236	1.871795	0.021475	0.182047
-97.236716	-2.676292	1.876800	0.021204	0.181868
-98.797734	-2.456917	1.881805	0.021545	0.181535
-98.081159	-2.607502	1.886810	0.021388	0.181343
-99.022064	-2.465465	1.891814	0.021594	0.181210
-99.476389	-2.429970	1.896819	0.021693	0.180916
-98.842473	-2.555532	1.901824	0.021554	0.180798
-99.500284	-2.473887	1.906829	0.021698	0.180582
-98.814376	-2.647828	1.911834	0.021548	0.180189
-99.208422	-2.643205	1.916838	0.021634	0.179750
-99.011225	-2.752168	1.921843	0.021591	0.179224
-100.972233	-2.478249	1.926848	0.022019	0.178787
