Thu Jun 09 11:13:13 2022

Number of Points = 5606
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.073108	-0.179121	0.000000	-0.000150	0.284594

-0.268515	-0.184080	0.005005	-0.000107	0.284426
-1.421170	-0.029274	0.010010	0.000144	0.284240
-1.299023	-0.048714	0.015014	0.000118	0.284247
-0.691039	-0.191726	0.020019	-0.000015	0.284074
-1.953847	-0.006697	0.025024	0.000260	0.283939
-2.047627	0.008503	0.030029	0.000281	0.283935
-0.900122	-0.265610	0.035034	0.000030	0.283591
-0.522642	-0.447623	0.040038	-0.000052	0.283071
-1.650264	-0.370919	0.045043	0.000194	0.282557
-1.730271	-0.437417	0.050048	0.000212	0.282202
-1.377865	-0.625267	0.055053	0.000135	0.281635
-2.477187	-0.546108	0.060058	0.000375	0.281151
-3.080868	-0.516794	0.065062	0.000507	0.280822
-1.913873	-0.803454	0.070067	0.000252	0.280432
-1.973557	-0.940517	0.075072	0.000265	0.279773
-3.338934	-0.836075	0.080077	0.000563	0.279196
-2.635304	-1.059894	0.085082	0.000410	0.278730
-1.693703	-1.406697	0.090086	0.000204	0.277894
-3.001118	-1.380131	0.095091	0.000490	0.277004
-3.548916	-1.413756	0.100096	0.000609	0.276428
-2.663290	-1.734108	0.105101	0.000416	0.275661
-3.699949	-1.741779	0.110106	0.000642	0.274820
-4.949633	-1.649257	0.115110	0.000915	0.274267
-3.563753	-2.024195	0.120115	0.000613	0.273636
-3.611534	-2.222043	0.125120	0.000623	0.272691
-5.403135	-2.084034	0.130125	0.001014	0.271917
-4.041930	-2.463893	0.135130	0.000717	0.271238
-3.004959	-2.876362	0.140134	0.000491	0.270149
-5.553675	-2.681926	0.145139	0.001047	0.269027
-5.930850	-2.747950	0.150144	0.001130	0.268419
-4.974753	-3.083112	0.155149	0.000921	0.267616
-6.128319	-3.091103	0.160154	0.001173	0.266654
-6.976259	-3.082591	0.165158	0.001358	0.266012
-5.005304	-3.590777	0.170163	0.000928	0.265204
-5.295585	-3.803267	0.175168	0.000992	0.263962
-7.842879	-3.558037	0.180173	0.001548	0.263057
-6.822231	-3.868347	0.185178	0.001325	0.262410
-5.770283	-4.280340	0.190182	0.001095	0.261299
-7.763566	-4.162790	0.195187	0.001531	0.260226
-7.786180	-4.314233	0.200192	0.001536	0.259477
-6.481753	-4.752335	0.205197	0.001251	0.258436
