Thu Jun 09 14:32:58 2022

Number of Points = 5604
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.998190	-0.378390	0.000000	-0.000374	0.286024

2.233539	-0.716402	0.005005	-0.000643	0.285467
0.071754	-0.481805	0.010010	-0.000172	0.284876
-1.118585	-0.351416	0.015014	0.000088	0.284554
0.781982	-0.734339	0.020019	-0.000327	0.284298
0.250849	-0.802209	0.025024	-0.000211	0.283598
-1.588597	-0.557927	0.030029	0.000191	0.283289
-0.430271	-0.835604	0.035034	-0.000062	0.282936
-0.074244	-1.044600	0.040038	-0.000140	0.282279
-2.725471	-0.707830	0.045043	0.000439	0.281763
-2.332958	-0.783937	0.050048	0.000353	0.281723
-0.707561	-1.183267	0.055053	-0.000001	0.281182
-2.631969	-0.990519	0.060058	0.000419	0.280575
-3.602515	-0.847437	0.065062	0.000631	0.280473
-1.964983	-1.210143	0.070067	0.000273	0.280103
-2.738567	-1.223676	0.075072	0.000442	0.279450
-4.798384	-0.914371	0.080077	0.000892	0.279259
-3.723805	-1.135854	0.085082	0.000657	0.279089
-3.063793	-1.373299	0.090086	0.000513	0.278529
-4.909501	-1.165178	0.095091	0.000916	0.278046
-4.909775	-1.191345	0.100096	0.000916	0.277928
-4.040335	-1.445484	0.105101	0.000726	0.277451
-5.238265	-1.363482	0.110106	0.000988	0.276897
-6.777173	-1.132042	0.115110	0.001324	0.276754
-5.159160	-1.445784	0.120115	0.000970	0.276585
-4.606067	-1.677130	0.125120	0.000850	0.275965
-6.093550	-1.538023	0.130125	0.001174	0.275442
-6.150313	-1.588420	0.135130	0.001187	0.275168
-5.605011	-1.814690	0.140134	0.001068	0.274562
-6.806737	-1.738459	0.145139	0.001330	0.273972
-8.315968	-1.547316	0.150144	0.001660	0.273666
-7.369159	-1.735871	0.155149	0.001453	0.273544
-7.317124	-1.847696	0.160154	0.001442	0.273072
-9.022123	-1.629025	0.165158	0.001814	0.272738
-8.635148	-1.728065	0.170163	0.001729	0.272587
-7.907895	-1.923640	0.175168	0.001571	0.272259
-9.451378	-1.762557	0.180173	0.001907	0.271786
-9.922712	-1.685947	0.185178	0.002010	0.271768
-8.659305	-1.998938	0.190182	0.001735	0.271320
-8.787315	-2.103387	0.195187	0.001763	0.270736
-10.124175	-1.948536	0.200192	0.002054	0.270395
-9.677851	-2.092916	0.205197	0.001957	0.270079
-8.867161	-2.378972	0.210202	0.001780	0.269394
-10.881895	-2.169462	0.215206	0.002220	0.268766
-11.360000	-2.123108	0.220211	0.002324	0.268601
-9.982741	-2.452075	0.225216	0.002024	0.268164
-10.993093	-2.405782	0.230221	0.002244	0.267573
-12.407328	-2.213030	0.235226	0.002553	0.267343
-11.297978	-2.485825	0.240230	0.002311	0.266953
-11.739747	-2.550164	0.245235	0.002407	0.266296
-13.258350	-2.348839	0.250240	0.002738	0.266021
-12.724744	-2.487304	0.255245	0.002622	0.265799
-11.981411	-2.709115	0.260250	0.002460	0.265352
-13.849439	-2.478608	0.265254	0.002868	0.264932
-13.518285	-2.604528	0.270259	0.002795	0.264604
-12.826202	-2.826240	0.275264	0.002644	0.264114
-14.474372	-2.661947	0.280269	0.003004	0.263556
-15.494018	-2.523642	0.285274	0.003226	0.263385
-14.143893	-2.781205	0.290278	0.002932	0.263257
-14.898266	-2.745816	0.295283	0.003096	0.262812
-16.011982	-2.623308	0.300288	0.003340	0.262488
-14.740657	-2.881993	0.305293	0.003062	0.262290
-15.108801	-2.940801	0.310298	0.003142	0.261708
-17.308360	-2.610810	0.315302	0.003622	0.261487
-15.818422	-2.911678	0.320307	0.003297	0.261266
-15.240983	-3.131174	0.325312	0.003171	0.260686
-17.035513	-2.911617	0.330317	0.003563	0.260266
-17.097412	-2.966663	0.335322	0.003577	0.259950
-16.065890	-3.242509	0.340326	0.003351	0.259470
-17.519007	-3.113115	0.345331	0.003669	0.258894
-18.621841	-2.963135	0.350336	0.003909	0.258707
-17.449228	-3.226856	0.355341	0.003653	0.258401
-17.772237	-3.276930	0.360346	0.003724	0.257890
-19.125343	-3.131225	0.365350	0.004019	0.257473
-18.193034	-3.336066	0.370355	0.003816	0.257252
-17.839800	-3.533039	0.375360	0.003739	0.256586
-19.929864	-3.292570	0.380365	0.004195	0.256014
-20.429325	-3.229902	0.385370	0.004304	0.255902
-18.815569	-3.559934	0.390374	0.003952	0.255638
-19.766959	-3.510625	0.395379	0.004159	0.255081
-21.336078	-3.322822	0.400384	0.004502	0.254685
-19.799069	-3.620681	0.405389	0.004166	0.254513
-19.743858	-3.787056	0.410394	0.004154	0.253739
-21.948818	-3.475255	0.415398	0.004636	0.253416
-21.930434	-3.509724	0.420403	0.004632	0.253261
-20.816619	-3.784965	0.425408	0.004388	0.252841
-22.749857	-3.561073	0.430413	0.004810	0.252311
-23.697868	-3.427234	0.435418	0.005017	0.252171
-22.116338	-3.713742	0.440422	0.004672	0.252091
-22.540719	-3.732789	0.445427	0.004765	0.251635
-24.703962	-3.381984	0.450432	0.005237	0.251540
-23.837988	-3.563388	0.455437	0.005048	0.251374
-22.195063	-3.926450	0.460442	0.004689	0.250964
-24.315922	-3.656040	0.465446	0.005152	0.250503
-24.642696	-3.630976	0.470451	0.005223	0.250349
-23.348084	-3.942476	0.475456	0.004941	0.249897
-24.463333	-3.874657	0.480461	0.005184	0.249280
-25.853080	-3.674597	0.485466	0.005488	0.249090
-25.153238	-3.831557	0.490470	0.005335	0.248903
-24.561066	-4.030418	0.495475	0.005206	0.248411
-26.513250	-3.787605	0.500480	0.005632	0.247951
-26.430957	-3.825430	0.505485	0.005614	0.247831
-24.767050	-4.194963	0.510490	0.005251	0.247401
-26.888100	-3.934855	0.515494	0.005714	0.246880
-27.967864	-3.766352	0.520499	0.005949	0.246798
-26.151511	-4.141903	0.525504	0.005553	0.246468
-26.999518	-4.115868	0.530509	0.005738	0.245862
-28.406015	-3.920130	0.535514	0.006045	0.245633
-27.103396	-4.175556	0.540518	0.005761	0.245467
-27.171384	-4.284394	0.545523	0.005775	0.244851
-29.130856	-4.036134	0.550528	0.006203	0.244405
-29.126515	-4.072016	0.555533	0.006202	0.244225
-28.371849	-4.259640	0.560538	0.006037	0.243924
-29.259654	-4.186199	0.565542	0.006231	0.243521
-29.603080	-4.177634	0.570547	0.006306	0.243262
-29.303212	-4.290189	0.575552	0.006241	0.242947
-29.709440	-4.321102	0.580557	0.006329	0.242428
-30.939975	-4.190795	0.585562	0.006598	0.242013
-30.712163	-4.253112	0.590566	0.006548	0.241892
-29.848714	-4.470366	0.595571	0.006360	0.241531
-30.962725	-4.361720	0.600576	0.006603	0.241105
-31.456670	-4.324021	0.605581	0.006711	0.240862
-30.881383	-4.510894	0.610586	0.006585	0.240401
-31.135318	-4.572080	0.615590	0.006641	0.239855
-32.174367	-4.467263	0.620595	0.006867	0.239473
-32.087556	-4.540623	0.625600	0.006848	0.239167
-32.172436	-4.613945	0.630605	0.006867	0.238706
-33.177041	-4.518987	0.635610	0.007086	0.238301
-33.284260	-4.541347	0.640614	0.007110	0.238087
-33.797514	-4.495862	0.645619	0.007222	0.237864
-34.750096	-4.391299	0.650624	0.007429	0.237556
-35.160614	-4.322461	0.655629	0.007519	0.237549
-34.903492	-4.367524	0.660634	0.007463	0.237543
-34.879647	-4.429179	0.665638	0.007458	0.237239
-35.128249	-4.428596	0.670643	0.007512	0.237017
-35.256062	-4.439623	0.675648	0.007540	0.236843
-42.170962	-3.235668	0.680653	0.009049	0.236953
-41.262759	-3.125336	0.685658	0.008850	0.238356
-41.612066	-2.845702	0.690662	0.008926	0.239510
-42.190375	-2.524665	0.695667	0.009052	0.240671
-40.247295	-2.680393	0.700672	0.008628	0.241590
-39.891380	-2.661206	0.705677	0.008550	0.242006
-40.524014	-2.454533	0.710682	0.008688	0.242516
-39.662934	-2.511118	0.715686	0.008500	0.242985
-39.340662	-2.536011	0.720691	0.008430	0.243141
-40.272626	-2.320323	0.725696	0.008633	0.243431
-39.974094	-2.314023	0.730701	0.008568	0.243727
-39.260495	-2.426639	0.735706	0.008412	0.243776
-39.824113	-2.331129	0.740710	0.008535	0.243771
-39.359417	-2.438445	0.745715	0.008434	0.243628
-39.287922	-2.482033	0.750720	0.008418	0.243467
-40.062184	-2.405896	0.755725	0.008587	0.243176
-40.434208	-2.347989	0.760730	0.008668	0.243147
-39.839953	-2.489129	0.765734	0.008539	0.242943
-39.539572	-2.599943	0.770739	0.008473	0.242637
-40.582506	-2.502755	0.775744	0.008701	0.242216
-40.597471	-2.552541	0.780749	0.008704	0.241945
-40.593365	-2.614913	0.785754	0.008703	0.241625
-41.408746	-2.544711	0.790758	0.008881	0.241265
-41.152667	-2.624459	0.795763	0.008825	0.241079
-40.871062	-2.765916	0.800768	0.008764	0.240593
-42.207363	-2.599363	0.805773	0.009055	0.240269
-41.382734	-2.810370	0.810778	0.008875	0.239904
-40.830470	-3.023554	0.815782	0.008755	0.239283
-42.329139	-2.885288	0.820787	0.009082	0.238662
-43.005826	-2.823677	0.825792	0.009230	0.238378
-42.636046	-2.956803	0.830797	0.009149	0.238010
-42.765548	-3.038067	0.835802	0.009177	0.237464
-43.717260	-2.937249	0.840806	0.009385	0.237136
-43.426203	-3.048272	0.845811	0.009321	0.236813
-43.052712	-3.231751	0.850816	0.009240	0.236178
-44.774403	-3.024503	0.855821	0.009616	0.235714
-44.979813	-3.018335	0.860826	0.009661	0.235560
-44.313836	-3.193348	0.865830	0.009515	0.235235
-45.441468	-3.088007	0.870835	0.009761	0.234767
-45.795572	-3.085003	0.875840	0.009839	0.234459
-44.688077	-3.336335	0.880845	0.009597	0.234128
-45.461282	-3.315592	0.885850	0.009766	0.233530
-46.485345	-3.222626	0.890854	0.009989	0.233087
-45.961670	-3.368968	0.895859	0.009875	0.232782
-45.666206	-3.515592	0.900864	0.009810	0.232264
-46.827731	-3.417033	0.905869	0.010064	0.231722
-46.810967	-3.496101	0.910874	0.010060	0.231309
-46.519916	-3.635974	0.915878	0.009997	0.230820
-46.954751	-3.664201	0.920883	0.010092	0.230262
-48.565770	-3.468561	0.925888	0.010443	0.229825
-47.971504	-3.628671	0.930893	0.010314	0.229506
-47.376351	-3.831200	0.935898	0.010184	0.228955
-48.934127	-3.655045	0.940902	0.010524	0.228459
-48.868189	-3.721765	0.945907	0.010509	0.228155
-48.054708	-3.958639	0.950912	0.010332	0.227617
-49.310192	-3.858432	0.955917	0.010606	0.226984
-50.441236	-3.720933	0.960922	0.010853	0.226674
-49.742710	-3.893047	0.965926	0.010700	0.226383
-49.544838	-4.019068	0.970931	0.010657	0.225872
-51.012184	-3.837787	0.975936	0.010977	0.225483
-50.469215	-4.013433	0.980941	0.010859	0.225023
-56.372089	-3.016361	0.985946	0.012147	0.224948
-55.843619	-2.887159	0.990950	0.012031	0.226171
-58.566607	-2.310362	0.995955	0.012626	0.226784
-53.781124	-2.956837	1.000960	0.011581	0.227738
-55.812411	-2.554605	1.005965	0.012024	0.228038
-53.072549	-3.023433	1.010970	0.011426	0.228039
-54.616618	-2.732878	1.015974	0.011763	0.228184
-55.222710	-2.642077	1.020979	0.011895	0.228113
-54.063268	-2.817309	1.025984	0.011642	0.228241
-55.276591	-2.646026	1.030989	0.011907	0.228041
-54.095555	-2.831649	1.035994	0.011649	0.228132
-53.874989	-2.950591	1.040998	0.011601	0.227685
-53.830859	-3.047430	1.046003	0.011592	0.227192
-54.802328	-2.939249	1.051008	0.011804	0.226871
-55.682584	-2.852243	1.056013	0.011996	0.226519
-56.662098	-2.714901	1.061018	0.012210	0.226351
-57.138955	-2.612726	1.066022	0.012314	0.226465
-55.032850	-2.992966	1.071027	0.011854	0.226356
-55.888584	-2.935412	1.076032	0.012041	0.225863
-56.559982	-2.875019	1.081037	0.012187	0.225560
-57.341338	-2.754724	1.086042	0.012358	0.225485
-57.190029	-2.837356	1.091046	0.012325	0.225169
-58.039371	-2.696812	1.096051	0.012510	0.225142
-58.936268	-2.592278	1.101056	0.012706	0.224869
-57.439941	-2.852578	1.106061	0.012379	0.224846
-57.716058	-2.870688	1.111066	0.012439	0.224481
-57.795900	-2.936271	1.116070	0.012457	0.224037
-57.697467	-3.022938	1.121075	0.012435	0.223646
-58.556487	-2.966583	1.126080	0.012623	0.223137
-59.544183	-2.829167	1.131085	0.012838	0.222959
-59.516570	-2.890092	1.136090	0.012832	0.222642
-59.496258	-2.935198	1.141094	0.012828	0.222408
-59.570588	-2.986803	1.146099	0.012844	0.222044
-60.482305	-2.891844	1.151104	0.013043	0.221699
-61.336667	-2.746840	1.156109	0.013229	0.221692
-61.244726	-2.809142	1.161114	0.013209	0.221428
-62.018050	-2.686865	1.166118	0.013378	0.221371
-61.764460	-2.730055	1.171123	0.013323	0.221372
-61.907939	-2.757680	1.176128	0.013354	0.221077
-61.159610	-2.929025	1.181133	0.013191	0.220831
-62.690917	-2.723733	1.186138	0.013525	0.220508
-61.298664	-2.997954	1.191142	0.013221	0.220304
-62.912856	-2.800539	1.196147	0.013573	0.219854
-62.859054	-2.852459	1.201152	0.013562	0.219610
-62.741736	-2.901619	1.206157	0.013536	0.219444
-62.907048	-2.956846	1.211162	0.013572	0.218966
-62.367250	-3.132815	1.216166	0.013454	0.218486
-64.264137	-2.882590	1.221171	0.013868	0.218058
-64.565664	-2.865897	1.226176	0.013934	0.217857
-64.513718	-2.910571	1.231181	0.013923	0.217651
-65.739552	-2.698384	1.236186	0.014190	0.217664
-64.259792	-3.011565	1.241190	0.013867	0.217319
-64.888500	-2.966496	1.246195	0.014004	0.216957
-65.623386	-2.914196	1.251200	0.014165	0.216532
-66.491985	-2.789428	1.256205	0.014354	0.216393
-66.203701	-2.857048	1.261210	0.014291	0.216287
-67.388749	-2.687865	1.266214	0.014550	0.216091
-67.209225	-2.719896	1.271219	0.014511	0.216084
-66.484989	-2.859642	1.276224	0.014353	0.215993
-66.964540	-2.852874	1.281229	0.014457	0.215554
-65.800306	-3.114746	1.286234	0.014203	0.215190
-68.569977	-2.705510	1.291238	0.014808	0.214811
-66.833786	-3.062806	1.296243	0.014429	0.214460
-69.238308	-2.686356	1.301248	0.014954	0.214253
-68.849160	-2.794947	1.306253	0.014869	0.214008
-68.137679	-2.940545	1.311258	0.014713	0.213868
-70.169298	-2.634707	1.316262	0.015157	0.213621
-68.621450	-2.927536	1.321267	0.014819	0.213458
-70.055206	-2.706632	1.326272	0.015132	0.213314
-69.593824	-2.855093	1.331277	0.015031	0.212905
-70.390519	-2.731001	1.336282	0.015205	0.212832
-70.772110	-2.692031	1.341286	0.015288	0.212677
-69.382148	-3.000011	1.346291	0.014985	0.212263
-71.119024	-2.748915	1.351296	0.015364	0.211989
-69.740930	-3.062625	1.356301	0.015063	0.211529
-71.339485	-2.859357	1.361306	0.015412	0.211110
