Thu Jun 09 13:20:52 2022

Number of Points = 5616
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.080849	-0.052861	0.000000	-0.000067	0.281743

-0.095224	-0.024598	0.005005	-0.000029	0.281735
0.063490	-0.086515	0.010010	-0.000063	0.281581
0.091637	-0.145809	0.015014	-0.000069	0.281338
-0.034557	-0.201250	0.020019	-0.000042	0.280995
-0.036532	-0.276895	0.025024	-0.000041	0.280656
-0.192174	-0.326924	0.030029	-0.000007	0.280314
-0.297511	-0.412457	0.035034	0.000016	0.279851
-0.466999	-0.482928	0.040038	0.000053	0.279405
-0.401934	-0.611577	0.045043	0.000038	0.278878
-0.265823	-0.764232	0.050048	0.000009	0.278296
-0.238637	-0.919877	0.055053	0.000003	0.277615
-0.306525	-1.077058	0.060058	0.000018	0.276852
-0.443231	-1.222804	0.065062	0.000048	0.276086
-0.494775	-1.392262	0.070067	0.000059	0.275275
-0.666578	-1.548221	0.075072	0.000097	0.274431
-0.594813	-1.757834	0.080077	0.000081	0.273528
-0.534124	-1.982236	0.085082	0.000068	0.272546
-0.333685	-2.254122	0.090086	0.000024	0.271451
-0.250661	-2.518797	0.095091	0.000006	0.270292
-0.255693	-2.786796	0.100096	0.000008	0.269043
-0.482314	-3.024941	0.105101	0.000057	0.267750
-0.430313	-3.318172	0.110106	0.000046	0.266416
-0.530586	-3.593342	0.115110	0.000068	0.265037
-0.541369	-3.891641	0.120115	0.000071	0.263614
-0.607614	-4.195175	0.125120	0.000085	0.262113
-0.801251	-4.477273	0.130125	0.000128	0.260602
-0.735196	-4.807448	0.135130	0.000114	0.259064
-0.977111	-5.103401	0.140134	0.000166	0.257427
-1.464531	-5.347710	0.145139	0.000273	0.255827
-22.315186	-1.799577	0.150144	0.004823	0.255740
-11.062730	-3.053320	0.155149	0.002367	0.259007
-18.774028	-1.550477	0.160154	0.004050	0.259897
-8.413115	-3.083632	0.165158	0.001788	0.261045
-14.492364	-1.859824	0.170163	0.003115	0.261929
-9.978960	-2.573144	0.175168	0.002130	0.262209
