Thu Jun 09 14:02:52 2022

Number of Points = 5605
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.084632	0.002662	0.000000	-0.000019	0.285846

-2.667927	0.084879	0.005005	0.000108	0.285770
-3.289517	0.236386	0.010010	0.000244	0.285968
-2.091634	0.017761	0.015014	-0.000018	0.285907
-1.998810	-0.069822	0.020019	-0.000038	0.285593
-2.709932	0.008065	0.025024	0.000117	0.285402
-2.566684	-0.066888	0.030029	0.000086	0.285180
-1.908436	-0.288038	0.035034	-0.000057	0.284702
-3.064279	-0.189419	0.040038	0.000195	0.284267
-3.369226	-0.204203	0.045043	0.000261	0.283972
-2.248069	-0.496825	0.050048	0.000017	0.283526
-3.213205	-0.472490	0.055053	0.000227	0.282904
-4.450539	-0.333458	0.060058	0.000498	0.282583
-3.928711	-0.500858	0.065062	0.000384	0.282236
-3.727284	-0.649268	0.070067	0.000340	0.281730
-5.413709	-0.446827	0.075072	0.000708	0.281348
-4.751084	-0.630437	0.080077	0.000563	0.281035
-4.008190	-0.869421	0.085082	0.000401	0.280535
-5.060446	-0.809506	0.090086	0.000631	0.279999
-5.513390	-0.828279	0.095091	0.000730	0.279568
-4.394043	-1.150966	0.100096	0.000486	0.278978
-5.179266	-1.184775	0.105101	0.000657	0.278223
-6.326486	-1.095162	0.110106	0.000907	0.277743
-5.312515	-1.392972	0.115110	0.000686	0.277181
-5.491493	-1.533462	0.120115	0.000725	0.276406
-7.251592	-1.363292	0.125120	0.001109	0.275813
-6.858482	-1.519168	0.130125	0.001024	0.275410
-6.577642	-1.696670	0.135130	0.000962	0.274820
-7.949342	-1.594925	0.140134	0.001262	0.274215
-8.565128	-1.555313	0.145139	0.001396	0.273915
-7.685700	-1.805001	0.150144	0.001204	0.273460
-8.310195	-1.833347	0.155149	0.001341	0.272840
-9.907453	-1.657398	0.160154	0.001689	0.272394
-8.653837	-1.924026	0.165158	0.001416	0.272153
-8.506429	-2.092400	0.170163	0.001384	0.271493
-9.747395	-1.999677	0.175168	0.001655	0.270941
-9.050143	-2.217409	0.180173	0.001502	0.270485
-8.603982	-2.456547	0.185178	0.001405	0.269730
-9.851269	-2.406490	0.190182	0.001677	0.268970
-10.210239	-2.461320	0.195187	0.001756	0.268429
-9.614074	-2.706297	0.200192	0.001626	0.267760
-10.622212	-2.689087	0.205197	0.001846	0.267033
-11.732200	-2.596471	0.210202	0.002088	0.266577
-11.077516	-2.814721	0.215206	0.001945	0.266076
-11.115261	-2.940162	0.220211	0.001954	0.265454
-12.043613	-2.910067	0.225216	0.002156	0.264846
-12.428440	-2.935384	0.230221	0.002240	0.264415
-11.957256	-3.146476	0.235226	0.002137	0.263796
-12.551295	-3.173548	0.240230	0.002267	0.263184
-13.316812	-3.149256	0.245235	0.002434	0.262676
-12.851510	-3.329419	0.250240	0.002333	0.262195
-13.152465	-3.419602	0.255245	0.002398	0.261517
-13.863782	-3.415631	0.260250	0.002554	0.260953
-13.944011	-3.509118	0.265254	0.002571	0.260438
-13.576761	-3.689767	0.270259	0.002491	0.259870
-14.433650	-3.686701	0.275264	0.002678	0.259177
-15.089777	-3.673723	0.280269	0.002822	0.258697
-14.530808	-3.876370	0.285274	0.002700	0.258178
-14.951025	-3.947735	0.290278	0.002791	0.257481
-16.361701	-3.797454	0.295283	0.003099	0.257038
-15.995944	-3.942783	0.300288	0.003019	0.256634
-15.625769	-4.136474	0.305293	0.002939	0.255997
-17.351387	-3.942086	0.310298	0.003315	0.255503
-17.126095	-4.041944	0.315302	0.003266	0.255202
-16.199284	-4.315642	0.320307	0.003064	0.254636
-17.200634	-4.282027	0.325312	0.003283	0.253958
-18.061769	-4.217196	0.330317	0.003471	0.253550
-17.311438	-4.443101	0.335322	0.003307	0.253068
-17.827876	-4.480748	0.340326	0.003420	0.252443
-19.191499	-4.337467	0.345331	0.003717	0.251996
-18.985522	-4.437337	0.350336	0.003672	0.251674
-18.145722	-4.697478	0.355341	0.003489	0.251093
-19.296580	-4.627742	0.360346	0.003740	0.250458
-19.850721	-4.601305	0.365350	0.003861	0.250116
-18.830785	-4.876874	0.370355	0.003639	0.249609
-19.604802	-4.885630	0.375360	0.003808	0.248899
-20.876960	-4.762612	0.380365	0.004085	0.248422
-19.973553	-5.003700	0.385370	0.003888	0.247985
-20.149228	-5.100599	0.390374	0.003927	0.247342
-21.764864	-4.923919	0.395379	0.004279	0.246836
-21.849578	-4.972499	0.400384	0.004298	0.246516
-20.945111	-5.230392	0.405389	0.004100	0.245991
-22.236672	-5.109898	0.410394	0.004382	0.245478
-22.793336	-5.078883	0.415398	0.004504	0.245150
-22.203549	-5.254925	0.420403	0.004375	0.244766
-22.546968	-5.306699	0.425408	0.004450	0.244199
-23.688816	-5.194434	0.430413	0.004699	0.243772
-23.484023	-5.291837	0.435418	0.004655	0.243451
-22.955365	-5.479372	0.440422	0.004539	0.242951
-24.345801	-5.336224	0.445427	0.004843	0.242462
-24.660841	-5.339923	0.450432	0.004911	0.242164
-27.876270	-4.868024	0.455437	0.005613	0.241758
-45.375105	-1.318548	0.460442	0.009431	0.244624
-31.746685	-3.198988	0.465446	0.006457	0.246926
-34.532437	-2.247505	0.470451	0.007064	0.249327
-34.481564	-2.076361	0.475456	0.007053	0.250230
-28.647414	-2.736444	0.480461	0.005780	0.251918
-33.912814	-1.738365	0.485466	0.006929	0.252402
-26.318819	-2.910036	0.490470	0.005271	0.253034
-30.770924	-2.109352	0.495475	0.006243	0.253228
-28.213353	-2.552587	0.500480	0.005685	0.253200
-29.124695	-2.320895	0.505485	0.005884	0.253575
-29.742152	-2.249544	0.510490	0.006018	0.253406
-28.074252	-2.534842	0.515494	0.005654	0.253406
-29.659345	-2.318705	0.520499	0.006000	0.253133
-27.769225	-2.675763	0.525504	0.005588	0.252966
-28.613842	-2.596049	0.530509	0.005772	0.252645
-28.409589	-2.747612	0.535514	0.005728	0.252066
-29.268190	-2.667554	0.540518	0.005915	0.251733
-29.539123	-2.708324	0.545523	0.005974	0.251299
-29.108458	-2.839584	0.550528	0.005880	0.251012
-30.700320	-2.650031	0.555533	0.006228	0.250598
