Thu Jun 09 12:46:10 2022

Number of Points = 5610
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.582589	0.014723	0.000000	0.000107	0.283935

-0.877051	0.065789	0.005005	0.000171	0.283938
-0.957647	0.106453	0.010010	0.000188	0.284057
-0.871309	0.135188	0.015014	0.000170	0.284249
-0.917919	0.074927	0.020019	0.000180	0.283948
-0.947695	0.077870	0.025024	0.000186	0.283939
-1.228896	0.101528	0.030029	0.000248	0.283831
-1.210613	0.048749	0.035034	0.000244	0.283612
-1.030148	-0.027963	0.040038	0.000204	0.283409
-1.148950	-0.084547	0.045043	0.000230	0.283069
-0.967309	-0.203302	0.050048	0.000191	0.282680
-0.991618	-0.306554	0.055053	0.000196	0.282204
-1.228873	-0.388223	0.060058	0.000248	0.281661
-1.438105	-0.462321	0.065062	0.000293	0.281172
-1.183252	-0.635663	0.070067	0.000238	0.280593
-0.913476	-0.832475	0.075072	0.000179	0.279919
-1.226788	-0.952900	0.080077	0.000248	0.279139
-1.376791	-1.104650	0.085082	0.000280	0.278342
-1.416519	-1.280461	0.090086	0.000289	0.277519
-1.467021	-1.460490	0.095091	0.000300	0.276665
-1.708031	-1.623541	0.100096	0.000353	0.275739
-1.699814	-1.816013	0.105101	0.000351	0.274869
-1.564149	-2.066598	0.110106	0.000322	0.273830
-1.543608	-2.308983	0.115110	0.000318	0.272735
-1.795028	-2.511065	0.120115	0.000373	0.271607
-1.921377	-2.741288	0.125120	0.000400	0.270443
-2.157591	-2.953358	0.130125	0.000452	0.269270
-2.538453	-3.137100	0.135130	0.000535	0.268110
-2.399213	-3.415946	0.140134	0.000505	0.266915
-2.236979	-3.712098	0.145139	0.000470	0.265652
-2.188320	-4.010230	0.150144	0.000459	0.264281
-2.090379	-4.338442	0.155149	0.000438	0.262800
-2.316914	-4.615961	0.160154	0.000488	0.261288
-2.734165	-4.848085	0.165158	0.000579	0.259828
-3.297998	-5.053946	0.170163	0.000702	0.258366
-4.634523	-5.106968	0.175168	0.000994	0.256997
-23.069729	-1.837378	0.180173	0.005017	0.257567
-10.153073	-3.616334	0.185178	0.002198	0.259651
-18.185350	-2.032004	0.190182	0.003950	0.260667
-11.177205	-3.094450	0.195187	0.002421	0.261320
-13.766276	-2.449527	0.200192	0.002986	0.262288
-13.433181	-2.458101	0.205197	0.002913	0.262519
-9.925376	-2.962673	0.210202	0.002147	0.262974
-12.473853	-2.546701	0.215206	0.002704	0.262880
-10.661799	-2.899366	0.220211	0.002308	0.262675
-9.791804	-3.070165	0.225216	0.002118	0.262570
-11.598939	-2.901692	0.230221	0.002513	0.261899
-10.787126	-3.092722	0.235226	0.002336	0.261649
-12.024525	-2.912527	0.240230	0.002606	0.261498
-12.541534	-2.890220	0.245235	0.002718	0.261181
-12.600576	-2.898064	0.250240	0.002731	0.261095
-12.544244	-2.952730	0.255245	0.002719	0.260879
-12.287345	-3.074383	0.260250	0.002663	0.260506
-14.002991	-2.820841	0.265254	0.003037	0.260314
-13.672686	-2.878005	0.270259	0.002965	0.260311
-14.173327	-2.854666	0.275264	0.003075	0.260011
-14.174480	-2.860339	0.280269	0.003075	0.259983
-15.004169	-2.778477	0.285274	0.003256	0.259693
-14.793575	-2.819608	0.290278	0.003210	0.259669
-14.348404	-2.923578	0.295283	0.003113	0.259534
-14.996969	-2.902055	0.300288	0.003254	0.259102
-14.785983	-2.977958	0.305293	0.003208	0.258910
-16.185982	-2.780824	0.310298	0.003514	0.258705
-15.682196	-2.919002	0.315302	0.003404	0.258453
-16.013129	-2.891612	0.320307	0.003476	0.258311
-16.463573	-2.902142	0.325312	0.003574	0.257886
-16.872158	-2.850090	0.330317	0.003663	0.257799
-17.921577	-2.673206	0.335322	0.003892	0.257787
-17.383757	-2.807720	0.340326	0.003775	0.257580
-18.871992	-2.539505	0.345331	0.004100	0.257647
-17.317717	-2.840610	0.350336	0.003761	0.257475
-17.622760	-2.823525	0.355341	0.003827	0.257304
-19.290813	-2.618192	0.360346	0.004191	0.256915
-17.272419	-2.977717	0.365350	0.003751	0.256845
-19.609165	-2.642882	0.370355	0.004261	0.256528
-18.197342	-2.926518	0.375360	0.003953	0.256322
-19.553018	-2.725903	0.380365	0.004248	0.256170
-19.075940	-2.905769	0.385370	0.004144	0.255688
-18.942069	-2.964105	0.390374	0.004115	0.255514
-19.570988	-2.953311	0.395379	0.004252	0.255039
-19.251180	-3.098670	0.400384	0.004183	0.254593
-21.859955	-2.697213	0.405389	0.004752	0.254373
-20.866262	-2.885081	0.410394	0.004535	0.254285
-21.248597	-2.864985	0.415398	0.004619	0.254062
-21.483095	-2.871042	0.420403	0.004670	0.253834
-22.356718	-2.741826	0.425408	0.004860	0.253734
-22.223996	-2.763033	0.430413	0.004831	0.253741
-22.194193	-2.822542	0.435418	0.004825	0.253473
-22.804251	-2.728663	0.440422	0.004958	0.253421
-23.560517	-2.660686	0.445427	0.005123	0.253117
-22.208483	-2.903710	0.450432	0.004828	0.253059
-22.647764	-2.907900	0.455437	0.004924	0.252666
-22.619553	-2.993759	0.460442	0.004918	0.252263
-23.212365	-2.978656	0.465446	0.005047	0.251834
-24.693161	-2.780660	0.470451	0.005370	0.251559
-24.546009	-2.807027	0.475456	0.005338	0.251553
-24.698938	-2.799485	0.480461	0.005371	0.251460
