Thu Jun 09 12:23:14 2022

Number of Points = 5618
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.480644	0.116399	0.000000	0.000117	0.282800

-0.484652	0.162642	0.005005	0.000118	0.283002
-0.396528	0.145206	0.010010	0.000099	0.282991
-0.557153	0.138918	0.015014	0.000134	0.282842
-0.606238	0.115535	0.020019	0.000144	0.282701
-0.761578	0.139723	0.025024	0.000178	0.282691
-0.762354	0.072238	0.030029	0.000179	0.282391
-0.653337	0.010327	0.035034	0.000155	0.282199
-0.593616	-0.075175	0.040038	0.000142	0.281865
-0.553632	-0.174266	0.045043	0.000133	0.281455
-0.578742	-0.282688	0.050048	0.000139	0.280952
-0.586036	-0.393813	0.055053	0.000140	0.280451
-0.530145	-0.531808	0.060058	0.000128	0.279876
-0.773602	-0.636496	0.065062	0.000181	0.279221
-0.956552	-0.754613	0.070067	0.000221	0.278550
-0.869785	-0.927387	0.075072	0.000202	0.277838
-0.803121	-1.110356	0.080077	0.000188	0.277063
-0.840774	-1.298510	0.085082	0.000196	0.276182
-0.934352	-1.474124	0.090086	0.000217	0.275311
-1.032968	-1.659068	0.095091	0.000238	0.274391
-1.020437	-1.882694	0.100096	0.000236	0.273378
-0.812792	-2.153135	0.105101	0.000190	0.272299
-0.910413	-2.391862	0.110106	0.000212	0.271121
-0.828627	-2.664999	0.115110	0.000194	0.269920
-1.091536	-2.895912	0.120115	0.000252	0.268637
-1.144714	-3.164445	0.125120	0.000263	0.267339
-1.047510	-3.467001	0.130125	0.000242	0.265995
-1.075525	-3.759403	0.135130	0.000249	0.264591
-1.264525	-4.040819	0.140134	0.000290	0.263101
-1.343457	-4.342095	0.145139	0.000308	0.261597
-1.405159	-4.648728	0.150144	0.000321	0.260074
-1.321596	-4.991851	0.155149	0.000303	0.258484
-1.553566	-5.299710	0.160154	0.000354	0.256794
-1.569790	-5.637400	0.165158	0.000358	0.255127
-1.575172	-5.990383	0.170163	0.000359	0.253383
-1.692897	-6.335409	0.175168	0.000385	0.251570
-1.759858	-6.683707	0.180173	0.000400	0.249772
-1.861358	-7.042297	0.185178	0.000422	0.247878
-1.972583	-7.399482	0.190182	0.000447	0.245969
-1.896963	-7.794602	0.195187	0.000430	0.244014
-2.083963	-8.160022	0.200192	0.000471	0.241964
-1.837234	-8.595606	0.205197	0.000418	0.239919
-2.081666	-8.971745	0.210202	0.000471	0.237725
-30.961384	-4.192438	0.215206	0.006774	0.236866
-34.123764	-2.127025	0.220211	0.007462	0.244805
-36.138054	-1.062201	0.225216	0.007901	0.248469
-18.644251	-3.146721	0.230221	0.004083	0.253010
-25.554391	-1.466772	0.235226	0.005591	0.255467
-16.285288	-2.725772	0.240230	0.003568	0.257063
-17.893159	-2.154335	0.245235	0.003919	0.258505
-14.666077	-2.549643	0.250240	0.003214	0.259263
-12.201458	-2.967595	0.255245	0.002676	0.259281
-12.293997	-3.023841	0.260250	0.002696	0.258932
-12.811750	-2.999917	0.265254	0.002809	0.258619
-12.581584	-3.105828	0.270259	0.002759	0.258297
-12.317284	-3.252194	0.275264	0.002702	0.257805
-12.781598	-3.279424	0.280269	0.002803	0.257286
-14.134590	-3.134110	0.285274	0.003098	0.256867
-14.758833	-3.068629	0.290278	0.003234	0.256665
-17.012190	-2.666981	0.295283	0.003726	0.256745
-17.672793	-2.464955	0.300288	0.003870	0.257180
-17.070832	-2.506806	0.305293	0.003739	0.257478
-16.206613	-2.597117	0.310298	0.003550	0.257758
-16.405239	-2.622140	0.315302	0.003593	0.257471
-16.024678	-2.686967	0.320307	0.003510	0.257472
-15.309998	-2.878274	0.325312	0.003354	0.257136
-14.816515	-3.063162	0.330317	0.003247	0.256645
-16.645062	-2.876537	0.335322	0.003646	0.256029
-15.496703	-3.124891	0.340326	0.003395	0.255774
-15.810325	-3.189482	0.345331	0.003464	0.255194
-16.522686	-3.182030	0.350336	0.003619	0.254632
-18.368660	-2.916982	0.355341	0.004022	0.254382
-19.288927	-2.761329	0.360346	0.004223	0.254374
-20.221772	-2.594757	0.365350	0.004426	0.254409
-20.305936	-2.522756	0.370355	0.004444	0.254693
-20.638573	-2.442722	0.375360	0.004517	0.254807
-20.576435	-2.412794	0.380365	0.004503	0.255007
-19.897348	-2.530880	0.385370	0.004355	0.254997
-19.521171	-2.613878	0.390374	0.004273	0.254906
-19.650648	-2.653422	0.395379	0.004301	0.254602
-19.807642	-2.691596	0.400384	0.004336	0.254282
-19.671255	-2.775017	0.405389	0.004306	0.253985
-19.242144	-2.968035	0.410394	0.004212	0.253394
-19.405280	-3.026242	0.415398	0.004248	0.252968
-19.839651	-3.105016	0.420403	0.004343	0.252208
-20.998024	-2.992724	0.425408	0.004595	0.251781
-22.447141	-2.788820	0.430413	0.004912	0.251563
-23.136857	-2.672518	0.435418	0.005062	0.251554
-23.701904	-2.575082	0.440422	0.005185	0.251558
-23.383709	-2.585932	0.445427	0.005116	0.251776
-23.666331	-2.541429	0.450432	0.005177	0.251757
-23.239457	-2.654098	0.455437	0.005084	0.251559
-23.146283	-2.691531	0.460442	0.005064	0.251452
-24.292669	-2.539359	0.465446	0.005314	0.251233
-23.518553	-2.713799	0.470451	0.005145	0.251024
-24.520161	-2.564306	0.475456	0.005364	0.250915
-23.328338	-2.853865	0.480461	0.005104	0.250486
-22.566327	-3.070586	0.485466	0.004937	0.250054
-24.510984	-2.869114	0.490470	0.005362	0.249395
-24.341276	-2.978524	0.495475	0.005325	0.248991
-25.730042	-2.785433	0.500480	0.005628	0.248767
-25.392274	-2.898140	0.505485	0.005554	0.248490
-27.129924	-2.607807	0.510490	0.005933	0.248455
-26.804973	-2.710860	0.515494	0.005862	0.248216
-26.772790	-2.702221	0.520499	0.005855	0.248287
-27.573682	-2.595516	0.525504	0.006030	0.248134
-25.958258	-2.901249	0.530509	0.005677	0.247986
-27.964922	-2.652186	0.535514	0.006115	0.247509
-27.143573	-2.817717	0.540518	0.005936	0.247383
-28.496198	-2.620665	0.545523	0.006231	0.247209
-26.873766	-2.965930	0.550528	0.005877	0.246865
-28.416259	-2.757817	0.555533	0.006214	0.246582
-27.929699	-2.918772	0.560538	0.006108	0.246186
-27.638539	-3.037561	0.565542	0.006044	0.245835
-29.850599	-2.740193	0.570547	0.006527	0.245421
-29.642174	-2.784892	0.575552	0.006481	0.245375
-30.310051	-2.667734	0.580557	0.006627	0.245390
-29.476773	-2.861039	0.585562	0.006445	0.245131
-30.458547	-2.719206	0.590566	0.006659	0.244997
-31.024346	-2.687810	0.595571	0.006783	0.244662
-30.794490	-2.719622	0.600576	0.006733	0.244701
-32.097741	-2.551813	0.605581	0.007017	0.244418
-30.424146	-2.853295	0.610586	0.006652	0.244341
-30.430844	-2.931607	0.615590	0.006653	0.243933
-30.178441	-3.083842	0.620595	0.006598	0.243371
-31.099943	-3.032924	0.625600	0.006799	0.242821
-32.284451	-2.887174	0.630605	0.007058	0.242527
-32.896489	-2.840163	0.635610	0.007191	0.242228
-33.606917	-2.719256	0.640614	0.007346	0.242225
-33.972392	-2.656875	0.645619	0.007426	0.242225
-33.352122	-2.785876	0.650624	0.007291	0.242106
-34.185272	-2.682273	0.655629	0.007472	0.241905
-33.975224	-2.755289	0.660634	0.007427	0.241712
-34.486518	-2.689467	0.665638	0.007538	0.241600
-33.777189	-2.844837	0.670643	0.007383	0.241424
-34.526081	-2.799174	0.675648	0.007547	0.240995
-34.427794	-2.863763	0.680653	0.007525	0.240746
-35.003944	-2.822822	0.685658	0.007651	0.240446
-34.364585	-3.001475	0.690662	0.007511	0.240085
-34.798929	-3.008220	0.695667	0.007606	0.239661
-35.444440	-2.986879	0.700672	0.007747	0.239194
-35.813449	-2.968868	0.705677	0.007828	0.238957
-37.390087	-2.775006	0.710682	0.008172	0.238559
-37.472809	-2.736635	0.715686	0.008190	0.238686
-37.959703	-2.687822	0.720691	0.008296	0.238505
-37.816485	-2.713191	0.725696	0.008265	0.238501
-38.790541	-2.545573	0.730701	0.008477	0.238506
-38.062728	-2.671692	0.735706	0.008318	0.238498
-38.032307	-2.697319	0.740710	0.008312	0.238390
-38.610654	-2.636799	0.745715	0.008438	0.238188
-37.759731	-2.855862	0.750720	0.008252	0.237801
-37.674780	-2.944098	0.755725	0.008234	0.237412
-38.567063	-2.889177	0.760730	0.008428	0.236895
-38.388871	-2.993345	0.765734	0.008389	0.236505
-39.758309	-2.813006	0.770739	0.008688	0.236218
-39.704031	-2.890078	0.775744	0.008676	0.235858
-40.356563	-2.809928	0.780749	0.008819	0.235691
-40.670194	-2.783971	0.785754	0.008887	0.235543
-40.685649	-2.808801	0.790758	0.008891	0.235397
-40.744631	-2.852676	0.795763	0.008903	0.235110
-41.800137	-2.726406	0.800768	0.009134	0.234819
-41.783340	-2.734493	0.805773	0.009130	0.234792
-42.525623	-2.609190	0.810778	0.009292	0.234783
-42.348773	-2.681875	0.815782	0.009253	0.234556
-42.271563	-2.712385	0.820787	0.009237	0.234464
-41.664880	-2.895683	0.825792	0.009104	0.234038
-42.244468	-2.865684	0.830797	0.009231	0.233667
-43.200894	-2.755842	0.835802	0.009439	0.233378
-42.841855	-2.869972	0.840806	0.009361	0.233095
-43.411541	-2.817480	0.845811	0.009485	0.232853
-43.725736	-2.829038	0.850816	0.009554	0.232501
-43.767045	-2.862959	0.855821	0.009563	0.232279
-44.908096	-2.727076	0.860826	0.009812	0.231958
-44.096869	-2.887375	0.865830	0.009635	0.231843
-45.659241	-2.654519	0.870835	0.009976	0.231656
-45.616996	-2.696986	0.875840	0.009966	0.231465
-46.603811	-2.510818	0.880845	0.010182	0.231559
-45.823563	-2.677448	0.885850	0.010011	0.231379
-45.072613	-2.841431	0.890854	0.009848	0.231187
-45.902272	-2.780648	0.895859	0.010029	0.230746
-45.205515	-2.966296	0.900864	0.009877	0.230385
-46.098640	-2.895505	0.905869	0.010071	0.229938
-47.329911	-2.757314	0.910874	0.010340	0.229542
-46.665107	-2.902749	0.915878	0.010195	0.229369
-47.262203	-2.853105	0.920883	0.010325	0.229081
-48.308261	-2.742773	0.925888	0.010554	0.228705
-48.167543	-2.758117	0.930893	0.010523	0.228753
-49.226313	-2.612157	0.935898	0.010754	0.228560
-48.725615	-2.730723	0.940902	0.010645	0.228379
-50.167551	-2.467708	0.945907	0.010959	0.228468
-49.314351	-2.647635	0.950912	0.010773	0.228282
-48.602425	-2.791994	0.955917	0.010618	0.228159
-49.756156	-2.683252	0.960922	0.010869	0.227670
-47.878913	-3.057296	0.965926	0.010460	0.227380
-50.140058	-2.782874	0.970931	0.010953	0.226758
-48.808708	-3.079277	0.975936	0.010663	0.226378
-50.632713	-2.827500	0.980941	0.011061	0.226043
-49.084546	-3.191426	0.985946	0.010723	0.225494
-50.822311	-2.969748	0.990950	0.011102	0.225072
-52.226840	-2.768173	0.995955	0.011409	0.224855
-51.663989	-2.896526	1.000960	0.011286	0.224676
-53.505623	-2.591125	1.005965	0.011688	0.224622
-53.325995	-2.639228	1.010970	0.011648	0.224525
-52.757991	-2.725551	1.015974	0.011524	0.224586
-52.833025	-2.728649	1.020979	0.011541	0.224497
-53.733586	-2.625180	1.025984	0.011737	0.224214
-52.258002	-2.907748	1.030989	0.011415	0.224046
-52.693446	-2.919985	1.035994	0.011510	0.223560
-53.346996	-2.893999	1.040998	0.011653	0.223077
-53.802932	-2.848479	1.046003	0.011752	0.222894
-54.901084	-2.738907	1.051008	0.011992	0.222452
-54.092827	-2.874133	1.056013	0.011816	0.222470
-55.130746	-2.774193	1.061018	0.012042	0.222031
-53.946194	-3.016349	1.066022	0.011784	0.221809
-56.338895	-2.680698	1.071027	0.012306	0.221390
-56.442893	-2.664149	1.076032	0.012328	0.221383
-56.635398	-2.630958	1.081037	0.012370	0.221385
-56.881511	-2.589749	1.086042	0.012424	0.221379
-57.264722	-2.550181	1.091046	0.012508	0.221232
-56.007318	-2.802355	1.096051	0.012233	0.221023
-57.313782	-2.624593	1.101056	0.012518	0.220762
-56.962047	-2.715142	1.106061	0.012441	0.220590
-57.524858	-2.650607	1.111066	0.012564	0.220409
-57.089148	-2.801423	1.116070	0.012469	0.219974
-58.101259	-2.659971	1.121075	0.012690	0.219793
-57.414841	-2.852685	1.126080	0.012540	0.219363
-57.212173	-2.977114	1.131085	0.012496	0.218849
-57.952013	-2.942730	1.136090	0.012658	0.218320
-58.982632	-2.820938	1.141094	0.012882	0.218005
-59.249916	-2.826963	1.146099	0.012941	0.217707
-59.546367	-2.811085	1.151104	0.013005	0.217506
-60.513933	-2.669727	1.156109	0.013216	0.217366
-59.709346	-2.854165	1.161114	0.013041	0.217096
-60.024377	-2.856335	1.166118	0.013110	0.216772
-61.388392	-2.682602	1.171123	0.013407	0.216425
-61.403505	-2.682239	1.176128	0.013411	0.216413
-60.882751	-2.797102	1.181133	0.013297	0.216264
-61.456166	-2.748711	1.186138	0.013422	0.215975
-60.994527	-2.879613	1.191142	0.013321	0.215673
-61.781027	-2.785788	1.196147	0.013493	0.215436
-62.000953	-2.820565	1.201152	0.013541	0.215013
-62.573919	-2.757347	1.206157	0.013666	0.214810
-63.106843	-2.706005	1.211162	0.013782	0.214577
-62.647299	-2.813039	1.216166	0.013682	0.214411
-64.065246	-2.593949	1.221171	0.013991	0.214272
-62.153879	-2.992251	1.226176	0.013574	0.213856
-63.832991	-2.756875	1.231181	0.013941	0.213550
-63.753208	-2.844860	1.236186	0.013923	0.213113
-63.928038	-2.851584	1.241190	0.013961	0.212897
-64.915092	-2.732247	1.246195	0.014177	0.212604
-65.745222	-2.627994	1.251200	0.014358	0.212380
-65.400372	-2.686757	1.256205	0.014283	0.212382
-65.175662	-2.764270	1.261210	0.014233	0.212151
-65.283738	-2.796949	1.266214	0.014257	0.211848
-66.118368	-2.682978	1.271219	0.014439	0.211677
-65.750889	-2.815915	1.276224	0.014359	0.211261
-66.691159	-2.676135	1.281229	0.014564	0.211135
-67.201700	-2.638967	1.286234	0.014676	0.210836
-66.717522	-2.732879	1.291238	0.014570	0.210771
-66.807012	-2.771728	1.296243	0.014589	0.210448
-66.620361	-2.869501	1.301248	0.014549	0.210056
-67.816008	-2.731186	1.306253	0.014810	0.209658
-68.571711	-2.611415	1.311258	0.014974	0.209601
-68.082797	-2.737332	1.316262	0.014868	0.209348
-69.155492	-2.598466	1.321267	0.015102	0.209079
-68.321912	-2.775518	1.326272	0.014920	0.208873
-68.576152	-2.783923	1.331277	0.014975	0.208561
-68.262605	-2.896793	1.336282	0.014907	0.208205
-69.757070	-2.719651	1.341286	0.015233	0.207729
-69.373844	-2.823849	1.346291	0.015149	0.207496
-69.180365	-2.919278	1.351296	0.015107	0.207119
-70.298352	-2.787252	1.356301	0.015351	0.206758
-70.197669	-2.869441	1.361306	0.015329	0.206364
-70.686240	-2.824479	1.366310	0.015436	0.206128
-71.290551	-2.766900	1.371315	0.015568	0.205848
-71.171973	-2.823224	1.376320	0.015542	0.205629
-72.199830	-2.662880	1.381325	0.015766	0.205533
-71.791122	-2.794791	1.386330	0.015677	0.205155
-72.622788	-2.688876	1.391334	0.015858	0.204931
-71.793835	-2.851716	1.396339	0.015677	0.204804
-72.418255	-2.819360	1.401344	0.015814	0.204346
-71.916326	-2.976013	1.406349	0.015704	0.203911
-74.171357	-2.626322	1.411354	0.016196	0.203686
-73.734009	-2.716369	1.416358	0.016101	0.203593
-74.781790	-2.572683	1.421363	0.016329	0.203372
-73.965473	-2.731745	1.426368	0.016151	0.203254
-73.452105	-2.863058	1.431373	0.016039	0.202986
-74.965326	-2.669026	1.436378	0.016369	0.202582
-74.235137	-2.835133	1.441382	0.016210	0.202328
-76.468695	-2.465520	1.446387	0.016697	0.202248
-74.310202	-2.879099	1.451392	0.016226	0.201976
-75.702151	-2.678024	1.456397	0.016530	0.201743
-75.477731	-2.787896	1.461402	0.016481	0.201298
-74.898493	-2.929434	1.466406	0.016355	0.201035
-76.273513	-2.774100	1.471411	0.016655	0.200533
-77.240074	-2.649539	1.476416	0.016866	0.200276
-77.042451	-2.686984	1.481421	0.016822	0.200254
-77.438629	-2.664991	1.486426	0.016909	0.199966
-77.843093	-2.626710	1.491430	0.016997	0.199772
-77.210565	-2.769419	1.496435	0.016859	0.199556
-76.740406	-2.909595	1.501440	0.016756	0.199180
-78.173869	-2.738258	1.506445	0.017069	0.198712
-78.336063	-2.759337	1.511450	0.017105	0.198403
-78.504055	-2.776560	1.516454	0.017141	0.198112
-79.810744	-2.567684	1.521459	0.017426	0.198017
-80.296760	-2.523655	1.526464	0.017532	0.197768
-79.378875	-2.682888	1.531469	0.017332	0.197756
-79.482077	-2.716685	1.536474	0.017355	0.197429
-80.296572	-2.622890	1.541478	0.017532	0.197138
-79.144634	-2.871792	1.546483	0.017281	0.196809
-80.072246	-2.779912	1.551488	0.017483	0.196381
-81.060752	-2.677946	1.556493	0.017699	0.195950
-80.819221	-2.742636	1.561498	0.017646	0.195801
-80.602682	-2.825089	1.566502	0.017599	0.195510
-81.931123	-2.670208	1.571507	0.017889	0.195042
-81.231292	-2.820621	1.576512	0.017736	0.194846
-82.308817	-2.692387	1.581517	0.017971	0.194483
-82.260213	-2.747325	1.586522	0.017961	0.194181
-83.143456	-2.617395	1.591526	0.018153	0.194043
-82.791755	-2.718055	1.596531	0.018077	0.193782
-82.361624	-2.835404	1.601536	0.017983	0.193499
-83.613263	-2.679162	1.606541	0.018256	0.193121
-83.355297	-2.776656	1.611546	0.018200	0.192774
-83.788916	-2.750978	1.616550	0.018294	0.192457
-85.143787	-2.562186	1.621555	0.018590	0.192174
-85.930188	-2.428961	1.626560	0.018761	0.192165
-85.036017	-2.582077	1.631565	0.018566	0.192165
-84.630025	-2.674030	1.636570	0.018478	0.192019
-84.656713	-2.736360	1.641574	0.018484	0.191581
-84.392997	-2.851812	1.646579	0.018426	0.191120
-84.307954	-2.954353	1.651584	0.018407	0.190541
