Thu Jun 09 13:52:33 2022

Number of Points = 5605
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.099131	-0.231387	0.000000	-0.000027	0.278948

-1.173581	-0.221146	0.005005	-0.000011	0.278937
-0.902046	-0.317856	0.010010	-0.000070	0.278711
-0.993361	-0.345950	0.015014	-0.000050	0.278514
-1.087992	-0.400404	0.020019	-0.000029	0.278196
-1.328952	-0.427963	0.025024	0.000023	0.277886
-1.592532	-0.448730	0.030029	0.000081	0.277589
-1.714845	-0.514489	0.035034	0.000108	0.277197
-1.779193	-0.571829	0.040038	0.000122	0.276888
-2.025693	-0.619755	0.045043	0.000176	0.276480
-1.975207	-0.735604	0.050048	0.000165	0.275993
-2.291923	-0.778298	0.055053	0.000234	0.275553
-2.266370	-0.885769	0.060058	0.000229	0.275083
-2.430404	-0.981038	0.065062	0.000265	0.274521
-2.467397	-1.101587	0.070067	0.000273	0.273941
-2.828598	-1.172170	0.075072	0.000352	0.273334
-3.006931	-1.272482	0.080077	0.000391	0.272734
-3.531248	-1.310117	0.085082	0.000505	0.272148
-3.897692	-1.362149	0.090086	0.000585	0.271619
-3.912161	-1.482757	0.095091	0.000589	0.271051
-4.092137	-1.577002	0.100096	0.000628	0.270472
-3.966647	-1.734121	0.105101	0.000601	0.269842
-3.828095	-1.920245	0.110106	0.000571	0.269086
-4.088082	-2.046794	0.115110	0.000628	0.268289
-4.966135	-2.057248	0.120115	0.000819	0.267537
-5.667236	-2.069174	0.125120	0.000973	0.266919
-6.058889	-2.110724	0.130125	0.001058	0.266409
-6.185592	-2.201086	0.135130	0.001086	0.265881
-6.602821	-2.233082	0.140134	0.001177	0.265393
-6.404224	-2.389729	0.145139	0.001134	0.264813
-6.905874	-2.427560	0.150144	0.001243	0.264227
-7.421554	-2.451027	0.155149	0.001356	0.263697
-7.646247	-2.519734	0.160154	0.001405	0.263187
-8.033553	-2.557443	0.165158	0.001490	0.262691
-8.288346	-2.609470	0.170163	0.001546	0.262234
-8.346424	-2.723329	0.175168	0.001558	0.261642
-8.579340	-2.784911	0.180173	0.001609	0.261155
-9.300347	-2.763110	0.185178	0.001767	0.260668
-9.907109	-2.724715	0.190182	0.001899	0.260353
-10.236118	-2.743835	0.195187	0.001971	0.259990
-10.704606	-2.731501	0.200192	0.002074	0.259662
-11.534222	-2.650376	0.205197	0.002255	0.259369
-11.389673	-2.699458	0.210202	0.002223	0.259251
-11.391949	-2.748579	0.215206	0.002224	0.259011
-11.992746	-2.713368	0.220211	0.002355	0.258684
-11.954473	-2.762415	0.225216	0.002347	0.258478
-13.373702	-2.559671	0.230221	0.002656	0.258284
-13.498860	-2.554641	0.235226	0.002684	0.258204
-13.491903	-2.584755	0.240230	0.002682	0.258063
-13.381945	-2.607531	0.245235	0.002658	0.258044
-13.632305	-2.621439	0.250240	0.002713	0.257768
-13.971861	-2.596484	0.255245	0.002787	0.257607
-14.532316	-2.535270	0.260250	0.002910	0.257438
-15.021797	-2.450412	0.265254	0.003016	0.257443
-14.905323	-2.488616	0.270259	0.002991	0.257354
-14.512167	-2.618333	0.275264	0.002905	0.257049
-14.715431	-2.669332	0.280269	0.002950	0.256631
-15.086444	-2.669300	0.285274	0.003031	0.256320
-15.105410	-2.725720	0.290278	0.003035	0.256028
-16.096390	-2.600973	0.295283	0.003251	0.255809
-16.797144	-2.529691	0.300288	0.003404	0.255571
-16.590412	-2.574467	0.305293	0.003359	0.255524
-16.750905	-2.591137	0.310298	0.003394	0.255307
-17.002961	-2.591951	0.315302	0.003450	0.255092
-16.727468	-2.697252	0.320307	0.003389	0.254805
-17.137155	-2.680662	0.325312	0.003479	0.254542
-17.788075	-2.621869	0.330317	0.003621	0.254283
-17.743654	-2.704691	0.335322	0.003611	0.253911
-17.765350	-2.765848	0.340326	0.003616	0.253591
-17.748894	-2.835332	0.345331	0.003613	0.253261
-18.176356	-2.833241	0.350336	0.003706	0.252908
-18.802447	-2.813623	0.355341	0.003843	0.252474
-19.033466	-2.833623	0.360346	0.003893	0.252178
-19.051975	-2.894111	0.365350	0.003898	0.251861
-19.096375	-2.974212	0.370355	0.003907	0.251424
-18.954603	-3.077814	0.375360	0.003876	0.251028
-19.540110	-3.077421	0.380365	0.004004	0.250529
-19.805085	-3.109074	0.385370	0.004062	0.250143
-20.448949	-3.076523	0.390374	0.004203	0.249754
-22.238348	-2.838511	0.395379	0.004593	0.249412
-23.313549	-2.597713	0.400384	0.004828	0.249697
-23.899419	-2.457643	0.405389	0.004956	0.249897
-23.671092	-2.438111	0.410394	0.004906	0.250191
-22.970962	-2.528206	0.415398	0.004753	0.250339
-23.069686	-2.558332	0.420403	0.004775	0.250104
-23.467859	-2.509600	0.425408	0.004862	0.250006
-23.549630	-2.496408	0.430413	0.004880	0.250002
-23.277335	-2.577824	0.435418	0.004820	0.249827
-23.394048	-2.607886	0.440422	0.004846	0.249576
-23.318371	-2.675702	0.445427	0.004830	0.249300
-22.803951	-2.846952	0.450432	0.004717	0.248880
-23.886852	-2.758816	0.455437	0.004954	0.248390
-25.003021	-2.622730	0.460442	0.005197	0.248113
-25.362196	-2.559785	0.465446	0.005276	0.248121
-25.531664	-2.573495	0.470451	0.005313	0.247904
-25.686774	-2.564057	0.475456	0.005347	0.247818
-25.508784	-2.644184	0.480461	0.005308	0.247566
-25.669330	-2.665277	0.485466	0.005343	0.247320
-26.319824	-2.588624	0.490470	0.005485	0.247144
-27.125859	-2.507254	0.495475	0.005661	0.246857
-27.413445	-2.457474	0.500480	0.005724	0.246860
-27.180044	-2.514365	0.505485	0.005673	0.246773
-27.208611	-2.553847	0.510490	0.005679	0.246547
-27.519147	-2.561709	0.515494	0.005747	0.246237
-27.208811	-2.658682	0.520499	0.005680	0.246013
-27.618025	-2.658396	0.525504	0.005769	0.245657
-27.707430	-2.706969	0.530509	0.005789	0.245331
-28.339539	-2.659995	0.535514	0.005927	0.245018
-28.726252	-2.650494	0.540518	0.006011	0.244727
-29.157049	-2.631966	0.545523	0.006105	0.244444
-29.106214	-2.676853	0.550528	0.006094	0.244258
-29.505517	-2.649064	0.555533	0.006181	0.244050
-30.302702	-2.569331	0.560538	0.006355	0.243758
-30.361261	-2.598376	0.565542	0.006368	0.243557
-30.539650	-2.589641	0.570547	0.006407	0.243445
-30.003922	-2.717278	0.575552	0.006290	0.243259
-29.842642	-2.840352	0.580557	0.006255	0.242766
-30.027542	-2.909150	0.585562	0.006296	0.242246
-30.514466	-2.918617	0.590566	0.006402	0.241765
-31.624839	-2.800599	0.595571	0.006645	0.241391
-31.899323	-2.810902	0.600576	0.006704	0.241093
-32.731331	-2.698659	0.605581	0.006886	0.240936
-32.286210	-2.798577	0.610586	0.006789	0.240813
-33.138886	-2.686852	0.615590	0.006975	0.240634
-33.030584	-2.750416	0.620595	0.006952	0.240399
-33.471103	-2.705551	0.625600	0.007048	0.240240
-33.897832	-2.670589	0.630605	0.007141	0.240041
-34.408505	-2.587342	0.635610	0.007252	0.240019
-34.313265	-2.657945	0.640614	0.007232	0.239735
-33.729312	-2.787114	0.645619	0.007104	0.239582
-33.954356	-2.827098	0.650624	0.007154	0.239170
-34.418411	-2.820929	0.655629	0.007255	0.238785
-34.898735	-2.799916	0.660634	0.007360	0.238464
-35.333364	-2.780614	0.665638	0.007455	0.238174
-35.466678	-2.796782	0.670643	0.007484	0.237968
-35.950196	-2.746942	0.675648	0.007590	0.237794
-36.234174	-2.752705	0.680653	0.007652	0.237507
-36.193252	-2.816545	0.685658	0.007643	0.237207
-37.605438	-2.592344	0.690662	0.007951	0.237114
-38.061349	-2.545451	0.695667	0.008050	0.236949
-37.777568	-2.580480	0.700672	0.007989	0.237021
-38.025966	-2.560730	0.705677	0.008043	0.236900
-37.751156	-2.640103	0.710682	0.007983	0.236728
-36.832596	-2.851089	0.715686	0.007783	0.236443
-36.813267	-2.958180	0.720691	0.007778	0.235892
-37.032708	-3.032647	0.725696	0.007826	0.235295
-37.197210	-3.105403	0.730701	0.007862	0.234756
-37.900958	-3.102302	0.735706	0.008016	0.234128
-38.231752	-3.140961	0.740710	0.008088	0.233617
-39.203157	-3.047807	0.745715	0.008301	0.233224
-40.395398	-2.901533	0.750720	0.008561	0.232912
-40.687569	-2.856317	0.755725	0.008625	0.232886
-41.752909	-2.673259	0.760730	0.008857	0.232890
-41.162911	-2.773902	0.765734	0.008728	0.232892
-42.073700	-2.620081	0.770739	0.008927	0.232880
-42.010441	-2.629448	0.775744	0.008913	0.232888
-41.714955	-2.682758	0.780749	0.008849	0.232873
-41.771710	-2.730560	0.785754	0.008861	0.232563
-41.366507	-2.845556	0.790758	0.008773	0.232316
-41.812135	-2.841119	0.795763	0.008870	0.231928
-41.652208	-2.954740	0.800768	0.008836	0.231461
-42.325987	-2.887329	0.805773	0.008983	0.231201
-43.415584	-2.739095	0.810778	0.009221	0.230993
-42.478191	-2.963401	0.815782	0.009016	0.230645
-42.367138	-3.047531	0.820787	0.008992	0.230291
-44.068756	-2.841733	0.825792	0.009363	0.229824
-43.594017	-2.962123	0.830797	0.009260	0.229610
-43.974575	-2.935295	0.835802	0.009343	0.229401
-45.428946	-2.756252	0.840806	0.009660	0.229018
-44.236648	-2.971531	0.845811	0.009400	0.228956
-44.526921	-2.990696	0.850816	0.009464	0.228578
-44.714633	-3.044259	0.855821	0.009505	0.228107
-44.867875	-3.085931	0.860826	0.009538	0.227733
-44.927880	-3.140877	0.865830	0.009552	0.227374
-45.589910	-3.136076	0.870835	0.009696	0.226774
-45.681487	-3.164353	0.875840	0.009716	0.226530
-46.723771	-3.034171	0.880845	0.009944	0.226263
-46.155425	-3.217430	0.885850	0.009820	0.225785
-46.184553	-3.274222	0.890854	0.009826	0.225441
-47.662432	-3.078311	0.895859	0.010149	0.225123
-47.950030	-3.080435	0.900864	0.010212	0.224836
-48.079960	-3.097957	0.905869	0.010240	0.224614
-49.640958	-2.818213	0.910874	0.010581	0.224684
