Thu Jun 09 14:53:33 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.933860	0.141535	0.000000	0.000101	0.283547

-0.964176	0.156920	0.005005	0.000107	0.283593
-1.174274	0.190618	0.010010	0.000153	0.283583
-0.936037	0.151152	0.015014	0.000101	0.283589
-0.679930	0.045564	0.020019	0.000045	0.283315
-1.020987	0.055571	0.025024	0.000120	0.283102
-0.888200	-0.016866	0.030029	0.000091	0.282882
-1.037700	-0.063716	0.035034	0.000123	0.282561
-1.027113	-0.148008	0.040038	0.000121	0.282195
-0.989567	-0.252025	0.045043	0.000113	0.281761
-0.907869	-0.378704	0.050048	0.000095	0.281260
-0.825764	-0.528378	0.055053	0.000077	0.280655
-1.078635	-0.616878	0.060058	0.000133	0.280066
-1.002758	-0.788429	0.065062	0.000116	0.279356
-1.058011	-0.945343	0.070067	0.000128	0.278608
-1.264003	-1.079105	0.075072	0.000173	0.277847
-1.401735	-1.233023	0.080077	0.000204	0.277046
-1.367944	-1.427801	0.085082	0.000196	0.276190
-1.487785	-1.600774	0.090086	0.000222	0.275311
-1.644239	-1.776373	0.095091	0.000257	0.274388
-1.647055	-1.987875	0.100096	0.000257	0.273418
-1.689884	-2.207260	0.105101	0.000267	0.272377
-1.785642	-2.427454	0.110106	0.000288	0.271287
-1.902511	-2.647510	0.115110	0.000314	0.270176
-1.816403	-2.911494	0.120115	0.000295	0.269017
-1.913351	-3.163921	0.125120	0.000316	0.267761
-2.430652	-3.340316	0.130125	0.000429	0.266519
-2.343109	-3.615311	0.135130	0.000410	0.265294
-2.462562	-3.867728	0.140134	0.000437	0.264002
-2.768523	-4.093761	0.145139	0.000504	0.262677
-2.605398	-4.405803	0.150144	0.000468	0.261318
-2.311388	-4.753604	0.155149	0.000404	0.259887
-2.633840	-5.018245	0.160154	0.000475	0.258341
-2.822413	-5.304783	0.165158	0.000516	0.256790
-2.932594	-5.600505	0.170163	0.000540	0.255250
-3.172268	-5.883240	0.175168	0.000593	0.253655
-3.425910	-6.158575	0.180173	0.000648	0.252076
-3.151880	-6.534453	0.185178	0.000589	0.250435
-3.054838	-6.901794	0.190182	0.000568	0.248674
-3.336339	-7.213249	0.195187	0.000629	0.246855
-3.847349	-7.467220	0.200192	0.000741	0.245115
-3.857330	-7.811828	0.205197	0.000744	0.243338
-4.283420	-8.089526	0.210202	0.000837	0.241526
-4.384927	-8.405028	0.215206	0.000859	0.239792
-4.338500	-8.763058	0.220211	0.000849	0.237956
-4.386090	-9.114386	0.225216	0.000860	0.236055
-7.386917	-8.951090	0.230221	0.001515	0.234188
-63.320817	1.346489	0.235226	0.013720	0.238043
-21.993640	-4.052813	0.240230	0.004700	0.246697
-43.475969	0.543956	0.245235	0.009388	0.251341
-20.597344	-2.599897	0.250240	0.004395	0.255151
-24.023016	-1.392130	0.255245	0.005142	0.258189
-19.671564	-1.917083	0.260250	0.004192	0.259252
-18.987731	-1.692755	0.265254	0.004042	0.260897
-19.052810	-1.525883	0.270259	0.004056	0.261645
-16.736445	-1.717837	0.275264	0.003551	0.262621
-18.606799	-1.303605	0.280269	0.003959	0.263072
-15.377471	-1.744049	0.285274	0.003254	0.263604
-14.624331	-1.925404	0.290278	0.003090	0.263354
-15.256746	-1.882932	0.295283	0.003228	0.263041
-16.442602	-1.681336	0.300288	0.003486	0.263036
-15.712955	-1.837025	0.305293	0.003327	0.262888
-16.709455	-1.696935	0.310298	0.003545	0.262744
-16.873883	-1.667627	0.315302	0.003580	0.262750
-16.069944	-1.837514	0.320307	0.003405	0.262595
-16.121442	-1.918727	0.325312	0.003416	0.262165
-16.200224	-1.997909	0.330317	0.003434	0.261722
-17.948853	-1.749027	0.335322	0.003815	0.261482
-18.366499	-1.676842	0.340326	0.003906	0.261485
-19.122302	-1.547856	0.345331	0.004071	0.261484
-19.797680	-1.414231	0.350336	0.004218	0.261571
-18.261625	-1.671833	0.355341	0.003883	0.261596
-18.468664	-1.692860	0.360346	0.003928	0.261325
-19.211190	-1.599912	0.365350	0.004090	0.261162
-19.763525	-1.551561	0.370355	0.004211	0.260941
-20.066092	-1.518814	0.375360	0.004277	0.260850
-19.287637	-1.675891	0.380365	0.004107	0.260735
-20.056418	-1.586044	0.385370	0.004275	0.260535
-18.043754	-2.024988	0.390374	0.003836	0.260078
-18.213927	-2.137094	0.395379	0.003873	0.259397
-20.292967	-1.915698	0.400384	0.004327	0.258748
-21.208532	-1.798814	0.405389	0.004526	0.258555
-22.309152	-1.646803	0.410394	0.004767	0.258380
-21.902168	-1.715449	0.415398	0.004678	0.258385
-22.535133	-1.607248	0.420403	0.004816	0.258384
-20.717393	-1.997160	0.425408	0.004419	0.258001
-22.695646	-1.704692	0.430413	0.004851	0.257778
-23.175163	-1.685459	0.435418	0.004956	0.257472
-22.400961	-1.827926	0.440422	0.004787	0.257424
-23.871935	-1.636732	0.445427	0.005108	0.257129
-24.301647	-1.564011	0.450432	0.005201	0.257126
-23.540877	-1.693471	0.455437	0.005035	0.257129
-22.406303	-1.982790	0.460442	0.004788	0.256664
-22.920823	-2.003645	0.465446	0.004900	0.256132
-25.305107	-1.648221	0.470451	0.005420	0.255876
-24.763200	-1.771067	0.475456	0.005302	0.255728
-26.670261	-1.438168	0.480461	0.005718	0.255761
-25.614650	-1.626630	0.485466	0.005488	0.255722
-24.815535	-1.781781	0.490470	0.005313	0.255632
-26.348396	-1.585542	0.495475	0.005648	0.255308
-25.841954	-1.690424	0.500480	0.005537	0.255219
-27.140931	-1.515820	0.505485	0.005821	0.254985
-26.080644	-1.731969	0.510490	0.005589	0.254814
-27.301813	-1.551887	0.515494	0.005856	0.254672
-26.970083	-1.655224	0.520499	0.005784	0.254443
-24.859048	-2.086016	0.525504	0.005323	0.254099
-26.456182	-1.972247	0.530509	0.005671	0.253311
-26.935280	-1.978516	0.535514	0.005776	0.252874
-27.814650	-1.884227	0.540518	0.005968	0.252596
