Thu Jun 09 11:59:59 2022

Number of Points = 5611
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.644972	-0.047590	0.000000	-0.000053	0.279256

-0.773171	-0.084407	0.005005	-0.000026	0.278993
-0.557793	-0.129196	0.010010	-0.000073	0.278957
-0.431832	-0.225513	0.015014	-0.000100	0.278621
-0.723581	-0.246147	0.020019	-0.000036	0.278304
-0.922147	-0.284722	0.025024	0.000007	0.277977
-0.498529	-0.446472	0.030029	-0.000085	0.277574
-0.725206	-0.523600	0.035034	-0.000036	0.277051
-0.969536	-0.585338	0.040038	0.000017	0.276582
-0.739762	-0.755300	0.045043	-0.000033	0.275989
-0.807097	-0.889719	0.050048	-0.000018	0.275326
-0.898855	-1.023624	0.055053	0.000002	0.274644
-0.810266	-1.201985	0.060058	-0.000017	0.273899
-0.917669	-1.365380	0.065062	0.000006	0.273066
-1.324974	-1.479257	0.070067	0.000095	0.272222
-1.598334	-1.600221	0.075072	0.000155	0.271449
-1.424226	-1.817446	0.080077	0.000117	0.270582
-1.659153	-1.974691	0.085082	0.000169	0.269667
-1.920135	-2.126701	0.090086	0.000226	0.268751
-1.839270	-2.343612	0.095091	0.000208	0.267803
-1.804327	-2.574422	0.100096	0.000201	0.266748
-2.456494	-2.680889	0.105101	0.000343	0.265722
-2.246761	-2.926503	0.110106	0.000297	0.264731
-2.086017	-3.202752	0.115110	0.000262	0.263551
-2.550221	-3.368751	0.120115	0.000364	0.262381
-2.580702	-3.608410	0.125120	0.000371	0.261209
-2.503303	-3.871506	0.130125	0.000354	0.260008
-3.020233	-4.044525	0.135130	0.000467	0.258744
-3.265462	-4.254838	0.140134	0.000521	0.257520
-3.059353	-4.549509	0.145139	0.000476	0.256254
-3.514425	-4.738454	0.150144	0.000575	0.254946
-3.765236	-4.956792	0.155149	0.000630	0.253658
-3.768566	-5.221850	0.160154	0.000631	0.252343
-3.828116	-5.491894	0.165158	0.000644	0.250947
-4.109638	-5.718066	0.170163	0.000706	0.249573
-4.211808	-5.984581	0.175168	0.000728	0.248143
-4.081983	-6.304774	0.180173	0.000700	0.246633
-4.620671	-6.502077	0.185178	0.000818	0.245158
-4.797321	-6.761009	0.190182	0.000856	0.243675
-4.734797	-7.066622	0.195187	0.000843	0.242153
-5.136289	-7.294080	0.200192	0.000931	0.240615
-5.431978	-7.535026	0.205197	0.000995	0.239092
-5.391049	-7.840144	0.210202	0.000987	0.237524
-5.717704	-8.085403	0.215206	0.001058	0.235929
-5.876514	-8.353523	0.220211	0.001093	0.234355
-6.008699	-8.633365	0.225216	0.001122	0.232732
-6.307958	-8.884323	0.230221	0.001187	0.231099
-6.584300	-9.130752	0.235226	0.001248	0.229500
-6.790063	-9.396179	0.240230	0.001293	0.227852
-6.878163	-9.681585	0.245235	0.001312	0.226193
-7.115320	-9.942272	0.250240	0.001364	0.224517
-7.377161	-10.203619	0.255245	0.001422	0.222801
-7.510080	-10.479547	0.260250	0.001451	0.221115
-7.806964	-10.726510	0.265254	0.001516	0.219420
-8.095771	-10.978599	0.270259	0.001579	0.217690
-8.321440	-11.235636	0.275264	0.001628	0.215981
-8.661366	-11.469073	0.280269	0.001703	0.214282
-9.014559	-11.698637	0.285274	0.001780	0.212578
-9.166616	-11.956666	0.290278	0.001813	0.210897
-9.477240	-12.185794	0.295283	0.001881	0.209212
-9.892409	-12.392684	0.300288	0.001972	0.207539
-10.360813	-12.579993	0.305293	0.002074	0.205917
-11.278884	-12.675646	0.310298	0.002275	0.204372
-12.013525	-12.778396	0.315302	0.002435	0.202965
-13.062507	-12.804116	0.320307	0.002664	0.201692
-14.217432	-12.774458	0.325312	0.002916	0.200644
-16.866314	-12.433518	0.330317	0.003494	0.199938
-18.754703	-12.155506	0.335322	0.003907	0.199653
-19.894623	-11.919887	0.340326	0.004155	0.199906
-21.244514	-11.640183	0.345331	0.004450	0.200210
-22.696189	-11.292498	0.350336	0.004766	0.200830
-23.338069	-11.056824	0.355341	0.004906	0.201613
-23.862266	-10.818594	0.360346	0.005021	0.202535
-24.428758	-10.565038	0.365350	0.005144	0.203502
-24.582380	-10.375520	0.370355	0.005177	0.204506
-24.524079	-10.226422	0.375360	0.005164	0.205479
-24.462533	-10.102896	0.380365	0.005151	0.206296
-24.398593	-9.978591	0.385370	0.005137	0.207117
-24.660577	-9.810703	0.390374	0.005194	0.207861
-24.458460	-9.729657	0.395379	0.005150	0.208558
-24.650577	-9.588333	0.400384	0.005191	0.209209
-24.926140	-9.439906	0.405389	0.005251	0.209815
-24.674118	-9.384737	0.410394	0.005196	0.210402
-24.690290	-9.307721	0.415398	0.005200	0.210844
-24.888095	-9.200611	0.420403	0.005243	0.211280
-24.711920	-9.168338	0.425408	0.005204	0.211650
-24.706675	-9.121850	0.430413	0.005203	0.211931
-24.774295	-9.069401	0.435418	0.005218	0.212173
-24.896948	-9.013395	0.440422	0.005244	0.212380
-24.618298	-9.060332	0.445427	0.005184	0.212385
-24.913800	-8.990746	0.450432	0.005248	0.212497
-24.890764	-8.960675	0.455437	0.005243	0.212698
-24.732997	-9.032124	0.460442	0.005209	0.212436
-24.801681	-9.029422	0.465446	0.005224	0.212383
-25.062113	-9.021609	0.470451	0.005280	0.212166
-25.066266	-9.043004	0.475456	0.005281	0.212035
-25.328404	-9.044986	0.480461	0.005338	0.211758
-25.518157	-9.054896	0.485466	0.005380	0.211507
-25.310807	-9.136763	0.490470	0.005335	0.211232
-25.359379	-9.183786	0.495475	0.005345	0.210903
-25.808469	-9.172865	0.500480	0.005443	0.210511
-25.886215	-9.228479	0.505485	0.005460	0.210100
-25.780313	-9.317480	0.510490	0.005437	0.209676
-26.175635	-9.337907	0.515494	0.005523	0.209149
-26.458896	-9.357103	0.520499	0.005585	0.208742
-26.272297	-9.478854	0.525504	0.005544	0.208202
-26.556624	-9.528104	0.530509	0.005607	0.207612
-26.733101	-9.590950	0.535514	0.005645	0.207049
-26.473152	-9.737535	0.540518	0.005588	0.206430
-26.587404	-9.835049	0.545523	0.005613	0.205717
-27.010425	-9.884362	0.550528	0.005706	0.204974
-27.155425	-9.974335	0.555533	0.005737	0.204270
-27.127869	-10.104006	0.560538	0.005731	0.203502
-27.584869	-10.155363	0.565542	0.005831	0.202701
-28.081265	-10.184987	0.570547	0.005940	0.201991
-28.011145	-10.321423	0.575552	0.005924	0.201217
-28.234166	-10.401164	0.580557	0.005973	0.200480
-28.414129	-10.497910	0.585562	0.006012	0.199681
-28.257135	-10.660784	0.590566	0.005978	0.198825
-28.208821	-10.819429	0.595571	0.005968	0.197874
-28.805601	-10.869197	0.600576	0.006098	0.196909
-28.818177	-11.010886	0.605581	0.006101	0.195990
-29.169025	-11.096842	0.610586	0.006177	0.195053
-29.538137	-11.181324	0.615590	0.006258	0.194101
-29.917218	-11.255821	0.620595	0.006341	0.193198
-29.798257	-11.417381	0.625600	0.006315	0.192280
-30.134001	-11.513027	0.630605	0.006388	0.191278
-30.347117	-11.623299	0.635610	0.006435	0.190313
-30.630737	-11.726587	0.640614	0.006497	0.189310
-30.774888	-11.853062	0.645619	0.006528	0.188305
-31.254327	-11.915739	0.650624	0.006633	0.187338
-31.735843	-11.972670	0.655629	0.006738	0.186402
-31.559511	-12.139806	0.660634	0.006700	0.185479
-32.181982	-12.175740	0.665638	0.006836	0.184512
-32.522256	-12.252678	0.670643	0.006910	0.183590
