Thu Jun 09 14:43:22 2022

Number of Points = 5604
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.724357	-0.105241	0.000000	-0.000046	0.289564

-1.278279	-0.017702	0.005005	0.000075	0.289533
-1.169768	-0.036279	0.010010	0.000051	0.289533
-1.116441	-0.053464	0.015014	0.000039	0.289499
-1.560933	-0.044506	0.020019	0.000136	0.289209
-1.847819	0.004238	0.025024	0.000199	0.289208
-1.512100	-0.116583	0.030029	0.000126	0.288933
-1.663302	-0.156307	0.035034	0.000158	0.288649
-2.140934	-0.143257	0.040038	0.000263	0.288352
-2.139081	-0.202686	0.045043	0.000262	0.288095
-2.001833	-0.303684	0.050048	0.000232	0.287758
-2.587843	-0.289178	0.055053	0.000360	0.287385
-2.591276	-0.364369	0.060058	0.000361	0.287055
-2.499956	-0.488945	0.065062	0.000341	0.286579
-2.903498	-0.515969	0.070067	0.000429	0.286159
-3.248944	-0.567344	0.075072	0.000504	0.285676
-3.317541	-0.640503	0.080077	0.000519	0.285304
-3.323471	-0.759027	0.085082	0.000521	0.284778
-3.727983	-0.801336	0.090086	0.000609	0.284288
-3.743543	-0.917956	0.095091	0.000612	0.283762
-3.859035	-1.037625	0.100096	0.000638	0.283146
-4.102534	-1.127977	0.105101	0.000691	0.282562
-4.685597	-1.145964	0.110106	0.000818	0.282040
-5.130918	-1.189542	0.115110	0.000915	0.281508
-5.522876	-1.236916	0.120115	0.001001	0.280999
-6.001793	-1.240584	0.125120	0.001105	0.280618
-5.579920	-1.399764	0.130125	0.001013	0.280229
-5.548197	-1.541632	0.135130	0.001006	0.279618
-5.922991	-1.624756	0.140134	0.001088	0.278958
-6.268208	-1.688824	0.145139	0.001163	0.278405
-6.341379	-1.811750	0.150144	0.001179	0.277795
-7.080846	-1.817378	0.155149	0.001341	0.277199
-7.725605	-1.810237	0.160154	0.001481	0.276733
-7.670025	-1.918586	0.165158	0.001469	0.276286
-7.546862	-2.059398	0.170163	0.001442	0.275742
-8.329372	-2.032366	0.175168	0.001613	0.275257
-8.483112	-2.111420	0.180173	0.001647	0.274778
-8.334215	-2.252972	0.185178	0.001614	0.274248
-9.276502	-2.206948	0.190182	0.001820	0.273722
-9.569295	-2.254265	0.195187	0.001884	0.273276
-9.354162	-2.385256	0.200192	0.001837	0.272844
-9.647328	-2.464561	0.205197	0.001901	0.272249
-10.133528	-2.488947	0.210202	0.002007	0.271754
-10.127806	-2.589655	0.215206	0.002006	0.271294
-10.534351	-2.641997	0.220211	0.002094	0.270731
-10.758014	-2.706784	0.225216	0.002143	0.270254
-10.891341	-2.793032	0.230221	0.002172	0.269748
-10.697790	-2.963327	0.235226	0.002130	0.269110
-11.287287	-2.997636	0.240230	0.002259	0.268481
-11.850367	-3.018469	0.245235	0.002382	0.267934
-12.131884	-3.074624	0.250240	0.002443	0.267446
-12.674469	-3.095952	0.255245	0.002561	0.266911
-13.077791	-3.099581	0.260250	0.002649	0.266570
-13.021379	-3.212861	0.265254	0.002637	0.266083
-13.132757	-3.290107	0.270259	0.002661	0.265629
-13.713001	-3.298103	0.275264	0.002788	0.265123
-14.064965	-3.315268	0.280269	0.002865	0.264758
-14.415540	-3.361630	0.285274	0.002941	0.264254
-20.886692	-2.173064	0.290278	0.004353	0.264644
-18.670258	-2.395102	0.295283	0.003869	0.265386
-17.605399	-2.526942	0.300288	0.003637	0.265624
-17.463737	-2.504928	0.305293	0.003606	0.265842
-17.475132	-2.502360	0.310298	0.003608	0.265845
-17.621808	-2.478138	0.315302	0.003640	0.265842
-18.253749	-2.315370	0.320307	0.003778	0.266100
-18.792071	-2.213032	0.325312	0.003895	0.266149
-17.803344	-2.383088	0.330317	0.003680	0.266144
-17.683185	-2.457668	0.335322	0.003653	0.265890
-18.129204	-2.426174	0.340326	0.003751	0.265679
-18.079825	-2.469388	0.345331	0.003740	0.265515
-17.960597	-2.565067	0.350336	0.003714	0.265160
-18.525045	-2.537994	0.355341	0.003837	0.264832
-18.842013	-2.534800	0.360346	0.003906	0.264590
-18.527262	-2.670115	0.365350	0.003837	0.264204
-18.795440	-2.706248	0.370355	0.003896	0.263815
-19.235124	-2.714310	0.375360	0.003992	0.263420
-19.192878	-2.817795	0.380365	0.003983	0.262962
-19.721023	-2.811150	0.385370	0.004098	0.262563
-20.015017	-2.832898	0.390374	0.004162	0.262219
-19.993309	-2.926979	0.395379	0.004157	0.261787
-20.249948	-2.978148	0.400384	0.004213	0.261332
-20.852092	-2.957320	0.405389	0.004344	0.260938
-22.062117	-2.822371	0.410394	0.004609	0.260592
-21.825792	-2.877729	0.415398	0.004557	0.260520
-22.123749	-2.872709	0.420403	0.004622	0.260300
-23.512703	-2.700442	0.425408	0.004925	0.259985
-23.452306	-2.659811	0.430413	0.004912	0.260231
-22.898996	-2.807543	0.435418	0.004791	0.259976
-22.971135	-2.854389	0.440422	0.004807	0.259690
-23.293584	-2.850435	0.445427	0.004877	0.259443
-23.505016	-2.876364	0.450432	0.004923	0.259143
-23.618725	-2.928265	0.455437	0.004948	0.258798
-24.151132	-2.901073	0.460442	0.005064	0.258489
-24.667074	-2.854030	0.465446	0.005176	0.258290
-24.352818	-2.970597	0.470451	0.005108	0.257985
-24.559014	-3.018409	0.475456	0.005153	0.257581
-25.625889	-2.894680	0.480461	0.005386	0.257295
-26.404820	-2.792252	0.485466	0.005556	0.257146
-26.322936	-2.808059	0.490470	0.005538	0.257137
-25.912132	-2.925073	0.495475	0.005448	0.256909
-26.162382	-2.929131	0.500480	0.005502	0.256681
-26.993536	-2.832085	0.505485	0.005684	0.256461
-28.829545	-2.534992	0.510490	0.006084	0.256378
-28.759483	-2.519996	0.515494	0.006069	0.256511
-28.979005	-2.419853	0.520499	0.006117	0.256817
-29.257110	-2.372659	0.525504	0.006177	0.256815
-29.172039	-2.355173	0.530509	0.006159	0.256972
-28.741187	-2.423381	0.535514	0.006065	0.256999
-28.297611	-2.537519	0.540518	0.005968	0.256812
-27.666084	-2.729474	0.545523	0.005830	0.256402
-28.630061	-2.658551	0.550528	0.006040	0.255943
-29.898567	-2.500267	0.555533	0.006317	0.255656
-30.490292	-2.392213	0.560538	0.006446	0.255690
-30.190835	-2.469327	0.565542	0.006381	0.255563
-30.124146	-2.494546	0.570547	0.006366	0.255495
-30.563494	-2.456829	0.575552	0.006462	0.255312
-30.734893	-2.483155	0.580557	0.006499	0.255039
-30.625066	-2.542090	0.585562	0.006475	0.254842
-31.555742	-2.418033	0.590566	0.006678	0.254669
-31.925906	-2.410641	0.595571	0.006759	0.254394
-31.298448	-2.538900	0.600576	0.006622	0.254291
-31.741590	-2.526962	0.605581	0.006719	0.253976
-32.065603	-2.523362	0.610586	0.006789	0.253720
-31.970443	-2.610263	0.615590	0.006769	0.253371
-32.536830	-2.568651	0.620595	0.006892	0.253098
-33.247660	-2.504373	0.625600	0.007047	0.252814
-33.372746	-2.516318	0.630605	0.007075	0.252649
-33.648297	-2.504514	0.635610	0.007135	0.252474
-33.860089	-2.518411	0.640614	0.007181	0.252225
-34.037483	-2.524786	0.645619	0.007219	0.252043
-34.771210	-2.439350	0.650624	0.007379	0.251844
-34.693069	-2.493304	0.655629	0.007362	0.251642
-36.865754	-2.103726	0.660634	0.007836	0.251732
-35.234798	-2.383771	0.665638	0.007480	0.251727
-36.046734	-2.283719	0.670643	0.007658	0.251533
-34.739269	-2.545889	0.675648	0.007372	0.251342
-35.959550	-2.400092	0.680653	0.007638	0.251028
-36.228455	-2.382195	0.685658	0.007697	0.250888
-36.254263	-2.438027	0.690662	0.007703	0.250586
-36.733547	-2.404803	0.695667	0.007807	0.250343
-36.392215	-2.499750	0.700672	0.007733	0.250160
-36.893104	-2.497103	0.705677	0.007842	0.249743
-37.846238	-2.394075	0.710682	0.008050	0.249442
-38.574701	-2.284805	0.715686	0.008209	0.249365
-38.299493	-2.330545	0.720691	0.008149	0.249372
-39.106931	-2.244700	0.725696	0.008325	0.249110
-38.841127	-2.271482	0.730701	0.008267	0.249204
-39.288777	-2.222799	0.735706	0.008364	0.249064
-38.817258	-2.351073	0.740710	0.008261	0.248824
-39.061918	-2.367526	0.745715	0.008315	0.248530
-39.291761	-2.376838	0.750720	0.008365	0.248285
-39.535324	-2.407684	0.755725	0.008418	0.247919
-40.140542	-2.343813	0.760730	0.008550	0.247718
-40.320730	-2.365597	0.765734	0.008589	0.247452
-40.037328	-2.472932	0.770739	0.008527	0.247154
-40.532070	-2.472775	0.775744	0.008635	0.246725
-40.375705	-2.554414	0.780749	0.008601	0.246446
-41.580963	-2.425176	0.785754	0.008864	0.246055
-42.129294	-2.358073	0.790758	0.008984	0.245919
-42.102023	-2.380545	0.795763	0.008978	0.245828
-42.969120	-2.273500	0.800768	0.009167	0.245618
-43.518597	-2.180560	0.805773	0.009287	0.245613
-42.432542	-2.375089	0.810778	0.009050	0.245568
-43.380772	-2.255840	0.815782	0.009257	0.245349
-42.672493	-2.421042	0.820787	0.009102	0.245124
-43.393559	-2.367636	0.825792	0.009259	0.244766
-43.292169	-2.442744	0.830797	0.009237	0.244470
-43.463448	-2.472234	0.835802	0.009275	0.244169
-44.018665	-2.454085	0.840806	0.009396	0.243774
-44.588407	-2.415622	0.845811	0.009520	0.243471
-44.539495	-2.467749	0.850816	0.009509	0.243245
-45.290630	-2.371940	0.855821	0.009673	0.243077
-45.442637	-2.392008	0.860826	0.009706	0.242839
-45.998465	-2.356116	0.865830	0.009828	0.242534
-46.974483	-2.193491	0.870835	0.010040	0.242511
-46.555750	-2.265258	0.875840	0.009949	0.242511
-45.713570	-2.442312	0.880845	0.009765	0.242341
-46.919743	-2.321207	0.885850	0.010028	0.241899
-45.807142	-2.568128	0.890854	0.009786	0.241606
-47.604913	-2.328679	0.895859	0.010178	0.241252
-47.838002	-2.321487	0.900864	0.010229	0.241082
-48.190316	-2.288955	0.905869	0.010305	0.240938
-47.943950	-2.353221	0.910874	0.010252	0.240823
-47.975259	-2.399843	0.915878	0.010258	0.240553
-48.743215	-2.300403	0.920883	0.010426	0.240386
-48.841079	-2.333361	0.925888	0.010447	0.240127
-48.848272	-2.356186	0.930893	0.010449	0.240002
-50.251591	-2.165138	0.935898	0.010755	0.239745
-49.124254	-2.390582	0.940902	0.010509	0.239575
-50.385257	-2.203833	0.945907	0.010784	0.239424
-50.029830	-2.309154	0.950912	0.010706	0.239191
-49.318476	-2.481153	0.955917	0.010551	0.238927
-50.701647	-2.328110	0.960922	0.010853	0.238488
-50.721536	-2.361008	0.965926	0.010857	0.238297
-50.454587	-2.472480	0.970931	0.010799	0.237951
-50.982454	-2.449930	0.975936	0.010914	0.237593
-51.398728	-2.444872	0.980941	0.011005	0.237244
-50.341659	-2.710381	0.985946	0.010774	0.236796
-52.606342	-2.407630	0.990950	0.011268	0.236347
-52.781446	-2.387985	0.995955	0.011307	0.236293
-53.199381	-2.349741	1.000960	0.011398	0.236116
-53.991621	-2.240661	1.005965	0.011571	0.235976
-53.431948	-2.335764	1.010970	0.011448	0.235979
-53.835983	-2.310517	1.015974	0.011536	0.235746
-53.278029	-2.435189	1.020979	0.011415	0.235591
-54.113661	-2.333427	1.025984	0.011597	0.235372
-53.530719	-2.507157	1.030989	0.011470	0.234977
-55.329539	-2.237370	1.035994	0.011862	0.234774
-54.398079	-2.437446	1.040998	0.011659	0.234557
-55.097946	-2.345506	1.046003	0.011812	0.234409
-54.865939	-2.474149	1.051008	0.011761	0.233932
-54.623995	-2.567086	1.056013	0.011708	0.233656
-56.995063	-2.246105	1.061018	0.012225	0.233201
-56.631754	-2.292098	1.066022	0.012146	0.233288
-57.205758	-2.211491	1.071027	0.012271	0.233193
-57.130885	-2.223632	1.076032	0.012255	0.233197
-57.434648	-2.191589	1.081037	0.012321	0.233090
-56.993051	-2.312780	1.086042	0.012225	0.232845
-57.664953	-2.251119	1.091046	0.012371	0.232558
-57.422529	-2.328505	1.096051	0.012318	0.232364
-57.052422	-2.444499	1.101056	0.012237	0.232080
-57.448499	-2.491975	1.106061	0.012324	0.231456
-57.652270	-2.507608	1.111066	0.012368	0.231183
-57.989047	-2.541005	1.116070	0.012442	0.230688
-58.523486	-2.512589	1.121075	0.012558	0.230345
-59.327304	-2.434763	1.126080	0.012734	0.230020
-60.354228	-2.299371	1.131085	0.012958	0.229800
-60.235106	-2.318319	1.136090	0.012932	0.229808
-60.396650	-2.318786	1.141094	0.012967	0.229655
-61.361922	-2.184825	1.146099	0.013178	0.229484
-60.180339	-2.396334	1.151104	0.012920	0.229434
-60.946128	-2.314043	1.156109	0.013087	0.229167
-60.804444	-2.389891	1.161114	0.013056	0.228885
-60.831216	-2.454752	1.166118	0.013062	0.228504
-62.069566	-2.294723	1.171123	0.013332	0.228219
-60.989351	-2.517422	1.176128	0.013096	0.228011
-62.091771	-2.405552	1.181133	0.013337	0.227588
-62.029982	-2.460936	1.186138	0.013323	0.227341
-62.619722	-2.420877	1.191142	0.013452	0.227005
