Thu Jun 09 12:34:44 2022

Number of Points = 5621
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.204033	0.078094	0.000000	0.000101	0.286077

-1.012623	0.045167	0.005005	0.000059	0.286076
-0.972445	0.038896	0.010010	0.000051	0.286078
-0.971375	0.040394	0.015014	0.000050	0.286086
-0.811525	-0.055936	0.020019	0.000016	0.285783
-0.464582	-0.180526	0.025024	-0.000060	0.285497
-0.616980	-0.242854	0.030029	-0.000027	0.285109
-0.875665	-0.299231	0.035034	0.000030	0.284667
-0.912712	-0.402740	0.040038	0.000038	0.284183
-1.037938	-0.491698	0.045043	0.000065	0.283696
-1.136332	-0.601947	0.050048	0.000087	0.283134
-0.985490	-0.761116	0.055053	0.000054	0.282544
-1.043505	-0.912484	0.060058	0.000067	0.281828
-0.988493	-1.084628	0.065062	0.000055	0.281103
-1.116804	-1.241395	0.070067	0.000083	0.280306
-1.071576	-1.434641	0.075072	0.000073	0.279475
-0.980440	-1.658859	0.080077	0.000053	0.278538
-1.029766	-1.875373	0.085082	0.000064	0.277524
-0.927464	-2.132934	0.090086	0.000042	0.276438
-1.295674	-2.306393	0.095091	0.000122	0.275365
-1.485073	-2.516352	0.100096	0.000164	0.274260
-1.460267	-2.768084	0.105101	0.000159	0.273127
-1.503980	-3.028630	0.110106	0.000168	0.271895
-1.420342	-3.316841	0.115110	0.000150	0.270629
-1.500502	-3.588320	0.120115	0.000168	0.269306
-1.346950	-3.917583	0.125120	0.000135	0.267892
-1.508739	-4.206097	0.130125	0.000170	0.266409
-1.677893	-4.487654	0.135130	0.000207	0.264945
-1.651250	-4.817014	0.140134	0.000201	0.263405
-1.916470	-5.106712	0.145139	0.000260	0.261806
-1.985794	-5.421572	0.150144	0.000275	0.260238
-1.940384	-5.772813	0.155149	0.000265	0.258579
-2.058499	-6.105213	0.160154	0.000291	0.256864
-2.170865	-6.437080	0.165158	0.000316	0.255146
-2.394449	-6.761568	0.170163	0.000365	0.253358
-2.405092	-7.124222	0.175168	0.000368	0.251549
-2.308974	-7.510318	0.180173	0.000347	0.249701
-2.553255	-7.850968	0.185178	0.000400	0.247774
-2.562600	-8.234668	0.190182	0.000403	0.245818
-2.956165	-8.553286	0.195187	0.000489	0.243843
-3.304687	-8.873320	0.200192	0.000565	0.241884
-3.511224	-9.202045	0.205197	0.000610	0.239990
-3.507100	-9.585617	0.210202	0.000610	0.237983
-5.576535	-9.610986	0.215206	0.001061	0.235976
-59.742703	0.296142	0.220211	0.012881	0.239344
-21.250678	-4.752778	0.225216	0.004480	0.247267
-37.677829	-0.995777	0.230221	0.008064	0.252025
-21.577901	-3.246105	0.235226	0.004550	0.254517
-18.858074	-3.074622	0.240230	0.003956	0.257634
-22.907412	-2.194147	0.245235	0.004840	0.258548
-13.588672	-3.514788	0.250240	0.002806	0.259868
-19.223946	-2.408936	0.255245	0.004036	0.260553
-14.260823	-3.218451	0.260250	0.002953	0.260741
-17.122745	-2.575543	0.265254	0.003577	0.261479
-16.416205	-2.711628	0.270259	0.003423	0.261406
-14.008178	-3.053708	0.275264	0.002897	0.261740
-17.148502	-2.530950	0.280269	0.003583	0.261672
-13.753281	-3.122134	0.285274	0.002842	0.261621
-15.779290	-2.800012	0.290278	0.003284	0.261504
-15.207869	-2.999204	0.295283	0.003159	0.261018
-15.603905	-2.947772	0.300288	0.003246	0.260940
-15.701271	-3.002610	0.305293	0.003267	0.260596
-15.911211	-2.996753	0.310298	0.003313	0.260452
-16.524605	-2.976046	0.315302	0.003446	0.260046
-15.064486	-3.283476	0.320307	0.003128	0.259768
-17.665295	-2.927967	0.325312	0.003695	0.259337
-16.729578	-3.125626	0.330317	0.003491	0.259155
-18.823163	-2.794768	0.335322	0.003948	0.259024
-17.130302	-3.143508	0.340326	0.003579	0.258737
-19.112034	-2.812917	0.345331	0.004011	0.258697
-19.053425	-2.875064	0.350336	0.003998	0.258444
-17.800387	-3.114082	0.355341	0.003725	0.258324
-19.666518	-2.846429	0.360346	0.004132	0.258075
-19.348101	-2.929184	0.365350	0.004063	0.257937
-18.567590	-3.102262	0.370355	0.003892	0.257745
-19.442705	-3.029726	0.375360	0.004083	0.257369
-19.395738	-3.107467	0.380365	0.004073	0.257030
-19.604452	-3.141563	0.385370	0.004119	0.256689
-19.647681	-3.201445	0.390374	0.004128	0.256361
-21.088731	-3.044636	0.395379	0.004442	0.255922
-21.889843	-2.914361	0.400384	0.004617	0.255889
-22.164526	-2.866820	0.405389	0.004677	0.255892
-22.033497	-2.891067	0.410394	0.004649	0.255883
-22.156855	-2.897027	0.415398	0.004675	0.255751
-22.834342	-2.818865	0.420403	0.004823	0.255566
-22.245498	-2.917199	0.425408	0.004695	0.255578
-22.425968	-2.934576	0.430413	0.004734	0.255341
-21.887478	-3.091377	0.435418	0.004617	0.255023
-23.254841	-2.926374	0.440422	0.004915	0.254685
-22.985536	-3.028341	0.445427	0.004856	0.254409
-23.529192	-2.984605	0.450432	0.004975	0.254167
-23.902239	-2.972315	0.455437	0.005056	0.253912
-24.069768	-2.998677	0.460442	0.005093	0.253641
-24.228799	-3.015789	0.465446	0.005128	0.253422
-25.791845	-2.760137	0.470451	0.005469	0.253364
-24.808349	-2.964786	0.475456	0.005254	0.253184
-25.774498	-2.815652	0.480461	0.005465	0.253104
-25.648345	-2.887706	0.485466	0.005437	0.252854
-25.729391	-2.886818	0.490470	0.005455	0.252790
-25.476561	-3.014784	0.495475	0.005400	0.252369
-27.215112	-2.758727	0.500480	0.005779	0.252164
-26.544975	-2.871919	0.505485	0.005633	0.252171
-26.601842	-2.921220	0.510490	0.005645	0.251878
-26.551906	-2.982029	0.515494	0.005634	0.251618
-27.353592	-2.887603	0.520499	0.005809	0.251405
-26.598122	-3.098880	0.525504	0.005645	0.250995
-26.624326	-3.185951	0.530509	0.005650	0.250538
-28.400930	-2.966043	0.535514	0.006038	0.250117
-28.028276	-3.067973	0.540518	0.005957	0.249926
-29.462371	-2.828899	0.545523	0.006270	0.249894
-29.689163	-2.827140	0.550528	0.006319	0.249709
-28.942756	-2.959937	0.555533	0.006156	0.249683
-29.251286	-2.967533	0.560538	0.006224	0.249380
-29.257636	-3.027463	0.565542	0.006225	0.249073
-30.580089	-2.843334	0.570547	0.006514	0.248861
-29.434364	-3.087796	0.575552	0.006264	0.248617
-30.200299	-3.018536	0.580557	0.006431	0.248305
-30.949222	-2.953920	0.585562	0.006594	0.247984
-30.084398	-3.139049	0.590566	0.006405	0.247796
-30.596483	-3.144514	0.595571	0.006517	0.247325
-31.010551	-3.140331	0.600576	0.006608	0.246987
-31.500542	-3.105925	0.605581	0.006714	0.246736
-32.044497	-3.091998	0.610586	0.006833	0.246334
-33.099155	-2.929384	0.615590	0.007063	0.246243
-34.134235	-2.740467	0.620595	0.007289	0.246303
-33.297656	-2.895822	0.625600	0.007107	0.246241
-33.415927	-2.875285	0.630605	0.007132	0.246243
-33.844987	-2.820623	0.635610	0.007226	0.246148
-33.761461	-2.875884	0.640614	0.007208	0.245939
-33.388987	-2.986832	0.645619	0.007126	0.245698
-34.390819	-2.856726	0.650624	0.007345	0.245487
-34.320227	-2.893200	0.655629	0.007330	0.245363
-33.647805	-3.100518	0.660634	0.007183	0.244891
-34.414650	-3.031196	0.665638	0.007350	0.244574
-35.196621	-2.978974	0.670643	0.007521	0.244155
-34.837351	-3.072115	0.675648	0.007443	0.243993
-36.083113	-2.944722	0.680653	0.007714	0.243552
-36.650637	-2.865101	0.685658	0.007838	0.243462
-36.337868	-2.916832	0.690662	0.007770	0.243471
