Thu Jun 09 10:48:43 2022

Number of Points = 5616
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.066709	0.043543	0.000000	-0.000072	0.379155

0.081446	0.027722	0.005005	-0.000079	0.379122
-0.018149	-0.046925	0.010010	-0.000062	0.378831
-0.006022	-0.118270	0.015014	-0.000068	0.378613
0.173269	-0.244297	0.020019	-0.000111	0.378308
0.132335	-0.370725	0.025024	-0.000106	0.377878
0.203187	-0.526968	0.030029	-0.000126	0.377412
0.040584	-0.669027	0.035034	-0.000094	0.376861
0.098392	-0.853644	0.040038	-0.000111	0.376292
-0.160216	-1.002213	0.045043	-0.000058	0.375664
-0.072238	-1.206678	0.050048	-0.000082	0.375044
0.223433	-1.486110	0.055053	-0.000150	0.374292
0.367127	-1.780943	0.060058	-0.000185	0.373399
0.256724	-2.048526	0.065062	-0.000165	0.372452
0.252422	-2.349442	0.070067	-0.000168	0.371450
0.161511	-2.654121	0.075072	-0.000152	0.370384
0.133007	-2.967263	0.080077	-0.000149	0.369321
0.113162	-3.311463	0.085082	-0.000149	0.368156
0.068780	-3.664189	0.090086	-0.000143	0.366943
0.142255	-4.058731	0.095091	-0.000163	0.365652
0.202845	-4.458483	0.100096	-0.000180	0.364331
0.204269	-4.880757	0.105101	-0.000184	0.362894
0.208847	-5.318084	0.110106	-0.000189	0.361400
0.152300	-5.752939	0.115110	-0.000180	0.359873
0.264512	-6.241628	0.120115	-0.000208	0.358252
-0.039861	-6.667161	0.125120	-0.000146	0.356596
-0.284910	-7.098097	0.130125	-0.000096	0.354949
-0.483871	-7.544725	0.135130	-0.000056	0.353267
-0.346787	-8.052219	0.140134	-0.000090	0.351564
-0.408824	-8.553556	0.145139	-0.000080	0.349753
-0.264832	-9.100031	0.150144	-0.000115	0.347897
-0.290838	-9.643585	0.155149	-0.000113	0.345937
-0.238404	-10.200027	0.160154	-0.000128	0.343968
-0.331747	-10.764848	0.165158	-0.000111	0.341866
-0.484230	-11.309172	0.170163	-0.000082	0.339789
-0.686369	-11.856685	0.175168	-0.000041	0.337656
-0.862714	-12.410738	0.180173	-0.000007	0.335502
-0.839115	-12.993804	0.185178	-0.000015	0.333353
-0.715705	-13.623864	0.190182	-0.000046	0.331077
-0.687091	-14.247546	0.195187	-0.000056	0.328748
-0.683440	-14.882605	0.200192	-0.000060	0.326343
-0.771896	-15.513826	0.205197	-0.000044	0.323874
-0.986414	-16.129121	0.210202	-0.000001	0.321364
-1.284979	-16.714809	0.215206	0.000060	0.318895
-1.549641	-17.307094	0.220211	0.000114	0.316403
-1.508423	-17.948771	0.225216	0.000102	0.313902
-1.659853	-18.579309	0.230221	0.000131	0.311294
-77.214765	-5.316735	0.235226	0.016614	0.312781
-54.122123	-4.316165	0.240230	0.011567	0.331953
-63.982404	-0.302451	0.245235	0.013713	0.340635
-21.367293	-5.817377	0.250240	0.004409	0.346999
-21.904956	-4.627885	0.255245	0.004521	0.350939
-21.094628	-4.684162	0.260250	0.004340	0.351241
-10.802207	-6.062576	0.265254	0.002090	0.352583
-20.996177	-4.355823	0.270259	0.004310	0.352489
-12.085405	-5.737116	0.275264	0.002362	0.352984
-17.979871	-4.658451	0.280269	0.003644	0.353258
-13.888858	-5.432800	0.285274	0.002747	0.352996
-14.951034	-5.188463	0.290278	0.002975	0.353231
-15.813428	-5.210142	0.295283	0.003159	0.352646
-14.487705	-5.388473	0.300288	0.002866	0.352826
-18.305876	-4.797203	0.305293	0.003695	0.352627
-14.401710	-5.466017	0.310298	0.002839	0.352625
-16.907693	-5.104311	0.315302	0.003382	0.352406
-15.400540	-5.470406	0.320307	0.003049	0.352029
-16.092421	-5.430083	0.325312	0.003196	0.351765
-17.779250	-5.236609	0.330317	0.003560	0.351443
-16.176073	-5.533964	0.335322	0.003206	0.351368
-18.453094	-5.213284	0.340326	0.003699	0.351140
-18.056702	-5.285646	0.345331	0.003608	0.351135
-18.785852	-5.162782	0.350336	0.003763	0.351141
-19.057358	-5.121378	0.355341	0.003819	0.351135
-18.667987	-5.209262	0.360346	0.003730	0.351070
-20.098815	-5.020786	0.365350	0.004038	0.350884
-19.372414	-5.122079	0.370355	0.003875	0.350975
-20.663128	-4.915116	0.375360	0.004153	0.350941
-18.748909	-5.251896	0.380365	0.003731	0.350914
-20.222974	-5.116549	0.385370	0.004049	0.350513
-19.411349	-5.299589	0.390374	0.003868	0.350365
-20.005062	-5.264922	0.395379	0.003993	0.350139
-19.374828	-5.490472	0.400384	0.003852	0.349729
-19.641319	-5.606051	0.405389	0.003906	0.349165
-20.619855	-5.550199	0.410394	0.004115	0.348779
-22.084687	-5.337949	0.415398	0.004431	0.348657
-21.767026	-5.465926	0.420403	0.004358	0.348404
-22.900347	-5.253394	0.425408	0.004601	0.348485
-22.160322	-5.469082	0.430413	0.004435	0.348175
-23.099451	-5.271944	0.435418	0.004636	0.348319
-24.119283	-5.152517	0.440422	0.004855	0.348136
-23.068522	-5.293819	0.445427	0.004621	0.348283
-25.207297	-4.960870	0.450432	0.005084	0.348181
-22.949149	-5.326769	0.455437	0.004587	0.348260
-23.859975	-5.244250	0.460442	0.004782	0.348011
-22.950485	-5.497571	0.465446	0.004580	0.347669
-24.112166	-5.378252	0.470451	0.004829	0.347398
-23.919399	-5.512328	0.475456	0.004783	0.347045
-24.204254	-5.563523	0.480461	0.004841	0.346698
-25.391949	-5.434775	0.485466	0.005096	0.346444
-25.170608	-5.513851	0.490470	0.005044	0.346306
-26.135758	-5.400946	0.495475	0.005251	0.346131
-25.650607	-5.543306	0.500480	0.005141	0.345927
-28.856126	-4.978757	0.505485	0.005836	0.346005
-27.093705	-5.245610	0.510490	0.005447	0.346137
-27.579839	-5.095641	0.515494	0.005549	0.346391
-28.919510	-4.914184	0.520499	0.005838	0.346233
-26.481189	-5.282113	0.525504	0.005302	0.346416
-27.508208	-5.188465	0.530509	0.005522	0.346134
-26.430381	-5.489795	0.535514	0.005282	0.345721
-28.454190	-5.206003	0.540518	0.005720	0.345512
-27.364317	-5.487877	0.545523	0.005478	0.345175
-27.831315	-5.484636	0.550528	0.005576	0.344911
-29.262160	-5.328585	0.555533	0.005884	0.344604
-28.618915	-5.471185	0.560538	0.005740	0.344496
-29.404342	-5.400113	0.565542	0.005907	0.344280
-30.067685	-5.375711	0.570547	0.006048	0.343969
-30.605116	-5.287218	0.575552	0.006161	0.343970
-31.204020	-5.188941	0.580557	0.006288	0.343967
-32.490525	-4.899490	0.585562	0.006565	0.344234
-31.756144	-4.995027	0.590566	0.006400	0.344353
-30.679225	-5.138498	0.595571	0.006161	0.344510
-32.351710	-4.914342	0.600576	0.006522	0.344300
-30.236969	-5.319830	0.605581	0.006057	0.344148
-31.225021	-5.264345	0.610586	0.006268	0.343750
-32.152516	-5.198583	0.615590	0.006467	0.343426
-32.094452	-5.236454	0.620595	0.006450	0.343335
-30.932935	-5.533044	0.625600	0.006192	0.342988
-32.770525	-5.361241	0.630605	0.006590	0.342484
