Thu Jun 09 13:09:17 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.731560	0.053919	0.000000	0.000069	0.273666

-1.013676	0.103531	0.005005	0.000131	0.273672
-0.789315	0.064818	0.010010	0.000082	0.273669
-0.855881	0.055136	0.015014	0.000097	0.273571
-0.917513	0.020672	0.020019	0.000111	0.273364
-0.726380	-0.052181	0.025024	0.000070	0.273179
-0.700188	-0.117968	0.030029	0.000064	0.272896
-0.737115	-0.186572	0.035034	0.000073	0.272551
-0.856315	-0.262575	0.040038	0.000099	0.272106
-0.917099	-0.347800	0.045043	0.000113	0.271664
-1.097302	-0.423431	0.050048	0.000152	0.271172
-1.089581	-0.534669	0.055053	0.000151	0.270662
-1.062751	-0.663214	0.060058	0.000145	0.270086
-1.319669	-0.760001	0.065062	0.000202	0.269431
-1.332330	-0.898559	0.070067	0.000205	0.268775
-1.235565	-1.071811	0.075072	0.000184	0.268042
-1.426270	-1.204950	0.080077	0.000226	0.267264
-1.558001	-1.356207	0.085082	0.000255	0.266447
-1.292490	-1.586307	0.090086	0.000198	0.265575
-1.260628	-1.797235	0.095091	0.000191	0.264602
-1.509255	-1.975879	0.100096	0.000246	0.263551
-1.535477	-2.186861	0.105101	0.000252	0.262523
-1.721527	-2.391038	0.110106	0.000293	0.261393
-1.423867	-2.674435	0.115110	0.000229	0.260274
-1.505856	-2.918314	0.120115	0.000247	0.259028
-1.408006	-3.208207	0.125120	0.000226	0.257702
-1.373591	-3.506587	0.130125	0.000219	0.256274
-1.494172	-3.772965	0.135130	0.000246	0.254865
-1.690127	-4.042007	0.140134	0.000289	0.253371
-1.884148	-4.312490	0.145139	0.000332	0.251863
-2.168198	-4.562798	0.150144	0.000395	0.250370
-2.128883	-4.869170	0.155149	0.000387	0.248863
-2.062317	-5.199108	0.160154	0.000373	0.247252
-1.931324	-5.555831	0.165158	0.000345	0.245550
-2.002468	-5.886977	0.170163	0.000361	0.243790
-6.500663	-5.452250	0.175168	0.001343	0.242060
-30.784771	-0.843977	0.180173	0.006642	0.244398
-15.968511	-2.869729	0.185178	0.003409	0.246995
-15.473520	-2.495587	0.190182	0.003301	0.249313
-17.793467	-1.980479	0.195187	0.003807	0.249906
-9.795881	-3.108586	0.200192	0.002062	0.251106
-15.693084	-2.054025	0.205197	0.003349	0.251334
-12.010051	-2.579156	0.210202	0.002546	0.251855
-13.837288	-2.178832	0.215206	0.002944	0.252291
-12.551292	-2.359193	0.220211	0.002664	0.252486
-12.758313	-2.284914	0.225216	0.002710	0.252678
-12.406972	-2.326708	0.230221	0.002633	0.252768
-11.584077	-2.540206	0.235226	0.002454	0.252406
-11.673962	-2.578560	0.240230	0.002474	0.252138
-12.893463	-2.424894	0.245235	0.002740	0.251863
-11.532198	-2.711249	0.250240	0.002444	0.251595
-12.403845	-2.661435	0.255245	0.002634	0.251099
-12.654178	-2.696796	0.260250	0.002689	0.250707
-12.505295	-2.781883	0.265254	0.002657	0.250408
-14.074892	-2.589889	0.270259	0.003000	0.250023
-14.175004	-2.622765	0.275264	0.003022	0.249771
-15.076900	-2.479027	0.280269	0.003219	0.249717
-14.824209	-2.554390	0.285274	0.003164	0.249555
-16.107768	-2.364989	0.290278	0.003445	0.249402
-15.922501	-2.340975	0.295283	0.003404	0.249681
-15.007163	-2.568156	0.300288	0.003205	0.249325
-15.323186	-2.561247	0.305293	0.003274	0.249086
-15.882556	-2.529786	0.310298	0.003397	0.248761
-15.557547	-2.614229	0.315302	0.003326	0.248615
-16.845947	-2.484158	0.320307	0.003608	0.248158
-15.470679	-2.754333	0.325312	0.003308	0.247980
-17.050631	-2.575880	0.330317	0.003653	0.247514
-16.447165	-2.731119	0.335322	0.003522	0.247249
-18.038811	-2.531161	0.340326	0.003869	0.246881
-17.785494	-2.582912	0.345331	0.003814	0.246837
-18.500660	-2.513143	0.350336	0.003971	0.246569
-18.680752	-2.480266	0.355341	0.004010	0.246578
-18.379996	-2.560614	0.360346	0.003945	0.246430
-19.436020	-2.414682	0.365350	0.004176	0.246252
-17.958143	-2.742983	0.370355	0.003853	0.245866
-19.119789	-2.611509	0.375360	0.004107	0.245522
-20.374890	-2.425254	0.380365	0.004381	0.245375
-19.670791	-2.577455	0.385370	0.004228	0.245212
-20.715350	-2.431650	0.390374	0.004456	0.245042
-20.587367	-2.493464	0.395379	0.004429	0.244836
-20.695459	-2.495719	0.400384	0.004453	0.244729
-21.172822	-2.469156	0.405389	0.004557	0.244445
-21.575394	-2.437199	0.410394	0.004645	0.244255
-21.808422	-2.374808	0.415398	0.004696	0.244369
-21.647892	-2.490185	0.420403	0.004662	0.243916
-21.696480	-2.509761	0.425408	0.004673	0.243772
-22.564567	-2.417154	0.430413	0.004862	0.243483
-21.706022	-2.605140	0.435418	0.004675	0.243270
-21.803473	-2.662821	0.440422	0.004697	0.242885
-22.017894	-2.723869	0.445427	0.004744	0.242378
-23.179217	-2.603256	0.450432	0.004998	0.241973
-22.957018	-2.693716	0.455437	0.004950	0.241700
-24.252978	-2.504796	0.460442	0.005233	0.241528
-24.372670	-2.534585	0.465446	0.005259	0.241266
-23.618826	-2.690161	0.470451	0.005095	0.241126
-25.357668	-2.478066	0.475456	0.005475	0.240680
-24.795974	-2.578418	0.480461	0.005352	0.240657
-25.873813	-2.394696	0.485466	0.005588	0.240652
-25.010199	-2.609312	0.490470	0.005400	0.240302
-25.785787	-2.490032	0.495475	0.005569	0.240231
-25.647934	-2.582639	0.500480	0.005540	0.239869
-24.547505	-2.843236	0.505485	0.005300	0.239489
-26.342180	-2.611710	0.510490	0.005692	0.239092
-26.249216	-2.717393	0.515494	0.005672	0.238619
-27.393100	-2.543450	0.520499	0.005922	0.238504
-28.080862	-2.450522	0.525504	0.006072	0.238372
-27.337213	-2.592153	0.530509	0.005910	0.238295
-27.577158	-2.610765	0.535514	0.005963	0.237980
-27.699888	-2.645862	0.540518	0.005990	0.237683
-28.835359	-2.473764	0.545523	0.006238	0.237564
-29.072675	-2.457963	0.550528	0.006290	0.237432
-28.339693	-2.634039	0.555533	0.006131	0.237163
-29.698202	-2.446034	0.560538	0.006427	0.236927
-29.848088	-2.419949	0.565542	0.006460	0.236928
-29.369486	-2.545189	0.570547	0.006356	0.236697
-29.324684	-2.610916	0.575552	0.006347	0.236388
-30.636216	-2.435608	0.580557	0.006633	0.236126
-30.782462	-2.436321	0.585562	0.006665	0.235988
-29.359992	-2.718105	0.590566	0.006355	0.235782
-30.518699	-2.610911	0.595571	0.006609	0.235296
-30.032586	-2.768053	0.600576	0.006503	0.234900
-31.237408	-2.636829	0.605581	0.006766	0.234498
-30.683052	-2.805792	0.610586	0.006645	0.234100
-32.703803	-2.510608	0.615590	0.007087	0.233827
-33.300646	-2.408150	0.620595	0.007217	0.233828
-32.842419	-2.487989	0.625600	0.007118	0.233819
-34.485825	-2.205482	0.630605	0.007476	0.233825
-33.172028	-2.430706	0.635610	0.007190	0.233821
-34.271334	-2.241273	0.640614	0.007430	0.233827
-33.630465	-2.396198	0.645619	0.007291	0.233583
-33.736917	-2.395969	0.650624	0.007314	0.233485
-33.641369	-2.480688	0.655629	0.007294	0.233116
-33.902890	-2.504828	0.660634	0.007351	0.232744
-34.136068	-2.514296	0.665638	0.007402	0.232476
-34.510709	-2.515729	0.670643	0.007484	0.232121
-34.124022	-2.644661	0.675648	0.007400	0.231780
-35.411516	-2.501218	0.680653	0.007682	0.231362
-34.493140	-2.705966	0.685658	0.007481	0.231103
-35.427854	-2.637324	0.690662	0.007686	0.230605
-36.397419	-2.497427	0.695667	0.007898	0.230462
-36.107078	-2.598528	0.700672	0.007835	0.230181
-36.320467	-2.616646	0.705677	0.007882	0.229882
-36.231292	-2.703137	0.710682	0.007862	0.229491
-36.333917	-2.761124	0.715686	0.007885	0.229077
-38.094311	-2.499329	0.720691	0.008270	0.228859
-37.498652	-2.647241	0.725696	0.008140	0.228605
-38.160752	-2.549925	0.730701	0.008285	0.228516
-38.773089	-2.495521	0.735706	0.008419	0.228238
-37.288523	-2.815035	0.740710	0.008095	0.227877
-39.444910	-2.493366	0.745715	0.008566	0.227614
-39.598411	-2.511322	0.750720	0.008600	0.227369
-39.817682	-2.467531	0.755725	0.008648	0.227402
-41.575577	-2.160499	0.760730	0.009032	0.227435
-40.475015	-2.316716	0.765734	0.008792	0.227611
-39.984923	-2.433784	0.770739	0.008685	0.227427
-41.361512	-2.220240	0.775744	0.008986	0.227304
-39.486673	-2.578010	0.780749	0.008577	0.227099
-40.130586	-2.565816	0.785754	0.008718	0.226555
-40.555965	-2.564117	0.790758	0.008811	0.226160
-40.906033	-2.564462	0.795763	0.008888	0.225824
-39.504542	-2.895865	0.800768	0.008582	0.225314
-40.991633	-2.744241	0.805773	0.008907	0.224738
-41.137995	-2.832391	0.810778	0.008939	0.224104
-41.631244	-2.803317	0.815782	0.009047	0.223792
-44.141871	-2.433545	0.820787	0.009596	0.223454
-43.611350	-2.503109	0.825792	0.009480	0.223572
-44.871421	-2.277194	0.830797	0.009755	0.223628
-43.703766	-2.486228	0.835802	0.009501	0.223576
-43.905318	-2.461798	0.840806	0.009545	0.223518
-44.292247	-2.441027	0.845811	0.009630	0.223261
-43.181274	-2.699627	0.850816	0.009388	0.222875
-46.217816	-2.222631	0.855821	0.010051	0.222632
-44.008833	-2.620051	0.860826	0.009569	0.222523
-45.598576	-2.383054	0.865830	0.009916	0.222323
-44.394487	-2.649902	0.870835	0.009654	0.221979
-45.787661	-2.461368	0.875840	0.009958	0.221695
-45.136269	-2.640441	0.880845	0.009816	0.221310
-44.988597	-2.726777	0.885850	0.009784	0.220963
-45.608774	-2.701945	0.890854	0.009920	0.220499
-46.022568	-2.710885	0.895859	0.010011	0.220043
-46.996094	-2.582557	0.900864	0.010223	0.219823
-46.217397	-2.788697	0.905869	0.010054	0.219405
-47.169850	-2.687542	0.910874	0.010262	0.219049
-48.045685	-2.597075	0.915878	0.010453	0.218707
-48.359205	-2.560560	0.920883	0.010522	0.218607
-49.039158	-2.445297	0.925888	0.010671	0.218599
-48.380068	-2.597393	0.930893	0.010527	0.218372
-48.717419	-2.566507	0.935898	0.010601	0.218217
-49.342020	-2.499136	0.940902	0.010738	0.217988
-48.629268	-2.673662	0.945907	0.010583	0.217684
-49.515108	-2.581125	0.950912	0.010776	0.217341
-49.603209	-2.619057	0.955917	0.010796	0.217033
-49.844315	-2.624399	0.960922	0.010849	0.216762
-51.040300	-2.435219	0.965926	0.011110	0.216671
-52.218492	-2.255830	0.970931	0.011367	0.216540
-50.639616	-2.515272	0.975936	0.011023	0.216602
-50.881747	-2.535161	0.980941	0.011076	0.216245
-51.573905	-2.448833	0.985946	0.011228	0.216056
-50.568316	-2.683074	0.990950	0.011009	0.215694
-51.997742	-2.492232	0.995955	0.011321	0.215379
-51.628257	-2.611354	1.000960	0.011241	0.215052
-52.183805	-2.565853	1.005965	0.011362	0.214760
-52.437841	-2.590039	1.010970	0.011418	0.214363
-52.432681	-2.633085	1.015974	0.011417	0.214115
-53.592368	-2.467177	1.020979	0.011670	0.213922
-53.279944	-2.596597	1.025984	0.011603	0.213474
-53.857367	-2.524849	1.030989	0.011729	0.213313
-54.701516	-2.418937	1.035994	0.011913	0.213085
-53.724900	-2.604777	1.040998	0.011701	0.212974
-55.053740	-2.425153	1.046003	0.011991	0.212690
-54.438643	-2.567764	1.051008	0.011857	0.212468
-54.449367	-2.604414	1.056013	0.011860	0.212239
-55.077719	-2.573592	1.061018	0.011997	0.211783
-54.791344	-2.681564	1.066022	0.011935	0.211432
-56.114855	-2.506957	1.071027	0.012224	0.211122
-55.404160	-2.684358	1.076032	0.012069	0.210789
-56.633740	-2.512971	1.081037	0.012338	0.210554
-57.302802	-2.433588	1.086042	0.012484	0.210343
-57.676832	-2.368889	1.091046	0.012566	0.210345
-57.472075	-2.423493	1.096051	0.012522	0.210227
-57.477433	-2.450947	1.101056	0.012523	0.210056
-57.707287	-2.441678	1.106061	0.012574	0.209875
-57.470711	-2.545046	1.111066	0.012522	0.209497
-57.707160	-2.553434	1.116070	0.012574	0.209203
-58.024970	-2.567982	1.121075	0.012644	0.208787
-57.866040	-2.651951	1.126080	0.012610	0.208444
-59.066162	-2.512861	1.131085	0.012872	0.208042
-59.061005	-2.549972	1.136090	0.012871	0.207822
