Thu Jun 09 16:02:00 2022

Number of Points = 5608
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.211282	0.026431	0.000000	0.000132	0.281998

-4.059532	0.008934	0.005005	0.000099	0.282035
-4.191543	0.029744	0.010010	0.000127	0.282028
-4.314661	0.051919	0.015014	0.000154	0.282033
-4.273256	0.009789	0.020019	0.000145	0.281877
-4.218543	-0.036263	0.025024	0.000133	0.281714
-4.431404	-0.048764	0.030029	0.000180	0.281497
-4.210820	-0.137343	0.035034	0.000132	0.281270
-4.429777	-0.176692	0.040038	0.000179	0.280928
-4.363919	-0.270853	0.045043	0.000165	0.280558
-4.410411	-0.349572	0.050048	0.000175	0.280171
-4.472131	-0.445546	0.055053	0.000189	0.279694
-4.607689	-0.551779	0.060058	0.000218	0.279114
-4.782511	-0.642710	0.065062	0.000257	0.278571
-5.011197	-0.726490	0.070067	0.000306	0.278018
-4.915446	-0.878513	0.075072	0.000286	0.277406
-4.926190	-1.027330	0.080077	0.000288	0.276725
-4.859482	-1.215603	0.085082	0.000274	0.275922
-4.894488	-1.374451	0.090086	0.000281	0.275173
-5.129738	-1.529482	0.095091	0.000333	0.274282
-5.224449	-1.711050	0.100096	0.000353	0.273377
-5.301640	-1.894337	0.105101	0.000370	0.272475
-5.641056	-2.045634	0.110106	0.000445	0.271511
-5.492069	-2.275270	0.115110	0.000412	0.270567
-5.467845	-2.511125	0.120115	0.000407	0.269492
-5.731590	-2.700616	0.125120	0.000465	0.268399
-5.705844	-2.946497	0.130125	0.000459	0.267269
-6.061834	-3.139172	0.135130	0.000537	0.266078
-5.974545	-3.393443	0.140134	0.000518	0.264948
-6.389348	-3.579225	0.145139	0.000609	0.263731
-6.389781	-3.838163	0.150144	0.000609	0.262497
-6.624733	-4.062469	0.155149	0.000660	0.261232
-6.730437	-4.304114	0.160154	0.000684	0.259983
-6.781115	-4.567245	0.165158	0.000695	0.258669
-7.281997	-4.754565	0.170163	0.000804	0.257343
-7.510195	-4.987416	0.175168	0.000854	0.256016
-7.788326	-5.192742	0.180173	0.000915	0.254775
-7.700517	-5.479641	0.185178	0.000896	0.253434
-7.980955	-5.712935	0.190182	0.000957	0.252039
-8.350592	-5.924151	0.195187	0.001038	0.250671
