Thu Jun 09 14:22:50 2022

Number of Points = 5616
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-3.506741	-0.039954	0.000000	-0.000208	0.285079

-3.524260	-0.105956	0.005005	-0.000204	0.284776
-3.501679	-0.193683	0.010010	-0.000209	0.284406
-3.811375	-0.224598	0.015014	-0.000141	0.284037
-4.066118	-0.263250	0.020019	-0.000086	0.283674
-4.196465	-0.335062	0.025024	-0.000057	0.283259
-4.054513	-0.457848	0.030029	-0.000088	0.282823
-3.767741	-0.633179	0.035034	-0.000151	0.282262
-3.497577	-0.837520	0.040038	-0.000209	0.281559
-3.463375	-1.019524	0.045043	-0.000217	0.280774
-3.538799	-1.192871	0.050048	-0.000200	0.279942
-3.568130	-1.388194	0.055053	-0.000194	0.279044
-3.925116	-1.538473	0.060058	-0.000116	0.278094
-4.012389	-1.727751	0.065062	-0.000097	0.277172
-3.875417	-1.970717	0.070067	-0.000126	0.276178
-3.811513	-2.219129	0.075072	-0.000140	0.275099
-3.820698	-2.466271	0.080077	-0.000138	0.273964
-3.943158	-2.712333	0.085082	-0.000111	0.272740
-4.012549	-2.973016	0.090086	-0.000096	0.271485
-4.079958	-3.234472	0.095091	-0.000081	0.270222
-4.019209	-3.538851	0.100096	-0.000094	0.268855
-3.976777	-3.854567	0.105101	-0.000103	0.267414
-3.815254	-4.204974	0.110106	-0.000138	0.265897
-3.957861	-4.512137	0.115110	-0.000107	0.264330
-4.276073	-4.794599	0.120115	-0.000037	0.262728
-4.346864	-5.119747	0.125120	-0.000022	0.261115
-4.172475	-5.488936	0.130125	-0.000060	0.259481
-4.168951	-5.859282	0.135130	-0.000060	0.257690
-4.401500	-6.186027	0.140134	-0.000009	0.255901
-4.150377	-6.606319	0.145139	-0.000064	0.254047
-4.325136	-6.969525	0.150144	-0.000025	0.252101
-4.383421	-7.351263	0.155149	-0.000012	0.250146
-4.716911	-7.690111	0.160154	0.000061	0.248155
-4.578494	-8.115144	0.165158	0.000031	0.246120
-4.531907	-8.532827	0.170163	0.000021	0.244025
-4.678164	-8.931463	0.175168	0.000053	0.241840
-4.654672	-9.354723	0.180173	0.000048	0.239658
-4.755687	-9.773832	0.185178	0.000070	0.237366
-5.101389	-10.137758	0.190182	0.000146	0.235121
-5.109527	-10.569657	0.195187	0.000148	0.232801
-5.035731	-11.016295	0.200192	0.000132	0.230453
-5.141859	-11.439648	0.205197	0.000156	0.228040
-4.941719	-11.926912	0.210202	0.000112	0.225537
-5.018454	-12.374001	0.215206	0.000129	0.222965
-5.365721	-12.770673	0.220211	0.000205	0.220387
-5.527702	-13.199769	0.225216	0.000241	0.217774
-5.465641	-13.661113	0.230221	0.000228	0.215165
-5.713880	-14.080565	0.235226	0.000282	0.212457
-5.694495	-14.541050	0.240230	0.000278	0.209743
-31.343404	-10.506987	0.245235	0.005875	0.207589
-94.141160	2.605457	0.250240	0.019577	0.221394
-48.220059	-3.594960	0.255245	0.009555	0.230618
-44.515390	-2.142615	0.260250	0.008745	0.241702
-50.142188	-0.506748	0.265254	0.009973	0.245171
-21.486767	-4.121719	0.270259	0.003718	0.251669
-42.140946	-0.150964	0.275264	0.008225	0.253843
-16.391829	-4.082526	0.280269	0.002606	0.256165
-30.057711	-1.376111	0.285274	0.005588	0.257967
-21.841928	-2.727741	0.290278	0.003795	0.258226
-21.227598	-2.480263	0.295283	0.003661	0.259932
-26.009239	-1.708288	0.300288	0.004704	0.259712
-17.717087	-2.937390	0.305293	0.002894	0.260622
-24.072934	-1.857094	0.310298	0.004281	0.260591
-19.354924	-2.691078	0.315302	0.003252	0.260460
-21.773905	-2.224585	0.320307	0.003779	0.260715
-21.486265	-2.347414	0.325312	0.003717	0.260360
-20.279511	-2.540146	0.330317	0.003453	0.260426
-23.283281	-2.076722	0.335322	0.004109	0.260185
-20.674719	-2.532018	0.340326	0.003539	0.260140
-21.476123	-2.448614	0.345331	0.003714	0.259882
-21.589977	-2.522907	0.350336	0.003739	0.259429
-21.460638	-2.600032	0.355341	0.003711	0.259163
-22.414133	-2.533679	0.360346	0.003919	0.258695
-22.726806	-2.531139	0.365350	0.003987	0.258449
-24.672541	-2.213480	0.370355	0.004412	0.258376
-23.199789	-2.475709	0.375360	0.004090	0.258325
-24.171126	-2.362569	0.380365	0.004302	0.258068
-24.134679	-2.371030	0.385370	0.004294	0.258058
-24.132055	-2.403420	0.390374	0.004294	0.257903
-25.453920	-2.205092	0.395379	0.004582	0.257768
-25.048245	-2.313471	0.400384	0.004494	0.257578
-24.889519	-2.367405	0.405389	0.004459	0.257448
-24.956878	-2.411949	0.410394	0.004474	0.257175
-24.157055	-2.631935	0.415398	0.004299	0.256769
-24.894230	-2.582729	0.420403	0.004460	0.256394
-25.594245	-2.584677	0.425408	0.004613	0.255798
-25.913294	-2.560949	0.430413	0.004682	0.255647
-27.873543	-2.261002	0.435418	0.005110	0.255474
-27.232510	-2.381287	0.440422	0.004970	0.255422
-28.939503	-2.069282	0.445427	0.005343	0.255521
-27.195555	-2.385111	0.450432	0.004962	0.255435
-27.231781	-2.405635	0.455437	0.004970	0.255304
-28.639997	-2.232233	0.460442	0.005277	0.254972
-27.883428	-2.369669	0.465446	0.005112	0.254933
-29.283826	-2.184673	0.470451	0.005418	0.254665
-28.021467	-2.416865	0.475456	0.005142	0.254585
-28.092450	-2.480722	0.480461	0.005158	0.254210
-27.323057	-2.731351	0.485466	0.004990	0.253623
-29.210278	-2.505612	0.490470	0.005402	0.253143
-29.135010	-2.579405	0.495475	0.005385	0.252841
-28.546338	-2.756313	0.500480	0.005257	0.252463
-31.759647	-2.280267	0.505485	0.005958	0.252097
-29.502733	-2.688221	0.510490	0.005465	0.251988
-31.447781	-2.385419	0.515494	0.005890	0.251840
-30.587641	-2.623163	0.520499	0.005702	0.251388
-32.264911	-2.316186	0.525504	0.006068	0.251489
-33.171089	-2.193786	0.530509	0.006266	0.251326
