Wed Jun 08 15:18:14 2022

Number of Points = 5610
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.408017	-0.039586	0.000000	0.000029	0.254056

-0.338860	-0.049173	0.005005	0.000014	0.254063
-0.241996	-0.122948	0.010010	-0.000006	0.253778
-0.161228	-0.162763	0.015014	-0.000023	0.253646
0.073807	-0.264336	0.020019	-0.000073	0.253339
-0.118825	-0.306000	0.025024	-0.000030	0.252966
-0.176605	-0.373356	0.030029	-0.000017	0.252579
-0.374087	-0.441157	0.035034	0.000027	0.252071
-0.412182	-0.514254	0.040038	0.000037	0.251671
-0.574653	-0.600725	0.045043	0.000073	0.251097
-0.603404	-0.698519	0.050048	0.000080	0.250580
-0.390599	-0.848702	0.055053	0.000035	0.250007
-0.310473	-1.014293	0.060058	0.000018	0.249240
-0.309851	-1.173823	0.065062	0.000019	0.248433
-0.427030	-1.324023	0.070067	0.000046	0.247569
-0.531686	-1.483880	0.075072	0.000069	0.246663
-0.619871	-1.647808	0.080077	0.000090	0.245747
-0.784868	-1.802186	0.085082	0.000127	0.244810
-0.961222	-1.970678	0.090086	0.000166	0.243786
-1.315468	-2.097040	0.095091	0.000244	0.242819
-1.367569	-2.289408	0.100096	0.000257	0.241773
-0.963718	-2.559494	0.105101	0.000170	0.240725
-1.397527	-2.708019	0.110106	0.000265	0.239558
-3.288015	-2.583659	0.115110	0.000679	0.238509
-3.571328	-2.663854	0.120115	0.000742	0.237828
-4.565307	-2.633970	0.125120	0.000959	0.237083
-5.195270	-2.626682	0.130125	0.001098	0.236547
-6.429172	-2.483284	0.135130	0.001368	0.236184
-6.431699	-2.543349	0.140134	0.001369	0.235859
-8.053177	-2.299068	0.145139	0.001724	0.235679
-7.922554	-2.320503	0.150144	0.001696	0.235680
-7.809666	-2.346922	0.155149	0.001673	0.235639
-8.013723	-2.351275	0.160154	0.001718	0.235426
-7.810711	-2.429355	0.165158	0.001675	0.235191
-9.234310	-2.202080	0.170163	0.001986	0.235101
-9.081432	-2.280381	0.175168	0.001954	0.234819
-9.560025	-2.204080	0.180173	0.002059	0.234785
-9.541010	-2.209268	0.185178	0.002056	0.234771
-8.766501	-2.407604	0.190182	0.001888	0.234416
-9.034104	-2.434041	0.195187	0.001947	0.234025
-8.959015	-2.524818	0.200192	0.001931	0.233603
-9.987158	-2.420551	0.205197	0.002157	0.233214
-10.088291	-2.470670	0.210202	0.002180	0.232848
-10.108852	-2.526303	0.215206	0.002185	0.232525
-10.664788	-2.483912	0.220211	0.002307	0.232237
