Wed Jun 08 16:13:24 2022

Number of Points = 5620
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.330156	-0.015430	0.000000	-0.000022	0.281446

-0.348909	-0.036696	0.005005	-0.000018	0.281338
-0.157649	-0.119148	0.010010	-0.000060	0.281116
-0.174100	-0.170530	0.015014	-0.000056	0.280874
-0.236944	-0.223874	0.020019	-0.000043	0.280588
-0.118233	-0.313603	0.025024	-0.000069	0.280278
-0.042490	-0.434610	0.030029	-0.000085	0.279795
-0.006724	-0.555222	0.035034	-0.000093	0.279282
-0.059838	-0.681820	0.040038	-0.000081	0.278672
-0.039644	-0.832281	0.045043	-0.000086	0.278011
-0.066511	-0.983081	0.050048	-0.000080	0.277309
-0.204641	-1.136316	0.055053	-0.000049	0.276509
-0.181608	-1.313806	0.060058	-0.000054	0.275721
-0.168987	-1.496401	0.065062	-0.000057	0.274900
-0.160351	-1.710258	0.070067	-0.000059	0.273930
-0.078795	-1.942708	0.075072	-0.000077	0.272929
-0.138561	-2.171580	0.080077	-0.000063	0.271829
-0.262658	-2.392254	0.085082	-0.000036	0.270712
-0.215771	-2.652749	0.090086	-0.000046	0.269541
-0.313282	-2.903542	0.095091	-0.000025	0.268294
-0.343924	-3.169677	0.100096	-0.000018	0.267024
-0.309875	-3.465296	0.105101	-0.000025	0.265660
-0.227818	-3.771396	0.110106	-0.000043	0.264279
-0.400466	-4.055330	0.115110	-0.000005	0.262789
-0.511707	-4.353716	0.120115	0.000019	0.261271
-0.509570	-4.667635	0.125120	0.000019	0.259762
-0.553310	-4.995816	0.130125	0.000029	0.258138
-0.474739	-5.354568	0.135130	0.000012	0.256456
-0.393258	-5.722445	0.140134	-0.000006	0.254721
-0.384907	-6.096170	0.145139	-0.000007	0.252882
-0.534683	-6.446241	0.150144	0.000025	0.251014
-0.757685	-6.787377	0.155149	0.000074	0.249113
-0.918855	-7.139579	0.160154	0.000110	0.247195
-0.841328	-7.534979	0.165158	0.000093	0.245250
-0.840165	-7.934377	0.170163	0.000093	0.243202
-0.912582	-8.326374	0.175168	0.000109	0.241109
-0.828959	-8.749929	0.180173	0.000091	0.238973
-0.678116	-9.204264	0.185178	0.000058	0.236715
-0.763924	-9.621008	0.190182	0.000077	0.234420
-0.933247	-10.035280	0.195187	0.000115	0.232038
-0.894615	-10.476623	0.200192	0.000106	0.229678
-1.039293	-10.902405	0.205197	0.000138	0.227206
-1.004887	-11.355757	0.210202	0.000131	0.224725
-1.226417	-11.773682	0.215206	0.000180	0.222168
-1.378491	-12.196585	0.220211	0.000213	0.219621
-53.493258	-3.277624	0.225216	0.011585	0.219600
-46.176421	-1.988803	0.230221	0.009987	0.233673
-55.162576	0.590134	0.235226	0.011947	0.239199
-19.847493	-3.957049	0.240230	0.004240	0.246916
-37.041803	-0.262693	0.245235	0.007991	0.250712
-17.994078	-3.072288	0.250240	0.003834	0.252946
-20.197310	-2.148511	0.255245	0.004315	0.255643
-21.270505	-1.890548	0.260250	0.004549	0.256008
-13.353027	-2.917742	0.265254	0.002821	0.257604
-21.044344	-1.559394	0.270259	0.004499	0.257814
-12.929223	-2.835524	0.275264	0.002728	0.258356
-17.747845	-1.937567	0.280269	0.003779	0.258715
-16.334286	-2.205969	0.285274	0.003471	0.258586
-15.181508	-2.298936	0.290278	0.003219	0.259091
-17.907722	-1.874889	0.295283	0.003814	0.258887
-14.620732	-2.381294	0.300288	0.003097	0.259156
-17.155523	-1.997673	0.305293	0.003650	0.258915
-14.594401	-2.480294	0.310298	0.003091	0.258699
-16.762372	-2.169563	0.315302	0.003564	0.258408
-16.049576	-2.342380	0.320307	0.003408	0.258161
-15.428603	-2.503012	0.325312	0.003273	0.257897
-17.329380	-2.265715	0.330317	0.003688	0.257470
-15.744879	-2.624164	0.335322	0.003342	0.257044
-17.641385	-2.346932	0.340326	0.003756	0.256814
-16.986482	-2.565995	0.345331	0.003613	0.256291
-17.390739	-2.533747	0.350336	0.003701	0.256111
-19.724384	-2.228483	0.355341	0.004210	0.255651
-18.385506	-2.422701	0.360346	0.003918	0.255822
-21.533818	-1.901149	0.365350	0.004605	0.255739
-19.224695	-2.261704	0.370355	0.004101	0.255908
-21.837874	-1.782391	0.375360	0.004671	0.256067
-19.619487	-2.168679	0.380365	0.004187	0.256033
-20.256426	-2.085070	0.385370	0.004326	0.255909
-19.209071	-2.331309	0.390374	0.004098	0.255580
-19.463594	-2.350222	0.395379	0.004153	0.255274
-19.888211	-2.378800	0.400384	0.004246	0.254777
-19.307624	-2.574886	0.405389	0.004119	0.254300
-20.301737	-2.521203	0.410394	0.004336	0.253726
-20.029380	-2.659661	0.415398	0.004277	0.253272
-22.136049	-2.390084	0.420403	0.004736	0.252822
-21.443819	-2.546817	0.425408	0.004585	0.252632
-23.552754	-2.214807	0.430413	0.005046	0.252490
-23.566636	-2.210521	0.435418	0.005049	0.252499
-24.170522	-2.097293	0.440422	0.005180	0.252549
-24.086036	-2.061002	0.445427	0.005162	0.252801
-23.902466	-2.140696	0.450432	0.005122	0.252561
-24.180948	-2.109170	0.455437	0.005182	0.252482
-23.811604	-2.181936	0.460442	0.005102	0.252434
-23.000620	-2.399630	0.465446	0.004925	0.252042
-24.397849	-2.205329	0.470451	0.005230	0.251819
-24.452506	-2.276968	0.475456	0.005242	0.251416
-23.841544	-2.439682	0.480461	0.005108	0.251125
-24.450599	-2.420473	0.485466	0.005241	0.250701
-25.588528	-2.290139	0.490470	0.005490	0.250379
-25.528018	-2.328239	0.495475	0.005476	0.250240
-26.477534	-2.207198	0.500480	0.005683	0.250033
-26.690373	-2.194146	0.505485	0.005730	0.249916
-26.946427	-2.188942	0.510490	0.005786	0.249723
-26.819900	-2.214616	0.515494	0.005758	0.249702
-26.887009	-2.264930	0.520499	0.005773	0.249392
-26.697802	-2.345037	0.525504	0.005731	0.249152
-27.578528	-2.269700	0.530509	0.005924	0.248773
-27.611668	-2.301386	0.535514	0.005931	0.248585
-27.423142	-2.391807	0.540518	0.005890	0.248291
-27.182743	-2.508875	0.545523	0.005837	0.247907
-27.871635	-2.503988	0.550528	0.005988	0.247335
-27.180898	-2.711095	0.555533	0.005837	0.246884
