Wed Jun 08 15:07:42 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.462691	0.003000	0.000000	0.000001	0.306951

-0.600069	0.024248	0.005005	0.000030	0.306944
-0.807312	0.057666	0.010010	0.000075	0.306939
-0.726012	-0.006300	0.015014	0.000056	0.306737
-0.733800	-0.035777	0.020019	0.000057	0.306614
-0.802965	-0.095438	0.025024	0.000072	0.306324
-0.790305	-0.168008	0.030029	0.000068	0.306039
-0.678900	-0.278652	0.035034	0.000043	0.305666
-0.569468	-0.397398	0.040038	0.000018	0.305259
-0.599131	-0.523321	0.045043	0.000024	0.304724
-0.757301	-0.639500	0.050048	0.000058	0.304137
-0.854032	-0.771602	0.055053	0.000078	0.303527
-0.834015	-0.930594	0.060058	0.000073	0.302888
-1.029773	-1.065451	0.065062	0.000115	0.302194
-1.078159	-1.246577	0.070067	0.000125	0.301411
-1.051046	-1.434598	0.075072	0.000119	0.300650
-1.168977	-1.607524	0.080077	0.000144	0.299848
-1.109738	-1.839909	0.085082	0.000130	0.298921
-1.265213	-2.039935	0.090086	0.000163	0.297973
-1.617800	-2.215255	0.095091	0.000240	0.296984
-1.581593	-2.456287	0.100096	0.000231	0.295995
-1.904373	-2.631787	0.105101	0.000301	0.295021
-2.100534	-2.839815	0.110106	0.000343	0.293996
-2.043753	-3.096923	0.115110	0.000330	0.292943
-1.999841	-3.369442	0.120115	0.000320	0.291811
-2.066852	-3.635307	0.125120	0.000334	0.290622
-7.073274	-3.001115	0.130125	0.001426	0.289671
-7.825726	-2.775422	0.135130	0.001589	0.290093
-6.798353	-3.056782	0.140134	0.001364	0.289638
-8.846696	-2.683296	0.145139	0.001810	0.289743
-9.057873	-2.620251	0.150144	0.001856	0.289862
-8.829480	-2.659826	0.155149	0.001805	0.289863
-8.928208	-2.645108	0.160154	0.001826	0.289856
-9.599064	-2.530432	0.165158	0.001971	0.289859
-9.420423	-2.562723	0.170163	0.001932	0.289854
-9.079747	-2.619888	0.175168	0.001856	0.289861
-9.362047	-2.586850	0.180173	0.001917	0.289798
-8.326760	-2.860539	0.185178	0.001691	0.289382
-9.441213	-2.732954	0.190182	0.001933	0.289113
-9.675311	-2.795166	0.195187	0.001983	0.288673
-9.643415	-2.834374	0.200192	0.001976	0.288529
-10.101043	-2.867530	0.205197	0.002075	0.288048
-10.536797	-2.847360	0.210202	0.002169	0.287815
-11.373302	-2.736247	0.215206	0.002351	0.287679
-11.210549	-2.830737	0.220211	0.002315	0.287391
-12.728980	-2.582452	0.225216	0.002645	0.287346
-12.871274	-2.558585	0.230221	0.002675	0.287346
-12.253547	-2.664746	0.235226	0.002540	0.287346
-12.691227	-2.602893	0.240230	0.002635	0.287293
-12.527470	-2.690230	0.245235	0.002598	0.287037
-12.930016	-2.677312	0.250240	0.002685	0.286796
-12.914695	-2.736996	0.255245	0.002681	0.286549
-13.223152	-2.725309	0.260250	0.002748	0.286372
-13.985377	-2.659901	0.265254	0.002913	0.286091
-13.382641	-2.810536	0.270259	0.002781	0.285885
-14.538923	-2.645902	0.275264	0.003032	0.285744
-14.812968	-2.663106	0.280269	0.003092	0.285466
-14.595786	-2.719443	0.285274	0.003043	0.285384
-15.791550	-2.553738	0.290278	0.003304	0.285218
-15.761722	-2.561028	0.295283	0.003296	0.285211
-15.485604	-2.619857	0.300288	0.003235	0.285162
-17.109405	-2.403269	0.305293	0.003589	0.284898
-16.234814	-2.500193	0.310298	0.003397	0.285131
-17.174304	-2.396263	0.315302	0.003601	0.284885
-15.504698	-2.719731	0.320307	0.003236	0.284720
-16.732187	-2.571380	0.325312	0.003503	0.284453
-15.772700	-2.840777	0.330317	0.003293	0.283991
-17.030061	-2.712591	0.335322	0.003567	0.283611
-16.503353	-2.909313	0.340326	0.003451	0.283142
-17.021466	-2.888904	0.345331	0.003563	0.282843
-17.332124	-2.959762	0.350336	0.003631	0.282296
-17.734201	-2.960555	0.355341	0.003718	0.281991
-19.256693	-2.758320	0.360346	0.004049	0.281736
-19.863853	-2.653429	0.365350	0.004181	0.281744
-20.398240	-2.564693	0.370355	0.004297	0.281735
-20.188572	-2.600029	0.375360	0.004250	0.281740
-20.315379	-2.578948	0.380365	0.004277	0.281741
-20.121721	-2.644580	0.385370	0.004234	0.281599
-20.058865	-2.691248	0.390374	0.004219	0.281441
-20.274743	-2.725376	0.395379	0.004266	0.281128
-20.815704	-2.685866	0.400384	0.004383	0.280895
-20.682125	-2.748571	0.405389	0.004353	0.280720
-20.876791	-2.795617	0.410394	0.004395	0.280364
-21.827590	-2.660113	0.415398	0.004602	0.280246
-22.155599	-2.627207	0.420403	0.004672	0.280145
-22.166267	-2.678225	0.425408	0.004674	0.279912
-22.128909	-2.729412	0.430413	0.004665	0.279714
-23.159321	-2.580869	0.435418	0.004889	0.279594
-23.373542	-2.604225	0.440422	0.004935	0.279327
-23.979229	-2.513289	0.445427	0.005066	0.279274
-24.372530	-2.443827	0.450432	0.005151	0.279287
-23.025321	-2.686853	0.455437	0.004857	0.279232
-23.639247	-2.671888	0.460442	0.004990	0.278831
-23.932672	-2.663239	0.465446	0.005053	0.278647
-24.834580	-2.578142	0.470451	0.005249	0.278340
-24.195067	-2.709667	0.475456	0.005109	0.278242
-25.314651	-2.568330	0.480461	0.005352	0.278020
-24.105933	-2.845303	0.485466	0.005088	0.277705
-25.756070	-2.630616	0.490470	0.005447	0.277404
-25.680851	-2.707785	0.495475	0.005430	0.277117
-25.944610	-2.688339	0.500480	0.005487	0.277003
-28.097108	-2.356092	0.505485	0.005956	0.276845
-26.357096	-2.630881	0.510490	0.005575	0.276950
-28.391411	-2.320625	0.515494	0.006018	0.276784
-26.502579	-2.631982	0.520499	0.005605	0.276838
-27.973666	-2.427287	0.525504	0.005926	0.276630
-27.131329	-2.646796	0.530509	0.005741	0.276290
-27.951293	-2.541786	0.535514	0.005919	0.276134
-28.829610	-2.440725	0.540518	0.006110	0.275914
-27.691870	-2.658000	0.545523	0.005861	0.275813
-28.219389	-2.635681	0.550528	0.005975	0.275507
-27.784146	-2.800346	0.555533	0.005880	0.275099
-28.917924	-2.693539	0.560538	0.006126	0.274706
-29.023016	-2.734429	0.565542	0.006149	0.274440
-30.136267	-2.575748	0.570547	0.006391	0.274299
-30.676380	-2.543691	0.575552	0.006508	0.274026
-30.695464	-2.519486	0.580557	0.006511	0.274125
-31.356421	-2.437118	0.585562	0.006655	0.273988
-31.218005	-2.459562	0.590566	0.006624	0.273996
-31.104709	-2.496964	0.595571	0.006598	0.273916
-31.149917	-2.551817	0.600576	0.006607	0.273633
-31.090337	-2.631700	0.605581	0.006594	0.273316
-31.787694	-2.572490	0.610586	0.006745	0.273044
-31.730439	-2.633184	0.615590	0.006732	0.272813
-31.913242	-2.663737	0.620595	0.006771	0.272532
-31.921709	-2.737339	0.625600	0.006772	0.272190
-32.792447	-2.666881	0.630605	0.006961	0.271831
-34.133074	-2.446544	0.635610	0.007253	0.271794
-33.150683	-2.637678	0.640614	0.007038	0.271690
-34.827270	-2.395871	0.645619	0.007403	0.271486
-34.035603	-2.530515	0.650624	0.007229	0.271492
-33.995492	-2.561596	0.655629	0.007220	0.271383
-34.296170	-2.602319	0.660634	0.007285	0.270960
-33.900945	-2.712000	0.665638	0.007198	0.270768
-35.459785	-2.537630	0.670643	0.007537	0.270344
-35.327338	-2.576837	0.675648	0.007507	0.270270
-35.859121	-2.486628	0.680653	0.007623	0.270270
-35.887685	-2.549006	0.685658	0.007628	0.269961
-35.627596	-2.623119	0.690662	0.007571	0.269826
-35.418534	-2.747125	0.695667	0.007524	0.269419
-34.843668	-2.943662	0.700672	0.007398	0.268964
-37.457914	-2.614350	0.705677	0.007968	0.268419
-36.570894	-2.779655	0.710682	0.007773	0.268358
-37.310628	-2.718792	0.715686	0.007934	0.268054
-37.145486	-2.794870	0.720691	0.007897	0.267833
-38.008424	-2.715850	0.725696	0.008085	0.267515
-39.154179	-2.538721	0.730701	0.008334	0.267431
-39.124269	-2.545289	0.735706	0.008327	0.267427
-38.730873	-2.612318	0.740710	0.008240	0.267431
-39.425659	-2.556182	0.745715	0.008391	0.267140
-38.613755	-2.728482	0.750720	0.008213	0.266986
-40.436067	-2.457750	0.755725	0.008610	0.266797
