Wed Jun 08 16:16:52 2022

Number of Points = 5615
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.694243	0.047858	0.000000	0.000065	0.280788

-0.797706	0.066883	0.005005	0.000087	0.280794
-0.855601	0.077572	0.010010	0.000100	0.280798
-1.021624	0.071205	0.015014	0.000136	0.280643
-0.915096	0.018464	0.020019	0.000113	0.280489
-0.850505	-0.015538	0.025024	0.000099	0.280386
-0.881073	-0.062815	0.030029	0.000105	0.280151
-0.879034	-0.139549	0.035034	0.000105	0.279810
-0.708911	-0.254996	0.040038	0.000068	0.279423
-0.692873	-0.371461	0.045043	0.000064	0.278912
-0.921487	-0.453720	0.050048	0.000114	0.278366
-0.930345	-0.572425	0.055053	0.000116	0.277825
-0.912898	-0.717403	0.060058	0.000113	0.277183
-0.979406	-0.857616	0.065062	0.000127	0.276497
-1.026551	-1.008443	0.070067	0.000138	0.275776
-1.079666	-1.166236	0.075072	0.000149	0.275017
-0.851674	-1.394144	0.080077	0.000100	0.274155
-1.059622	-1.564917	0.085082	0.000145	0.273210
-1.036317	-1.782076	0.090086	0.000140	0.272230
-1.227904	-1.968726	0.095091	0.000182	0.271218
-1.099448	-2.223650	0.100096	0.000154	0.270140
-1.076409	-2.475320	0.105101	0.000149	0.268988
-1.136511	-2.723106	0.110106	0.000163	0.267783
-1.131907	-2.999604	0.115110	0.000162	0.266490
-1.250634	-3.249995	0.120115	0.000188	0.265214
-1.151573	-3.562478	0.125120	0.000166	0.263813
-1.237363	-3.848437	0.130125	0.000185	0.262381
-1.441162	-4.121233	0.135130	0.000230	0.260908
-1.291912	-4.456756	0.140134	0.000198	0.259414
-1.231576	-4.804967	0.145139	0.000185	0.257777
-1.277462	-5.143993	0.150144	0.000195	0.256085
-1.267929	-5.492375	0.155149	0.000193	0.254382
-1.280978	-5.857503	0.160154	0.000196	0.252566
-1.291464	-6.230465	0.165158	0.000199	0.250699
-1.359007	-6.597882	0.170163	0.000214	0.248798
-1.385852	-6.982223	0.175168	0.000220	0.246831
-1.632129	-7.330040	0.180173	0.000274	0.244843
-1.785199	-7.695111	0.185178	0.000307	0.242832
-1.710675	-8.106110	0.190182	0.000291	0.240767
-1.641819	-8.524018	0.195187	0.000277	0.238644
-1.617540	-8.951557	0.200192	0.000272	0.236410
-1.639636	-9.372926	0.205197	0.000277	0.234145
-1.463726	-9.840738	0.210202	0.000239	0.231791
-1.529902	-10.276080	0.215206	0.000253	0.229363
-1.669430	-10.706079	0.220211	0.000284	0.226869
-1.922471	-11.108555	0.225216	0.000340	0.224393
-1.927586	-11.559265	0.230221	0.000341	0.221856
-1.999263	-11.995582	0.235226	0.000357	0.219308
-1.928751	-12.471296	0.240230	0.000342	0.216642
-2.147928	-12.892118	0.245235	0.000390	0.213974
-2.316247	-13.323935	0.250240	0.000427	0.211258
-2.473499	-13.754493	0.255245	0.000462	0.208526
-31.743186	-9.064977	0.260250	0.006849	0.206572
-82.779409	2.041076	0.265254	0.017984	0.220484
-48.626377	-2.323683	0.270259	0.010530	0.228768
-35.512149	-2.593365	0.275264	0.007667	0.239354
-48.733196	0.420189	0.280269	0.010552	0.243261
-17.108867	-3.930444	0.285274	0.003650	0.248665
-34.858159	-0.365083	0.290278	0.007523	0.251321
-17.066295	-3.091169	0.295283	0.003640	0.252898
