Wed Jun 08 16:26:59 2022

Number of Points = 5616
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.185694	-0.062420	0.000000	-0.000013	0.282121

-0.375720	-0.047363	0.005005	0.000028	0.282043
-0.126895	-0.086921	0.010010	-0.000026	0.282056
-0.108705	-0.146683	0.015014	-0.000030	0.281805
-0.168863	-0.192688	0.020019	-0.000017	0.281554
0.198513	-0.333840	0.025024	-0.000097	0.281205
0.193428	-0.451322	0.030029	-0.000096	0.280677
0.086522	-0.535883	0.035034	-0.000072	0.280218
-0.062713	-0.636246	0.040038	-0.000040	0.279654
-0.186032	-0.749742	0.045043	-0.000013	0.279050
-0.128541	-0.902719	0.050048	-0.000025	0.278407
-0.165648	-1.053465	0.055053	-0.000017	0.277699
-0.180329	-1.224982	0.060058	-0.000014	0.276912
0.074940	-1.457336	0.065062	-0.000069	0.276057
0.019275	-1.648384	0.070067	-0.000057	0.275145
-0.149001	-1.837122	0.075072	-0.000020	0.274152
-0.116724	-2.067797	0.080077	-0.000027	0.273121
-0.295119	-2.277490	0.085082	0.000012	0.272017
-0.401387	-2.496537	0.090086	0.000036	0.270922
-0.407679	-2.739357	0.095091	0.000037	0.269791
-0.353783	-3.013184	0.100096	0.000026	0.268559
-0.498907	-3.262790	0.105101	0.000057	0.267276
-0.271594	-3.590471	0.110106	0.000008	0.265918
-0.360790	-3.870737	0.115110	0.000028	0.264522
-0.218013	-4.214123	0.120115	-0.000003	0.263006
-0.373921	-4.516143	0.125120	0.000031	0.261435
-0.433870	-4.830836	0.130125	0.000044	0.259873
-0.562864	-5.146362	0.135130	0.000073	0.258240
-0.698566	-5.472479	0.140134	0.000103	0.256539
-0.706799	-5.813262	0.145139	0.000105	0.254862
-0.582101	-6.196464	0.150144	0.000078	0.253076
-0.590513	-6.573269	0.155149	0.000080	0.251196
-0.588165	-6.951486	0.160154	0.000080	0.249304
-0.395209	-7.388231	0.165158	0.000038	0.247266
-0.465616	-7.783318	0.170163	0.000053	0.245194
-0.466229	-8.200733	0.175168	0.000054	0.243050
-0.749884	-8.574130	0.180173	0.000116	0.240865
-0.679536	-9.003405	0.185178	0.000101	0.238684
-0.721735	-9.431343	0.190182	0.000110	0.236388
-0.769173	-9.858255	0.195187	0.000121	0.234070
-0.679662	-10.321379	0.200192	0.000102	0.231660
-0.783051	-10.753381	0.205197	0.000125	0.229214
-0.720280	-11.221546	0.210202	0.000111	0.226700
-0.875224	-11.657553	0.215206	0.000146	0.224128
-0.959411	-12.109570	0.220211	0.000164	0.221505
-0.987499	-12.563619	0.225216	0.000171	0.218893
-0.992149	-13.036791	0.230221	0.000172	0.216162
-31.310415	-8.164609	0.235226	0.006788	0.214302
-76.179438	1.895216	0.240230	0.016578	0.227804
-43.382484	-2.365555	0.245235	0.009420	0.235139
-34.145515	-2.043369	0.250240	0.007403	0.245081
-44.372062	0.426380	0.255245	0.009634	0.248741
-14.459593	-3.705757	0.260250	0.003106	0.253656
-32.067843	-0.243752	0.265254	0.006948	0.255873
-15.129110	-2.845844	0.270259	0.003251	0.257314
-21.285431	-1.379206	0.275264	0.004594	0.259323
-18.992155	-1.743876	0.280269	0.004094	0.259455
-13.629234	-2.416952	0.285274	0.002924	0.260632
-20.556797	-1.273485	0.290278	0.004435	0.260434
-12.770369	-2.517570	0.295283	0.002736	0.260854
-17.607408	-1.711538	0.300288	0.003792	0.260753
-15.413588	-2.138379	0.305293	0.003313	0.260504
-16.670189	-1.872699	0.310298	0.003587	0.260749
-18.348870	-1.612686	0.315302	0.003953	0.260619
-15.364650	-2.092558	0.320307	0.003302	0.260765
-17.728019	-1.731753	0.325312	0.003818	0.260556
-15.675990	-2.122075	0.330317	0.003370	0.260367
-17.113332	-1.958206	0.335322	0.003684	0.259972
-17.185661	-1.999116	0.340326	0.003700	0.259715
-18.525913	-1.781505	0.345331	0.003992	0.259659
-18.472947	-1.813237	0.350336	0.003981	0.259549
-18.590263	-1.790621	0.355341	0.004006	0.259562
-18.336780	-1.881938	0.360346	0.003951	0.259330
-17.908460	-2.028422	0.365350	0.003858	0.258976
-18.538028	-1.994490	0.370355	0.003995	0.258618
-18.792926	-2.031124	0.375360	0.004051	0.258229
-19.490762	-1.943016	0.380365	0.004203	0.258078
-19.116822	-2.095558	0.385370	0.004121	0.257647
-19.537994	-2.070367	0.390374	0.004213	0.257419
-21.030347	-1.869945	0.395379	0.004539	0.257152
-20.020606	-2.053628	0.400384	0.004319	0.257098
