Wed Jun 08 15:49:43 2022

Number of Points = 5604
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.414913	0.018756	0.000000	0.000027	0.274613

-0.918387	-0.084570	0.005005	-0.000082	0.274528
-2.042455	0.056650	0.010010	0.000164	0.274295
-1.717766	0.001313	0.015014	0.000093	0.274295
-1.853113	0.025726	0.020019	0.000123	0.274300
-1.850801	-0.053289	0.025024	0.000122	0.273940
-1.776182	-0.090381	0.030029	0.000106	0.273828
-2.077735	-0.093108	0.035034	0.000172	0.273579
-1.858005	-0.231487	0.040038	0.000125	0.273116
-2.226483	-0.244756	0.045043	0.000205	0.272766
-3.464366	-0.110809	0.050048	0.000476	0.272408
-2.884982	-0.245755	0.055053	0.000349	0.272242
-3.469429	-0.228635	0.060058	0.000477	0.271860
-3.412851	-0.281808	0.065062	0.000465	0.271659
-4.426672	-0.146819	0.070067	0.000686	0.271482
-4.058415	-0.314802	0.075072	0.000606	0.270996
-4.703705	-0.235336	0.080077	0.000747	0.270853
-5.992482	-0.015984	0.085082	0.001028	0.270848
-5.226477	-0.194981	0.090086	0.000862	0.270625
-4.650699	-0.345063	0.095091	0.000736	0.270385
-6.842692	0.003484	0.100096	0.001215	0.270263
-5.745120	-0.235110	0.105101	0.000975	0.270026
-4.277054	-0.582079	0.110106	0.000655	0.269579
-6.642883	-0.254040	0.115110	0.001172	0.269223
-7.101801	-0.223171	0.120115	0.001272	0.269001
-5.564684	-0.589788	0.125120	0.000937	0.268516
-6.845802	-0.448927	0.130125	0.001216	0.268150
-8.855487	-0.146374	0.135130	0.001655	0.267958
-6.583818	-0.586373	0.140134	0.001160	0.267715
-6.954103	-0.614898	0.145139	0.001241	0.267284
-9.429826	-0.258140	0.150144	0.001781	0.266972
-8.617003	-0.427923	0.155149	0.001604	0.266827
-7.276569	-0.729794	0.160154	0.001312	0.266484
-9.264596	-0.482605	0.165158	0.001746	0.266047
-9.348554	-0.509143	0.170163	0.001764	0.265854
-7.872125	-0.858998	0.175168	0.001442	0.265393
-9.065911	-0.774549	0.180173	0.001703	0.264827
-10.425799	-0.585061	0.185178	0.002000	0.264623
-9.483163	-0.834104	0.190182	0.001794	0.264205
-9.436997	-0.940320	0.195187	0.001784	0.263738
-11.148865	-0.723745	0.200192	0.002158	0.263375
-10.803086	-0.841722	0.205197	0.002083	0.263094
-10.225652	-1.033576	0.210202	0.001957	0.262649
-11.886537	-0.843701	0.215206	0.002320	0.262199
-12.489485	-0.754981	0.220211	0.002452	0.262130
-12.101738	-0.864973	0.225216	0.002367	0.261920
-12.387838	-0.885864	0.230221	0.002430	0.261585
-13.209094	-0.763035	0.235226	0.002609	0.261500
-12.894436	-0.883371	0.240230	0.002541	0.261181
-12.251874	-1.064935	0.245235	0.002401	0.260836
-14.147274	-0.799703	0.250240	0.002814	0.260552
-14.034051	-0.859645	0.255245	0.002790	0.260356
-13.201405	-1.047313	0.260250	0.002608	0.260137
-14.096017	-0.978934	0.265254	0.002804	0.259728
-15.209603	-0.852661	0.270259	0.003047	0.259418
-14.408851	-1.038224	0.275264	0.002872	0.259182
-14.139078	-1.150016	0.280269	0.002814	0.258864
-15.493601	-0.981107	0.285274	0.003109	0.258559
-15.832860	-0.968377	0.290278	0.003184	0.258339
-15.825105	-1.040562	0.295283	0.003182	0.257994
-16.062430	-1.050909	0.300288	0.003234	0.257746
-16.407555	-1.048172	0.305293	0.003310	0.257471
-15.610647	-1.254063	0.310298	0.003136	0.257131
-15.825799	-1.324640	0.315302	0.003183	0.256607
-16.797343	-1.247425	0.320307	0.003395	0.256171
-16.614777	-1.354199	0.325312	0.003356	0.255800
-16.403795	-1.503917	0.330317	0.003310	0.255242
-17.597187	-1.379321	0.335322	0.003571	0.254851
-18.750441	-1.216677	0.340326	0.003822	0.254680
-17.755911	-1.474597	0.345331	0.003606	0.254246
-19.077297	-1.305016	0.350336	0.003894	0.253967
-20.166621	-1.132339	0.355341	0.004132	0.253899
-19.116457	-1.345983	0.360346	0.003903	0.253731
-18.729265	-1.498480	0.365350	0.003819	0.253303
-20.189678	-1.287918	0.370355	0.004138	0.253108
-20.129253	-1.355529	0.375360	0.004125	0.252824
-18.989548	-1.633739	0.380365	0.003876	0.252410
-20.702012	-1.418572	0.385370	0.004250	0.252023
-21.077576	-1.388721	0.390374	0.004332	0.251851
-20.273312	-1.613474	0.395379	0.004157	0.251416
-21.174986	-1.529061	0.400384	0.004354	0.251067
-21.665420	-1.493255	0.405389	0.004461	0.250826
-21.673694	-1.549535	0.410394	0.004463	0.250536
-22.128665	-1.542752	0.415398	0.004562	0.250180
-22.834455	-1.453987	0.420403	0.004717	0.250019
-22.954296	-1.474765	0.425408	0.004743	0.249811
-23.441646	-1.412026	0.430413	0.004849	0.249707
-23.365896	-1.479872	0.435418	0.004833	0.249431
-22.731549	-1.634615	0.440422	0.004695	0.249198
-23.459046	-1.597070	0.445427	0.004854	0.248759
-23.272157	-1.721544	0.450432	0.004813	0.248292
-23.180366	-1.808028	0.455437	0.004793	0.247933
-23.987463	-1.772101	0.460442	0.004970	0.247415
-24.798973	-1.700208	0.465446	0.005147	0.247075
-25.013355	-1.713586	0.470451	0.005194	0.246820
-25.362930	-1.721247	0.475456	0.005270	0.246477
-25.487829	-1.746310	0.480461	0.005298	0.246240
-26.215999	-1.671477	0.485466	0.005457	0.245986
-25.995435	-1.752543	0.490470	0.005409	0.245764
-26.677092	-1.661906	0.495475	0.005558	0.245631
-26.483778	-1.745174	0.500480	0.005516	0.245374
-26.715129	-1.766011	0.505485	0.005567	0.245064
-27.192182	-1.744123	0.510490	0.005671	0.244757
-26.827805	-1.856273	0.515494	0.005591	0.244501
-26.435822	-2.029061	0.520499	0.005506	0.243958
-27.331802	-1.977838	0.525504	0.005702	0.243432
-27.980533	-1.930657	0.530509	0.005844	0.243102
-27.590005	-2.067482	0.535514	0.005759	0.242740
-28.131762	-2.071810	0.540518	0.005877	0.242237
-28.808820	-2.029729	0.545523	0.006025	0.241855
-28.593043	-2.128621	0.550528	0.005978	0.241532
-29.186746	-2.113590	0.555533	0.006108	0.241082
-30.263866	-1.955160	0.560538	0.006343	0.240946
-30.753164	-1.930102	0.565542	0.006450	0.240640
-30.101078	-2.056704	0.570547	0.006308	0.240561
-30.581380	-2.015547	0.575552	0.006413	0.240347
-31.516682	-1.908730	0.580557	0.006617	0.240068
-31.223052	-1.977329	0.585562	0.006553	0.239971
-31.234216	-2.027994	0.590566	0.006556	0.239696
-31.860905	-1.969424	0.595571	0.006693	0.239440
-31.656084	-2.055304	0.600576	0.006648	0.239173
-31.579422	-2.138143	0.605581	0.006632	0.238807
-31.897908	-2.161493	0.610586	0.006701	0.238397
-31.949065	-2.228736	0.615590	0.006713	0.237996
-32.601723	-2.192027	0.620595	0.006855	0.237600
-32.826565	-2.232877	0.625600	0.006905	0.237180
-33.316652	-2.198914	0.630605	0.007012	0.236915
-34.103274	-2.120773	0.635610	0.007184	0.236615
-34.289506	-2.131812	0.640614	0.007225	0.236387
-34.062665	-2.196378	0.645619	0.007175	0.236250
-34.890141	-2.103945	0.650624	0.007356	0.235988
-34.312764	-2.263764	0.655629	0.007230	0.235662
-34.287338	-2.333018	0.660634	0.007225	0.235316
-35.146306	-2.250667	0.665638	0.007412	0.234970
-35.276988	-2.291513	0.670643	0.007441	0.234632
-35.176797	-2.376872	0.675648	0.007419	0.234266
-35.695191	-2.366936	0.680653	0.007533	0.233843
-36.406492	-2.304138	0.685658	0.007688	0.233526
-36.166012	-2.403889	0.690662	0.007636	0.233211
-36.646075	-2.381503	0.695667	0.007741	0.232888
-37.642515	-2.268156	0.700672	0.007958	0.232579
-39.949258	-1.861379	0.705677	0.008462	0.232643
-39.118395	-1.953999	0.710682	0.008281	0.232910
-39.845338	-1.805309	0.715686	0.008440	0.233040
-39.182432	-1.885880	0.720691	0.008295	0.233216
-38.893588	-1.952881	0.725696	0.008232	0.233121
-39.918209	-1.817051	0.730701	0.008456	0.232908
-39.624086	-1.867282	0.735706	0.008392	0.232908
-39.232757	-1.977683	0.740710	0.008307	0.232673
-38.151319	-2.221290	0.745715	0.008071	0.232356
-40.143646	-1.954761	0.750720	0.008506	0.231953
-38.266180	-2.365850	0.755725	0.008096	0.231467
-39.682766	-2.222864	0.760730	0.008406	0.230926
-40.514176	-2.148702	0.765734	0.008587	0.230555
-41.526097	-1.991760	0.770739	0.008808	0.230466
-41.555953	-2.024580	0.775744	0.008815	0.230258
-42.135690	-1.948815	0.780749	0.008942	0.230130
-42.223281	-1.946437	0.785754	0.008961	0.230060
-43.098056	-1.785738	0.790758	0.009152	0.230120
-43.542248	-1.736108	0.795763	0.009249	0.229975
-43.270721	-1.754850	0.800768	0.009190	0.230126
-42.841180	-1.858894	0.805773	0.009096	0.229959
-42.609714	-1.962664	0.810778	0.009046	0.229608
-42.829368	-1.969159	0.815782	0.009094	0.229366
-43.231842	-1.980754	0.820787	0.009182	0.228924
-43.072875	-2.069331	0.825792	0.009148	0.228587
-43.475882	-2.081957	0.830797	0.009236	0.228138
-43.583289	-2.127829	0.835802	0.009259	0.227784
-44.574557	-2.034937	0.840806	0.009476	0.227359
-44.550371	-2.068237	0.845811	0.009471	0.227198
-45.630305	-1.923943	0.850816	0.009707	0.226973
-44.972913	-2.111630	0.855821	0.009563	0.226556
-46.707550	-1.825279	0.860826	0.009942	0.226497
-46.524647	-1.883697	0.865830	0.009902	0.226346
-46.172608	-1.951033	0.870835	0.009826	0.226306
-47.818911	-1.715599	0.875840	0.010185	0.226048
-46.304775	-1.979027	0.880845	0.009855	0.226024
-46.859055	-1.937143	0.885850	0.009976	0.225729
-46.866084	-1.984734	0.890854	0.009978	0.225457
-47.222025	-1.979261	0.895859	0.010055	0.225147
-46.873752	-2.124653	0.900864	0.009980	0.224668
-47.507957	-2.061668	0.905869	0.010118	0.224412
-48.363488	-1.993603	0.910874	0.010305	0.223973
-47.035390	-2.279101	0.915878	0.010016	0.223646
-48.319654	-2.143103	0.920883	0.010296	0.223174
-48.604621	-2.173057	0.925888	0.010358	0.222730
-48.878101	-2.168368	0.930893	0.010418	0.222492
-49.943549	-2.063988	0.935898	0.010651	0.222051
-50.521970	-1.973931	0.940902	0.010777	0.221999
-50.807679	-1.924250	0.945907	0.010840	0.222003
-50.648859	-2.000135	0.950912	0.010805	0.221727
-50.550973	-2.036815	0.955917	0.010784	0.221614
-51.843135	-1.858013	0.960922	0.011066	0.221372
-50.633553	-2.101735	0.965926	0.010802	0.221164
-52.339752	-1.826160	0.970931	0.011175	0.221069
-52.422300	-1.852638	0.975936	0.011193	0.220838
-51.595875	-2.009166	0.980941	0.011013	0.220752
-51.469094	-2.090429	0.985946	0.010985	0.220412
-52.838918	-1.904500	0.990950	0.011285	0.220135
-52.619596	-1.989200	0.995955	0.011237	0.219865
-53.746180	-1.834625	1.000960	0.011483	0.219645
-52.514159	-2.085744	1.005965	0.011214	0.219415
-53.773897	-1.900348	1.010970	0.011489	0.219241
-53.472152	-2.035449	1.015974	0.011424	0.218762
-53.862054	-1.997208	1.020979	0.011509	0.218598
-54.001045	-2.042082	1.025984	0.011539	0.218202
-54.946392	-1.917591	1.030989	0.011746	0.217987
-54.089364	-2.104721	1.035994	0.011559	0.217753
-55.522166	-1.930359	1.040998	0.011872	0.217343
-55.342867	-1.993777	1.046003	0.011833	0.217153
-55.484076	-1.999020	1.051008	0.011864	0.216982
-55.310872	-2.101173	1.056013	0.011826	0.216562
-56.267938	-1.990110	1.061018	0.012035	0.216255
-56.888972	-1.911957	1.066022	0.012171	0.216090
