6.957611441612243652e-01 6.713545918464660645e-01 7.008813619613647461e-01 7.013316154479980469e-01 6.984724402427673340e-01 7.373022437095642090e-01
6.962748765945434570e-01 6.765482425689697266e-01 7.000533342361450195e-01 7.029787898063659668e-01 6.987226009368896484e-01 7.315325736999511719e-01
6.968395709991455078e-01 6.715481877326965332e-01 7.015503048896789551e-01 7.060433030128479004e-01 7.013053297996520996e-01 7.390954494476318359e-01
7.023367285728454590e-01 6.856716275215148926e-01 7.064103484153747559e-01 7.109813094139099121e-01 6.984691023826599121e-01 7.421807050704956055e-01
6.984831094741821289e-01 6.870501041412353516e-01 7.017300128936767578e-01 6.978669166564941406e-01 6.817784905433654785e-01 7.276645302772521973e-01
6.892641782760620117e-01 6.635845303535461426e-01 6.935334801673889160e-01 6.808843016624450684e-01 6.693315505981445312e-01 7.134866714477539062e-01
6.663860678672790527e-01 6.383978724479675293e-01 6.712011694908142090e-01 6.865333914756774902e-01 6.927477121353149414e-01 7.142833471298217773e-01
6.962370276451110840e-01 6.888047456741333008e-01 6.994161605834960938e-01 7.086216211318969727e-01 6.990006566047668457e-01 7.359923720359802246e-01
6.953427195549011230e-01 6.690597534179687500e-01 6.995776891708374023e-01 6.887153387069702148e-01 6.780151128768920898e-01 7.226144671440124512e-01
6.862205862998962402e-01 6.652436256408691406e-01 6.903330683708190918e-01 6.981757283210754395e-01 6.931601762771606445e-01 7.229827046394348145e-01
