n,E (GPa),sy (GPa),C (GPa),dP/dh (N/m),WpWt
0.13331178681161887,127.6945860962221,3.1605959605305243,149.13360981283967,122089.82055353383,0.5811149306123513
0.03854585538807753,105.57991944605502,4.1210908690505015,144.48134210841943,97925.97359884092,0.49342893479517297
0.20724958071441463,17.126556943626984,0.45538583346169714,22.392145707236384,17846.277420061226,0.5659713464763806
0.07939893512467083,79.78111340534237,1.471011729862643,81.34168659878775,85688.72879726854,0.6819107777431587
0.4718184553883758,151.08623410850615,4.118646715526888,200.86706205215924,127546.97385579512,0.4464985566200829
0.23365698493313652,32.59225898124002,0.7810060810793438,40.98608904198306,33564.887306734854,0.5766201514456488
0.20760822992615308,64.73786445227735,1.8420748747461015,84.59546616245207,63398.24102354335,0.5377905075609203
0.2754604838822118,80.32219620895081,1.096174358309437,79.99503552802942,82561.47345964974,0.6638987462189831
0.23483192590558838,109.70123657805433,0.9094701645397969,82.78787244795954,117171.9543007992,0.7588796462060813
0.3702224900650827,190.78908554011284,0.5951171657062223,104.82737901629125,187648.92875154954,0.8018941689144783
0.1757006150034292,36.34623174126787,0.3613904316545293,29.246443756576696,42464.65462854784,0.7687130924455382
0.05703722440953757,139.56031938110405,3.703947068314081,162.25442205013505,133264.10802588548,0.5853658757971643
0.2888116274427521,19.342008785806865,0.5987975374437658,27.370493059466053,19239.024775753307,0.5032740498705736
0.09860180801655033,72.78908377998711,1.226754796734885,71.92487452283756,79238.92825621061,0.6958695286363585
0.33590229777263214,27.956740996504415,0.6447292100285683,36.15844843750973,28146.746946072795,0.5490003931676258
0.44121354596355805,71.12562559773689,0.3423466802326525,54.00701616641165,73526.71409721122,0.735166790185482
0.49387008426367457,70.40771164016562,0.8087614978813763,76.44241207545079,68035.23843330468,0.5955097962515977
0.166736564336406,68.42605639125249,0.6053852159512392,50.65179116136551,78671.85992670918,0.7847972761609328
0.001751396668971672,145.5060410311433,3.2425887082799343,152.36482608568102,145233.0864956235,0.6490149201068541
0.02446746335929162,36.246053330262,0.8882133086373346,42.23213255187132,39692.69365874661,0.6426586309775978
0.09514427537359271,80.50814266786128,0.8850477892108598,62.79964056922764,92759.2848682856,0.7776597684663493
0.44093892885698543,104.62486889011186,1.0537065904093241,103.03634860233122,100453.55851216296,0.6330207630204038
0.28322174001653727,159.92414202487197,4.046628690199528,195.40632198327353,141018.16124289247,0.5163488726414819
0.3311383151030544,146.35972445927064,0.7765207943014014,98.08883855902008,148419.0578278429,0.7687104255399688
0.24430009181820078,168.53294115107178,2.341187900677858,159.77936379238787,160362.72013745044,0.6560140882862774
0.1478510348204219,36.630637836066185,1.3021717689083308,51.814399446422634,36380.470583084105,0.5086607033146979
0.08214174313211925,115.37054211796719,3.893632254055655,150.56879826318416,107728.06464385029,0.5200026665301152
0.0661539625569812,162.6401402598107,3.6546548314852076,174.48168592084232,155732.02365989136,0.6203836648854751
0.464518156997672,130.538211847478,1.9728906303292122,147.6298966797049,118022.57156499168,0.553941347569447
0.20537967820412745,142.33811568243766,1.8246451338568859,128.1131012328378,142598.52997298772,0.693133027718796
0.1606596439441182,13.416078009221124,0.20517254415866473,13.456298922123578,15373.73710408363,0.7039730831343539
0.07571506902596753,27.668275571431003,0.3747462501592924,24.40573176661637,33116.98521761325,0.7578945627935143
0.3713788225342741,11.511681971399547,0.05001185751528043,7.756785842429213,13239.58098439962,0.7923092639907867
0.0023606776536595486,115.33011416643356,3.4539381244527316,140.28888670230722,112000.77696268071,0.5740145252275867
0.4473441993662014,26.832460391399586,0.19872479113144145,24.556474054747753,28300.785053742562,0.6878270169365973
0.3678878820971262,134.1995785539794,3.166158179412351,167.2142531607679,119460.2324284036,0.5076366458633055
0.3332657575889588,63.556654165539626,1.403956842924776,79.3610632405383,61914.440530875094,0.5501324262703124
0.2790615910273993,44.695350351051914,1.7584820457335069,66.93164866767664,41908.032013899865,0.44429372540575557
0.4069763084206636,169.1774055376926,3.301964171736827,198.0181301317734,146757.90467008573,0.5231881943518255
0.2163319354968652,78.69320199819875,0.6993996694197339,61.07478069733903,87017.99874340028,0.7616555981114551
0.413031229686486,195.45741101982003,4.6141602966078406,239.61503483400546,162045.70794812153,0.479158046028924
0.028644862457790743,168.86061524636256,5.212954815860249,204.01194488877863,153319.9014789238,0.5451015808266967
0.4203640777842858,132.46031277292622,1.308055090365737,126.01409009597265,124982.18785471885,0.640569906538666
0.4107025261347802,83.13129500283755,1.8717729862467762,106.52054752751967,77428.114229776,0.5140053227586227
0.38599982821172085,204.83006160282142,4.580618235263091,243.66557891536692,170419.5856485418,0.49662462027277887
0.019316742713835322,124.36380735644053,3.1855354623373384,141.4295240649227,122776.08933251178,0.6105368205198591
0.4446633642024828,55.64252376990279,0.7691378730033753,62.64384822520793,54911.32876686887,0.5928182777779646
0.3099999269776531,157.72700206778325,1.9425633764371544,149.11089224847618,149409.400182665,0.6514630565115697
0.36975146245813595,100.43463067806232,2.672153482417586,132.38661707404478,91242.55823785243,0.49008347167036015
0.3929338152629247,139.13469774964813,0.4611006899268252,82.69454620207537,141108.74611674424,0.7908625904979907
0.009148203600356397,37.49571321698852,0.5145619371716733,31.607791854421514,46053.69040656977,0.7795910634685644
0.25580205914307097,65.42442317216026,2.5437084381376804,95.91502790262237,60425.84500392837,0.44852527526936703
0.13876054831267287,14.491348949788353,0.3015377273197464,16.628378992959586,16039.915668876418,0.6473700403047146
0.08892273317947436,195.9920428313015,0.7913330570820021,77.52794631082043,228417.4915872561,0.8903235345319622
0.04336003953223494,34.6731010040608,0.6313911897193911,35.11995611264564,39862.45269570985,0.7084146041273828
0.1818076038507433,32.04196893413519,0.11831412248368718,14.503210151793443,41154.130985595395,0.8816697845656224
0.2108335036122838,165.6595678337429,4.306937529930247,198.8625605738115,147879.2911373028,0.5339818319769393
0.43551477341380596,132.1082233657787,4.118024767491879,182.12546987226705,112596.75536269804,0.43301058116548236
0.024851699493049884,27.616162703214556,0.3613663992486579,22.976606161771603,34254.32993476654,0.784069921676259
0.021048600278710472,87.82566117612464,2.7245122853981476,110.6317435133068,86888.0914770664,0.566061233478868
0.1047961172078321,52.74003085172375,0.7049764627426822,46.71769002234554,60559.53327827573,0.7440373394348688
0.4977202832539578,95.60670496991489,0.7458522835157424,90.87629442262704,91703.33804922245,0.6408144991331155
0.04189106440888046,130.03683486875292,2.0895160344490002,118.3297531752072,137889.69647052378,0.7167314933907912
0.1948664912045578,140.30125291726105,2.25158903659229,139.1844015968829,137671.1066621286,0.6536104066582293
0.27352168806051924,141.5490933559693,1.4322464495005167,120.3524865771396,140989.11636979575,0.704817235253853
0.1034178825215577,99.18318045960976,2.2933001524252368,112.76084565979929,99682.61486994577,0.6149201990109898
0.011688549615241628,136.90988044858028,3.0006737251128244,143.38347606238165,137837.56322022123,0.651888759644136
0.30699436956653975,128.20938218444098,0.7789948600468573,89.36860828643958,132768.9723727844,0.7659966690152451
0.4785599485827774,158.66025719436325,1.822437324819099,163.86118265924392,141474.08479178514,0.584675278006081
0.0772900387078011,115.17345180829696,1.4845700256682672,95.70552629199948,126272.90256969443,0.7504197115744224
0.2664731331832905,36.56848916225812,0.9082338106456483,47.096886596510785,36940.96600290699,0.5559409825733
0.3723652972773106,105.67080126024328,1.6825209064001287,117.14010430463274,100495.27688819187,0.5886004884791652
0.08727023819341584,129.92784361765564,4.730261058116667,173.0359610260343,117874.7291533703,0.4952184098630695
0.2115802624538376,21.274797778685162,0.5128086257531158,26.745156325881585,22328.6856106963,0.586005930696503
0.09533216123770305,184.9203002618434,0.9385555427680121,86.60575551956283,211529.6005175884,0.8675873642403797
0.10086921551767997,24.524647415823534,0.26816156423675863,19.551542335851856,29948.64685168336,0.7856833695527147
0.01658406816188046,61.93734747672618,0.3018776226282658,25.672063742943795,86133.89698689106,0.9068534662776918
0.3657990075648598,158.93669598705205,1.815760464343155,151.59141583066565,147933.74719036493,0.6384747815929002
0.25707439610944666,32.35589631235795,0.21670697131815594,23.017660142535718,37690.3373106706,0.7907505679812433
0.19960068166273914,57.293952428237375,1.1262541433979643,64.65230665858266,59604.66038142517,0.627001847772206
0.32926982935711646,61.66410176615652,0.295176675225796,40.31177592359869,68538.97537603906,0.7941517961796755
0.022536839833298405,167.43665427886054,4.757139515762398,195.3211218431969,154849.55208342586,0.5703680996705843
0.12484351405927624,94.98309709712997,0.7720675631279146,63.60595750472824,110073.7166422185,0.8099199682519486
0.22743713021153855,49.74510351344618,1.314894266730546,64.19803069622535,49726.23744428468,0.5521610656978371
0.45063367487996736,65.99956879500394,1.9627203031067701,93.80518660180606,60388.1170772708,0.4536155421977567
0.18885849888774825,141.72324655528612,2.152779566988201,136.57326511654108,140178.89317792954,0.6670637794044707
0.10115024811724355,50.19815581355457,0.24460554992490383,23.80832941580091,65612.97598085162,0.8822516461396033
0.038109308994925095,179.13087679905408,3.4951244108795816,176.20340810100774,174767.0007742017,0.662492591617125
0.24839922861752717,75.07977884596343,2.5659161087663382,105.01892371067152,70058.07195843302,0.47876448137521843
0.29631964784244436,20.151241459865233,0.4617566967655942,25.708519176254253,20734.365985276603,0.5667478206135982
0.1705951672608832,35.29074619267475,1.0541385928093179,47.18103550685543,35823.82119274192,0.5455081616076876
0.09891184597092545,63.33586939321302,1.7874325311983845,79.68342048975472,64150.24947194321,0.5750430075420526
0.1754601265988206,168.14906453897143,0.3312481621829288,48.235899761411005,198250.56112305442,0.9168992099917681
0.016891512713318957,173.41483552303072,2.8993985060768663,156.11419037250204,176764.10454109716,0.7090190571828979
0.40502259878939684,73.5269510654787,2.0850690298515295,101.37046006123187,67642.79472451791,0.47274117790077236
0.37478147467157724,35.990662676430844,0.30977642384127835,32.47030618157665,38546.797186138916,0.7020720926868027
0.1527566061280406,173.6893528316268,3.480903527083373,183.18878625259129,162571.82925000816,0.614258345746682
0.05523165065628988,132.1003354533433,5.0459490916795575,177.36191743288077,119306.39196626851,0.4893250869326942
0.011821650147726348,99.19102311291273,3.1870985660374074,125.66291204514258,96473.09388824095,0.5555692319200425
0.45829984894466125,14.628690524261824,0.08171860374859154,12.254732343646099,15768.882601074942,0.7188105950625029
0.228187011821111,18.829200761811904,0.6935778200554775,27.779288284296836,18594.616204488564,0.4813657906474572
0.16958976903064582,12.23216056759583,0.39528956898978934,17.05979011644379,12600.190299824413,0.5325100670190859
0.16700368466690124,123.55593072630153,3.4602993524599808,153.53594214936152,115311.95143295832,0.5405414417686553
0.20834099603635015,85.8071205482512,1.5107922615842004,91.50412844218951,87534.57323125674,0.6405915262859578
0.1828155805602023,39.59249917912807,1.4658789826019278,57.163111094842236,38614.935616724484,0.48789231836749214
0.17074113982941802,76.6430236501541,0.4288098845242953,43.63495692393795,91381.89834687428,0.8410331475245595
0.2027837820579783,64.86399010388419,1.843165393307598,84.5826472558245,63613.811325571754,0.5396695708622282
0.30829937619739073,168.48269725486327,5.127657426552012,218.91434769331272,142779.9054500613,0.4645992784203319
0.28785470917192557,91.86811783735217,1.8163728251992008,106.50778304259319,89262.04106081804,0.5836710867392134
0.43503351886493025,98.73732265813075,2.0779945616176607,124.02635748204271,90504.18350992154,0.5148090519230321
0.22436186465539754,172.47240784556098,1.6214587874013995,134.2758791039245,172034.78179795752,0.7336414993214355
0.41866280649524384,160.61575401499985,2.6599306880473326,180.08771302917677,142048.43091048108,0.5505585839747212
0.10956770233783902,139.93439222794578,2.3831952977898223,135.97423350874485,141090.78694547617,0.6751368376844665
0.02090227900608499,112.9708077622181,0.8393593581077421,63.21146258259249,140355.9227237163,0.8585669744259586
0.06831335836407204,70.0983301843039,2.672448185767135,97.77041979296503,67489.43071288783,0.5023552171129375
0.3469562485213865,23.63658831560588,0.6152204198323279,32.06671676860103,23514.86467788043,0.5209987205520143
0.18119833671441443,81.18428127881707,2.6282227913884086,109.23225190025269,77230.90174290995,0.5108443502143278
0.20428818347665367,185.34360281073288,2.296686090173787,161.37327374890833,178874.93694126574,0.6918693415263917
0.30905946044784915,12.003974341122806,0.25123140435883623,14.948283599668,12538.628150488126,0.5828755660839372
0.40950186686838197,58.37080495347621,0.37793679374038996,48.172430962565336,61154.74976192119,0.7188105985554745
0.1692605626788155,57.59767971727378,1.6414708898903598,74.6819377731714,57462.823162265195,0.5517229438066521
0.13265419900955733,155.31601454489817,1.8724865690242938,127.92411865251383,160302.23662336828,0.7330094738241031
0.4517465710899976,178.51355859531532,4.326566358685562,225.24707045196732,148829.6995703101,0.4666357122142803
0.3469532439330382,205.8446433627897,3.956271879459809,229.62429225453644,175866.71592178516,0.5411119696797396
0.07008434368756056,66.75616564925022,1.204547073166772,67.3620209587767,73275.5984316785,0.6932104308741672
0.08133406689515366,60.338247191419484,1.414499895054133,69.6872053027701,63569.431708512304,0.6285406655422409
0.31798761426126576,175.4535514963427,0.5842462084340393,91.44459726671818,180046.76733953657,0.8225777424698464
0.192876886225664,22.456648990323593,0.3993695002803989,24.561239516847493,24647.936402504827,0.6589063673730126
0.15446113502936176,85.7088247191741,0.12838514776712512,19.300675665120266,112345.53169501525,0.9398267888539148
0.478870376587628,179.50970079647757,4.418665293101319,229.256548013656,148705.38057264558,0.457113978915731
0.47023372897760485,15.109790050366092,0.26225984497092486,18.96999707419735,15198.597900703062,0.5545611919842285
0.4303766569344582,45.04336101357857,0.1261125364488212,27.262170241192848,49414.36756540931,0.8004580265280119
0.45825403332594333,65.53104901656445,2.1097355343126667,95.33863445600834,59448.86663161685,0.4372919391253576
0.0505324672077096,18.236755468042855,0.44962762601911543,21.734856704166337,20184.49027476449,0.6369094434786262
0.380010718911614,11.373577925008762,0.18674289976151745,13.399718916230112,11878.409147626897,0.601285131227647
0.10395778189831062,106.8177531240068,0.7481086758150234,63.57464121652847,126281.70614547138,0.8362073045363047
0.15166104175218054,194.03484426964152,1.3022216030672633,116.23463235764939,204963.7303338596,0.8119711810393558
0.1253459513679801,169.49072688194644,3.537513570052888,180.01298588586056,159867.83995032532,0.6158246291248566
0.4595940630704745,174.23957189995505,4.805969357674542,228.59988649512152,143881.3953315096,0.44206860424265115
0.1373342430660116,128.4526963822205,3.858320006126309,161.92108595240316,118979.4883553402,0.5312828158970107
0.4444628151073337,117.69797295120338,0.7522549070240198,98.21159386341874,114341.09442580138,0.6911265029339705
0.09997909161738933,78.08268932103002,2.6103283768158705,104.16489933421919,75677.7548920046,0.5270303505841101
0.103209205541685,116.72758526664529,4.108064585501908,155.36309128660412,107599.28205330101,0.503206753729746
0.29872638650345057,26.796819571412925,0.9303874970968347,39.260478720736714,25960.176619591577,0.4720811758901309
0.08839454319844064,99.17227078127632,2.4702399221612494,115.779510343862,98948.31433271847,0.6014555994079128
0.43562376726080937,208.06088982867206,2.5567692930289416,209.09727196806824,179135.84956928118,0.5842486102958278
0.0814384525132138,28.767774880291952,0.746795021086205,35.34185815941842,30865.416055992024,0.6108199730525816
0.14134594463977485,87.29511699065554,1.455483825283387,87.42182655784869,91996.05512848284,0.6782769945396075
0.3895006852296913,78.02680359717857,0.24300349404160954,45.633575924919455,84451.58493833573,0.8070838627098588
0.17414129100432413,104.92333918018763,1.636937777103456,103.03134618276268,108026.96218652488,0.6752207617022141
0.037332048877860624,172.77393947409485,4.417908828759084,193.16600057485195,161455.0530144265,0.5936804819767981
0.13508144413969242,38.0263236137956,0.3473259342159734,28.06433118953353,45856.31686293357,0.7976505717341027
0.40799654837282184,175.85946647313196,4.590689204000355,223.80725287995222,147135.5249847868,0.46515455442523734
0.08473137087330374,118.4913229709007,3.0349801633347138,138.4848706583358,115431.59861561173,0.590873802766482
0.02985291984153593,198.09368912759427,4.204839756459258,200.54566480537363,187304.7921173035,0.6399829696616105
0.22828980947777633,37.92814995429352,0.938871295685706,48.064177680928964,38733.406751618204,0.5698637421178127
0.44407815991823,168.94497250751604,4.04429161502005,213.00422455764536,142513.94225587466,0.47299698108514693
0.43636740306177313,152.69918364741216,4.8733980703814685,209.3006666449423,127146.12440712193,0.4238003404280904
0.3101800467641617,150.27005760531833,4.794121434844986,200.10420002067679,128786.48163625681,0.4575910394734941
0.41388555284711986,56.561757385353,0.2848507695441354,42.42214359416551,60081.624766430265,0.7472238054631304
0.29984429142674907,101.51561771137648,0.5142693583186215,64.74173203976328,109825.64594630017,0.7954860195234938
0.4146644194675257,13.900059870856776,0.18974737788517462,15.60410033621497,14506.29914671812,0.6173965595849097
0.36606744716962264,37.54117020774809,1.1782936240105635,53.900304297140394,35800.56445075965,0.47171803720604955
0.3371242073998732,178.0414640657597,4.518331873564382,219.56551119854876,151800.1462563753,0.4929695260210716
0.3099783246417441,80.25045696673746,1.9192320731145291,101.21163480064958,76667.43968887322,0.5379110295084446
0.13191851761939866,16.875433371022698,0.22252543220796334,15.354312237996819,19917.431742685105,0.7426199786217675
0.32124608727231807,129.2773044817883,1.0275694087582934,103.45322021184681,130026.86326450983,0.7221557896724063
0.11581132399870914,15.69780918904572,0.12212129971894992,10.389383885384765,20020.759958531733,0.8303359858384236
0.19729571098371462,174.81826161722688,0.9368029553694728,97.97329181782932,186733.5981197287,0.8236810747995624
0.2569727433786535,150.00631742115922,2.069534946160832,144.03181041644302,144679.47271674479,0.6555657828409904
0.3431888717254097,143.86575320643553,3.864761775639704,184.2186972551387,125782.04381835685,0.48650566024666686
0.3674685179583354,151.48979256211487,0.7480202486781471,102.86532366533459,150542.87474483592,0.7584730175662501
0.20010320352189154,86.00761229494557,2.1126965795290604,104.85475319672045,84218.89103993481,0.5697523206548587
0.31359997853849353,117.49628865613481,3.067427353835172,149.82303106758476,106747.86986139546,0.5087636362946416
0.15070947993423228,98.46548300339887,1.7670505570715966,102.11944295678295,101116.1750190148,0.6563751105943035
0.13109576541688206,20.561717021064855,0.6730407705906959,28.364258614465314,21151.4080151212,0.5385523655376541
0.18131116308707063,73.59050808735738,0.8334789512275622,62.83948034709176,81160.82739588151,0.7384729339971491
0.2742838275942595,160.67296307368804,2.9283842543459837,173.68557405921237,147722.73490927825,0.5905787310093183
0.17285047501913509,89.68225514930722,1.2520400017899116,83.9666696757187,95204.03649078391,0.700887669506347
0.16374195487344695,94.6661383196947,2.880231134811263,123.04785705803823,90017.64570631446,0.5281635949793057
0.2963712343155234,89.55455456870753,2.5902927700504477,119.2645212791075,83082.18038690611,0.49850013165898455
0.08240703113650089,200.06073367269272,0.5855254535863559,61.88007177045563,240371.6312187584,0.9161305118283175
0.00966472315582162,85.59703939179674,2.731661293852276,108.85658369311327,84641.59259032742,0.5616128114847868
0.2865956421646642,96.14063313826384,3.7458073874604167,139.23502042114313,85202.81080242363,0.43167493155409875
0.15373967032016533,139.58851598581796,4.387376001684804,178.63450036843528,126401.7646062287,0.5122952958245457
0.20916496335297613,135.70769533032126,3.632431790185855,167.07619970747763,124385.304750184,0.5346005175475361
0.21388933272868654,206.63098647706053,2.458791618472423,176.35895045871973,195506.27554650395,0.6913340110811528
0.14055405382714942,47.442236638190884,0.851035532113118,50.05232314168232,51670.2193218981,0.6717173819382722
0.2733056008903411,118.13371414458202,3.045431289951237,147.9646874147797,108701.86065013053,0.5253431173839385
0.29810949497305783,23.499168032721954,0.7045055206782013,32.90784146843383,23302.25327100872,0.5064623399490414
0.033652603267974535,39.28343617349132,1.1440468856029282,49.62726422192946,41383.04044234265,0.5927651707690654
0.031090735478403353,72.64647270759387,2.0540934691739627,88.9534486467664,74179.81170841753,0.5928623624150228
0.40381137308076237,150.51723437056475,1.2250462156312725,130.48841929544975,142390.7317160669,0.6739619605230418
0.4818160423096292,106.24937685492907,3.305398312296069,150.33015560397018,92543.95270490288,0.4307849921316192
0.31311575872183567,157.2975909658021,2.865607288518599,173.46972301837638,143164.62078222568,0.5757844083331874
0.0020313941156578363,168.47763097294407,2.901101514315711,153.05435291800256,172852.37389597847,0.708949713788328
0.01891795483486869,191.72747832609028,4.249599413181533,197.7015535120767,181641.93297352592,0.633896857790537
0.0060341496005557604,103.68018899859834,0.19370053288211345,18.656503954068896,150405.8842318953,0.958172063210171
0.0195744252772746,85.23685349838011,1.8331249092987987,90.84122245375502,90753.29877635032,0.6659657438946622
0.15759801305780602,159.2923836867133,1.3577062980466,111.11323896982582,168692.56248753847,0.7802287854922861
0.3899199316963446,58.77092042279494,1.7331036961641082,82.319725958272,54867.05820118786,0.4726452879916789
0.16046669676846387,206.9420530657607,5.066855356996016,233.9327058476909,181694.50461091718,0.5564085238627452
0.434266381792053,162.49491446641346,1.053808870166161,132.68305408161098,151922.06924471876,0.686839660381707
0.29859584324581623,36.888109460101916,0.1992249620737176,24.73101807712957,42464.599900132394,0.7980177993985745
0.40630375591750184,38.88595928509032,0.4713053447758088,41.08295430559231,39983.12611509705,0.634802016494774
0.3530237641933525,10.218588266303787,0.31208018035548585,14.740170617427587,10112.171889436806,0.4884627207465923
0.15518830129912198,18.2117014767503,0.4024135523321253,21.59302982007885,19781.920235820828,0.6268135353532995
0.47416791694730964,131.70309206954659,0.3164628485855173,79.15605293237375,129936.68880922168,0.7769640503874033
0.14015210251343002,124.66397974054152,4.601823677495635,169.33374245103886,112182.9410142922,0.47941390036831755
0.3774756095704166,115.43457021844318,0.6284063571290771,83.7551460627897,117384.62591514498,0.7471872122217205
0.013681783982137985,170.53932454080243,0.7816989524878991,65.6795819684682,214949.75215420622,0.9047071761628114
0.16212056508817552,169.17371878495302,2.847654313933837,166.30652281429843,162423.8595090576,0.6507550890288287
0.33876853783251837,127.59658084828821,2.8674924281024388,155.36454632009452,115923.12605341818,0.5295063919799002
0.3605904046961468,98.64450649832105,0.4536394551509645,65.36249272982243,104020.43244101678,0.7781599479934881
0.451111562989876,35.106662904697004,0.9132220815648375,48.94890922829452,33624.21645627704,0.4856727998885275
0.1445859676284702,139.7147727732291,2.796326039760039,148.96458173363894,135698.7288785582,0.6251002689558764
0.4403488133917746,49.553017049844044,1.4790343034097342,71.00744712789717,46197.707799538606,0.45912016991420995
0.2114259647754433,152.218881435408,3.479055200911845,175.37310801880352,140128.76606074517,0.566912793388291
0.39008742962175563,162.28515303265894,1.140351051742237,130.56020548477335,154275.2357460479,0.6996101896216771
0.32743808825964466,204.17808875671304,3.5793428022040215,218.83331201058553,177549.39288611346,0.5676858970574264
0.22319188978895327,31.891015514559207,0.8276756748639315,41.21028813936635,32633.779351689187,0.5623449060781737
0.21151526209374066,155.54766852851088,4.152645674790458,189.52298330278424,139707.99418069687,0.5298036287599797
0.057884523051785486,106.60283686631037,0.5863094015537356,50.8764216135359,134468.11445224323,0.8796126847439157
0.12373680776381257,204.74214832315388,5.152246949598851,231.11027764371846,181349.9905142233,0.5625509755048543
0.1321139977724468,98.10810726280371,1.9150426243039547,104.76944912101254,100293.0552121462,0.6448429774929672
0.3931723401898681,138.24109110374252,1.3092606232898396,126.39826067836741,131591.50300992568,0.6592065258359705
0.37811437335319953,52.8501254844964,0.24078693328416273,36.25068094641188,57815.30372322659,0.7774818118052584
0.07493583887753619,149.21848915972782,1.4846252073089392,105.39583365392451,164527.65640492845,0.7914760828597838
0.15079963153929699,90.83885552100196,2.7676386004936155,117.93226448155173,87012.45322219502,0.5327484176424241
0.3663896126455079,150.9648124876775,2.1352548016041863,156.53695599432078,139042.16905199268,0.6029034913793628
0.3548306978214945,80.55944313840001,1.5129872523309527,95.04692423892975,77858.86820711086,0.5703141732275205
0.3644269870408838,26.157207334019617,0.558601832311242,33.347777854293255,26367.760550224488,0.5544623500439783
0.1955278604665528,51.176381547832385,1.082672706280183,59.64766373955062,53158.76539977029,0.6138446350752331
0.026907161406549973,67.73841845979202,2.1264688782310484,86.83035186591316,68266.28429157175,0.5664160633757295
0.37169848448401943,118.72091740152487,3.0300001409262536,153.05385045827865,106300.44190415042,0.49378544889034925
0.33811476835667625,197.89806882063175,2.063711671259825,175.70905265567814,181009.77041847116,0.6593170852602015
0.21464599450842314,23.858085336506743,0.7075915142337948,32.456585793417716,24250.950015065602,0.5360624577366145
0.22287298626843943,200.74660499993047,4.902227443518869,232.50533190778478,174055.47335507965,0.5365874005096416
0.4474351266912312,108.76261868721872,2.5868221013565265,141.5509378431698,97336.70260963244,0.4862808092560585
0.3028137042097241,37.20339501689281,0.18150430564579026,23.836452973544755,43020.920215720274,0.8075449540569597
0.3609421405841485,58.643802342682505,1.440465329751121,76.90467122422488,56302.66340928567,0.5195771060950269
0.47981530583725773,75.70086222917158,2.3433224061085025,108.9144955529524,68075.56779598384,0.43851608950990395
0.33253041711871506,143.99322359409481,4.0128742879416315,185.86985889763673,125665.43850617677,0.48200121547195307
0.41572637057484924,188.56111281307275,0.4490552155200439,99.80169664026731,183261.91487859515,0.8039322752357947
0.4203893054131914,60.25211787408315,1.4956985031130197,80.8430820260013,56800.25266226003,0.49751893776941064
0.1469544820530687,73.49010073721581,2.5948319929393664,101.45738412965866,70177.93243567419,0.5012056611020664
0.12233611639970715,173.4467515355941,3.250707042741168,175.02027796073463,165824.7051779775,0.6414231777674722
0.21771640835264938,23.953706744204887,0.8308274328800127,34.45062794196834,23790.284034561482,0.49760837976269096
0.28921825407805596,26.22145778502835,0.5109368383186997,31.250746112772944,27357.92518942047,0.6016047629485499
