6.963752508163452148e-01 6.901959776878356934e-01 6.986185312271118164e-01 6.963632702827453613e-01 6.965289711952209473e-01 6.917309761047363281e-01 6.960295438766479492e-01 6.975934505462646484e-01 6.959298849105834961e-01 6.949026584625244141e-01
6.921983361244201660e-01 6.766253709793090820e-01 6.874803304672241211e-01 6.786073446273803711e-01 6.769748330116271973e-01 6.827697157859802246e-01 6.832956671714782715e-01 6.849227547645568848e-01 6.881496906280517578e-01 6.802369356155395508e-01
6.991357207298278809e-01 6.939370036125183105e-01 7.020605206489562988e-01 7.006217837333679199e-01 7.007508277893066406e-01 6.953289508819580078e-01 6.996383070945739746e-01 7.015480399131774902e-01 6.993314623832702637e-01 6.986677050590515137e-01
7.081212997436523438e-01 6.978064775466918945e-01 7.023320794105529785e-01 7.013514041900634766e-01 7.037109136581420898e-01 7.042430639266967773e-01 7.044203877449035645e-01 7.057396769523620605e-01 7.089239954948425293e-01 7.004711627960205078e-01
6.991437077522277832e-01 6.923137307167053223e-01 6.934463977813720703e-01 6.959339976310729980e-01 7.011568546295166016e-01 6.985190510749816895e-01 6.995837092399597168e-01 6.973289251327514648e-01 7.016566395759582520e-01 6.973364353179931641e-01
7.334012389183044434e-01 7.271446585655212402e-01 7.328048348426818848e-01 7.319846749305725098e-01 7.328423261642456055e-01 7.340239286422729492e-01 7.309479713439941406e-01 7.400724887847900391e-01 7.373006343841552734e-01 7.317231297492980957e-01
