8.573953509330749512e-01 8.257459402084350586e-01 7.769201397895812988e-01 8.270331621170043945e-01 8.512928485870361328e-01 8.267738223075866699e-01 8.344578146934509277e-01 8.287853002548217773e-01 8.308611512184143066e-01 8.345262408256530762e-01 8.346447944641113281e-01 8.302080035209655762e-01 8.239534497261047363e-01 8.400787115097045898e-01 8.176311254501342773e-01 8.406880497932434082e-01 8.282805681228637695e-01 8.765332698822021484e-01 8.274531364440917969e-01 1.029190301895141602e+00 8.423731327056884766e-01 8.316503167152404785e-01 8.339010477066040039e-01 8.402416110038757324e-01 8.269993662834167480e-01
8.419052958488464355e-01 8.283762335777282715e-01 8.070192933082580566e-01 8.243235349655151367e-01 9.059949517250061035e-01 8.228042721748352051e-01 8.441397547721862793e-01 8.044574260711669922e-01 8.275374174118041992e-01 8.282595872879028320e-01 8.307239413261413574e-01 8.348245620727539062e-01 8.406249284744262695e-01 8.335934877395629883e-01 8.479647636413574219e-01 8.402070999145507812e-01 8.242875337600708008e-01 8.303272128105163574e-01 8.042121529579162598e-01 9.182618260383605957e-01 8.374348878860473633e-01 8.257842063903808594e-01 8.298519849777221680e-01 8.282315135002136230e-01 8.104518055915832520e-01
8.628993630409240723e-01 8.270928859710693359e-01 8.093606829643249512e-01 8.290792107582092285e-01 8.330877423286437988e-01 8.259588479995727539e-01 8.364308476448059082e-01 8.280739784240722656e-01 8.300650119781494141e-01 8.380421400070190430e-01 8.349673151969909668e-01 8.281113505363464355e-01 8.259170055389404297e-01 8.424696326255798340e-01 8.018851280212402344e-01 8.350107073783874512e-01 8.254102468490600586e-01 9.709826111793518066e-01 8.239774703979492188e-01 1.119929194450378418e+00 8.418099880218505859e-01 8.292026519775390625e-01 8.348572850227355957e-01 8.444841504096984863e-01 8.253862857818603516e-01
8.638097047805786133e-01 8.130268454551696777e-01 7.801816463470458984e-01 8.232741951942443848e-01 8.599847555160522461e-01 8.178104758262634277e-01 8.336297273635864258e-01 8.275420665740966797e-01 8.245564699172973633e-01 8.302969932556152344e-01 8.266466856002807617e-01 8.243585824966430664e-01 8.262214660644531250e-01 8.333859443664550781e-01 8.244846463203430176e-01 8.343860507011413574e-01 8.240947127342224121e-01 8.449072837829589844e-01 8.179682493209838867e-01 9.417836070060729980e-01 8.364850282669067383e-01 8.249689936637878418e-01 8.270500302314758301e-01 8.343681097030639648e-01 8.199480772018432617e-01
8.518866300582885742e-01 8.453102707862854004e-01 8.163363933563232422e-01 8.300803303718566895e-01 8.398424386978149414e-01 8.295298814773559570e-01 8.494212031364440918e-01 8.204919099807739258e-01 8.356918096542358398e-01 8.380678296089172363e-01 8.342276215553283691e-01 8.323834538459777832e-01 8.287167549133300781e-01 8.728445172309875488e-01 8.324465155601501465e-01 8.359676003456115723e-01 8.436878919601440430e-01 8.365466594696044922e-01 8.207303285598754883e-01 9.745848178863525391e-01 8.756481409072875977e-01 8.343825936317443848e-01 8.347643017768859863e-01 8.383724093437194824e-01 8.265689611434936523e-01
8.461390733718872070e-01 8.325189352035522461e-01 8.080127239227294922e-01 8.263813257217407227e-01 8.388065099716186523e-01 8.307039737701416016e-01 8.387156128883361816e-01 8.319954872131347656e-01 8.444358110427856445e-01 8.438072204589843750e-01 8.297976255416870117e-01 8.308334350585937500e-01 8.136757016181945801e-01 8.499177694320678711e-01 8.315452933311462402e-01 8.549487590789794922e-01 8.452203869819641113e-01 8.443072438240051270e-01 8.188645839691162109e-01 9.190698862075805664e-01 8.507353067398071289e-01 8.328146934509277344e-01 8.304378986358642578e-01 8.371475934982299805e-01 8.201870918273925781e-01
9.267114400863647461e-01 8.527997732162475586e-01 8.155519962310791016e-01 8.191848993301391602e-01 8.478078246116638184e-01 8.340494632720947266e-01 8.523395657539367676e-01 8.100062012672424316e-01 8.295717239379882812e-01 8.466809988021850586e-01 8.287237882614135742e-01 8.379853963851928711e-01 8.285731077194213867e-01 8.424087762832641602e-01 8.336193561553955078e-01 8.305028676986694336e-01 8.324344158172607422e-01 8.491454124450683594e-01 8.103468418121337891e-01 9.829348921775817871e-01 8.681879043579101562e-01 8.383581638336181641e-01 8.290169239044189453e-01 8.696130514144897461e-01 8.154774904251098633e-01
8.523166775703430176e-01 8.268194198608398438e-01 7.786790728569030762e-01 8.241508007049560547e-01 8.747026920318603516e-01 8.302821516990661621e-01 8.323293924331665039e-01 8.294441699981689453e-01 8.330617547035217285e-01 8.404633402824401855e-01 8.332383036613464355e-01 8.372578620910644531e-01 8.303738236427307129e-01 8.366379141807556152e-01 8.290098905563354492e-01 8.405384421348571777e-01 8.328256607055664062e-01 8.970988392829895020e-01 8.194077014923095703e-01 1.084690332412719727e+00 8.424643278121948242e-01 8.368833065032958984e-01 8.327248096466064453e-01 8.386282920837402344e-01 8.243769407272338867e-01
8.623397946357727051e-01 8.218877315521240234e-01 7.820157408714294434e-01 8.193265199661254883e-01 8.339585065841674805e-01 8.123778104782104492e-01 8.147031068801879883e-01 8.295029997825622559e-01 8.201245069503784180e-01 8.248786926269531250e-01 8.289040923118591309e-01 8.218481540679931641e-01 8.205058574676513672e-01 8.319515585899353027e-01 8.238810300827026367e-01 8.228249549865722656e-01 8.221880197525024414e-01 9.520627856254577637e-01 8.154091238975524902e-01 1.015211582183837891e+00 8.459954261779785156e-01 8.231614828109741211e-01 8.273696303367614746e-01 8.287625312805175781e-01 8.149030208587646484e-01
9.488940834999084473e-01 8.346405625343322754e-01 7.871097922325134277e-01 8.250863552093505859e-01 9.140517115592956543e-01 8.303472995758056641e-01 8.749523162841796875e-01 8.271650671958923340e-01 8.359417319297790527e-01 8.595050573348999023e-01 8.301272988319396973e-01 8.405879139900207520e-01 8.268817663192749023e-01 8.349434137344360352e-01 8.383129239082336426e-01 8.395487070083618164e-01 8.291748762130737305e-01 8.755022883415222168e-01 8.161490559577941895e-01 1.035831332206726074e+00 8.503577113151550293e-01 8.418584465980529785e-01 8.314670920372009277e-01 8.797026276588439941e-01 8.181594014167785645e-01
