2.839999999999999747e-01 1.286940354396223229e-01
2.839999999999999747e-01 2.038116920250020447e-01
2.839999999999999747e-01 1.827385341137636177e-01
2.839999999999999747e-01 3.087263660731066617e-01
2.839999999999999747e-01 3.004431340581803500e-01
2.839999999999999747e-01 6.476403772061121999e-02
