7.020000000000000284e+01 8.347234438907786114e+01
7.020000000000000284e+01 8.149065749313558626e+01
7.020000000000000284e+01 7.948255574985360283e+01
7.020000000000000284e+01 9.142831805879457363e+01
7.020000000000000284e+01 9.918054511888772140e+01
7.020000000000000284e+01 8.360185335908458626e+01
