Sat Jun 04 14:54:58 2022

Number of Points = 5658
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-10.397526	-6.919719	0.000000	-0.003545	0.310939

-15.720441	-6.778775	0.005005	-0.002384	0.307579
-19.035445	-6.761222	0.010010	-0.001662	0.305158
-21.442153	-6.732483	0.015014	-0.001138	0.303461
-23.807189	-6.615703	0.020019	-0.000622	0.302180
-24.672099	-6.674133	0.025024	-0.000435	0.301259
-25.764287	-6.638799	0.030029	-0.000198	0.300582
-26.800783	-6.577493	0.035034	0.000027	0.300064
-27.077391	-6.625142	0.040038	0.000087	0.299640
-27.691178	-6.614788	0.045043	0.000219	0.299217
-28.065030	-6.630228	0.050048	0.000300	0.298862
-28.561306	-6.602718	0.055053	0.000407	0.298606
-29.145602	-6.570903	0.060058	0.000533	0.298302
-29.149447	-6.608042	0.065062	0.000533	0.298135
-29.483683	-6.596237	0.070067	0.000605	0.297933
-29.678112	-6.619126	0.075072	0.000646	0.297682
-30.149485	-6.600215	0.080077	0.000747	0.297406
-30.462868	-6.583890	0.085082	0.000815	0.297241
-30.565790	-6.609169	0.090086	0.000836	0.297050
-30.629992	-6.642303	0.095091	0.000849	0.296853
-31.381530	-6.563307	0.100096	0.001012	0.296632
-31.616931	-6.569150	0.105101	0.001062	0.296426
-31.333648	-6.663135	0.110106	0.000999	0.296222
-32.089288	-6.571609	0.115110	0.001162	0.296054
-32.196686	-6.611507	0.120115	0.001185	0.295792
-32.216436	-6.669360	0.125120	0.001188	0.295516
-32.935697	-6.577187	0.130125	0.001343	0.295379
-33.142740	-6.575555	0.135130	0.001387	0.295229
-33.113174	-6.633443	0.140134	0.001380	0.294991
-33.833370	-6.533974	0.145139	0.001536	0.294887
-33.527797	-6.666470	0.150144	0.001468	0.294522
-34.072677	-6.612068	0.155149	0.001586	0.294349
-34.699023	-6.525171	0.160154	0.001721	0.294260
-34.370064	-6.643221	0.165158	0.001648	0.293980
-34.754657	-6.616676	0.170163	0.001731	0.293804
-35.259892	-6.576368	0.175168	0.001840	0.293596
-35.230336	-6.641600	0.180173	0.001832	0.293322
-35.719500	-6.614015	0.185178	0.001938	0.293068
-35.951232	-6.596510	0.190182	0.001987	0.292970
-36.226050	-6.607428	0.195187	0.002046	0.292707
-36.455134	-6.605843	0.200192	0.002095	0.292538
-36.799957	-6.580479	0.205197	0.002169	0.292386
-36.871965	-6.629737	0.210202	0.002183	0.292106
-37.172876	-6.603099	0.215206	0.002248	0.291995
-37.779898	-6.552046	0.220211	0.002379	0.291755
-37.334127	-6.679938	0.225216	0.002280	0.291519
-37.884723	-6.623448	0.230221	0.002399	0.291349
-38.557010	-6.565097	0.235226	0.002545	0.291090
-38.258124	-6.671168	0.240230	0.002479	0.290839
-38.935848	-6.584185	0.245235	0.002625	0.290709
-39.440561	-6.542047	0.250240	0.002734	0.290507
-39.153473	-6.626267	0.255245	0.002670	0.290348
-39.649679	-6.572398	0.260250	0.002777	0.290208
-39.754625	-6.616584	0.265254	0.002799	0.289922
-39.770013	-6.662972	0.270259	0.002801	0.289698
-40.719754	-6.535486	0.275264	0.003007	0.289539
-40.660094	-6.599334	0.280269	0.002993	0.289293
-40.597592	-6.661925	0.285274	0.002978	0.289054
-41.287543	-6.577398	0.290278	0.003128	0.288902
-41.593128	-6.579409	0.295283	0.003193	0.288652
-41.410983	-6.663610	0.300288	0.003152	0.288407
-42.260956	-6.547742	0.305293	0.003336	0.288273
-42.255976	-6.602023	0.310298	0.003334	0.288027
-42.085118	-6.665503	0.315302	0.003296	0.287870
-43.039638	-6.536783	0.320307	0.003503	0.287712
-42.951311	-6.617607	0.325312	0.003482	0.287407
-42.850315	-6.691940	0.330317	0.003459	0.287142
-43.814191	-6.596448	0.335322	0.003668	0.286820
-43.822322	-6.605852	0.340326	0.003669	0.286773
-44.373944	-6.576208	0.345331	0.003788	0.286472
-44.249599	-6.618394	0.350336	0.003760	0.286378
-44.551538	-6.615403	0.355341	0.003824	0.286152
-44.610626	-6.653212	0.360346	0.003836	0.285930
-45.127614	-6.622683	0.365350	0.003948	0.285660
-45.496628	-6.587220	0.370355	0.004027	0.285534
-45.433216	-6.645429	0.375360	0.004012	0.285313
-46.005135	-6.570024	0.380365	0.004135	0.285212
-46.331515	-6.572800	0.385370	0.004205	0.284938
-46.001440	-6.680257	0.390374	0.004132	0.284700
-46.699055	-6.595435	0.395379	0.004283	0.284540
-47.127982	-6.577831	0.400384	0.004376	0.284279
-47.097592	-6.641920	0.405389	0.004368	0.284003
-47.586415	-6.581096	0.410394	0.004473	0.283899
-47.732415	-6.607017	0.415398	0.004504	0.283661
-47.913495	-6.636402	0.420403	0.004542	0.283377
-48.370668	-6.603646	0.425408	0.004641	0.283164
-48.501635	-6.613358	0.430413	0.004668	0.283015
-48.644797	-6.643768	0.435418	0.004698	0.282757
-49.074440	-6.601965	0.440422	0.004791	0.282610
-49.566925	-6.556200	0.445427	0.004897	0.282430
-49.240045	-6.673007	0.450432	0.004825	0.282142
-49.806819	-6.617022	0.455437	0.004947	0.281950
-50.454230	-6.541327	0.460442	0.005087	0.281787
-50.316276	-6.623671	0.465446	0.005056	0.281509
-50.668780	-6.598126	0.470451	0.005131	0.281346
-51.057770	-6.571237	0.475456	0.005215	0.281160
-50.750838	-6.671918	0.480461	0.005147	0.280932
-51.573091	-6.576257	0.485466	0.005325	0.280720
-51.957853	-6.547603	0.490470	0.005408	0.280545
-51.622088	-6.644316	0.495475	0.005334	0.280360
-52.080199	-6.608830	0.500480	0.005432	0.280157
-52.710691	-6.541019	0.505485	0.005569	0.279969
-52.538348	-6.636708	0.510490	0.005530	0.279653
-52.779816	-6.639647	0.515494	0.005581	0.279443
-53.395680	-6.574922	0.520499	0.005715	0.279251
-53.475865	-6.609609	0.525504	0.005731	0.279020
-53.642769	-6.642420	0.530509	0.005766	0.278727
-54.132254	-6.602930	0.535514	0.005872	0.278516
-54.248222	-6.619881	0.540518	0.005896	0.278342
-54.935035	-6.557157	0.545523	0.006044	0.278080
-54.836617	-6.589695	0.550528	0.006022	0.278008
-54.919099	-6.623312	0.555533	0.006039	0.277780
-55.358407	-6.609796	0.560538	0.006133	0.277484
-55.453042	-6.629143	0.565542	0.006153	0.277315
-55.907464	-6.607172	0.570547	0.006251	0.277048
-56.016280	-6.636134	0.575552	0.006273	0.276819
-56.189096	-6.645393	0.580557	0.006310	0.276634
-56.979960	-6.545571	0.585562	0.006481	0.276465
-56.719903	-6.664769	0.590566	0.006423	0.276103
-57.251833	-6.618938	0.595571	0.006538	0.275886
-57.651441	-6.562351	0.600576	0.006624	0.275833
-57.676559	-6.612982	0.605581	0.006628	0.275568
-57.676708	-6.655155	0.610586	0.006627	0.275365
-58.088011	-6.636953	0.615590	0.006716	0.275113
-58.568489	-6.601669	0.620595	0.006819	0.274887
-58.812137	-6.605146	0.625600	0.006871	0.274669
-58.935463	-6.633600	0.630605	0.006897	0.274429
-59.279895	-6.610701	0.635610	0.006971	0.274256
-59.743514	-6.574289	0.640614	0.007071	0.274049
-59.828804	-6.614387	0.645619	0.007088	0.273783
-60.042404	-6.611073	0.650624	0.007134	0.273623
-60.319310	-6.606120	0.655629	0.007193	0.273418
-60.630313	-6.614807	0.660634	0.007260	0.273116
-60.839121	-6.613168	0.665638	0.007304	0.272951
-61.096210	-6.610728	0.670643	0.007359	0.272750
-61.045724	-6.680725	0.675648	0.007347	0.272449
-61.663501	-6.632909	0.680653	0.007480	0.272166
-61.903053	-6.635929	0.685658	0.007531	0.271952
-61.996079	-6.662328	0.690662	0.007550	0.271746
-62.407163	-6.632792	0.695667	0.007639	0.271547
