Sat Jun 04 15:34:27 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.806509	0.167710	0.000000	0.000129	0.292743

-0.635211	0.146942	0.005005	0.000092	0.292783
-0.459035	0.115053	0.010010	0.000054	0.292775
-0.776453	0.142630	0.015014	0.000123	0.292651
-0.892063	0.119615	0.020019	0.000148	0.292453
-0.531726	0.026306	0.025024	0.000069	0.292306
-0.884063	0.041434	0.030029	0.000146	0.292097
-0.941901	-0.018605	0.035034	0.000159	0.291772
-0.585540	-0.159189	0.040038	0.000081	0.291402
-0.771343	-0.212633	0.045043	0.000122	0.291005
-0.882698	-0.306139	0.050048	0.000146	0.290480
-0.627593	-0.458925	0.055053	0.000091	0.289970
-0.897409	-0.544835	0.060058	0.000150	0.289352
-0.963816	-0.671875	0.065062	0.000164	0.288703
-0.980059	-0.818393	0.070067	0.000168	0.288001
-0.859228	-1.005316	0.075072	0.000142	0.287217
-1.008569	-1.152609	0.080077	0.000174	0.286400
-1.143557	-1.314029	0.085082	0.000204	0.285525
-0.901455	-1.545335	0.090086	0.000151	0.284621
-1.241649	-1.694258	0.095091	0.000225	0.283633
-1.280446	-1.901394	0.100096	0.000234	0.282609
-1.236363	-2.132587	0.105101	0.000225	0.281534
-1.805647	-2.249799	0.110106	0.000349	0.280499
-2.735718	-2.300192	0.115110	0.000552	0.279484
-4.072112	-2.223331	0.120115	0.000844	0.278748
-5.058294	-2.164734	0.125120	0.001059	0.278212
-5.501983	-2.182941	0.130125	0.001156	0.277753
-6.085622	-2.163622	0.135130	0.001283	0.277360
-6.554494	-2.137280	0.140134	0.001386	0.277096
-6.989985	-2.113855	0.145139	0.001481	0.276846
-6.948743	-2.184958	0.150144	0.001472	0.276532
-7.462915	-2.152101	0.155149	0.001584	0.276262
-7.958124	-2.119267	0.160154	0.001692	0.276008
-8.137925	-2.111686	0.165158	0.001731	0.275894
-8.308251	-2.134412	0.170163	0.001768	0.275639
-8.520644	-2.143046	0.175168	0.001815	0.275418
-9.009632	-2.105346	0.180173	0.001921	0.275192
-9.310383	-2.081347	0.185178	0.001987	0.275056
-9.415704	-2.116268	0.190182	0.002010	0.274795
-9.894406	-2.060891	0.195187	0.002114	0.274665
-9.984948	-2.094856	0.200192	0.002134	0.274420
-10.243315	-2.084029	0.205197	0.002191	0.274255
-10.805527	-2.017171	0.210202	0.002313	0.274111
-10.624346	-2.108012	0.215206	0.002274	0.273814
-11.190619	-2.029962	0.220211	0.002397	0.273721
-11.509847	-2.022960	0.225216	0.002467	0.273485
-11.087005	-2.139517	0.230221	0.002375	0.273266
-12.073296	-2.039324	0.235226	0.002590	0.272926
-12.091169	-2.055619	0.240230	0.002594	0.272830
