Sat Jun 04 15:08:26 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.430345	0.009538	0.000000	0.000001	0.291450

-0.213467	-0.034610	0.005005	-0.000046	0.291417
-0.269952	-0.035162	0.010010	-0.000034	0.291370
-0.397929	-0.072747	0.015014	-0.000006	0.291093
-0.204555	-0.159102	0.020019	-0.000048	0.290844
0.000695	-0.277695	0.025024	-0.000093	0.290455
-0.361695	-0.292064	0.030029	-0.000014	0.290098
-0.363611	-0.397332	0.035034	-0.000013	0.289604
-0.249438	-0.524502	0.040038	-0.000038	0.289100
-0.405060	-0.626124	0.045043	-0.000004	0.288498
-0.461966	-0.754020	0.050048	0.000008	0.287850
-0.254023	-0.940287	0.055053	-0.000037	0.287139
-0.356829	-1.080727	0.060058	-0.000014	0.286392
-0.721118	-1.191478	0.065062	0.000065	0.285572
-0.397600	-1.417596	0.070067	-0.000005	0.284759
-0.608391	-1.573345	0.075072	0.000041	0.283844
-0.834004	-1.729824	0.080077	0.000090	0.282911
-0.702198	-1.966213	0.085082	0.000062	0.281884
-0.732906	-2.174858	0.090086	0.000069	0.280853
-1.201489	-2.305076	0.095091	0.000171	0.279836
-3.660496	-2.084836	0.100096	0.000708	0.278864
-4.209881	-2.052387	0.105101	0.000828	0.278564
-5.723724	-1.891059	0.110106	0.001158	0.278089
-5.163507	-2.022008	0.115110	0.001036	0.277918
-6.117531	-1.893684	0.120115	0.001244	0.277748
-5.913060	-1.995103	0.125120	0.001199	0.277423
-6.408617	-1.973737	0.130125	0.001308	0.277113
-6.882383	-1.940202	0.135130	0.001411	0.276881
-6.751964	-1.994117	0.140134	0.001383	0.276726
-7.547485	-1.906764	0.145139	0.001556	0.276487
-7.570693	-1.946382	0.150144	0.001561	0.276273
-7.818077	-1.928317	0.155149	0.001615	0.276154
-8.229664	-1.919737	0.160154	0.001705	0.275850
-8.177952	-1.957159	0.165158	0.001694	0.275710
-8.672518	-1.910127	0.170163	0.001802	0.275525
-8.652241	-1.961159	0.175168	0.001797	0.275291
-9.136566	-1.934804	0.180173	0.001903	0.275013
-9.533187	-1.896193	0.185178	0.001990	0.274868
-9.557791	-1.934149	0.190182	0.001995	0.274660
-9.992129	-1.921938	0.195187	0.002090	0.274354
-10.009655	-1.952624	0.200192	0.002094	0.274187
-10.301909	-1.948551	0.205197	0.002158	0.273960
-10.662386	-1.939169	0.210202	0.002236	0.273701
-10.947357	-1.946092	0.215206	0.002298	0.273425
-11.179459	-1.942893	0.220211	0.002349	0.273244
-11.708845	-1.886450	0.225216	0.002465	0.273075
-11.951294	-1.893248	0.230221	0.002518	0.272835
-11.903028	-1.931747	0.235226	0.002507	0.272684
-12.364095	-1.898996	0.240230	0.002608	0.272455
-12.472587	-1.930446	0.245235	0.002631	0.272206
-12.729380	-1.921039	0.250240	0.002687	0.272034
-13.166160	-1.887938	0.255245	0.002783	0.271826
-13.331994	-1.918115	0.260250	0.002819	0.271534
-13.459196	-1.929487	0.265254	0.002847	0.271369
-13.859524	-1.913027	0.270259	0.002934	0.271109
-14.052412	-1.923496	0.275264	0.002976	0.270891
-14.424854	-1.912133	0.280269	0.003058	0.270629
