Sat Jun 04 15:37:40 2022

Number of Points = 5615
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.450066	0.036303	0.000000	0.000048	0.292439

-0.508729	0.046658	0.005005	0.000061	0.292441
-0.540668	-0.009531	0.010010	0.000068	0.292155
-0.294001	-0.057131	0.015014	0.000014	0.292130
-0.448189	-0.079495	0.020019	0.000048	0.291904
-0.586897	-0.114556	0.025024	0.000078	0.291631
-0.332018	-0.221234	0.030029	0.000022	0.291337
-0.257869	-0.316382	0.035034	0.000006	0.290954
-0.486259	-0.379338	0.040038	0.000056	0.290478
-0.507039	-0.473549	0.045043	0.000061	0.290021
-0.414188	-0.621344	0.050048	0.000040	0.289404
-0.424895	-0.750450	0.055053	0.000043	0.288790
-0.634495	-0.858799	0.060058	0.000088	0.288112
-0.641081	-1.012111	0.065062	0.000090	0.287385
-0.571754	-1.198045	0.070067	0.000075	0.286562
-0.546476	-1.374996	0.075072	0.000069	0.285744
-0.898649	-1.491773	0.080077	0.000146	0.284903
-0.830703	-1.706177	0.085082	0.000132	0.283937
-0.731027	-1.932064	0.090086	0.000110	0.282938
-0.659629	-2.165592	0.095091	0.000095	0.281875
-1.136940	-2.311525	0.100096	0.000199	0.280779
-2.901985	-2.213656	0.105101	0.000584	0.279792
-4.672420	-2.004111	0.110106	0.000970	0.279340
-4.983991	-2.042855	0.115110	0.001038	0.278893
-5.127318	-2.070153	0.120115	0.001070	0.278641
-5.958387	-2.010074	0.125120	0.001251	0.278242
-6.058951	-2.041095	0.130125	0.001273	0.278007
-6.508346	-2.000201	0.135130	0.001371	0.277832
-6.653878	-2.040690	0.140134	0.001403	0.277513
-6.862465	-2.054255	0.145139	0.001448	0.277272
-7.416467	-2.016328	0.150144	0.001569	0.276994
-7.630920	-2.008738	0.155149	0.001616	0.276852
-7.623552	-2.066237	0.160154	0.001614	0.276577
-7.957440	-2.067496	0.165158	0.001687	0.276290
-8.575038	-1.992100	0.170163	0.001822	0.276142
-8.521382	-2.068615	0.175168	0.001810	0.275811
-8.877730	-2.044136	0.180173	0.001888	0.275632
-9.234989	-2.020943	0.185178	0.001966	0.275446
-9.500584	-1.998711	0.190182	0.002024	0.275332
-9.934047	-1.980457	0.195187	0.002118	0.275057
-9.781384	-2.046034	0.200192	0.002085	0.274862
-10.409314	-1.969436	0.205197	0.002222	0.274710
-10.772344	-1.967374	0.210202	0.002301	0.274414
-10.668646	-2.007555	0.215206	0.002278	0.274303
-11.225509	-1.951312	0.220211	0.002400	0.274111
-11.009856	-2.043910	0.225216	0.002353	0.273835
-11.552403	-1.978438	0.230221	0.002471	0.273700
-12.407497	-1.878622	0.235226	0.002658	0.273470
-11.703224	-2.040056	0.240230	0.002504	0.273267
-12.544075	-1.925687	0.245235	0.002688	0.273121
-12.684536	-1.955034	0.250240	0.002718	0.272856
-12.441235	-2.050925	0.255245	0.002665	0.272586
-13.312437	-1.969330	0.260250	0.002855	0.272250
-12.933597	-2.073926	0.265254	0.002773	0.272052
-13.766433	-1.965324	0.270259	0.002954	0.271884
-14.046430	-1.975569	0.275264	0.003015	0.271594
-13.800960	-2.061148	0.280269	0.002962	0.271376
-14.452818	-1.992445	0.285274	0.003104	0.271162
-14.738315	-1.996346	0.290278	0.003166	0.270899
-14.998850	-1.999485	0.295283	0.003223	0.270660
-15.375449	-1.973004	0.300288	0.003305	0.270470
-15.593100	-1.954480	0.305293	0.003353	0.270376
-15.832635	-1.978541	0.310298	0.003405	0.270050
-16.135544	-1.951212	0.315302	0.003471	0.269927
-16.456895	-1.932793	0.320307	0.003541	0.269744
-16.368621	-1.996190	0.325312	0.003522	0.269501
-17.163169	-1.879816	0.330317	0.003695	0.269403
-17.554885	-1.870424	0.335322	0.003781	0.269112
-17.168171	-1.960775	0.340326	0.003696	0.268991
-17.893959	-1.876051	0.345331	0.003855	0.268792
-17.650385	-1.959572	0.350336	0.003801	0.268581
-18.152961	-1.906516	0.355341	0.003911	0.268415
-18.378500	-1.922247	0.360346	0.003960	0.268140
-18.206944	-2.011968	0.365350	0.003923	0.267835
-19.243573	-1.894132	0.370355	0.004149	0.267534
-19.151456	-1.931807	0.375360	0.004129	0.267423
-19.286704	-1.951560	0.380365	0.004158	0.267205
-19.568611	-1.962901	0.385370	0.004220	0.266903
-19.669135	-1.988091	0.390374	0.004242	0.266687
-20.294025	-1.941107	0.395379	0.004378	0.266383
-20.448400	-1.954135	0.400384	0.004412	0.266182
-20.723538	-1.948853	0.405389	0.004472	0.265969
-20.931189	-1.964769	0.410394	0.004517	0.265707
-21.135316	-1.958534	0.415398	0.004562	0.265560
-21.499788	-1.938256	0.420403	0.004641	0.265346
-21.645698	-1.983776	0.425408	0.004673	0.264985
-21.879806	-1.987505	0.430413	0.004724	0.264761
-22.341709	-1.960682	0.435418	0.004825	0.264494
-22.665683	-1.934260	0.440422	0.004895	0.264345
-22.936943	-1.928862	0.445427	0.004955	0.264135
-23.023136	-1.969789	0.450432	0.004973	0.263849
-23.236370	-1.965288	0.455437	0.005020	0.263684
-23.924990	-1.883338	0.460442	0.005170	0.263500
-24.003028	-1.930555	0.465446	0.005187	0.263188
-24.155323	-1.926279	0.470451	0.005220	0.263076
-24.606660	-1.887610	0.475456	0.005319	0.262877
-24.529069	-1.954250	0.480461	0.005302	0.262602
-25.246251	-1.850720	0.485466	0.005458	0.262503
-25.198758	-1.928259	0.490470	0.005448	0.262144
-25.263337	-1.958579	0.495475	0.005462	0.261930
-25.813099	-1.902033	0.500480	0.005582	0.261736
-26.178460	-1.881421	0.505485	0.005662	0.261519
-26.124714	-1.933419	0.510490	0.005650	0.261297
-26.425196	-1.933314	0.515494	0.005715	0.261031
-26.680918	-1.928331	0.520499	0.005771	0.260829
-26.926803	-1.935695	0.525504	0.005825	0.260572
-27.054047	-1.956083	0.530509	0.005853	0.260353
-27.398511	-1.952940	0.535514	0.005928	0.260062
-27.544065	-1.987879	0.540518	0.005960	0.259750
-27.826873	-1.995042	0.545523	0.006021	0.259460
-28.229601	-1.983189	0.550528	0.006109	0.259161
-28.452872	-1.993201	0.555533	0.006158	0.258909
-28.886149	-1.972893	0.560538	0.006252	0.258627
-28.874586	-2.014407	0.565542	0.006250	0.258419
-29.443890	-1.958360	0.570547	0.006374	0.258202
-29.853984	-1.945781	0.575552	0.006464	0.257900
-29.724144	-1.996768	0.580557	0.006435	0.257748
-30.202490	-1.967384	0.585562	0.006540	0.257472
-30.424017	-1.969414	0.590566	0.006588	0.257262
-30.773149	-1.965165	0.595571	0.006664	0.256969
-31.235106	-1.923058	0.600576	0.006765	0.256774
-31.369800	-1.925278	0.605581	0.006794	0.256641
-31.629775	-1.920461	0.610586	0.006851	0.256431
-32.113426	-1.859818	0.615590	0.006956	0.256314
-32.248533	-1.888483	0.620595	0.006986	0.256040
-32.230473	-1.918965	0.625600	0.006982	0.255895
-32.642021	-1.885400	0.630605	0.007072	0.255700
-32.810614	-1.901838	0.635610	0.007108	0.255460
-33.036871	-1.907493	0.640614	0.007158	0.255224
-33.228712	-1.909207	0.645619	0.007200	0.255040
-33.561081	-1.901799	0.650624	0.007272	0.254777
-33.646261	-1.942510	0.655629	0.007291	0.254483
-34.026798	-1.931398	0.660634	0.007374	0.254195
-34.155972	-1.958803	0.665638	0.007402	0.253931
-34.344073	-1.979318	0.670643	0.007443	0.253649
-34.794227	-1.963025	0.675648	0.007541	0.253324
-34.851899	-2.001255	0.680653	0.007554	0.253066
-35.372112	-1.952924	0.685658	0.007667	0.252848
-35.564563	-1.977176	0.690662	0.007709	0.252541
-35.818163	-1.980540	0.695667	0.007764	0.252290
-36.134924	-1.984731	0.700672	0.007834	0.251976
-36.357612	-1.987695	0.705677	0.007882	0.251755
-36.943233	-1.920220	0.710682	0.008010	0.251578
-37.302227	-1.902013	0.715686	0.008088	0.251345
-37.046371	-1.984752	0.720691	0.008032	0.251135
-37.647927	-1.917425	0.725696	0.008164	0.250942
-38.017752	-1.893833	0.730701	0.008244	0.250728
-37.849414	-1.968564	0.735706	0.008208	0.250479
-38.363870	-1.931504	0.740710	0.008320	0.250203
-38.801910	-1.877663	0.745715	0.008415	0.250089
-39.006851	-1.889928	0.750720	0.008460	0.249832
-38.939742	-1.945042	0.755725	0.008445	0.249595
-39.512462	-1.887132	0.760730	0.008570	0.249377
-39.519992	-1.932335	0.765734	0.008572	0.249124
-40.108656	-1.875393	0.770739	0.008700	0.248885
-40.093267	-1.924205	0.775744	0.008697	0.248634
-39.986128	-1.984250	0.780749	0.008674	0.248406
-40.492992	-1.957788	0.785754	0.008784	0.248076
-40.684014	-1.986941	0.790758	0.008826	0.247738
-40.937212	-1.994435	0.795763	0.008881	0.247460
-41.291749	-1.983162	0.800768	0.008958	0.247189
-41.577137	-1.983730	0.805773	0.009021	0.246917
-41.990280	-1.961340	0.810778	0.009111	0.246652
-42.121635	-1.991280	0.815782	0.009139	0.246363
-42.631822	-1.956361	0.820787	0.009251	0.246074
-43.013525	-1.920103	0.825792	0.009334	0.245914
-42.875720	-1.983598	0.830797	0.009304	0.245694
-43.248766	-1.955600	0.835802	0.009385	0.245496
-43.672277	-1.936158	0.840806	0.009478	0.245203
-43.860751	-1.938484	0.845811	0.009519	0.245011
-44.288306	-1.894889	0.850816	0.009612	0.244848
-44.256329	-1.955721	0.855821	0.009605	0.244541
-44.614747	-1.932584	0.860826	0.009683	0.244329
-44.960969	-1.929268	0.865830	0.009759	0.244018
-44.931970	-1.967396	0.870835	0.009752	0.243834
-45.695499	-1.883190	0.875840	0.009919	0.243575
-45.522103	-1.953889	0.880845	0.009881	0.243346
-45.751779	-1.953349	0.885850	0.009931	0.243130
-46.287327	-1.916034	0.890854	0.010048	0.242827
-46.478221	-1.914467	0.895859	0.010090	0.242653
-46.645282	-1.943151	0.900864	0.010126	0.242332
-46.910425	-1.941438	0.905869	0.010184	0.242088
-47.311554	-1.917065	0.910874	0.010272	0.241839
-47.289337	-1.970297	0.915878	0.010267	0.241562
-47.709413	-1.935306	0.920883	0.010358	0.241355
-48.160009	-1.907003	0.925888	0.010457	0.241080
-48.044077	-1.970923	0.930893	0.010431	0.240832
-48.184323	-1.989010	0.935898	0.010462	0.240595
-48.588168	-1.981534	0.940902	0.010550	0.240247
-49.016452	-1.961099	0.945907	0.010643	0.239948
-49.200689	-1.979579	0.950912	0.010684	0.239665
-49.309073	-2.001866	0.955917	0.010707	0.239433
-49.979482	-1.929154	0.960922	0.010854	0.239195
-50.093899	-1.961681	0.965926	0.010879	0.238899
-50.314187	-1.972775	0.970931	0.010927	0.238622
-50.670570	-1.955377	0.975936	0.011004	0.238374
-51.011443	-1.929066	0.980941	0.011079	0.238191
-51.326598	-1.908668	0.985946	0.011147	0.238000
-51.238054	-1.981941	0.990950	0.011128	0.237669
-51.782836	-1.937386	0.995955	0.011247	0.237391
-52.111993	-1.915662	1.000960	0.011319	0.237193
-52.141828	-1.949759	1.005965	0.011325	0.236968
-52.553580	-1.919113	1.010970	0.011415	0.236740
-52.722572	-1.939891	1.015974	0.011452	0.236455
-53.179640	-1.883115	1.020979	0.011552	0.236332
-53.397059	-1.910430	1.025984	0.011599	0.235961
-53.324186	-1.952147	1.030989	0.011583	0.235793
-53.842513	-1.906433	1.035994	0.011696	0.235545
-53.867605	-1.949662	1.040998	0.011702	0.235271
-54.111266	-1.952922	1.046003	0.011755	0.235012
-54.619510	-1.912621	1.051008	0.011866	0.234742
-54.583802	-1.974879	1.056013	0.011858	0.234417
-54.735738	-1.998651	1.061018	0.011891	0.234129
-55.020299	-2.011246	1.066022	0.011953	0.233773
-55.319648	-2.010777	1.071027	0.012018	0.233478
-56.042496	-1.941131	1.076032	0.012176	0.233163
-56.063828	-1.982559	1.081037	0.012181	0.232901
-56.340457	-1.971666	1.086042	0.012241	0.232688
-56.861693	-1.934808	1.091046	0.012355	0.232382
-56.834145	-1.973524	1.096051	0.012349	0.232184
-57.297899	-1.937164	1.101056	0.012450	0.231932
-57.425541	-1.959850	1.106061	0.012478	0.231672
-57.909897	-1.914167	1.111066	0.012583	0.231453
-58.169685	-1.913395	1.116070	0.012640	0.231197
-58.061394	-1.966914	1.121075	0.012616	0.230992
-58.629492	-1.906587	1.126080	0.012740	0.230774
-58.753410	-1.918362	1.131085	0.012767	0.230580
-59.042565	-1.923306	1.136090	0.012831	0.230260
-59.251597	-1.929772	1.141094	0.012876	0.230011
-59.384123	-1.948262	1.146099	0.012905	0.229767
-59.842950	-1.917196	1.151104	0.013005	0.229487
-60.164773	-1.900726	1.156109	0.013075	0.229258
-60.292384	-1.927626	1.161114	0.013103	0.228969
-60.343329	-1.971411	1.166118	0.013114	0.228658
-60.897569	-1.926516	1.171123	0.013235	0.228361
-61.095459	-1.933905	1.176128	0.013278	0.228116
-61.291366	-1.945000	1.181133	0.013321	0.227850
-61.445278	-1.967300	1.186138	0.013355	0.227560
-61.539128	-2.006873	1.191142	0.013375	0.227228
-62.033140	-1.966872	1.196147	0.013483	0.226961
-62.573188	-1.931857	1.201152	0.013601	0.226617
-62.535977	-1.984077	1.206157	0.013593	0.226343
-63.001064	-1.938280	1.211162	0.013694	0.226140
-63.033270	-1.985215	1.216166	0.013701	0.225825
-63.290272	-1.979023	1.221171	0.013757	0.225597
-63.852203	-1.937694	1.226176	0.013880	0.225267
-63.797039	-1.986841	1.231181	0.013868	0.225027
-64.267339	-1.947168	1.236186	0.013970	0.224781
-64.531509	-1.955752	1.241190	0.014028	0.224456
-64.707165	-1.969572	1.246195	0.014066	0.224190
-65.247471	-1.912196	1.251200	0.014184	0.223977
-64.813091	-2.046031	1.256205	0.014089	0.223616
-65.486913	-1.973382	1.261210	0.014236	0.223357
-65.827709	-1.963624	1.266214	0.014311	0.223061
-65.943489	-1.994372	1.271219	0.014336	0.222753
-66.221750	-1.996729	1.276224	0.014397	0.222448
-66.512394	-1.995593	1.281229	0.014460	0.222151
-66.972525	-1.961945	1.286234	0.014560	0.221875
-67.272680	-1.954413	1.291238	0.014626	0.221607
-67.290499	-1.987484	1.296243	0.014630	0.221385
-67.695883	-1.956686	1.301248	0.014718	0.221149
-68.024315	-1.944791	1.306253	0.014790	0.220876
-68.215333	-1.949354	1.311258	0.014831	0.220647
-68.319021	-1.976582	1.316262	0.014854	0.220370
-68.608575	-1.968937	1.321267	0.014917	0.220112
-69.176326	-1.915265	1.326272	0.015041	0.219843
-69.329327	-1.937915	1.331277	0.015074	0.219541
-69.359575	-1.970364	1.336282	0.015081	0.219308
-69.634799	-1.972183	1.341286	0.015141	0.219005
-69.954339	-1.962007	1.346291	0.015211	0.218729
-70.301002	-1.953309	1.351296	0.015286	0.218414
