Sat Jun 04 15:21:38 2022

Number of Points = 5613
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.287039	-0.076698	0.000000	-0.000096	0.291528

0.358324	-0.094543	0.005005	-0.000111	0.291502
0.280126	-0.145721	0.010010	-0.000094	0.291201
0.459230	-0.240157	0.015014	-0.000133	0.290904
0.380114	-0.310285	0.020019	-0.000116	0.290514
0.103182	-0.333741	0.025024	-0.000056	0.290183
0.108726	-0.433713	0.030029	-0.000057	0.289720
0.246181	-0.564470	0.035034	-0.000087	0.289218
0.220085	-0.688216	0.040038	-0.000081	0.288616
0.069554	-0.797778	0.045043	-0.000048	0.287979
0.068406	-0.950651	0.050048	-0.000048	0.287258
0.020382	-1.090777	0.055053	-0.000037	0.286557
-0.076667	-1.235515	0.060058	-0.000016	0.285792
-0.107874	-1.400056	0.065062	-0.000009	0.284985
-0.124073	-1.591172	0.070067	-0.000005	0.284061
-0.144013	-1.778909	0.075072	-0.000001	0.283147
-0.493067	-1.923766	0.080077	0.000076	0.282165
-0.704025	-2.095018	0.085082	0.000122	0.281167
-1.185463	-2.202063	0.090086	0.000227	0.280252
-3.338481	-1.983224	0.095091	0.000697	0.279529
-3.762451	-2.002514	0.100096	0.000790	0.279083
-4.427615	-1.971865	0.105101	0.000935	0.278679
-4.669806	-1.988117	0.110106	0.000988	0.278398
-5.403140	-1.921789	0.115110	0.001148	0.278110
-5.300806	-2.006904	0.120115	0.001125	0.277780
-5.663122	-1.995970	0.125120	0.001205	0.277531
-6.127004	-1.981266	0.130125	0.001306	0.277215
-6.085503	-2.035186	0.135130	0.001297	0.276986
-6.660864	-1.986309	0.140134	0.001422	0.276744
-6.857464	-2.006444	0.145139	0.001465	0.276480
-7.211352	-2.001313	0.150144	0.001543	0.276208
-7.378910	-2.022792	0.155149	0.001579	0.275962
-7.653402	-2.025303	0.160154	0.001639	0.275719
-8.265026	-1.968074	0.165158	0.001773	0.275486
-8.273723	-1.984210	0.170163	0.001774	0.275399
-8.601656	-1.993464	0.175168	0.001846	0.275077
-8.916503	-1.964814	0.180173	0.001915	0.274953
-9.220169	-1.952722	0.185178	0.001981	0.274756
-9.124644	-2.023929	0.190182	0.001960	0.274485
-9.861149	-1.926655	0.195187	0.002121	0.274343
-10.177010	-1.914225	0.200192	0.002190	0.274137
-10.066713	-1.978941	0.205197	0.002166	0.273910
-10.738197	-1.883304	0.210202	0.002312	0.273815
-10.921562	-1.914099	0.215206	0.002353	0.273507
-10.528501	-2.014560	0.220211	0.002267	0.273342
-11.439599	-1.893136	0.225216	0.002466	0.273172
-11.529907	-1.937182	0.230221	0.002485	0.272876
-11.640710	-1.950964	0.235226	0.002510	0.272713
-12.309987	-1.867401	0.240230	0.002656	0.272560
-12.014482	-1.978412	0.245235	0.002591	0.272258
-12.540229	-1.939786	0.250240	0.002706	0.272003
-12.759276	-1.947005	0.255245	0.002754	0.271780
-12.977042	-1.940249	0.260250	0.002801	0.271628
-13.426047	-1.927944	0.265254	0.002899	0.271305
-13.361012	-1.974850	0.270259	0.002885	0.271126
-13.954072	-1.903326	0.275264	0.003015	0.270977
-14.079058	-1.939502	0.280269	0.003042	0.270688
-13.830826	-2.019855	0.285274	0.002988	0.270498
-15.081555	-1.885436	0.290278	0.003261	0.270099
-14.769861	-1.963038	0.295283	0.003193	0.269977
-15.161440	-1.937638	0.300288	0.003278	0.269768
-15.523102	-1.914763	0.305293	0.003357	0.269572
-15.801913	-1.895073	0.310298	0.003418	0.269431
-15.687550	-1.972391	0.315302	0.003393	0.269140
-16.060027	-1.967201	0.320307	0.003474	0.268845
-16.745786	-1.890139	0.325312	0.003624	0.268642
-16.907028	-1.890565	0.330317	0.003659	0.268501
-16.602436	-1.980843	0.335322	0.003593	0.268308
-17.445286	-1.901514	0.340326	0.003777	0.267980
-17.302256	-1.968711	0.345331	0.003746	0.267763
-17.567203	-1.969410	0.350336	0.003803	0.267530
-18.274595	-1.904947	0.355341	0.003958	0.267243
-18.361686	-1.922419	0.360346	0.003977	0.267079
-18.634207	-1.906292	0.365350	0.004036	0.266924
-18.661678	-1.958033	0.370355	0.004042	0.266637
-19.027816	-1.941586	0.375360	0.004122	0.266401
-19.417649	-1.917897	0.380365	0.004207	0.266182
-19.476143	-1.946136	0.385370	0.004220	0.265987
-20.097646	-1.900460	0.390374	0.004356	0.265678
-20.207838	-1.897186	0.395379	0.004380	0.265598
-20.553723	-1.871066	0.400384	0.004455	0.265429
-20.443316	-1.943196	0.405389	0.004431	0.265157
-20.717679	-1.940850	0.410394	0.004491	0.264929
-21.228302	-1.904263	0.415398	0.004603	0.264669
-21.377223	-1.924833	0.420403	0.004635	0.264433
-21.733481	-1.916875	0.425408	0.004713	0.264161
-21.877053	-1.935173	0.430413	0.004744	0.263940
-22.341486	-1.883304	0.435418	0.004846	0.263799
-22.437097	-1.921546	0.440422	0.004867	0.263518
-22.498103	-1.969908	0.445427	0.004880	0.263215
-23.033267	-1.913577	0.450432	0.004997	0.263033
-23.363896	-1.916507	0.455437	0.005069	0.262726
-23.504113	-1.922950	0.460442	0.005100	0.262569
-23.790629	-1.931382	0.465446	0.005162	0.262272
-23.948857	-1.946365	0.470451	0.005197	0.262054
-24.406617	-1.905403	0.475456	0.005297	0.261860
-24.542349	-1.926407	0.480461	0.005326	0.261631
-24.716170	-1.954922	0.485466	0.005364	0.261329
-25.421661	-1.878168	0.490470	0.005518	0.261101
-25.366897	-1.911821	0.495475	0.005506	0.260974
-25.686150	-1.908041	0.500480	0.005576	0.260710
-25.915689	-1.903419	0.505485	0.005626	0.260529
-26.020473	-1.926594	0.510490	0.005649	0.260315
-26.612814	-1.862968	0.515494	0.005778	0.260119
-26.568176	-1.924253	0.520499	0.005769	0.259839
-26.868566	-1.917161	0.525504	0.005834	0.259607
-27.287725	-1.887899	0.530509	0.005926	0.259385
-27.502355	-1.890270	0.535514	0.005973	0.259180
-27.624825	-1.928411	0.540518	0.005999	0.258871
-27.847665	-1.932717	0.545523	0.006048	0.258648
-28.215216	-1.919499	0.550528	0.006128	0.258388
-28.445735	-1.925974	0.555533	0.006179	0.258146
-28.501760	-1.968881	0.560538	0.006191	0.257870
-29.215049	-1.896505	0.565542	0.006346	0.257609
-29.301510	-1.925505	0.570547	0.006365	0.257378
-29.520785	-1.922748	0.575552	0.006413	0.257194
-29.879891	-1.903636	0.580557	0.006492	0.256971
-29.833330	-1.967741	0.585562	0.006482	0.256674
-30.427957	-1.926683	0.590566	0.006611	0.256353
-30.432223	-1.955332	0.595571	0.006612	0.256198
-31.143170	-1.872929	0.600576	0.006767	0.255990
-31.019563	-1.946086	0.605581	0.006740	0.255714
-31.095462	-1.979478	0.610586	0.006757	0.255468
-31.838182	-1.911020	0.615590	0.006919	0.255156
-31.939642	-1.927543	0.620595	0.006941	0.254976
-32.260451	-1.901583	0.625600	0.007011	0.254822
-32.408661	-1.936540	0.630605	0.007044	0.254500
-32.661437	-1.933000	0.635610	0.007099	0.254288
-33.083343	-1.899567	0.640614	0.007191	0.254081
-33.218972	-1.920694	0.645619	0.007221	0.253844
-33.553611	-1.914281	0.650624	0.007294	0.253572
-33.580656	-1.954489	0.655629	0.007300	0.253332
-33.810972	-1.960521	0.660634	0.007350	0.253088
-34.385550	-1.914608	0.665638	0.007475	0.252807
-34.334514	-1.977257	0.670643	0.007464	0.252518
-34.640230	-1.965867	0.675648	0.007531	0.252298
-35.035651	-1.955041	0.680653	0.007617	0.251992
-35.315513	-1.956199	0.685658	0.007678	0.251727
-35.524900	-1.958391	0.690662	0.007724	0.251522
-35.920280	-1.930986	0.695667	0.007810	0.251305
-36.116331	-1.942340	0.700672	0.007853	0.251062
-36.231370	-1.981148	0.705677	0.007878	0.250746
-36.773206	-1.921903	0.710682	0.007997	0.250564
-37.223617	-1.863186	0.715686	0.008095	0.250465
-36.979234	-1.964804	0.720691	0.008042	0.250140
-37.393518	-1.946995	0.725696	0.008132	0.249852
-37.774587	-1.928423	0.730701	0.008215	0.249599
-37.747613	-1.970938	0.735706	0.008209	0.249392
