Sat Jun 04 16:16:24 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.632038	0.123169	0.000000	0.000065	0.295271

-0.939038	0.172919	0.005005	0.000131	0.295258
-0.483809	0.090314	0.010010	0.000032	0.295237
-0.971826	0.106551	0.015014	0.000139	0.294928
-0.717762	0.063080	0.020019	0.000083	0.294928
-0.800703	0.037439	0.025024	0.000101	0.294745
-0.843554	-0.025599	0.030029	0.000110	0.294422
-0.585242	-0.132114	0.035034	0.000054	0.294135
-0.978462	-0.154438	0.040038	0.000140	0.293722
-0.581774	-0.329322	0.045043	0.000053	0.293227
-0.771645	-0.402419	0.050048	0.000095	0.292739
-0.881658	-0.517904	0.055053	0.000119	0.292117
-0.556399	-0.710212	0.060058	0.000048	0.291482
-1.051760	-0.779109	0.065062	0.000156	0.290767
-0.637732	-1.006798	0.070067	0.000066	0.290034
-1.036666	-1.103873	0.075072	0.000153	0.289261
-0.993168	-1.303349	0.080077	0.000143	0.288359
-1.052008	-1.479018	0.085082	0.000156	0.287485
-1.432244	-1.614779	0.090086	0.000239	0.286536
-1.095499	-1.871659	0.095091	0.000166	0.285592
-1.464254	-2.018412	0.100096	0.000246	0.284594
-1.416512	-2.257775	0.105101	0.000236	0.283491
-3.254098	-2.149359	0.110106	0.000637	0.282505
-4.589897	-2.030121	0.115110	0.000929	0.281981
-4.928657	-2.080728	0.120115	0.001003	0.281459
-5.737070	-2.014705	0.125120	0.001179	0.281111
-5.975445	-2.045384	0.130125	0.001231	0.280766
-6.653786	-1.968822	0.135130	0.001379	0.280576
-6.718146	-2.006502	0.140134	0.001393	0.280341
-6.780104	-2.058068	0.145139	0.001406	0.280040
-7.740127	-1.958060	0.150144	0.001616	0.279730
-7.534769	-2.028554	0.155149	0.001571	0.279558
-8.106772	-1.969409	0.160154	0.001696	0.279371
-8.483089	-1.956743	0.165158	0.001778	0.279120
-8.428747	-1.986610	0.170163	0.001766	0.279021
-9.152216	-1.919248	0.175168	0.001924	0.278747
-8.972701	-1.975763	0.180173	0.001885	0.278621
-9.358889	-1.948343	0.185178	0.001969	0.278434
-9.615400	-1.960530	0.190182	0.002025	0.278161
-9.551552	-2.005122	0.195187	0.002011	0.277997
-10.146729	-1.943371	0.200192	0.002141	0.277802
