Sat Jun 04 14:58:30 2022

Number of Points = 5608
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.061120	0.064892	0.000000	0.000002	0.308204

0.058711	-0.001732	0.005005	0.000002	0.307911
-0.013548	0.012977	0.010010	0.000017	0.307923
0.125118	-0.049634	0.015014	-0.000014	0.307753
-0.029595	-0.075631	0.020019	0.000019	0.307524
-0.341842	-0.080404	0.025024	0.000087	0.307270
-0.211744	-0.183904	0.030029	0.000058	0.306913
-0.183879	-0.271014	0.035034	0.000052	0.306551
-0.295064	-0.336436	0.040038	0.000076	0.306179
-0.534451	-0.406649	0.045043	0.000127	0.305689
-0.570307	-0.499145	0.050048	0.000135	0.305253
-0.518361	-0.635344	0.055053	0.000123	0.304689
-0.564701	-0.756253	0.060058	0.000133	0.304117
-0.683218	-0.881726	0.065062	0.000158	0.303469
-0.702516	-1.044231	0.070067	0.000162	0.302729
-0.713287	-1.206871	0.075072	0.000164	0.301994
-0.728555	-1.388097	0.080077	0.000167	0.301169
-0.985401	-1.522053	0.085082	0.000222	0.300370
-1.184818	-1.676858	0.090086	0.000265	0.299518
-1.253744	-1.869005	0.095091	0.000280	0.298596
-1.308496	-2.064549	0.100096	0.000292	0.297666
-2.889827	-1.980989	0.105101	0.000636	0.296817
-3.786322	-1.947579	0.110106	0.000832	0.296271
-4.612882	-1.905323	0.115110	0.001011	0.295820
-4.841613	-1.949513	0.120115	0.001061	0.295440
-5.513144	-1.884199	0.125120	0.001207	0.295214
-5.809575	-1.907093	0.130125	0.001271	0.294878
-6.042347	-1.918375	0.135130	0.001321	0.294645
-6.634149	-1.878929	0.140134	0.001450	0.294363
-6.647867	-1.923801	0.145139	0.001453	0.294148
-7.053883	-1.898912	0.150144	0.001541	0.293945
-7.209221	-1.922835	0.155149	0.001574	0.293714
-7.809701	-1.843958	0.160154	0.001705	0.293606
-8.152093	-1.850490	0.165158	0.001779	0.293307
-7.896407	-1.920711	0.170163	0.001723	0.293187
-8.487515	-1.859661	0.175168	0.001851	0.293004
-8.399747	-1.938358	0.180173	0.001831	0.292711
-8.853940	-1.914027	0.185178	0.001930	0.292466
-9.527097	-1.832326	0.190182	0.002076	0.292313
-9.264630	-1.934202	0.195187	0.002019	0.292050
-9.761989	-1.863257	0.200192	0.002127	0.291987
-10.428411	-1.803523	0.205197	0.002272	0.291737
-9.569226	-1.996475	0.210202	0.002084	0.291525
-10.918508	-1.804761	0.215206	0.002378	0.291346
-10.988665	-1.844465	0.220211	0.002392	0.291107
-10.892943	-1.891831	0.225216	0.002371	0.290964
-11.938763	-1.749498	0.230221	0.002599	0.290797
-11.061238	-1.946093	0.235226	0.002407	0.290581
-11.975379	-1.817549	0.240230	0.002606	0.290454
-12.340840	-1.801028	0.245235	0.002685	0.290241
-11.919311	-1.924324	0.250240	0.002592	0.290004
-12.742892	-1.833989	0.255245	0.002772	0.289770
-12.913117	-1.848882	0.260250	0.002808	0.289566
-13.112162	-1.878436	0.265254	0.002851	0.289270
-13.655326	-1.791859	0.270259	0.002969	0.289242
-13.783074	-1.828339	0.275264	0.002997	0.288971
-13.626944	-1.889556	0.280269	0.002962	0.288811
-14.728139	-1.737935	0.285274	0.003202	0.288641
-14.398426	-1.852353	0.290278	0.003129	0.288370
-14.479896	-1.869264	0.295283	0.003147	0.288227
-15.375832	-1.760808	0.300288	0.003342	0.288018
-15.085753	-1.855289	0.305293	0.003278	0.287809
-15.651019	-1.780564	0.310298	0.003401	0.287707
-15.754536	-1.830277	0.315302	0.003423	0.287392
-15.621148	-1.892010	0.320307	0.003393	0.287210
-16.583048	-1.763883	0.325312	0.003603	0.287040
-16.579035	-1.824678	0.330317	0.003601	0.286758
-16.319176	-1.915498	0.335322	0.003544	0.286541
-17.469810	-1.795224	0.340326	0.003795	0.286181
-17.216666	-1.850058	0.345331	0.003739	0.286128
-17.492643	-1.865222	0.350336	0.003799	0.285834
-17.855342	-1.852855	0.355341	0.003877	0.285601
-17.969587	-1.865584	0.360346	0.003902	0.285449
-18.515049	-1.812374	0.365350	0.004020	0.285261
-18.384275	-1.892983	0.370355	0.003991	0.284986
-19.023780	-1.822919	0.375360	0.004130	0.284801
-19.278122	-1.818343	0.380365	0.004185	0.284618
-19.149127	-1.898873	0.385370	0.004157	0.284341
-20.014554	-1.777073	0.390374	0.004345	0.284218
-19.989787	-1.829804	0.395379	0.004339	0.283989
-19.754922	-1.918675	0.400384	0.004287	0.283758
-21.070542	-1.737464	0.405389	0.004574	0.283551
-20.711110	-1.840333	0.410394	0.004495	0.283355
-20.878777	-1.853469	0.415398	0.004531	0.283156
-21.627814	-1.754419	0.420403	0.004694	0.283019
-21.496168	-1.832722	0.425408	0.004665	0.282754
-21.851179	-1.814701	0.430413	0.004742	0.282551
-22.299935	-1.765315	0.435418	0.004839	0.282422
-22.134986	-1.851878	0.440422	0.004803	0.282144
