Sat Jun 04 15:51:54 2022

Number of Points = 5610
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.246163	-0.016720	0.000000	-0.000024	0.300799

0.392498	-0.043897	0.005005	-0.000056	0.300791
0.243962	-0.046580	0.010010	-0.000024	0.300665
0.667822	-0.173018	0.015014	-0.000117	0.300422
0.211438	-0.153644	0.020019	-0.000017	0.300159
0.427534	-0.274980	0.025024	-0.000065	0.299778
0.266073	-0.334205	0.030029	-0.000030	0.299387
0.071055	-0.415521	0.035034	0.000013	0.298868
0.057260	-0.501176	0.040038	0.000016	0.298469
0.127395	-0.646438	0.045043	0.000000	0.297864
0.395646	-0.832852	0.050048	-0.000059	0.297225
-0.009464	-0.924227	0.055053	0.000030	0.296492
0.405676	-1.155735	0.060058	-0.000061	0.295758
0.029472	-1.263746	0.065062	0.000021	0.294969
0.283397	-1.509904	0.070067	-0.000035	0.294036
-0.193545	-1.619379	0.075072	0.000069	0.293155
-0.172101	-1.835754	0.080077	0.000064	0.292171
-0.374369	-2.003968	0.085082	0.000108	0.291229
-0.657794	-2.162474	0.090086	0.000170	0.290266
-0.934845	-2.327951	0.095091	0.000230	0.289271
-3.654287	-2.017457	0.100096	0.000824	0.288547
-3.501283	-2.135843	0.105101	0.000790	0.288115
-4.537727	-2.033060	0.110106	0.001016	0.287765
-4.550375	-2.122791	0.115110	0.001018	0.287333
-5.145975	-2.069701	0.120115	0.001148	0.287104
-5.710307	-2.037099	0.125120	0.001271	0.286803
-5.550589	-2.107107	0.130125	0.001236	0.286602
-6.306940	-2.043798	0.135130	0.001401	0.286291
-6.276293	-2.091512	0.140134	0.001394	0.286091
-6.776108	-2.054915	0.145139	0.001503	0.285860
-6.502333	-2.151813	0.150144	0.001443	0.285624
-7.476683	-2.040188	0.155149	0.001655	0.285364
-7.265410	-2.118021	0.160154	0.001609	0.285166
-8.105296	-2.014471	0.165158	0.001792	0.284977
-8.123045	-2.055388	0.170163	0.001795	0.284769
-8.540074	-2.005983	0.175168	0.001886	0.284666
-8.980988	-1.989749	0.180173	0.001982	0.284385
-8.533040	-2.082872	0.185178	0.001884	0.284307
-9.723091	-1.936513	0.190182	0.002144	0.284036
-9.008761	-2.089479	0.195187	0.001987	0.283889
-9.869578	-1.980229	0.200192	0.002175	0.283709
-10.034571	-2.005078	0.205197	0.002211	0.283457
-9.913372	-2.047580	0.210202	0.002184	0.283353
-10.907572	-1.932150	0.215206	0.002401	0.283093
-10.168049	-2.093135	0.220211	0.002239	0.282929
-10.872385	-2.022177	0.225216	0.002393	0.282693
-11.126136	-2.044264	0.230221	0.002448	0.282379
-11.649940	-2.002130	0.235226	0.002562	0.282153
-11.622773	-2.038625	0.240230	0.002556	0.282001
-12.209048	-1.974469	0.245235	0.002683	0.281828
-11.947778	-2.074062	0.250240	0.002626	0.281565
-12.394546	-2.039431	0.255245	0.002723	0.281365
-13.121868	-1.992032	0.260250	0.002882	0.280994
-12.915743	-2.048387	0.265254	0.002836	0.280894
-13.606131	-1.967975	0.270259	0.002987	0.280713
-13.820881	-1.958703	0.275264	0.003033	0.280581
-13.673522	-2.012400	0.280269	0.003001	0.280445
-14.095777	-1.986616	0.285274	0.003093	0.280221
-14.259368	-2.004895	0.290278	0.003128	0.279998
-14.504107	-2.028797	0.295283	0.003182	0.279681
-14.630636	-2.046062	0.300288	0.003209	0.279493
-15.485896	-1.938040	0.305293	0.003395	0.279309
-15.100350	-2.057439	0.310298	0.003311	0.279050
-16.013116	-1.965858	0.315302	0.003510	0.278737
-15.958101	-1.999293	0.320307	0.003498	0.278621
-16.334304	-1.973731	0.325312	0.003579	0.278434
-16.632158	-1.965055	0.330317	0.003644	0.278229
-16.715962	-1.975052	0.335322	0.003662	0.278111
-17.373793	-1.920063	0.340326	0.003806	0.277832
-16.854816	-2.033127	0.345331	0.003692	0.277714
-17.901252	-1.900545	0.350336	0.003920	0.277489
-17.547579	-2.009177	0.355341	0.003843	0.277254
-18.013588	-1.958174	0.360346	0.003944	0.277115
-18.400060	-1.945827	0.365350	0.004028	0.276853
-18.355785	-2.005451	0.370355	0.004018	0.276599
-18.882138	-1.961635	0.375360	0.004133	0.276373
-19.105590	-1.959012	0.380365	0.004181	0.276200
-19.199147	-2.000558	0.385370	0.004202	0.275918
-19.343188	-2.018890	0.390374	0.004233	0.275708
-20.264941	-1.921389	0.395379	0.004434	0.275413
-19.472499	-2.088008	0.400384	0.004260	0.275261
-20.748836	-1.918671	0.405389	0.004539	0.275021
-20.424272	-2.023738	0.410394	0.004468	0.274777
-21.222247	-1.908244	0.415398	0.004642	0.274675
-21.168858	-1.975741	0.420403	0.004630	0.274387
-21.308931	-1.995588	0.425408	0.004660	0.274172
-21.765025	-1.970273	0.430413	0.004759	0.273912
-22.306746	-1.909047	0.435418	0.004877	0.273758
-22.054088	-1.996852	0.440422	0.004822	0.273538
-22.749078	-1.899863	0.445427	0.004973	0.273430
-22.860572	-1.938753	0.450432	0.004997	0.273144
-22.634468	-2.009503	0.455437	0.004948	0.272985
-23.660160	-1.903894	0.460442	0.005171	0.272639
-23.506355	-1.956010	0.465446	0.005137	0.272512
-23.874902	-1.946515	0.470451	0.005218	0.272246
-24.183140	-1.910775	0.475456	0.005285	0.272163
-24.570995	-1.900852	0.480461	0.005369	0.271883
-23.939300	-2.049489	0.485466	0.005231	0.271681
-25.043986	-1.908769	0.490470	0.005472	0.271441
-24.934838	-2.003937	0.495475	0.005448	0.271060
-25.034676	-2.018059	0.500480	0.005469	0.270905
-25.937075	-1.918600	0.505485	0.005666	0.270631
-25.385370	-2.050420	0.510490	0.005545	0.270444
-26.361714	-1.955044	0.515494	0.005758	0.270086
-26.166675	-2.027849	0.520499	0.005715	0.269889
