Sat Jun 04 15:05:14 2022

Number of Points = 5612
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
0.229726	-0.105710	0.000000	-0.000052	0.292378

0.323470	-0.129641	0.005005	-0.000073	0.292342
0.402537	-0.183344	0.010010	-0.000090	0.292155
0.328809	-0.225624	0.015014	-0.000074	0.291900
0.096030	-0.264257	0.020019	-0.000023	0.291536
0.314641	-0.369318	0.025024	-0.000071	0.291221
0.284057	-0.465524	0.030029	-0.000064	0.290749
0.295588	-0.561266	0.035034	-0.000067	0.290311
0.117037	-0.657672	0.040038	-0.000028	0.289718
0.112417	-0.783802	0.045043	-0.000027	0.289123
0.240318	-0.943721	0.050048	-0.000055	0.288475
-0.012450	-1.058111	0.055053	0.000001	0.287733
-0.039060	-1.209963	0.060058	0.000007	0.286995
0.173893	-1.426550	0.065062	-0.000040	0.286143
0.022319	-1.581227	0.070067	-0.000007	0.285286
-0.227095	-1.733946	0.075072	0.000048	0.284356
-0.185893	-1.944280	0.080077	0.000039	0.283385
-0.155145	-2.161834	0.085082	0.000032	0.282367
-0.407365	-2.338496	0.090086	0.000088	0.281310
-1.350338	-2.391134	0.095091	0.000293	0.280277
-4.044571	-2.057320	0.100096	0.000881	0.279663
-3.731392	-2.205451	0.105101	0.000813	0.279204
-4.531305	-2.125060	0.110106	0.000988	0.278930
-5.355637	-2.053332	0.115110	0.001168	0.278593
-5.026119	-2.181613	0.120115	0.001096	0.278243
-5.794185	-2.089398	0.125120	0.001263	0.278052
-6.044526	-2.104041	0.130125	0.001318	0.277772
-6.048808	-2.137487	0.135130	0.001319	0.277605
-6.885962	-2.035666	0.140134	0.001502	0.277403
-6.523474	-2.169401	0.145139	0.001422	0.277053
-7.252385	-2.095568	0.150144	0.001582	0.276804
-7.672377	-2.033641	0.155149	0.001673	0.276755
-7.548725	-2.109673	0.160154	0.001646	0.276486
-7.875825	-2.096077	0.165158	0.001718	0.276279
-8.421737	-2.032542	0.170163	0.001837	0.276132
-8.259060	-2.116524	0.175168	0.001801	0.275857
-8.770070	-2.084891	0.180173	0.001913	0.275582
-8.848434	-2.098129	0.185178	0.001930	0.275451
-9.059253	-2.104614	0.190182	0.001976	0.275242
-9.467695	-2.092824	0.195187	0.002065	0.274956
-9.541421	-2.129679	0.200192	0.002081	0.274712
-10.039722	-2.094318	0.205197	0.002190	0.274466
-10.449746	-2.053193	0.210202	0.002279	0.274323
-10.275479	-2.142335	0.215206	0.002241	0.274029
-10.650324	-2.132455	0.220211	0.002323	0.273761
-11.198477	-2.071789	0.225216	0.002443	0.273597
-11.647311	-2.038428	0.230221	0.002540	0.273382
-11.461445	-2.114433	0.235226	0.002500	0.273162
-12.060426	-2.038700	0.240230	0.002631	0.273030
-12.075631	-2.089766	0.245235	0.002634	0.272763
-12.339189	-2.089949	0.250240	0.002691	0.272538
-13.045150	-1.988580	0.255245	0.002845	0.272442
-12.895157	-2.074676	0.260250	0.002813	0.272141
-13.092531	-2.062704	0.265254	0.002856	0.272032
-13.669793	-2.007960	0.270259	0.002982	0.271813
-13.438092	-2.104627	0.275264	0.002931	0.271529
-13.771508	-2.103186	0.280269	0.003004	0.271251
-14.256329	-2.057449	0.285274	0.003110	0.271065
-14.560855	-2.049844	0.290278	0.003176	0.270842
