Sat Jun 04 15:18:26 2022

Number of Points = 5610
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.057567	-0.005926	0.000000	0.000007	0.292133

0.000293	-0.017422	0.005005	-0.000006	0.292125
-0.159628	0.009883	0.010010	0.000029	0.292125
-0.007776	-0.061956	0.015014	-0.000004	0.291913
-0.028481	-0.104322	0.020019	0.000000	0.291699
-0.472624	-0.079045	0.025024	0.000097	0.291464
-0.193037	-0.206746	0.030029	0.000036	0.291092
-0.258604	-0.269350	0.035034	0.000051	0.290748
-0.448466	-0.313708	0.040038	0.000092	0.290390
-0.170483	-0.477899	0.045043	0.000031	0.289845
-0.158234	-0.599621	0.050048	0.000029	0.289285
-0.267923	-0.720200	0.055053	0.000053	0.288631
-0.139941	-0.900875	0.060058	0.000025	0.287884
-0.129214	-1.057670	0.065062	0.000023	0.287153
-0.529382	-1.171093	0.070067	0.000110	0.286294
-0.295361	-1.382758	0.075072	0.000059	0.285479
-0.285768	-1.577104	0.080077	0.000057	0.284563
-0.706967	-1.708787	0.085082	0.000149	0.283591
-0.625217	-1.929694	0.090086	0.000131	0.282600
-0.682114	-2.134780	0.095091	0.000144	0.281567
-1.028152	-2.291145	0.100096	0.000219	0.280527
-2.251688	-2.294013	0.105101	0.000486	0.279500
-4.398472	-2.034658	0.110106	0.000955	0.278977
-4.793703	-2.054267	0.115110	0.001041	0.278553
-4.968621	-2.084987	0.120115	0.001079	0.278258
-5.766232	-2.020353	0.125120	0.001253	0.277908
-5.874066	-2.042510	0.130125	0.001277	0.277710
-6.496780	-1.978095	0.135130	0.001413	0.277505
-6.483558	-2.042097	0.140134	0.001410	0.277203
-6.712192	-2.039594	0.145139	0.001460	0.277024
-7.450879	-1.974746	0.150144	0.001621	0.276723
-7.367625	-2.017753	0.155149	0.001603	0.276582
-7.566629	-2.022297	0.160154	0.001646	0.276393
-8.219221	-1.959258	0.165158	0.001789	0.276155
-7.931872	-2.052460	0.170163	0.001726	0.275939
-8.385197	-2.034814	0.175168	0.001825	0.275644
-8.713460	-2.017192	0.180173	0.001896	0.275455
-8.736912	-2.050498	0.185178	0.001901	0.275271
-9.327586	-1.993201	0.190182	0.002030	0.275056
-9.653391	-1.996970	0.195187	0.002101	0.274763
-9.671730	-2.014729	0.200192	0.002105	0.274660
-10.264325	-1.961969	0.205197	0.002235	0.274420
-9.925091	-2.068288	0.210202	0.002161	0.274181
-10.559027	-2.014897	0.215206	0.002299	0.273909
-11.146132	-1.939524	0.220211	0.002427	0.273785
-10.982289	-2.023655	0.225216	0.002391	0.273507
-11.271576	-2.006107	0.230221	0.002454	0.273349
-11.753385	-1.967523	0.235226	0.002560	0.273132
-11.695917	-2.031691	0.240230	0.002547	0.272862
-12.001577	-2.034836	0.245235	0.002614	0.272586
-12.511786	-1.984260	0.250240	0.002725	0.272404
-12.750613	-1.981081	0.255245	0.002777	0.272216
-12.713676	-2.047338	0.260250	0.002769	0.271918
-13.292164	-1.970802	0.265254	0.002895	0.271806
-13.660571	-1.962899	0.270259	0.002976	0.271531
-13.331618	-2.068096	0.275264	0.002904	0.271287
-14.217265	-1.974807	0.280269	0.003097	0.270996
-14.433784	-1.949067	0.285274	0.003144	0.270939
-14.391238	-2.009881	0.290278	0.003135	0.270671
-14.760043	-1.979243	0.295283	0.003215	0.270509
-15.142888	-1.951813	0.300288	0.003299	0.270318
-15.174885	-1.999256	0.305293	0.003306	0.270053
-15.393519	-2.017052	0.310298	0.003354	0.269775
-15.932761	-1.963490	0.315302	0.003471	0.269581
-16.171994	-1.964134	0.320307	0.003523	0.269372
-16.190549	-2.011638	0.325312	0.003528	0.269117
-16.801602	-1.937391	0.330317	0.003661	0.268964
-17.047645	-1.930758	0.335322	0.003714	0.268786
-16.864735	-2.014508	0.340326	0.003675	0.268521
-17.574023	-1.945219	0.345331	0.003829	0.268258
-17.810296	-1.938261	0.350336	0.003881	0.268089
-18.039322	-1.942343	0.355341	0.003931	0.267870
-18.056257	-1.959028	0.360346	0.003934	0.267771
-18.693654	-1.894203	0.365350	0.004074	0.267547
-18.191984	-2.041678	0.370355	0.003964	0.267235
-18.824352	-1.996988	0.375360	0.004102	0.266912
-19.471473	-1.936414	0.380365	0.004243	0.266658
-19.415512	-1.977052	0.385370	0.004231	0.266500
-19.666460	-1.976262	0.390374	0.004286	0.266285
-19.838007	-2.000280	0.395379	0.004323	0.266013
-20.307508	-1.968966	0.400384	0.004426	0.265764
-20.326898	-2.005974	0.405389	0.004430	0.265558
-20.661610	-1.988822	0.410394	0.004503	0.265353
-21.274461	-1.936913	0.415398	0.004637	0.265082
-21.179731	-1.995492	0.420403	0.004616	0.264866
-21.499611	-1.982377	0.425408	0.004686	0.264653
-22.019277	-1.933597	0.430413	0.004799	0.264447
-22.137693	-1.967152	0.435418	0.004825	0.264171
-22.273420	-1.973361	0.440422	0.004854	0.264020
-22.877953	-1.912240	0.445427	0.004986	0.263803
-22.916034	-1.959361	0.450432	0.004995	0.263527
-23.186686	-1.942691	0.455437	0.005054	0.263374
-23.517610	-1.925972	0.460442	0.005126	0.263169
-23.734184	-1.942554	0.465446	0.005173	0.262893
-23.930179	-1.944044	0.470451	0.005216	0.262712
-24.249344	-1.926818	0.475456	0.005286	0.262519
-24.484177	-1.939238	0.480461	0.005337	0.262247
-24.693460	-1.951972	0.485466	0.005382	0.261996
-24.887198	-1.949660	0.490470	0.005425	0.261836
-25.375764	-1.908292	0.495475	0.005531	0.261618
-25.371083	-1.969626	0.500480	0.005530	0.261304
-25.662888	-1.964769	0.505485	0.005594	0.261070
-26.043296	-1.946708	0.510490	0.005677	0.260826
-26.399055	-1.918233	0.515494	0.005755	0.260657
-26.335145	-1.978336	0.520499	0.005741	0.260401
-26.468577	-2.014138	0.525504	0.005770	0.260096
-27.132978	-1.959161	0.530509	0.005915	0.259789
-27.100179	-2.010515	0.535514	0.005907	0.259551
-27.284976	-2.022001	0.540518	0.005948	0.259325
-27.918728	-1.975171	0.545523	0.006086	0.259003
-28.057627	-2.002852	0.550528	0.006116	0.258733
-28.456517	-1.972618	0.555533	0.006203	0.258534
-28.558526	-2.000516	0.560538	0.006226	0.258296
-28.907907	-1.974230	0.565542	0.006302	0.258120
-29.197831	-1.992940	0.570547	0.006365	0.257761
-29.283246	-2.010428	0.575552	0.006384	0.257592
-29.936733	-1.957078	0.580557	0.006526	0.257284
-29.868917	-2.004384	0.585562	0.006511	0.257096
-30.262763	-1.973427	0.590566	0.006597	0.256904
-30.684006	-1.948699	0.595571	0.006689	0.256654
-30.668859	-1.988163	0.600576	0.006686	0.256459
-31.163716	-1.945565	0.605581	0.006794	0.256236
-31.306108	-1.960569	0.610586	0.006825	0.256028
-31.527471	-1.972156	0.615590	0.006873	0.255766
-31.855647	-1.950942	0.620595	0.006945	0.255580
-31.850996	-1.998650	0.625600	0.006944	0.255331
-32.423950	-1.938090	0.630605	0.007069	0.255132
-32.796904	-1.931881	0.635610	0.007150	0.254826
-32.702398	-1.978822	0.640614	0.007130	0.254662
-33.254363	-1.921186	0.645619	0.007250	0.254466
-33.317732	-1.962361	0.650624	0.007264	0.254189
-33.518823	-1.980514	0.655629	0.007308	0.253908
-33.763458	-1.985468	0.660634	0.007361	0.253658
-34.183956	-1.956969	0.665638	0.007453	0.253425
-34.544690	-1.931638	0.670643	0.007532	0.253230
-34.567045	-1.981137	0.675648	0.007536	0.252945
-34.821261	-1.987886	0.680653	0.007592	0.252675
-35.377112	-1.935798	0.685658	0.007713	0.252444
-35.413735	-1.980104	0.690662	0.007721	0.252172
-35.588345	-1.992372	0.695667	0.007759	0.251945
-36.005509	-1.970425	0.700672	0.007850	0.251679
-36.435870	-1.944201	0.705677	0.007944	0.251423
-36.391578	-1.989370	0.710682	0.007934	0.251220
-36.670659	-1.982151	0.715686	0.007995	0.251002
-37.125531	-1.953718	0.720691	0.008095	0.250734
-37.180927	-1.986145	0.725696	0.008107	0.250508
-37.306479	-2.007750	0.730701	0.008134	0.250274
-37.917712	-1.962239	0.735706	0.008267	0.249954
-38.091819	-1.976877	0.740710	0.008305	0.249712
-38.291572	-1.985932	0.745715	0.008349	0.249477
-38.419607	-2.013396	0.750720	0.008377	0.249209
-39.118721	-1.951306	0.755725	0.008529	0.248895
-39.098971	-1.989979	0.760730	0.008525	0.248703
-39.503301	-1.947172	0.765734	0.008613	0.248559
-39.921714	-1.931320	0.770739	0.008705	0.248255
-39.583575	-2.020227	0.775744	0.008631	0.248085
-40.322125	-1.938670	0.780749	0.008792	0.247840
-40.533403	-1.952039	0.785754	0.008838	0.247568
-40.652046	-1.976997	0.790758	0.008864	0.247320
-41.132771	-1.947449	0.795763	0.008969	0.247031
-41.144984	-1.971699	0.800768	0.008971	0.246886
-41.586919	-1.939976	0.805773	0.009068	0.246645
-41.577193	-2.001494	0.810778	0.009066	0.246315
-42.142883	-1.948612	0.815782	0.009189	0.246073
-42.438647	-1.941691	0.820787	0.009254	0.245832
-42.446283	-1.973570	0.825792	0.009255	0.245649
-42.772025	-1.949535	0.830797	0.009326	0.245474
-42.995971	-1.966315	0.835802	0.009375	0.245169
-43.013562	-2.018377	0.840806	0.009379	0.244864
-43.526527	-1.990169	0.845811	0.009491	0.244534
-43.845429	-1.982549	0.850816	0.009560	0.244273
-43.968216	-2.002370	0.855821	0.009587	0.244046
-44.403416	-1.977077	0.860826	0.009682	0.243773
-44.639083	-1.979619	0.865830	0.009734	0.243534
-44.901162	-1.980706	0.870835	0.009791	0.243278
-45.216479	-1.976221	0.875840	0.009860	0.243002
-45.532132	-1.959424	0.880845	0.009928	0.242794
-45.839699	-1.953938	0.885850	0.009996	0.242530
-45.872374	-1.980985	0.890854	0.010003	0.242347
-46.255058	-1.971211	0.895859	0.010086	0.242035
-46.533167	-1.964121	0.900864	0.010147	0.241808
-46.678062	-1.975422	0.905869	0.010178	0.241605
-47.117924	-1.940604	0.910874	0.010274	0.241378
-47.221862	-1.973415	0.915878	0.010297	0.241093
-47.257516	-2.015289	0.920883	0.010305	0.240823
-47.770842	-1.975855	0.925888	0.010417	0.240550
-47.988354	-1.985865	0.930893	0.010464	0.240284
-48.050652	-2.022167	0.935898	0.010478	0.240018
-48.575786	-1.974200	0.940902	0.010592	0.239781
-48.885311	-1.981593	0.945907	0.010660	0.239439
-48.754740	-2.047223	0.950912	0.010631	0.239194
-49.483101	-1.967652	0.955917	0.010790	0.238938
-49.640364	-1.993689	0.960922	0.010825	0.238637
-49.704583	-2.018371	0.965926	0.010839	0.238434
-50.413319	-1.946472	0.970931	0.010993	0.238153
-50.305790	-2.013421	0.975936	0.010970	0.237876
-50.659931	-1.986949	0.980941	0.011047	0.237681
-50.914518	-1.998731	0.985946	0.011103	0.237365
-51.044280	-2.021044	0.990950	0.011131	0.237110
-51.556130	-1.983835	0.995955	0.011243	0.236821
-51.761464	-1.978691	1.000960	0.011287	0.236649
-52.227694	-1.937351	1.005965	0.011389	0.236429
-52.112170	-2.008204	1.010970	0.011364	0.236135
-52.588935	-1.959700	1.015974	0.011468	0.235945
-53.151641	-1.913836	1.020979	0.011591	0.235655
-52.739025	-2.020139	1.025984	0.011501	0.235449
-53.535057	-1.924253	1.030989	0.011674	0.235216
-53.527299	-1.970022	1.035994	0.011673	0.234960
-53.568620	-2.002415	1.040998	0.011682	0.234732
-54.234511	-1.938394	1.046003	0.011827	0.234443
-54.247471	-1.992270	1.051008	0.011830	0.234118
-54.484737	-1.992480	1.056013	0.011881	0.233881
-54.865789	-1.969506	1.061018	0.011965	0.233636
-55.207157	-1.962948	1.066022	0.012039	0.233334
