Sat Jun 04 15:55:28 2022

Number of Points = 5609
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.369337	0.072202	0.000000	0.000090	0.297391

0.202553	-0.027296	0.005005	-0.000035	0.297384
0.279888	-0.092244	0.010010	-0.000052	0.297148
0.094299	-0.099732	0.015014	-0.000012	0.296970
-0.218296	-0.094404	0.020019	0.000056	0.296751
0.345742	-0.263500	0.025024	-0.000067	0.296419
0.125225	-0.322058	0.030029	-0.000019	0.295978
-0.363128	-0.319980	0.035034	0.000088	0.295606
0.312153	-0.528647	0.040038	-0.000060	0.295178
0.235901	-0.657089	0.045043	-0.000043	0.294528
-0.366492	-0.690583	0.050048	0.000088	0.293900
-0.318770	-0.819208	0.055053	0.000078	0.293344
0.267542	-1.081101	0.060058	-0.000050	0.292596
0.004359	-1.216145	0.065062	0.000007	0.291761
-0.476835	-1.315919	0.070067	0.000112	0.290914
0.006399	-1.567227	0.075072	0.000007	0.290127
-0.229254	-1.741578	0.080077	0.000058	0.289123
-0.836695	-1.840061	0.085082	0.000191	0.288173
-0.612085	-2.072821	0.090086	0.000142	0.287257
-0.476218	-2.326038	0.095091	0.000112	0.286170
-2.626756	-2.162503	0.100096	0.000582	0.285202
-3.737745	-2.052435	0.105101	0.000824	0.284822
-4.108992	-2.113316	0.110106	0.000905	0.284230
-4.629993	-2.098041	0.115110	0.001019	0.283878
-5.617582	-1.970616	0.120115	0.001234	0.283681
-4.875979	-2.186902	0.125120	0.001072	0.283253
-6.031652	-2.041945	0.130125	0.001324	0.283001
-6.643520	-1.981933	0.135130	0.001458	0.282788
-5.977323	-2.140793	0.140134	0.001312	0.282573
-6.953287	-2.038555	0.145139	0.001525	0.282263
-7.335168	-1.996218	0.150144	0.001608	0.282153
-6.926164	-2.122888	0.155149	0.001519	0.281881
-7.804551	-2.032272	0.160154	0.001711	0.281594
-8.070557	-2.001214	0.165158	0.001769	0.281525
-7.857763	-2.100887	0.170163	0.001722	0.281221
-8.702148	-1.984570	0.175168	0.001906	0.281086
-8.955367	-1.982048	0.180173	0.001961	0.280889
-8.320281	-2.137544	0.185178	0.001823	0.280663
-9.762533	-1.915292	0.190182	0.002137	0.280546
-9.445455	-2.014867	0.195187	0.002068	0.280327
-9.215024	-2.105189	0.200192	0.002018	0.280081
-10.682583	-1.929203	0.205197	0.002338	0.279718
-10.086192	-2.038428	0.210202	0.002208	0.279684
-10.326445	-2.051936	0.215206	0.002260	0.279419
-11.128333	-1.965391	0.220211	0.002435	0.279174
-10.881485	-2.029707	0.225216	0.002381	0.279067
-11.173639	-2.041662	0.230221	0.002445	0.278767
-11.790899	-1.970692	0.235226	0.002579	0.278599
-11.750368	-2.012426	0.240230	0.002570	0.278430
-12.030625	-2.026008	0.245235	0.002631	0.278130
-12.519743	-1.960691	0.250240	0.002738	0.278042
-12.510857	-2.009898	0.255245	0.002736	0.277809
-12.815015	-2.023414	0.260250	0.002802	0.277490
-13.289032	-1.955646	0.265254	0.002906	0.277425
-13.130393	-2.062859	0.270259	0.002871	0.277034
-13.679314	-2.004712	0.275264	0.002991	0.276859
-14.090260	-1.970833	0.280269	0.003080	0.276681
-13.991174	-2.040516	0.285274	0.003059	0.276423
-14.532548	-1.986741	0.290278	0.003177	0.276233
-14.838832	-1.982787	0.295283	0.003243	0.275996
-14.891805	-2.001804	0.300288	0.003255	0.275858
-15.168423	-2.011982	0.305293	0.003315	0.275576
-15.626080	-1.978313	0.310298	0.003415	0.275357
-15.597906	-2.005757	0.315302	0.003409	0.275246
-16.228056	-1.951501	0.320307	0.003546	0.274982
-16.547333	-1.946583	0.325312	0.003616	0.274737
-16.373544	-1.994640	0.330317	0.003578	0.274647
-16.844481	-1.965927	0.335322	0.003680	0.274392
-17.308679	-1.941523	0.340326	0.003782	0.274120
-17.319215	-1.955717	0.345331	0.003784	0.274041
-17.596691	-1.963998	0.350336	0.003844	0.273766
-18.054826	-1.932741	0.355341	0.003944	0.273533
-18.079179	-1.949733	0.360346	0.003949	0.273428
-18.222966	-1.982642	0.365350	0.003981	0.273143
-18.804577	-1.943907	0.370355	0.004107	0.272842
-19.047325	-1.906885	0.375360	0.004160	0.272820
-18.835297	-2.021669	0.380365	0.004114	0.272430
-19.464608	-1.960983	0.385370	0.004251	0.272197
-19.929852	-1.895912	0.390374	0.004353	0.272125
-19.789472	-1.986029	0.395379	0.004322	0.271795
-20.074152	-1.981253	0.400384	0.004384	0.271577
-20.933006	-1.893674	0.405389	0.004571	0.271281
-20.571195	-1.966480	0.410394	0.004492	0.271226
-20.617595	-2.023274	0.415398	0.004502	0.270903
-21.551076	-1.917525	0.420403	0.004706	0.270633
-21.603134	-1.923300	0.425408	0.004717	0.270560
-21.421159	-2.010852	0.430413	0.004677	0.270278
-21.918820	-1.988125	0.435418	0.004786	0.269965
-22.735550	-1.896869	0.440422	0.004964	0.269722
-22.286238	-1.996883	0.445427	0.004866	0.269605
-22.779612	-1.968522	0.450432	0.004973	0.269324
-23.407446	-1.908204	0.455437	0.005110	0.269087
-23.132788	-1.982817	0.460442	0.005050	0.268948
-23.585063	-1.972380	0.465446	0.005149	0.268611
-24.021795	-1.929916	0.470451	0.005244	0.268448
-24.214383	-1.949728	0.475456	0.005286	0.268182
-23.997836	-2.027302	0.480461	0.005239	0.267977
-24.524261	-2.005869	0.485466	0.005354	0.267630
-25.408602	-1.876603	0.490470	0.005546	0.267519
-24.838394	-2.021093	0.495475	0.005422	0.267281
-25.240854	-2.015140	0.500480	0.005510	0.266962
-26.013048	-1.936333	0.505485	0.005678	0.266692
-25.856035	-1.985548	0.510490	0.005644	0.266579
-25.927960	-2.037413	0.515494	0.005659	0.266252
-26.810183	-1.946959	0.520499	0.005852	0.265945
-27.252581	-1.869739	0.525504	0.005948	0.265953
-26.755130	-2.004977	0.530509	0.005840	0.265697
-26.936611	-2.025100	0.535514	0.005879	0.265436
-27.766570	-1.941376	0.540518	0.006060	0.265139
-28.016720	-1.917755	0.545523	0.006115	0.265041
-27.569739	-2.052256	0.550528	0.006017	0.264744
-28.639894	-1.933967	0.555533	0.006251	0.264413
