Sat Jun 04 15:11:44 2022

Number of Points = 5614
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.546251	0.058768	0.000000	0.000072	0.291498

-0.449076	0.087344	0.005005	0.000050	0.291708
-0.591687	0.066440	0.010010	0.000082	0.291498
-0.579039	0.063676	0.015014	0.000079	0.291495
-0.436031	-0.004117	0.020019	0.000048	0.291293
-0.358855	-0.065118	0.025024	0.000031	0.291071
-0.582689	-0.094467	0.030029	0.000080	0.290755
-0.486393	-0.185375	0.035034	0.000059	0.290408
-0.431580	-0.280838	0.040038	0.000047	0.290006
-0.544535	-0.368168	0.045043	0.000072	0.289507
-0.506545	-0.502303	0.050048	0.000063	0.288908
-0.348105	-0.657060	0.055053	0.000029	0.288308
-0.542893	-0.772687	0.060058	0.000072	0.287607
-0.674744	-0.910509	0.065062	0.000100	0.286850
-0.661381	-1.073355	0.070067	0.000098	0.286089
-0.678321	-1.237490	0.075072	0.000101	0.285297
-1.009682	-1.358032	0.080077	0.000174	0.284453
-0.908878	-1.570021	0.085082	0.000152	0.283523
-0.940008	-1.763194	0.090086	0.000159	0.282572
-1.233925	-1.916481	0.095091	0.000223	0.281593
-1.838138	-2.014302	0.100096	0.000355	0.280623
-2.773669	-2.028663	0.105101	0.000560	0.279779
-3.763161	-1.988095	0.110106	0.000776	0.279155
-4.614485	-1.951437	0.115110	0.000961	0.278625
-5.149740	-1.941328	0.120115	0.001078	0.278229
-5.407563	-1.964096	0.125120	0.001135	0.277902
-5.957813	-1.945358	0.130125	0.001255	0.277534
-6.501917	-1.913581	0.135130	0.001373	0.277235
-6.587147	-1.943291	0.140134	0.001392	0.277018
-6.964489	-1.933032	0.145139	0.001475	0.276752
-7.220958	-1.930238	0.150144	0.001531	0.276551
-7.734162	-1.901842	0.155149	0.001643	0.276260
-7.826628	-1.924908	0.160154	0.001663	0.276069
-8.093457	-1.910369	0.165158	0.001721	0.275916
-8.502720	-1.894989	0.170163	0.001810	0.275647
-8.597767	-1.906965	0.175168	0.001831	0.275508
-8.873586	-1.906096	0.180173	0.001891	0.275280
-9.047290	-1.921697	0.185178	0.001929	0.275057
-9.181093	-1.958569	0.190182	0.001959	0.274762
-9.886561	-1.889030	0.195187	0.002113	0.274509
-10.218650	-1.851041	0.200192	0.002185	0.274416
-9.832031	-1.967138	0.205197	0.002101	0.274169
-10.610162	-1.893781	0.210202	0.002271	0.273874
-10.788024	-1.901867	0.215206	0.002309	0.273683
-11.187535	-1.875247	0.220211	0.002397	0.273476
-11.194613	-1.913337	0.225216	0.002398	0.273281
-11.718299	-1.848399	0.230221	0.002512	0.273159
