Wed Jun 08 15:56:43 2022

Number of Points = 5625
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-0.565535	0.072047	0.000000	0.000091	0.273039

-0.639288	0.085200	0.005005	0.000108	0.273041
-0.463716	0.053281	0.010010	0.000070	0.273031
-0.420965	0.049050	0.015014	0.000061	0.273045
-0.611992	0.017779	0.020019	0.000103	0.272750
-0.605388	-0.007912	0.025024	0.000101	0.272636
-0.460556	-0.096615	0.030029	0.000070	0.272341
-0.405148	-0.188266	0.035034	0.000058	0.271962
-0.336157	-0.293726	0.040038	0.000044	0.271528
-0.250696	-0.421157	0.045043	0.000025	0.271006
-0.363771	-0.529407	0.050048	0.000050	0.270414
-0.573859	-0.624245	0.055053	0.000097	0.269807
-0.478393	-0.783797	0.060058	0.000076	0.269139
-0.545522	-0.928427	0.065062	0.000091	0.268410
-0.536491	-1.094643	0.070067	0.000089	0.267639
-0.457293	-1.292255	0.075072	0.000073	0.266775
-0.395920	-1.503233	0.080077	0.000060	0.265830
-0.563574	-1.679384	0.085082	0.000097	0.264861
-0.784473	-1.853131	0.090086	0.000145	0.263857
-0.905466	-2.047306	0.095091	0.000172	0.262833
-0.976798	-2.265297	0.100096	0.000188	0.261732
-1.016616	-2.482504	0.105101	0.000197	0.260656
-1.035407	-2.719498	0.110106	0.000202	0.259497
-1.064717	-2.969026	0.115110	0.000208	0.258263
-1.190859	-3.213648	0.120115	0.000236	0.256967
-1.159737	-3.486892	0.125120	0.000230	0.255656
-1.131230	-3.766589	0.130125	0.000224	0.254303
-1.050070	-4.083919	0.135130	0.000207	0.252802
-0.918087	-4.416773	0.140134	0.000179	0.251257
-0.977224	-4.727637	0.145139	0.000192	0.249650
-0.926473	-5.077101	0.150144	0.000181	0.247932
-1.159390	-5.380917	0.155149	0.000233	0.246187
-1.186732	-5.714538	0.160154	0.000239	0.244457
-1.095832	-6.087114	0.165158	0.000220	0.242618
-1.122711	-6.450110	0.170163	0.000226	0.240710
-1.129369	-6.819705	0.175168	0.000228	0.238770
-0.881968	-7.253086	0.180173	0.000175	0.236707
-1.013851	-7.630214	0.185178	0.000204	0.234579
-1.223981	-7.998140	0.190182	0.000251	0.232410
-1.367468	-8.371960	0.195187	0.000282	0.230249
-1.396548	-8.771840	0.200192	0.000289	0.228033
-1.603870	-9.141886	0.205197	0.000335	0.225792
-1.723299	-9.530696	0.210202	0.000362	0.223507
-1.770335	-9.931809	0.215206	0.000373	0.221198
-1.648204	-10.370555	0.220211	0.000346	0.218816
-1.818952	-10.767285	0.225216	0.000384	0.216361
-1.763361	-11.202830	0.230221	0.000373	0.213877
-3.328431	-11.370215	0.235226	0.000715	0.211308
-76.976969	1.919165	0.240230	0.016786	0.215293
-28.480961	-4.275336	0.245235	0.006202	0.227254
-53.852642	1.343100	0.250240	0.011738	0.234194
-27.884652	-2.173498	0.255245	0.006071	0.239110
-25.418005	-1.580587	0.260250	0.005532	0.244376
-30.469448	-0.369644	0.265254	0.006634	0.246149
-13.799199	-2.690198	0.270259	0.002996	0.248841
-24.583665	-0.645686	0.275264	0.005350	0.249844
-12.668542	-2.567689	0.280269	0.002750	0.250426
-17.983037	-1.525162	0.285274	0.003910	0.251092
-16.411291	-1.847430	0.290278	0.003567	0.250824
-13.939184	-2.180681	0.295283	0.003028	0.251271
-17.968278	-1.552303	0.300288	0.003907	0.250966
-14.437651	-2.125861	0.305293	0.003137	0.251117
-17.037350	-1.721751	0.310298	0.003705	0.250913
-15.226661	-2.068651	0.315302	0.003310	0.250726
-17.656331	-1.676689	0.320307	0.003840	0.250607
-17.804536	-1.648461	0.325312	0.003873	0.250621
-16.984780	-1.765373	0.330317	0.003694	0.250736
-18.243697	-1.576083	0.335322	0.003969	0.250605
-16.962964	-1.803229	0.340326	0.003690	0.250563
-17.787282	-1.703462	0.345331	0.003870	0.250356
-17.524386	-1.792407	0.350336	0.003813	0.250135
-17.211675	-1.892323	0.355341	0.003745	0.249901
-18.481298	-1.765012	0.360346	0.004023	0.249448
-18.079131	-1.861819	0.365350	0.003935	0.249306
-18.820475	-1.795894	0.370355	0.004097	0.248999
-19.005560	-1.813099	0.375360	0.004138	0.248751
-20.178633	-1.628779	0.380365	0.004394	0.248668
-19.277080	-1.831110	0.385370	0.004198	0.248424
-20.182049	-1.731643	0.390374	0.004395	0.248144
-20.952232	-1.600657	0.395379	0.004564	0.248139
-21.117544	-1.572577	0.400384	0.004600	0.248137
-21.937372	-1.431930	0.405389	0.004779	0.248138
-20.447889	-1.719510	0.410394	0.004455	0.247971
-21.981306	-1.483283	0.415398	0.004789	0.247838
-21.403182	-1.627725	0.420403	0.004664	0.247606
-19.893180	-1.944490	0.425408	0.004334	0.247309
-21.609987	-1.760334	0.430413	0.004709	0.246752
-20.551551	-2.038464	0.435418	0.004479	0.246257
-21.841505	-1.904862	0.440422	0.004760	0.245812
-20.908815	-2.166898	0.445427	0.004557	0.245287
-22.202349	-2.040359	0.450432	0.004840	0.244801
-23.053046	-1.986481	0.455437	0.005026	0.244330
-23.015626	-2.051631	0.460442	0.005018	0.244027
-24.816002	-1.791789	0.465446	0.005411	0.243778
-25.437939	-1.684861	0.470451	0.005547	0.243780
-25.908553	-1.541725	0.475456	0.005650	0.244101
-25.567372	-1.598467	0.480461	0.005576	0.244108
-25.427505	-1.624484	0.485466	0.005546	0.244097
-25.308589	-1.649459	0.490470	0.005520	0.244072
-25.277174	-1.712041	0.495475	0.005513	0.243777
-24.641052	-1.893900	0.500480	0.005375	0.243400
-25.154624	-1.880006	0.505485	0.005487	0.243017
-25.380199	-1.926992	0.510490	0.005537	0.242574
-24.889514	-2.108797	0.515494	0.005430	0.242066
-26.296504	-1.956748	0.520499	0.005737	0.241605
-26.274588	-2.043461	0.525504	0.005733	0.241173
-27.221541	-1.921252	0.530509	0.005940	0.240965
-27.834132	-1.877375	0.535514	0.006074	0.240646
-29.068971	-1.663904	0.540518	0.006343	0.240656
-29.538935	-1.577729	0.545523	0.006446	0.240685
-28.033508	-1.808426	0.550528	0.006118	0.240824
-29.813479	-1.534455	0.555533	0.006507	0.240664
-29.039385	-1.692369	0.560538	0.006338	0.240530
-29.417613	-1.623215	0.565542	0.006421	0.240552
-30.163588	-1.524354	0.570547	0.006584	0.240401
-28.586299	-1.826292	0.575552	0.006240	0.240233
-29.248295	-1.802696	0.580557	0.006385	0.239763
-28.375362	-2.070799	0.585562	0.006195	0.239140
-29.310557	-1.991133	0.590566	0.006399	0.238717
-30.622575	-1.859921	0.595571	0.006686	0.238225
-30.363101	-1.936543	0.600576	0.006629	0.238054
-32.563285	-1.591954	0.605581	0.007110	0.237885
-32.679311	-1.574006	0.610586	0.007135	0.237873
-33.616143	-1.369716	0.615590	0.007340	0.238104
-32.303950	-1.580580	0.620595	0.007054	0.238175
-32.635974	-1.533798	0.625600	0.007126	0.238121
-33.207217	-1.481274	0.630605	0.007251	0.237882
-32.564434	-1.612966	0.635610	0.007111	0.237766
-32.297511	-1.717866	0.640614	0.007053	0.237453
-32.729663	-1.723575	0.645619	0.007148	0.237030
-32.205823	-1.877705	0.650624	0.007034	0.236688
-32.920627	-1.867402	0.655629	0.007190	0.236092
-32.475790	-2.031397	0.660634	0.007094	0.235623
-33.994529	-1.857331	0.665638	0.007425	0.235165
-33.527041	-2.013559	0.670643	0.007324	0.234757
-35.596632	-1.714395	0.675648	0.007776	0.234461
-35.245493	-1.799853	0.680653	0.007699	0.234324
-36.561782	-1.566912	0.685658	0.007987	0.234364
-36.071023	-1.684265	0.690662	0.007880	0.234185
-36.149601	-1.675844	0.695667	0.007897	0.234157
-37.708429	-1.443104	0.700672	0.008238	0.233973
-36.396943	-1.646363	0.705677	0.007952	0.234086
-37.582090	-1.476161	0.710682	0.008211	0.233909
-36.479585	-1.696925	0.715686	0.007970	0.233736
-35.521768	-1.934318	0.720691	0.007762	0.233340
-35.982972	-1.985333	0.725696	0.007863	0.232639
-36.954143	-1.900641	0.730701	0.008075	0.232198
-37.115255	-1.961323	0.735706	0.008110	0.231720
-37.307602	-2.011589	0.740710	0.008153	0.231268
-38.613961	-1.863839	0.745715	0.008438	0.230855
-39.453136	-1.747999	0.750720	0.008621	0.230702
-39.258323	-1.779462	0.755725	0.008579	0.230711
-40.733319	-1.555124	0.760730	0.008901	0.230557
-40.169173	-1.622576	0.765734	0.008778	0.230715
-40.672265	-1.536589	0.770739	0.008888	0.230713
-40.592656	-1.592567	0.775744	0.008871	0.230481
-41.119598	-1.503116	0.780749	0.008987	0.230476
-39.897726	-1.741955	0.785754	0.008720	0.230313
-39.759036	-1.850255	0.790758	0.008690	0.229851
-39.794940	-1.949519	0.795763	0.008698	0.229274
-40.830025	-1.861842	0.800768	0.008925	0.228782
-41.089566	-1.881436	0.805773	0.008982	0.228430
-41.754333	-1.835428	0.810778	0.009127	0.228056
-42.033217	-1.819269	0.815782	0.009188	0.227881
-42.495776	-1.787248	0.820787	0.009289	0.227620
-42.157493	-1.914391	0.825792	0.009216	0.227237
-44.971608	-1.442444	0.830797	0.009830	0.227182
-43.294259	-1.737486	0.835802	0.009464	0.227137
-44.350144	-1.544170	0.840806	0.009695	0.227205
-43.978962	-1.654010	0.845811	0.009614	0.226948
-44.104934	-1.638591	0.850816	0.009642	0.226913
-43.517091	-1.823252	0.855821	0.009514	0.226446
-43.261115	-1.943749	0.860826	0.009458	0.226020
-44.777022	-1.764486	0.865830	0.009790	0.225573
-43.598841	-2.028620	0.870835	0.009533	0.225224
-44.722247	-1.919833	0.875840	0.009778	0.224757
-44.889647	-1.972403	0.880845	0.009815	0.224302
-45.732595	-1.886496	0.885850	0.009999	0.223974
-45.831203	-1.906930	0.890854	0.010021	0.223763
-46.429294	-1.880592	0.895859	0.010152	0.223335
-46.865860	-1.822326	0.900864	0.010247	0.223241
-48.406556	-1.571546	0.905869	0.010584	0.223167
-47.095091	-1.810800	0.910874	0.010298	0.223083
-49.143919	-1.464345	0.915878	0.010745	0.223058
-48.519294	-1.579248	0.920883	0.010609	0.223012
-48.487942	-1.557696	0.925888	0.010603	0.223162
-48.288514	-1.654269	0.930893	0.010560	0.222810
-47.726639	-1.795841	0.935898	0.010437	0.222553
-47.942127	-1.820540	0.940902	0.010485	0.222204
-48.063577	-1.901623	0.945907	0.010511	0.221626
-49.079510	-1.781129	0.950912	0.010733	0.221322
-49.782764	-1.703842	0.955917	0.010887	0.221077
-48.803468	-1.928518	0.960922	0.010674	0.220752
-49.884117	-1.800701	0.965926	0.010910	0.220425
-50.617703	-1.719058	0.970931	0.011070	0.220173
-50.418230	-1.790177	0.975936	0.011027	0.219961
-51.346845	-1.657614	0.980941	0.011230	0.219809
-51.557162	-1.668287	0.985946	0.011276	0.219541
-50.638846	-1.851091	0.990950	0.011076	0.219394
-51.543264	-1.771810	0.995955	0.011274	0.218960
